replay_phase,map,agents,seed,budget_ms,horizon_id,g561_instance_uid,g561_evaluation_uid,g561_identity_digest,g561_scenario_sha256,theta_id,method,model_path,baseline_id,candidate_success,baseline_success,success_regression,success_gain,both_success,both_fail,quality_delta_vs_g556,quality_delta_vs_additive,candidate_recognized,fingerprint_match,scenario_hash_match,identity_retained,cost_finite,candidate_runtime_ms,baseline_runtime_ms,runtime_overhead_ms,candidate_expanded_nodes,baseline_expanded_nodes,candidate_low_level_pibt_calls,baseline_low_level_pibt_calls,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
development_replay,empty-32-32,64,7122,8000,g561_dev_empty_a64_b8000_i8,4553273cd3da4fbe4974629ceb2220636bfbf424ece0f4268ff0f9f063fab851,4fa1c2cd82f5a68627cebb534575cd4fd7548361d9a91ae8653bbb460574478e,8bd7dede631cab50f6239def579aa090f370321948d2a5eef1b80d76ee96b29c,623c3d5e32be5fcd91e9079822f51c6340b8dee9d31401656be73b8f3eddd350,g561_f6_full_goal_aware_dual_channel_actor_c5c36b45e2e1,F6_full_goal_aware_dual_channel_actor,artifacts/models/gcst/g561_f6_full_goal_aware_dual_channel_actor_seed561.pt,g556_c063174,True,True,False,False,True,False,0.04249291784999998,-0.057365439090000026,True,True,True,True,True,10.001586,10.851307,-0.8497210000000006,59,56,3712,3520,1.2500779628753662,1.1581522226333618,1.4411429166793823,0.749987781047821,0.7499001026153564,0.7995036840438843,0.9377142190933228,0.9503293633460999,1.0,0.9629756808280945,0.6498371958732605,0.5732564926147461,1.2295879125595093,1.0,10.793436050415039,False,False,False,False,False
development_replay,empty-32-32,64,7122,8000,g561_dev_empty_a64_b8000_i8,4553273cd3da4fbe4974629ceb2220636bfbf424ece0f4268ff0f9f063fab851,603fe48d56d93c179c6c38b6c543b1c9a6d327125b5af6c984edaf3d5bec0ee9,c93d604cd5d71295159531cab94adc89c304d3fd4199036fa3586c31113a796f,623c3d5e32be5fcd91e9079822f51c6340b8dee9d31401656be73b8f3eddd350,g561_f7_full_goal_aware_actor_training_critic_e8431e90bc58,F7_full_goal_aware_actor_training_critic,artifacts/models/gcst/g561_f7_full_goal_aware_actor_training_critic_seed561.pt,g556_c063174,True,True,False,False,True,False,0.04249291784999998,-0.057365439090000026,True,True,True,True,True,10.15688,10.851307,-0.694427000000001,59,56,3712,3520,1.2499589920043945,1.1579405069351196,1.4195160865783691,0.7499399185180664,0.7499568462371826,0.8024829030036926,0.9758870601654053,0.9450781345367432,1.0,0.990805983543396,0.6500179171562195,0.6140557527542114,1.290868878364563,1.0,10.793121337890625,False,False,False,False,False
development_replay,empty-32-32,64,7146,1000,g561_dev_empty_a64_b1000_i3,535ffac09e6d045791bec7d7fbd515e1a42c45941190c363236ca6e7b8ce65ee,fff8b8bb279906adac3091cc3f2fe3732c247a4127aced6be27238ddd6d60518,0d7fdcd3fb75433b900f90eee7f08d8ebc795317f2a1c259534e8094a00e6385,3e8b7d5e92c0be83384bd365de1e7e11b188f34a7611633212051682d2d9b16b,g561_f6_full_goal_aware_dual_channel_actor_3b8d7293cf82,F6_full_goal_aware_dual_channel_actor,artifacts/models/gcst/g561_f6_full_goal_aware_dual_channel_actor_seed561.pt,g556_c063174,True,True,False,False,True,False,-0.010937500000000044,-0.07968750000000013,True,True,True,True,True,9.697995,10.807548,-1.109553,42,42,2624,2624,1.250044584274292,1.1581343412399292,1.4365218877792358,0.7499126195907593,0.7499710321426392,0.799490213394165,0.9461888670921326,0.950293242931366,1.0,0.9624900221824646,0.6498824954032898,0.5734899044036865,1.2299638986587524,1.0,10.793329238891602,False,False,False,False,False
development_replay,empty-32-32,64,7146,1000,g561_dev_empty_a64_b1000_i3,535ffac09e6d045791bec7d7fbd515e1a42c45941190c363236ca6e7b8ce65ee,c0b36cb0b9b163bf67d050e4ed9188a7442b169b975c0d06a3257061a0d312f0,3e57382f7afbcafdd0aae89befcb8ee5016dd9d9e00f6bec03c481f39af23005,3e8b7d5e92c0be83384bd365de1e7e11b188f34a7611633212051682d2d9b16b,g561_f7_full_goal_aware_actor_training_critic_ccca55bbb3b5,F7_full_goal_aware_actor_training_critic,artifacts/models/gcst/g561_f7_full_goal_aware_actor_training_critic_seed561.pt,g556_c063174,True,True,False,False,True,False,-0.010937500000000044,-0.07968750000000013,True,True,True,True,True,9.495721,10.807548,-1.311827000000001,42,42,2624,2624,1.2499102354049683,1.1579166650772095,1.3847010135650635,0.7499414086341858,0.7500114440917969,0.8041874170303345,1.008754014968872,0.9450728893280029,1.0,0.9782831072807312,0.6500687599182129,0.6141372919082642,1.2905693054199219,1.0,10.793122291564941,False,False,False,False,False
development_replay,empty-32-32,64,7170,3000,g561_dev_empty_a64_b3000_i4,ae565eadd19666a51da27afb10f599f1576afa474344d91d343b2f34e0f5e9dd,f255df79aae0ef4f7ef2cce87aa896d077717894f944b089f4b8d54f2a8eb8cd,6664cfcee23296550caa5a05347e24468fe29ea8f76688793cda71397af21386,bfa0a745c5ca4b93cbea3fc20eb5369d5b51543573b230879a9c3d76a545a3fd,g561_f6_full_goal_aware_dual_channel_actor_fd67e5b7896e,F6_full_goal_aware_dual_channel_actor,artifacts/models/gcst/g561_f6_full_goal_aware_dual_channel_actor_seed561.pt,g556_c063174,True,True,False,False,True,False,0.02576112411999998,-0.055425448870000116,True,True,True,True,True,10.109954,10.99647,-0.8865160000000003,42,42,2624,2624,1.2500009536743164,1.158119797706604,1.4331142902374268,0.7499189376831055,0.7499409317970276,0.7989290356636047,0.9526152610778809,0.9502624273300171,1.0,0.9623504877090454,0.6498992443084717,0.5736743211746216,1.2302417755126953,1.0,10.793312072753906,False,False,False,False,False
development_replay,empty-32-32,64,7170,3000,g561_dev_empty_a64_b3000_i4,ae565eadd19666a51da27afb10f599f1576afa474344d91d343b2f34e0f5e9dd,1544960103f83ef4c3b398cea1a67bc2dc8b984cc004c1ebc1e50251a8e2acdd,c7019c847a6d0d5cfcab4070277bae3ca78fa53ad7831254da3a85b99b80b7f3,bfa0a745c5ca4b93cbea3fc20eb5369d5b51543573b230879a9c3d76a545a3fd,g561_f7_full_goal_aware_actor_training_critic_398898ed50ea,F7_full_goal_aware_actor_training_critic,artifacts/models/gcst/g561_f7_full_goal_aware_actor_training_critic_seed561.pt,g556_c063174,True,True,False,False,True,False,0.02576112411999998,-0.055425448870000116,True,True,True,True,True,9.817859,10.99647,-1.178611,42,42,2624,2624,1.2498724460601807,1.1579864025115967,1.3724720478057861,0.7499500513076782,0.7500116229057312,0.8025788068771362,1.0191866159439087,0.9450680613517761,1.0,0.9743249416351318,0.6500745415687561,0.6141778230667114,1.2906038761138916,1.0,10.793095588684082,False,False,False,False,False
development_replay,empty-32-32,64,7194,500,g561_dev_empty_a64_b500_i2,b26232eab1cabe87da8f364aa77052438efe5bbb692f8fd2e92e70809f9aea5b,0280f3f9531f3ade4cd7f124c42a5e87ba6013ec225f483145eb21ed052b8625,129379d1a98b2dadfd8c5a73a6f1a4c305d0e74fda18fe9ba1c8362a63d374fb,131b92ca63c2fd71eea51e0d67e3e664661434039a91adf5c52c8b6425f28ce0,g561_f6_full_goal_aware_dual_channel_actor_2df6f5a4f2d6,F6_full_goal_aware_dual_channel_actor,artifacts/models/gcst/g561_f6_full_goal_aware_dual_channel_actor_seed561.pt,g556_c063174,True,True,False,False,True,False,0.01914893617000013,-0.029787234049999833,True,True,True,True,True,10.569145,10.457268,0.11187700000000156,46,46,2880,2880,1.2499518394470215,1.1580936908721924,1.4182233810424805,0.7498858571052551,0.750024139881134,0.7993360161781311,0.969053328037262,0.9502081871032715,1.0,0.9603359699249268,0.6499353051185608,0.5740135908126831,1.2307589054107666,1.0,10.793306350708008,False,False,False,False,False
development_replay,empty-32-32,64,7194,500,g561_dev_empty_a64_b500_i2,b26232eab1cabe87da8f364aa77052438efe5bbb692f8fd2e92e70809f9aea5b,8fb1345142cfdcdeaf3e07191d8be4364b2288b6729040e3411221aac9bf06ea,9e2a5932c91b7e4626973cafa7e3425d23b42b998938f0ce2a9828421b1a59c9,131b92ca63c2fd71eea51e0d67e3e664661434039a91adf5c52c8b6425f28ce0,g561_f7_full_goal_aware_actor_training_critic_14121eb2eda9,F7_full_goal_aware_actor_training_critic,artifacts/models/gcst/g561_f7_full_goal_aware_actor_training_critic_seed561.pt,g556_c063174,True,True,False,False,True,False,0.020567375890000017,-0.028368794329999947,True,True,True,True,True,10.78459,10.457268,0.32732200000000056,46,46,2880,2880,1.2497997283935547,1.1579779386520386,1.2727017402648926,0.7499697208404541,0.7501826882362366,0.8044176697731018,1.0730373859405518,0.9450840353965759,1.0,0.8976330757141113,0.650174081325531,0.6141160726547241,1.2884851694107056,1.0,10.79304027557373,False,False,False,False,False
development_replay,empty-32-32,64,7218,1500,g561_dev_empty_a64_b1500_i3,5f01df6bff9e99d2589966d2a4c21fc4ec10d92c29981ae544b46bbb78c50090,b635803607947905ad3f71c4de2702fbe27b282a78afdb8451e8116f19dc1a43,f219ba9564d94a932a74a951546a58018379ffbf75ec0dfb4e45d4c1f5a9c7bf,654af8c73dacd7291e65fc383d12f223d77782f6f0261968d9bd99ef031601de,g561_f6_full_goal_aware_dual_channel_actor_0bf7f3829759,F6_full_goal_aware_dual_channel_actor,artifacts/models/gcst/g561_f6_full_goal_aware_dual_channel_actor_seed561.pt,g556_c063174,True,True,False,False,True,False,0.022206303729999988,0.0007163323799999066,True,True,True,True,True,10.882979,10.634843,0.24813600000000058,46,46,2880,2880,1.2500839233398438,1.1581475734710693,1.4419668912887573,0.7499704360961914,0.749921441078186,0.7996935844421387,0.9384993314743042,0.9503277540206909,1.0,0.9629377126693726,0.6498413681983948,0.573270320892334,1.2296154499053955,1.0,10.793412208557129,False,False,False,False,False
development_replay,empty-32-32,64,7218,1500,g561_dev_empty_a64_b1500_i3,5f01df6bff9e99d2589966d2a4c21fc4ec10d92c29981ae544b46bbb78c50090,359e09565dd5054d487b8b0f27d1afd1dae78b708d78f243db4703a728277a9c,5c0f2d6b52d9f5d3e47eefa314cf2e5cd5043cf30fbb5fb074ab72659d349d2e,654af8c73dacd7291e65fc383d12f223d77782f6f0261968d9bd99ef031601de,g561_f7_full_goal_aware_actor_training_critic_3c5c19a242c6,F7_full_goal_aware_actor_training_critic,artifacts/models/gcst/g561_f7_full_goal_aware_actor_training_critic_seed561.pt,g556_c063174,True,True,False,False,True,False,0.02722063037,0.0057306590199999174,True,True,True,True,True,10.774703,10.634843,0.13986000000000054,46,46,2880,2880,1.2499618530273438,1.1579385995864868,1.4210234880447388,0.7499303817749023,0.7499590516090393,0.8036580085754395,0.9721860885620117,0.9450793862342834,1.0,0.9908806085586548,0.6500198245048523,0.6140420436859131,1.290822148323059,1.0,10.793132781982422,False,False,False,False,False
