config_id,positive_loss,harmful_loss,loss_config_sha256,contexts,median_g556_risk,median_oracle_risk,median_oracle_gap,mode_capture_rate,mean_harmful_violation_at_g556,runtime_sec
P1_H1,floor_corrected_softmin,nearest_adaptive,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,256,0.005377425446256211,0.0,0.005377425446256211,1.0,0.0026654605753719807,22.36743659246713
P1_H2,floor_corrected_softmin,topk_cvar_adaptive,07ced39dc2c93d722ce640065627a0427234b93cfff5baff6f74fa9d6987d1d5,256,0.005189173499348408,0.0,0.005189173499348408,1.0,0.0010166589845823637,27.492309041321278
P2_H1,hard_wta,nearest_adaptive,2f35bf73c672f5f1e35683a6c88a7904ca8bba71feb2530e7fbe10a206caf08e,256,0.03502655774354935,0.0,0.03502655774354935,1.0,0.0026654605753719807,29.408324725925922
P2_H2,hard_wta,topk_cvar_adaptive,d5afccd2608390e7dbe67d46388b11d0128a6536443d831638529a545e641367,256,0.034969551488757133,0.0,0.034969551488757133,1.0,0.0010166589845823637,31.377506610937417
P3_H1,clustered_medoid_wta,nearest_adaptive,dfa2a4cf41bf80a2c67b6715e273ac1518ca9ed69f37f15e98c601b7400286b3,256,0.03502655774354935,0.0,0.03502655774354935,1.0,0.0026654605753719807,37.25623027794063
P3_H2,clustered_medoid_wta,topk_cvar_adaptive,97f28cf8e9702034ca74023e828dd05e2d1167fed45c0895f002cfa5f70a3d6e,256,0.034969551488757133,0.0,0.034969551488757133,1.0,0.0010166589845823637,43.16503494884819
