agents,budgets_present,confidence_margin_at_default_threshold,confidence_reason_at_default_threshold,context_id,default_margin_threshold,feasibility_agreement_1000_2000,finite_candidates_1000,finite_candidates_2000,iteration,label_class_at_default_threshold,map,margin_vs_static_1000,margin_vs_static_2000,normalized_context_key,oracle_1000,oracle_2000,oracle_agreement_1000_2000,oracle_score_1000,oracle_score_2000,primary_1000_2000_measured,primary_1000_2000_stable,seed,static_score_1000,static_score_2000,static_vs_oracle_sign_1000,static_vs_oracle_sign_2000,static_vs_oracle_sign_agreement_1000_2000,stress_250_disagrees_with_1000,target_candidate_id_at_default_threshold,traffic_before_hash_full,training_eligible_at_default_threshold
100,"250,500,1000,2000",0.005834601729999944,1000/2000 agree on high-margin nonstatic oracle,maze-32-32-4|a100|s146|it0|repair5g56_budget_250ms_static_context,0.005,True,7,7,0,stable_high_confidence_nonstatic,maze-32-32-4,-0.005834601729999944,-0.005834601729999944,maze-32-32-4|a100|s146|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,True,1.30517503805,1.30517503805,True,True,146,1.31100963978,1.31100963978,oracle_beats_static,oracle_beats_static,True,True,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,14650fb0739d0383,True
100,"250,500,1000,2000",0.005,1000/2000 agree or nonstatic margin is too small,maze-32-32-4|a100|s147|it0|repair5g56_budget_250ms_static_context,0.005,True,5,5,0,stable_static,maze-32-32-4,0.0,0.0,maze-32-32-4|a100|s147|it0|14650fb0739d0383,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,True,1.28272772524,1.28272772524,True,True,147,1.28272772524,1.28272772524,static_ties_or_beats,static_ties_or_beats,True,True,repair5g2_best_frozen_static_candidate,14650fb0739d0383,True
100,"250,500,1000,2000",0.009350163630000186,1000/2000 agree on high-margin nonstatic oracle,maze-32-32-4|a100|s148|it0|repair5g56_budget_250ms_static_context,0.005,True,7,7,0,stable_high_confidence_nonstatic,maze-32-32-4,-0.009350163630000186,-0.009350163630000186,maze-32-32-4|a100|s148|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,True,1.31346423562,1.31346423562,True,True,148,1.32281439925,1.32281439925,oracle_beats_static,oracle_beats_static,True,True,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,14650fb0739d0383,True
100,"250,500,1000,2000",0.009124537609999983,1000/2000 agree on high-margin nonstatic oracle,maze-32-32-4|a100|s149|it0|repair5g56_budget_250ms_static_context,0.005,True,7,7,0,stable_high_confidence_nonstatic,maze-32-32-4,-0.009124537609999983,-0.009124537609999983,maze-32-32-4|a100|s149|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,True,1.30530209618,1.30530209618,True,True,149,1.31442663379,1.31442663379,oracle_beats_static,oracle_beats_static,True,True,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,14650fb0739d0383,True
100,"250,500,1000,2000",0.005,1000/2000 agree or nonstatic margin is too small,maze-32-32-4|a100|s150|it0|repair5g56_budget_250ms_static_context,0.005,True,7,7,0,stable_static,maze-32-32-4,0.0,0.0,maze-32-32-4|a100|s150|it0|14650fb0739d0383,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,True,1.36187358348,1.36187358348,True,True,150,1.36187358348,1.36187358348,static_ties_or_beats,static_ties_or_beats,True,True,repair5g2_best_frozen_static_candidate,14650fb0739d0383,True
100,"1000,2000",0.027013251790000137,1000/2000 agree on high-margin nonstatic oracle,maze-32-32-4|a100|s151|it0|repair5g56_budget_1000ms_static_context,0.005,True,7,7,0,stable_high_confidence_nonstatic,maze-32-32-4,-0.027013251790000137,-0.027013251790000137,maze-32-32-4|a100|s151|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,True,1.28338430173,1.28338430173,True,True,151,1.31039755352,1.31039755352,oracle_beats_static,oracle_beats_static,True,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,14650fb0739d0383,True
100,"1000,2000",0.04287190082999981,1000/2000 agree on high-margin nonstatic oracle,maze-32-32-4|a100|s152|it0|repair5g56_budget_1000ms_static_context,0.005,True,7,7,0,stable_high_confidence_nonstatic,maze-32-32-4,-0.04287190082999981,-0.04287190082999981,maze-32-32-4|a100|s152|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,True,1.32205578512,1.32205578512,True,True,152,1.36492768595,1.36492768595,oracle_beats_static,oracle_beats_static,True,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,14650fb0739d0383,True
100,"1000,2000",0.16635470284999987,1000/2000 agree on high-margin nonstatic oracle,maze-32-32-4|a100|s153|it0|repair5g56_budget_1000ms_static_context,0.005,True,7,7,0,stable_high_confidence_nonstatic,maze-32-32-4,-0.16635470284999987,-0.16635470284999987,maze-32-32-4|a100|s153|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,True,1.38745905475,1.38745905475,True,True,153,1.5538137576,1.5538137576,oracle_beats_static,oracle_beats_static,True,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,14650fb0739d0383,True
100,"1000,2000",0.0075718015600001465,1000/2000 agree on high-margin nonstatic oracle,maze-32-32-4|a100|s154|it0|repair5g56_budget_1000ms_static_context,0.005,True,7,7,0,stable_high_confidence_nonstatic,maze-32-32-4,-0.0075718015600001465,-0.0075718015600001465,maze-32-32-4|a100|s154|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,True,1.32663185379,1.32663185379,True,True,154,1.33420365535,1.33420365535,oracle_beats_static,oracle_beats_static,True,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,14650fb0739d0383,True
100,"1000,2000",0.005,1000/2000 agree or nonstatic margin is too small,maze-32-32-4|a100|s155|it0|repair5g56_budget_1000ms_static_context,0.005,True,7,7,0,stable_static,maze-32-32-4,0.0,0.0,maze-32-32-4|a100|s155|it0|14650fb0739d0383,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,True,1.27893931668,1.27893931668,True,True,155,1.27893931668,1.27893931668,static_ties_or_beats,static_ties_or_beats,True,False,repair5g2_best_frozen_static_candidate,14650fb0739d0383,True
50,"250,500,1000,2000",0.020345879960000035,1000/2000 agree on high-margin nonstatic oracle,maze-32-32-4|a50|s146|it0|repair5g56_budget_250ms_static_context,0.005,True,7,7,0,stable_high_confidence_nonstatic,maze-32-32-4,-0.020345879960000035,-0.020345879960000035,maze-32-32-4|a50|s146|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,True,1.15971515768,1.15971515768,True,True,146,1.18006103764,1.18006103764,oracle_beats_static,oracle_beats_static,True,True,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,14650fb0739d0383,True
50,"250,500,1000,2000",0.004541704850000157,1000/2000 agree or nonstatic margin is too small,maze-32-32-4|a50|s147|it0|repair5g56_budget_250ms_static_context,0.005,True,7,7,0,stable_static,maze-32-32-4,-0.00045829514999984333,-0.00045829514999984333,maze-32-32-4|a50|s147|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,True,1.19569202566,1.19569202566,True,True,147,1.19615032081,1.19615032081,oracle_beats_static,oracle_beats_static,True,True,repair5g2_best_frozen_static_candidate,14650fb0739d0383,True
50,"250,500,1000,2000",0.036138358289999895,1000/2000 agree on high-margin nonstatic oracle,maze-32-32-4|a50|s148|it0|repair5g56_budget_250ms_static_context,0.005,True,7,7,0,stable_high_confidence_nonstatic,maze-32-32-4,-0.036138358289999895,-0.036138358289999895,maze-32-32-4|a50|s148|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,True,1.20547237997,1.20547237997,True,True,148,1.24161073826,1.24161073826,oracle_beats_static,oracle_beats_static,True,True,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,14650fb0739d0383,True
50,"250,500,1000,2000",0.01737756714000005,1000/2000 agree on high-margin nonstatic oracle,maze-32-32-4|a50|s149|it0|repair5g56_budget_250ms_static_context,0.005,True,7,7,0,stable_high_confidence_nonstatic,maze-32-32-4,-0.01737756714000005,-0.01737756714000005,maze-32-32-4|a50|s149|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,True,1.15007898894,1.15007898894,True,True,149,1.16745655608,1.16745655608,oracle_beats_static,oracle_beats_static,True,True,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,14650fb0739d0383,True
50,"250,500,1000,2000",0.005,1000/2000 agree or nonstatic margin is too small,maze-32-32-4|a50|s150|it0|repair5g56_budget_250ms_static_context,0.005,True,7,7,0,stable_static,maze-32-32-4,0.0,0.0,maze-32-32-4|a50|s150|it0|14650fb0739d0383,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,True,1.17142857143,1.17142857143,True,True,150,1.17142857143,1.17142857143,static_ties_or_beats,static_ties_or_beats,True,True,repair5g2_best_frozen_static_candidate,14650fb0739d0383,True
50,"1000,2000",0.005,1000/2000 agree or nonstatic margin is too small,maze-32-32-4|a50|s151|it0|repair5g56_budget_1000ms_static_context,0.005,True,7,7,0,stable_static,maze-32-32-4,0.0,0.0,maze-32-32-4|a50|s151|it0|14650fb0739d0383,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,True,1.15530497181,1.15530497181,True,True,151,1.15530497181,1.15530497181,static_ties_or_beats,static_ties_or_beats,True,False,repair5g2_best_frozen_static_candidate,14650fb0739d0383,True
50,"1000,2000",0.005,1000/2000 agree or nonstatic margin is too small,maze-32-32-4|a50|s152|it0|repair5g56_budget_1000ms_static_context,0.005,True,7,7,0,stable_static,maze-32-32-4,0.0,0.0,maze-32-32-4|a50|s152|it0|14650fb0739d0383,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,True,1.23177083333,1.23177083333,True,True,152,1.23177083333,1.23177083333,static_ties_or_beats,static_ties_or_beats,True,False,repair5g2_best_frozen_static_candidate,14650fb0739d0383,True
50,"1000,2000",0.005,1000/2000 agree or nonstatic margin is too small,maze-32-32-4|a50|s153|it0|repair5g56_budget_1000ms_static_context,0.005,True,7,7,0,stable_static,maze-32-32-4,0.0,0.0,maze-32-32-4|a50|s153|it0|14650fb0739d0383,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,True,1.26549413735,1.26549413735,True,True,153,1.26549413735,1.26549413735,static_ties_or_beats,static_ties_or_beats,True,False,repair5g2_best_frozen_static_candidate,14650fb0739d0383,True
50,"1000,2000",0.01688009312999994,1000/2000 agree on high-margin nonstatic oracle,maze-32-32-4|a50|s154|it0|repair5g56_budget_1000ms_static_context,0.005,True,7,7,0,stable_high_confidence_nonstatic,maze-32-32-4,-0.01688009312999994,-0.01688009312999994,maze-32-32-4|a50|s154|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,True,1.19674039581,1.19674039581,True,True,154,1.21362048894,1.21362048894,oracle_beats_static,oracle_beats_static,True,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,14650fb0739d0383,True
50,"1000,2000",0.005,1000/2000 agree or nonstatic margin is too small,maze-32-32-4|a50|s155|it0|repair5g56_budget_1000ms_static_context,0.005,True,7,7,0,stable_static,maze-32-32-4,0.0,0.0,maze-32-32-4|a50|s155|it0|14650fb0739d0383,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,True,1.17316230883,1.17316230883,True,True,155,1.17316230883,1.17316230883,static_ties_or_beats,static_ties_or_beats,True,False,repair5g2_best_frozen_static_candidate,14650fb0739d0383,True
100,"250,500,1000,2000",0.005,1000/2000 agree or nonstatic margin is too small,random-32-32-20|a100|s146|it0|repair5g56_budget_250ms_static_context,0.005,True,7,7,0,stable_static,random-32-32-20,0.0,0.0,random-32-32-20|a100|s146|it0|14650fb0739d0383,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,True,1.28986866792,1.28986866792,True,True,146,1.28986866792,1.28986866792,static_ties_or_beats,static_ties_or_beats,True,True,repair5g2_best_frozen_static_candidate,14650fb0739d0383,True
100,"250,500,1000,2000",0.005,1000/2000 agree or nonstatic margin is too small,random-32-32-20|a100|s147|it0|repair5g56_budget_250ms_static_context,0.005,True,7,7,0,stable_static,random-32-32-20,0.0,0.0,random-32-32-20|a100|s147|it0|14650fb0739d0383,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,True,1.25783348254,1.25783348254,True,True,147,1.25783348254,1.25783348254,static_ties_or_beats,static_ties_or_beats,True,True,repair5g2_best_frozen_static_candidate,14650fb0739d0383,True
100,"250,500,1000,2000",0.0027116704799999792,1000/2000 agree or nonstatic margin is too small,random-32-32-20|a100|s148|it0|repair5g56_budget_250ms_static_context,0.005,True,7,7,0,stable_static,random-32-32-20,-0.002288329520000021,-0.002288329520000021,random-32-32-20|a100|s148|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,True,1.3057208238,1.3057208238,True,True,148,1.30800915332,1.30800915332,oracle_beats_static,oracle_beats_static,True,True,repair5g2_best_frozen_static_candidate,14650fb0739d0383,True
100,"250,500,1000,2000",0.005,1000/2000 agree or nonstatic margin is too small,random-32-32-20|a100|s149|it0|repair5g56_budget_250ms_static_context,0.005,True,7,7,0,stable_static,random-32-32-20,0.0,0.0,random-32-32-20|a100|s149|it0|14650fb0739d0383,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,True,1.22517482517,1.22517482517,True,True,149,1.22517482517,1.22517482517,static_ties_or_beats,static_ties_or_beats,True,True,repair5g2_best_frozen_static_candidate,14650fb0739d0383,True
100,"250,500,1000,2000",0.005,1000/2000 agree or nonstatic margin is too small,random-32-32-20|a100|s150|it0|repair5g56_budget_250ms_static_context,0.005,True,7,7,0,stable_static,random-32-32-20,0.0,0.0,random-32-32-20|a100|s150|it0|14650fb0739d0383,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,True,1.20047923323,1.20047923323,True,True,150,1.20047923323,1.20047923323,static_ties_or_beats,static_ties_or_beats,True,True,repair5g2_best_frozen_static_candidate,14650fb0739d0383,True
100,"1000,2000",0.005,1000/2000 agree or nonstatic margin is too small,random-32-32-20|a100|s151|it0|repair5g56_budget_1000ms_static_context,0.005,True,7,7,0,stable_static,random-32-32-20,0.0,0.0,random-32-32-20|a100|s151|it0|14650fb0739d0383,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,True,1.33156881617,1.33156881617,True,True,151,1.33156881617,1.33156881617,static_ties_or_beats,static_ties_or_beats,True,False,repair5g2_best_frozen_static_candidate,14650fb0739d0383,True
