replay_phase,source_replay_phase,map,agents,seed,budget_ms,horizon_id,split,map_family,g562_dataset_row_id,g562_evaluation_uid,g562_identity_digest,theta_id,method,variant_id,actor_training_seed,model_path,actor_success,static_flow_success,success_gain_vs_static_flow,success_regression_vs_static_flow,actor_ratio,static_flow_ratio,delta_vs_static_flow,relative_improvement_vs_static_flow,runtime_speedup_vs_static_flow,actor_runtime_ms,static_flow_runtime_ms,actor_expanded_nodes,static_flow_expanded_nodes,actor_low_level_pibt_calls,static_flow_low_level_pibt_calls,candidate_recognized,fingerprint_match,static_flow_fingerprint_match,scenario_hash_match,static_flow_scenario_hash_match,identity_retained,static_flow_identity_retained,force_additive_false,dual_channel_enabled,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g565_fresh_solver_panel_static_flow_supplement,g565_fresh_solver_panel,empty-16-16,32,7001,1000,g559_b1000_i3,validation,other,g565_real_graph_000607,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,2d6c192cee3ab80742a9b9b4c476f6633d0a8d8c3f19958def50c3bd152ddada,g562_g565_fresh_solver_panel_e1_s565_2432cd5ebf99,g565_E1_phase5p5_repair5g565_scaling_e1_fold2_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold2_all_seed565.pt,True,True,False,False,1.24952380952,1.41523809524,-0.16571428572000002,0.1170928667602731,0.9882396170090729,1.44346,122.7392,29,44,896,1469,True,True,True,True,True,True,True,True,True,1.241407871246338,1.133764624595642,1.331432819366455,0.746552050113678,0.7364548444747925,1.0139694213867188,0.7139310240745544,0.9811352491378784,1.0,0.6845694780349731,0.639801561832428,0.353887677192688,0.8955024480819702,0.980621337890625,10.810881614685059,False,False,False,False,False
g565_fresh_solver_panel_static_flow_supplement,g565_fresh_solver_panel,empty-16-16,32,7001,1000,g559_b1000_i3,validation,other,g565_real_graph_000607,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,d5fdfd675da8bbbe171603fc0020b3b06d502ec80817714c8e508ec17375660e,g562_g565_fresh_solver_panel_e1_s565_907d806d627d,g565_E1_phase5p5_repair5g565_scaling_e1_fold3_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold3_all_seed565.pt,True,True,False,False,1.19428571429,1.41523809524,-0.22095238095000003,0.15612382233996486,0.988498401488685,1.411697,122.7392,29,44,896,1469,True,True,True,True,True,True,True,True,True,1.2475864887237549,1.1636946201324463,1.3023526668548584,0.7397222518920898,0.7527710199356079,1.0065265893936157,0.7027917504310608,0.9809123277664185,1.0,0.6848909854888916,0.6499049663543701,0.34070315957069397,0.8963667154312134,0.9828757047653198,10.789730072021484,False,False,False,False,False
g565_fresh_solver_panel_static_flow_supplement,g565_fresh_solver_panel,empty-16-16,32,7001,1000,g559_b1000_i3,validation,other,g565_real_graph_000607,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,8e032bb991ab553ec5cdb670ee13e220705b44a7ef0b3d4916f1ffaaa835b363,g562_g565_fresh_solver_panel_e2_s565_93af5ff39367,g565_E2_phase5p5_repair5g565_scaling_e2_fold0_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold0_all_seed565.pt,True,True,False,False,1.17142857143,1.41523809524,-0.2438095238100002,0.1722745625842232,0.9886238544816978,1.396299,122.7392,29,44,896,1469,True,True,True,True,True,True,True,True,True,1.245839238166809,1.1500227451324463,1.3005427122116089,0.7379366159439087,0.7586185932159424,1.0270814895629883,0.7016006708145142,0.9817370772361755,1.0,0.6731719970703125,0.6262654066085815,0.3473149538040161,0.9293189644813538,1.0,10.811558723449707,False,False,False,False,False
g565_fresh_solver_panel_static_flow_supplement,g565_fresh_solver_panel,empty-16-16,32,7001,1000,g559_b1000_i3,validation,other,g565_real_graph_000607,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,a7695dc77d96586d7caa7dd15254ca52d3004c42343ad6719b88bf8b6ea3069a,g562_g565_fresh_solver_panel_e2_s565_76eaa8b1806f,g565_E2_phase5p5_repair5g565_scaling_e2_fold1_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold1_all_seed565.pt,True,True,False,False,1.19238095238,1.41523809524,-0.22285714286000013,0.15746971736385276,0.9883338574799249,1.431893,122.7392,29,44,896,1469,True,True,True,True,True,True,True,True,True,1.2526272535324097,1.15559983253479,1.2834898233413696,0.7324472069740295,0.7575834393501282,1.020869255065918,0.705391526222229,0.980811595916748,1.0,0.6849480867385864,0.647988498210907,0.34553784132003784,0.9204541444778442,1.0,10.825973510742188,False,False,False,False,False
g565_fresh_solver_panel_static_flow_supplement,g565_fresh_solver_panel,empty-16-16,32,7001,1000,g559_b1000_i3,validation,other,g565_real_graph_000607,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,47bf42bf4dbfd95fdec6069ed65afc6a24a8e0745daf27a4d0ac6564815e24b0,g562_g565_fresh_solver_panel_e2_s565_582001ded0f1,g565_E2_phase5p5_repair5g565_scaling_e2_fold2_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold2_all_seed565.pt,True,True,False,False,1.15619047619,1.41523809524,-0.2590476190500002,0.18304172274706196,0.9884607362602983,1.41632,122.7392,29,44,896,1469,True,True,True,True,True,True,True,True,True,1.2511249780654907,1.141658067703247,1.3346892595291138,0.7507700324058533,0.7507603764533997,1.0155575275421143,0.7013643383979797,0.9810306429862976,1.0,0.6816605925559998,0.6237316727638245,0.34739619493484497,0.9172228574752808,0.98561692237854,10.822744369506836,False,False,False,False,False
g565_fresh_solver_panel_static_flow_supplement,g565_fresh_solver_panel,empty-16-16,32,7001,1000,g559_b1000_i3,validation,other,g565_real_graph_000607,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,be651c817f3826e96b94fb84724135b0c6b58c31268ed1b90de398c85e7f02aa,g562_g565_fresh_solver_panel_e2_s565_e1d053c6a4d0,g565_E2_phase5p5_repair5g565_scaling_e2_fold3_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold3_all_seed565.pt,True,True,False,False,1.25142857143,1.41523809524,-0.16380952381000013,0.11574697173638536,0.9881724664980708,1.451702,122.7392,29,44,896,1469,True,True,True,True,True,True,True,True,True,1.2442654371261597,1.1658846139907837,1.3033629655838013,0.7420904040336609,0.7504501342773438,1.009195327758789,0.7040730714797974,0.9809699654579163,1.0,0.6815581917762756,0.6549277901649475,0.34068605303764343,0.8995265960693359,1.0,10.800539016723633,False,False,False,False,False
g565_fresh_solver_panel_static_flow_supplement,g565_fresh_solver_panel,empty-16-16,32,7001,1000,g559_b1000_i3,validation,other,g565_real_graph_000607,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,45f5eecbfbcc9cafce3371fe9b6efb138924037b67ac5cacbbd95bfb5864d679,g562_g565_fresh_solver_panel_e2_s565_1dfe10b68944,g565_E2_phase5p5_repair5g565_screening_scaling_e2_fold0_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e2_fold0_all_seed565.pt,True,True,False,False,1.22857142857,1.41523809524,-0.1866666666700001,0.13189771198064354,0.9877557781051204,1.502846,122.7392,34,44,1056,1469,True,True,True,True,True,True,True,True,True,1.2479380369186401,1.1651029586791992,1.3156758546829224,0.7437843084335327,0.7526260018348694,1.0036669969558716,0.7103331089019775,0.9812262058258057,1.0,0.681776225566864,0.6466196775436401,0.3437000811100006,0.9049278497695923,1.0,10.82136058807373,False,False,False,False,False
g565_fresh_solver_panel_static_flow_supplement,g565_fresh_solver_panel,empty-16-16,32,7001,1000,g559_b1000_i3,validation,other,g565_real_graph_000607,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,c3a60453eff67b90c62f9385ba731a2ee87eb185cb355ecca82d07b659bbcfdb,g562_g565_fresh_solver_panel_e0_s565_cab471178544,g565_E0_phase5p5_repair5g565_rich_cycle_e0_merged_seed565,E0,565,artifacts/models/gcst/phase5p5_repair5g565_rich_cycle_e0_merged_seed565.pt,True,True,False,False,1.2019047619,1.41523809524,-0.21333333334000004,0.15074024226561142,0.9882915645531338,1.437084,122.7392,29,44,896,1469,True,True,True,True,True,True,True,True,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,False,False,False,False,False
g565_fresh_solver_panel_static_flow_supplement,g565_fresh_solver_panel,empty-16-16,32,7001,1000,g559_b1000_i3,validation,other,g565_real_graph_000607,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,919272a4752b4dbe3b38ee347b3779d96e1b786872553c6660bd763893e8b802,g562_g565_fresh_solver_panel_e1_s565_41bcc8f2acbe,g565_E1_phase5p5_repair5g565_rich_cycle_e1_merged_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_rich_cycle_e1_merged_seed565.pt,True,True,False,False,1.2019047619,1.41523809524,-0.21333333334000004,0.15074024226561142,0.9886665466289498,1.391059,122.7392,29,44,896,1469,True,True,True,True,True,True,True,True,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,False,False,False,False,False
g565_fresh_solver_panel_static_flow_supplement,g565_fresh_solver_panel,empty-16-16,32,7001,1000,g559_b1000_i3,validation,other,g565_real_graph_000607,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,73930bf81987af55ba1e7356a8434d8f3e317d82398a9c377445623730c4635c,g562_g565_fresh_solver_panel_e2_s565_dc2254ed5bb2,g565_E2_phase5p5_repair5g565_rich_cycle_e2_merged_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_rich_cycle_e2_merged_seed565.pt,True,True,False,False,1.2019047619,1.41523809524,-0.21333333334000004,0.15074024226561142,0.9884942056001669,1.412212,122.7392,29,44,896,1469,True,True,True,True,True,True,True,True,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,False,False,False,False,False
g565_fresh_solver_panel_static_flow_supplement,g565_fresh_solver_panel,empty-16-16,32,7001,1000,g559_b1000_i3,validation,other,g565_real_graph_000607,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,775fc6b27f72fc034aee98058b78df7758e12ba3ea344d56b4723b24b8439eab,g562_g565_fresh_solver_panel_e0_s565_d566ebd17404,g565_E0_phase5p5_repair5g565_screening_scaling_e0_fold0_all_seed565,E0,565,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e0_fold0_all_seed565.pt,True,True,False,False,1.22095238095,1.41523809524,-0.19428571429000008,0.1372812920620629,0.9882449698221921,1.442803,122.7392,29,44,896,1469,True,True,True,True,True,True,True,True,True,1.2484790086746216,1.165340542793274,1.314557671546936,0.7393632531166077,0.7499339580535889,1.0099064111709595,0.7086007595062256,0.9809701442718506,1.0,0.6814167499542236,0.6466594934463501,0.3417164087295532,0.8977066278457642,1.0,10.820964813232422,False,False,False,False,False
g565_fresh_solver_panel_static_flow_supplement,g565_fresh_solver_panel,empty-16-16,32,7001,1000,g559_b1000_i3,validation,other,g565_real_graph_000607,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,74725ada90a77dd9bbcf81dd5659c9cdda79617b58ef4c3955c9af0effa3a4d8,g562_g565_fresh_solver_panel_e1_s565_43cc8a0ccb4c,g565_E1_phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565.pt,True,True,False,False,1.22857142857,1.41523809524,-0.1866666666700001,0.13189771198064354,0.9879606596751486,1.477699,122.7392,29,44,896,1469,True,True,True,True,True,True,True,True,True,1.243888258934021,1.1546108722686768,1.3104814291000366,0.74505215883255,0.7545631527900696,1.0191853046417236,0.70356684923172,0.9810096025466919,1.0,0.6770355105400085,0.63338702917099,0.3438921868801117,0.9272171258926392,1.0,10.831123352050781,False,False,False,False,False
g565_fresh_solver_panel_static_flow_supplement,g565_fresh_solver_panel,empty-16-16,32,7025,1000,g559_b1000_i3,validation,other,g565_real_graph_000680,e6fffeb13669231060a95390d0b5f32bc285ad41ee359b1f0258805928c35924,aed3a12dfd3602492bfbe15a2c33484701ffc9d3ca5cbe625b8baa68e18b9dd7,g562_g565_fresh_solver_panel_b1_s565_9733dc79139f,g565_B1_phase5p5_repair5g565_scaling_b1_fold0_all_seed565,B1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b1_fold0_all_seed565.pt,True,True,False,False,1.16034985423,0.651006711409,0.5093431428209999,-0.7823930750554139,0.980840490185264,1.459012,76.1508,28,28,864,864,True,True,True,True,True,True,True,True,True,1.2419184446334839,1.1677271127700806,1.2625313997268677,0.7413292527198792,0.7506269812583923,1.0173929929733276,0.7031049728393555,0.9809489846229553,1.0,0.6816073656082153,0.6515212059020996,0.3412015736103058,0.8979146480560303,1.0,10.828396797180176,False,False,False,False,False
g565_fresh_solver_panel_static_flow_supplement,g565_fresh_solver_panel,empty-16-16,32,7025,1000,g559_b1000_i3,validation,other,g565_real_graph_000680,e6fffeb13669231060a95390d0b5f32bc285ad41ee359b1f0258805928c35924,c15c9bf198b9269e82d05ae21ffacd413eb2c5ffd268ab6bf00533b584745519,g562_g565_fresh_solver_panel_b1_s565_4c06caeb9270,g565_B1_phase5p5_repair5g565_scaling_b1_fold1_all_seed565,B1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b1_fold1_all_seed565.pt,True,True,False,False,1.18075801749,0.651006711409,0.5297513060810001,-0.8137416969702785,0.980380284908366,1.494057,76.1508,30,28,927,864,True,True,True,True,True,True,True,True,True,1.2492616176605225,1.1622165441513062,1.2568947076797485,0.744052529335022,0.7502079010009766,1.0271269083023071,0.7057000398635864,0.98094242811203,0.9998460412025452,0.683508574962616,0.6498144865036011,0.3407077491283417,0.8883487582206726,1.0,10.820582389831543,False,False,False,False,False
g565_fresh_solver_panel_static_flow_supplement,g565_fresh_solver_panel,empty-16-16,32,7025,1000,g559_b1000_i3,validation,other,g565_real_graph_000680,e6fffeb13669231060a95390d0b5f32bc285ad41ee359b1f0258805928c35924,b4f3f76731deb4ee5a1dd6affeae9be8e6d75b45a890e5b3c223afe4c7deaa17,g562_g565_fresh_solver_panel_b1_s565_d49bb907e880,g565_B1_phase5p5_repair5g565_scaling_b1_fold2_all_seed565,B1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b1_fold2_all_seed565.pt,True,True,False,False,1.18075801749,0.651006711409,0.5297513060810001,-0.8137416969702785,0.980852715926819,1.458081,76.1508,30,28,927,864,True,True,True,True,True,True,True,True,True,1.2480440139770508,1.156984567642212,1.2668358087539673,0.7500779032707214,0.7517090439796448,1.0155653953552246,0.7070396542549133,0.9809726476669312,1.0,0.6840704679489136,0.6509780883789062,0.341921865940094,0.8938339352607727,1.0,10.826569557189941,False,False,False,False,False
