policy_role,paired_against_role,context_budget_iteration_key,context_key,map,map_family,agents,seed,budget_ms,iteration,selected_candidate,raw_selected_candidate_before_patch,baseline_candidate,safety_patch_activated,safety_patch_rule,baseline_ratio,selected_ratio,corrected_delta_ratio_for_mean,quality_delta_ratio,success_regression,success_gain,both_fail,both_success,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
G5.36_opportunity_recovery_replay_derived_safety_patch,additive_ltm,maze-32-32-4|100|254|1000|0,maze-32-32-4|100|254|1000,maze-32-32-4,maze,100,254,1000,0,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_additive_fallback,False,,1.35503911643,1.35503911643,0,0,False,False,False,True,False,False,False,False,False
G5.36_opportunity_recovery_replay_derived_safety_patch,additive_ltm,maze-32-32-4|100|254|1000|final,maze-32-32-4|100|254|1000,maze-32-32-4,maze,100,254,1000,final,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_additive_fallback,False,,1.35503911643,1.35503911643,0,0,False,False,False,True,False,False,False,False,False
G5.36_opportunity_recovery_replay_derived_safety_patch,additive_ltm,maze-32-32-4|100|255|2000|0,maze-32-32-4|100|255|2000,maze-32-32-4,maze,100,255,2000,0,repair5g59_flow_decay,repair5g59_flow_decay,repair5g59_additive_fallback,False,,1.35249828884,1.35249828884,0,0,False,False,False,True,False,False,False,False,False
G5.36_opportunity_recovery_replay_derived_safety_patch,additive_ltm,maze-32-32-4|100|255|2000|final,maze-32-32-4|100|255|2000,maze-32-32-4,maze,100,255,2000,final,repair5g59_flow_decay,repair5g59_flow_decay,repair5g59_additive_fallback,False,,1.35249828884,1.35249828884,0,0,False,False,False,True,False,False,False,False,False
G5.36_opportunity_recovery_replay_derived_safety_patch,additive_ltm,maze-32-32-4|100|256|1000|0,maze-32-32-4|100|256|1000,maze-32-32-4,maze,100,256,1000,0,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_additive_fallback,False,,1.32028952726,1.32028952726,0,0,False,False,False,True,False,False,False,False,False
G5.36_opportunity_recovery_replay_derived_safety_patch,additive_ltm,maze-32-32-4|100|256|1000|final,maze-32-32-4|100|256|1000,maze-32-32-4,maze,100,256,1000,final,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_additive_fallback,False,,1.32028952726,1.32028952726,0,0,False,False,False,True,False,False,False,False,False
G5.36_opportunity_recovery_replay_derived_safety_patch,additive_ltm,maze-32-32-4|100|257|2000|0,maze-32-32-4|100|257|2000,maze-32-32-4,maze,100,257,2000,0,repair5g59_flow_decay,repair5g59_flow_decay,repair5g59_additive_fallback,False,,1.335459485,1.335459485,0,0,False,False,False,True,False,False,False,False,False
G5.36_opportunity_recovery_replay_derived_safety_patch,additive_ltm,maze-32-32-4|100|257|2000|1,maze-32-32-4|100|257|2000,maze-32-32-4,maze,100,257,2000,1,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,False,,,,0,,False,False,True,False,False,False,False,False,False
G5.36_opportunity_recovery_replay_derived_safety_patch,additive_ltm,maze-32-32-4|100|257|2000|final,maze-32-32-4|100|257|2000,maze-32-32-4,maze,100,257,2000,final,repair5g59_flow_decay,repair5g59_flow_decay,repair5g59_additive_fallback,False,,1.335459485,1.335459485,0,0,False,False,False,True,False,False,False,False,False
G5.36_opportunity_recovery_replay_derived_safety_patch,additive_ltm,maze-32-32-4|100|258|1000|0,maze-32-32-4|100|258|1000,maze-32-32-4,maze,100,258,1000,0,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_additive_fallback,False,,1.37360790082,1.37360790082,0,0,False,False,False,True,False,False,False,False,False
