row_type,policy,model,sample_index,selected_policy_utility,candidate_induced_no_solution_count,safe_positive_selected_count,region_match_rate,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,21,0.024697430068,26,0,0.128640776699,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,22,0.024140162028,29,0,0.169902912621,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,23,0.024972573038,29,0,0.165048543689,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,24,0.022595629906,32,0,0.148058252427,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,25,0.024307248715,28,0,0.148058252427,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,26,0.023208920589,26,0,0.128640776699,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,27,0.021341171499,26,0,0.182038834951,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,28,0.021596806126,33,0,0.143203883495,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,29,0.021681828026,28,0,0.155339805825,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,30,0.022989120736,29,0,0.131067961165,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,31,0.02218162371,38,0,0.143203883495,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,32,0.021070297676,32,0,0.174757281553,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,33,0.023680768987,35,0,0.150485436893,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,34,0.021563861203,30,0,0.131067961165,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,35,0.024081931789,25,0,0.155339805825,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,36,0.020246463292,30,0,0.104368932039,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,37,0.02202997233,30,0,0.128640776699,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,38,0.02329099579,18,0,0.118932038835,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,39,0.023798509351,28,0,0.133495145631,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,40,0.020415538209,29,0,0.135922330097,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,41,0.021885411617,26,0,0.152912621359,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,42,0.023777268655,29,0,0.143203883495,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,43,0.021532278884,22,0,0.131067961165,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,44,0.022346955586,26,0,0.140776699029,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,45,0.025524377614,22,0,0.138349514563,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,46,0.023028658926,30,0,0.128640776699,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,47,0.02222478029,31,0,0.140776699029,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,48,0.022792672182,43,0,0.138349514563,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,49,0.023139223542,33,0,0.150485436893,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,50,0.020395001022,23,0,0.116504854369,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,51,0.02349954416,36,0,0.177184466019,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,52,0.024061158097,23,0,0.123786407767,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,53,0.023262444085,28,0,0.135922330097,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,54,0.021889860794,23,0,0.155339805825,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,55,0.0233032184,28,0,0.160194174757,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,56,0.027126069975,26,0,0.157766990291,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,57,0.021486116472,28,0,0.140776699029,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,58,0.022324668508,24,0,0.143203883495,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,59,0.023171822878,36,0,0.160194174757,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,60,0.021123901556,26,0,0.135922330097,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,61,0.021647480498,23,0,0.162621359223,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,62,0.020624852159,32,0,0.133495145631,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,63,0.024320129777,22,0,0.152912621359,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,64,0.021897985593,25,0,0.167475728155,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,65,0.025413629502,31,0,0.182038834951,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,66,0.021147556133,38,0,0.106796116505,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,67,0.024279590101,28,0,0.150485436893,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,68,0.024656863251,23,0,0.167475728155,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,69,0.024153967643,22,0,0.160194174757,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,70,0.023829419299,31,0,0.128640776699,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,71,0.022299072596,34,0,0.152912621359,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,72,0.02179637727,33,0,0.143203883495,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,73,0.023457594678,35,0,0.167475728155,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,74,0.022910887654,28,0,0.140776699029,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,75,0.022664059416,28,0,0.116504854369,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,76,0.022000535147,32,0,0.121359223301,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,77,0.023068637942,27,0,0.128640776699,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,78,0.024126892599,30,0,0.128640776699,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,79,0.025418803725,25,0,0.131067961165,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,80,0.025669161579,25,0,0.131067961165,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,81,0.024885713482,32,0,0.131067961165,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,82,0.020806769195,37,0,0.160194174757,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,83,0.026175963258,32,0,0.118932038835,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,84,0.023191052537,36,0,0.155339805825,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,85,0.023361037116,25,0,0.145631067961,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,86,0.02280315528,26,0,0.133495145631,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,87,0.021914655717,24,0,0.155339805825,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,88,0.024843844376,30,0,0.138349514563,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,89,0.021587861176,35,0,0.118932038835,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,90,0.021808527904,37,0,0.145631067961,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,91,0.024762655182,30,0,0.135922330097,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,92,0.022495554036,34,0,0.114077669903,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,93,0.021255125093,33,0,0.118932038835,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,94,0.02473944997,22,0,0.138349514563,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,95,0.022382328038,23,0,0.179611650485,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,96,0.025120071997,34,0,0.135922330097,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,97,0.023593393984,35,0,0.148058252427,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,98,0.021529513337,25,0,0.152912621359,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,99,0.023212902907,33,0,0.106796116505,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,100,0.020445826796,24,0,0.087378640777,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,101,0.024122886263,25,0,0.123786407767,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,102,0.022257161588,34,0,0.155339805825,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,103,0.024372221645,27,0,0.138349514563,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,104,0.021206297102,27,0,0.140776699029,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,105,0.023939652079,25,0,0.131067961165,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,106,0.024303005088,28,0,0.126213592233,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,107,0.023145206718,36,0,0.145631067961,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,108,0.023679213678,26,0,0.114077669903,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,109,0.019819888727,37,0,0.152912621359,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,110,0.023376986003,34,0,0.143203883495,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,111,0.022858064039,26,0,0.138349514563,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,112,0.021458433009,28,0,0.162621359223,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,113,0.023281825904,29,0,0.160194174757,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,114,0.022153745859,28,0,0.135922330097,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,115,0.02518283687,28,0,0.150485436893,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,116,0.024787290145,23,0,0.152912621359,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,117,0.022996541196,29,0,0.135922330097,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,118,0.024206145601,30,0,0.106796116505,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,119,0.023031365227,35,0,0.145631067961,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,120,0.021749165326,30,0,0.114077669903,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,121,0.020384861763,28,0,0.123786407767,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,122,0.021261874882,27,0,0.140776699029,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,123,0.025196730594,28,0,0.128640776699,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,124,0.022301304179,29,0,0.157766990291,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,125,0.022462782167,28,0,0.106796116505,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,126,0.021398095584,26,0,0.123786407767,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,127,0.022408175013,25,0,0.150485436893,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,128,0.024005708846,33,0,0.157766990291,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,129,0.024816579364,34,0,0.126213592233,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,130,0.022409819722,32,0,0.152912621359,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,131,0.02174247296,38,0,0.128640776699,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,132,0.021999006421,21,0,0.131067961165,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,133,0.02382288605,30,0,0.135922330097,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,134,0.02170094815,34,0,0.150485436893,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,135,0.022549044002,21,0,0.131067961165,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,136,0.021673805199,17,0,0.155339805825,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,137,0.019374766528,36,0,0.155339805825,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,138,0.023569454913,35,0,0.126213592233,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,139,0.022894950938,26,0,0.145631067961,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,140,0.025868446341,32,0,0.172330097087,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,141,0.020806474169,24,0,0.140776699029,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,142,0.019236268196,26,0,0.138349514563,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,143,0.023474028272,32,0,0.179611650485,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,144,0.023965970107,28,0,0.131067961165,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,145,0.023849315764,25,0,0.148058252427,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,146,0.024532395748,22,0,0.160194174757,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,147,0.023820829715,28,0,0.109223300971,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,148,0.025747828337,32,0,0.162621359223,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,149,0.022030755909,29,0,0.131067961165,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,150,0.022431586178,35,0,0.150485436893,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,151,0.022365186647,27,0,0.104368932039,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,152,0.023768391057,36,0,0.123786407767,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,153,0.02468648511,30,0,0.145631067961,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,154,0.021851109865,27,0,0.099514563107,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,155,0.024800442754,19,0,0.145631067961,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,156,0.024448346128,36,0,0.148058252427,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,157,0.023864451018,22,0,0.138349514563,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,158,0.024652640934,26,0,0.140776699029,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,159,0.024294718017,27,0,0.131067961165,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,160,0.024416195184,33,0,0.160194174757,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,161,0.023207606804,29,0,0.145631067961,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,162,0.023532683431,36,0,0.138349514563,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,163,0.020546413262,37,0,0.155339805825,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,164,0.021787962061,31,0,0.121359223301,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,165,0.023643313046,22,0,0.165048543689,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,166,0.022672928732,36,0,0.145631067961,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,167,0.023426783611,29,0,0.128640776699,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,168,0.021616232207,35,0,0.150485436893,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,169,0.022500216789,43,0,0.157766990291,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,170,0.024068269983,25,0,0.160194174757,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,171,0.024118955254,22,0,0.135922330097,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,172,0.021172457984,37,0,0.143203883495,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,173,0.019863056,30,0,0.196601941748,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,174,0.024111775989,32,0,0.152912621359,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,175,0.020650097835,24,0,0.114077669903,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,176,0.021127281856,23,0,0.155339805825,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,177,0.022252700138,26,0,0.157766990291,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,178,0.02332176124,37,0,0.145631067961,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,179,0.025316921329,30,0,0.111650485437,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,180,0.022127448547,32,0,0.118932038835,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,181,0.023705402672,28,0,0.167475728155,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,182,0.023936444799,31,0,0.138349514563,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,183,0.02240386839,25,0,0.150485436893,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,184,0.023473320838,26,0,0.143203883495,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,185,0.020543526859,40,0,0.121359223301,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,186,0.023522402957,35,0,0.084951456311,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,187,0.024060168172,28,0,0.101941747573,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,188,0.018615391653,30,0,0.138349514563,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,189,0.024197686405,40,0,0.169902912621,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,190,0.02553742528,37,0,0.135922330097,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,191,0.022285652957,41,0,0.143203883495,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,192,0.025526454424,35,0,0.138349514563,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,193,0.023898484416,33,0,0.140776699029,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,194,0.027139008352,30,0,0.135922330097,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,195,0.020244201606,31,0,0.123786407767,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,196,0.02305420323,30,0,0.128640776699,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,197,0.022279382265,27,0,0.157766990291,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,198,0.023122314469,29,0,0.143203883495,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,199,0.023550582334,21,0,0.128640776699,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,200,0.023162330239,39,0,0.150485436893,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,201,0.022016741449,27,0,0.145631067961,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,202,0.02229961085,22,0,0.169902912621,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,203,0.025880084226,27,0,0.160194174757,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,204,0.023020153878,30,0,0.131067961165,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,205,0.023243302713,31,0,0.131067961165,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,206,0.022156039023,47,0,0.143203883495,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,207,0.021621148945,32,0,0.160194174757,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,208,0.02253816204,23,0,0.140776699029,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,209,0.023123140658,35,0,0.128640776699,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,210,0.025245853381,21,0,0.162621359223,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,211,0.020975711979,30,0,0.150485436893,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,212,0.021246763832,22,0,0.114077669903,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,213,0.021680783111,41,0,0.135922330097,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,214,0.022849980409,28,0,0.148058252427,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,215,0.02198798149,32,0,0.133495145631,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,216,0.021779596431,28,0,0.140776699029,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,217,0.023471572871,27,0,0.133495145631,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,218,0.021125152899,31,0,0.121359223301,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,219,0.021249161225,23,0,0.143203883495,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,220,0.021898441013,22,0,0.133495145631,False,False,False,False,False
bootstrap,multinomial_action_class_logistic,multinomial_action_class_logistic,221,0.024137201376,24,0,0.150485436893,False,False,False,False,False
