agents,baseline_method,baseline_ratio,baseline_success,better_vs_ltm,candidate_id,component,contender_method,delta_ratio_vs_ltm,equal_vs_ltm,map,repair5g2_selected_source_method,repair5g2_synthetic_source_method,scen,seed,success,sum_of_loss_ratio,worse_vs_ltm
100,lacam_star_ltm,1.03905912818,True,False,repair5g2_c_equiv_best_frozen_baseline,c_equiv_baseline,repair5g2_c_equiv_best_frozen_baseline,0.01747949936000004,False,maze-32-32-4,repair5g_dual_c_equiv_c100_b100_w075_d100,,maze-32-32-4-random-63.scen,63,True,1.05653862754,True
100,lacam_star_ltm,1.29555933026,True,False,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,0.017228827950000136,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-51.scen,51,True,1.31278815821,True
100,lacam_star_ltm,1.29555933026,True,False,repair5g2_shuffled_flow_shield_diagnostic,synthetic,repair5g2_shuffled_flow_shield_diagnostic,0.017228827950000136,False,maze-32-32-4,,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,maze-32-32-4-random-51.scen,51,True,1.31278815821,True
100,lacam_star_ltm,1.19847890088,True,False,repair5g2_frozen_static_or_selector,frozen_selector,repair5g2_frozen_static_or_selector,0.017173699709999823,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,,maze-32-32-4-random-49.scen,49,True,1.21565260059,True
100,lacam_star_ltm,1.26872885452,True,False,repair5g2_c_equiv_best_frozen_baseline,c_equiv_baseline,repair5g2_c_equiv_best_frozen_baseline,0.01691638473000001,False,random-32-32-20,repair5g_dual_c_equiv_c100_b100_w075_d100,,random-32-32-20-random-53.scen,53,True,1.28564523925,True
100,lacam_star_ltm,1.28986784141,True,False,repair5g2_c_equiv_best_frozen_baseline,c_equiv_baseline,repair5g2_c_equiv_best_frozen_baseline,0.01674008810999994,False,random-32-32-20,repair5g_dual_c_equiv_c100_b100_w075_d100,,random-32-32-20-random-54.scen,54,True,1.30660792952,True
50,lacam_star_ltm,1.12239800167,True,False,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,0.015820149870000133,False,random-32-32-20,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,random-32-32-20-random-64.scen,64,True,1.13821815154,True
50,lacam_star_ltm,1.12239800167,True,False,repair5g2_c_equiv_best_frozen_baseline,c_equiv_baseline,repair5g2_c_equiv_best_frozen_baseline,0.015820149870000133,False,random-32-32-20,repair5g_dual_c_equiv_c100_b100_w075_d100,,random-32-32-20-random-64.scen,64,True,1.13821815154,True
50,lacam_star_ltm,1.12239800167,True,False,repair5g2_frozen_static_or_selector,frozen_selector,repair5g2_frozen_static_or_selector,0.015820149870000133,False,random-32-32-20,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,random-32-32-20-random-64.scen,64,True,1.13821815154,True
50,lacam_star_ltm,1.12239800167,True,False,repair5g2_shuffled_flow_shield_diagnostic,synthetic,repair5g2_shuffled_flow_shield_diagnostic,0.015820149870000133,False,random-32-32-20,,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,random-32-32-20-random-64.scen,64,True,1.13821815154,True
50,lacam_star_ltm,1.12239800167,True,False,repair5g2_shuffled_goal_progress_diagnostic,synthetic,repair5g2_shuffled_goal_progress_diagnostic,0.015820149870000133,False,random-32-32-20,,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,random-32-32-20-random-64.scen,64,True,1.13821815154,True
100,lacam_star_ltm,1.20421607378,True,False,repair5g2_frozen_static_or_selector,frozen_selector,repair5g2_frozen_static_or_selector,0.014931927979999982,False,random-32-32-20,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,,random-32-32-20-random-59.scen,59,True,1.21914800176,True
100,lacam_star_ltm,1.19847890088,True,False,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,0.014720314039999849,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-49.scen,49,True,1.21319921492,True
100,lacam_star_ltm,1.19847890088,True,False,repair5g2_shuffled_flow_shield_diagnostic,synthetic,repair5g2_shuffled_flow_shield_diagnostic,0.014720314039999849,False,maze-32-32-4,,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,maze-32-32-4-random-49.scen,49,True,1.21319921492,True
100,lacam_star_ltm,1.19847890088,True,False,repair5g2_shuffled_goal_progress_diagnostic,synthetic,repair5g2_shuffled_goal_progress_diagnostic,0.014720314039999849,False,maze-32-32-4,,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,maze-32-32-4-random-49.scen,49,True,1.21319921492,True
50,lacam_star_ltm,1.14793467819,True,False,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,0.014409221910000047,False,random-32-32-20,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,random-32-32-20-random-53.scen,53,True,1.1623439001,True
50,lacam_star_ltm,1.14793467819,True,False,repair5g2_frozen_static_or_selector,frozen_selector,repair5g2_frozen_static_or_selector,0.014409221910000047,False,random-32-32-20,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,random-32-32-20-random-53.scen,53,True,1.1623439001,True
100,lacam_star_ltm,1.33210924948,True,False,repair5g2_random_candidate_diagnostic,synthetic,repair5g2_random_candidate_diagnostic,0.014000459040000024,False,maze-32-32-4,,repair5g_dual_c_equiv_c100_b100_w075_d095,maze-32-32-4-random-62.scen,62,True,1.34610970852,True
50,lacam_star_ltm,1.16163682864,True,False,repair5g2_c_equiv_best_frozen_baseline,c_equiv_baseline,repair5g2_c_equiv_best_frozen_baseline,0.012787723790000038,False,maze-32-32-4,repair5g_dual_c_equiv_c100_b100_w075_d100,,maze-32-32-4-random-53.scen,53,True,1.17442455243,True
50,lacam_star_ltm,1.16163682864,True,False,repair5g2_random_candidate_diagnostic,synthetic,repair5g2_random_candidate_diagnostic,0.012787723790000038,False,maze-32-32-4,,repair5g_dual_c_equiv_c100_b100_w075_d100,maze-32-32-4-random-53.scen,53,True,1.17442455243,True
100,lacam_star_ltm,1.238221048,True,False,repair5g2_c_equiv_best_frozen_baseline,c_equiv_baseline,repair5g2_c_equiv_best_frozen_baseline,0.012769704969999962,False,random-32-32-20,repair5g_dual_c_equiv_c100_b100_w075_d100,,random-32-32-20-random-64.scen,64,True,1.25099075297,True
50,lacam_star_ltm,1.14793467819,True,False,repair5g2_shuffled_flow_shield_diagnostic,synthetic,repair5g2_shuffled_flow_shield_diagnostic,0.012487992320000085,False,random-32-32-20,,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,random-32-32-20-random-53.scen,53,True,1.16042267051,True
50,lacam_star_ltm,1.14793467819,True,False,repair5g2_shuffled_goal_progress_diagnostic,synthetic,repair5g2_shuffled_goal_progress_diagnostic,0.012487992320000085,False,random-32-32-20,,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,random-32-32-20-random-53.scen,53,True,1.16042267051,True
