policy_role,paired_against_role,direct_group_key,context_budget_iteration_key,context_key,map,map_family,agents,seed,budget_ms,iteration,selected_candidate,baseline_candidate,baseline_ratio,selected_ratio,corrected_delta_ratio_for_mean,quality_delta_ratio,success_regression,success_gain,both_fail,both_success,safe_high_margin_gain,safe_low_margin_gain,equal_vs_baseline,safe_worse,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
P1_frozen_family_static_only,static_flow_shield,,maze-32-32-4|50|966|1000|final,maze-32-32-4|50|966|1000,maze-32-32-4,maze,50,966,1000,final,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,1.15755278831,1.17217108825,0.01461829994,0.01461829994,False,False,False,True,False,False,False,True,False,False,False,False,False
P2_deployable_static_ladder_only,static_flow_shield,,maze-32-32-4|50|966|1000|final,maze-32-32-4|50|966|1000,maze-32-32-4,maze,50,966,1000,final,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,1.15755278831,1.17217108825,0.01461829994,0.01461829994,False,False,False,True,False,False,False,True,False,False,False,False,False
P3_ladder_plus_overlay_high_margin_only,static_flow_shield,,maze-32-32-4|50|966|1000|final,maze-32-32-4|50|966|1000,maze-32-32-4,maze,50,966,1000,final,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,1.15755278831,1.17217108825,0.01461829994,0.01461829994,False,False,False,True,False,False,False,True,False,False,False,False,False
P1_frozen_family_static_only,static_flow_shield,,maze-32-32-4|50|967|1000|final,maze-32-32-4|50|967|1000,maze-32-32-4,maze,50,967,1000,final,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,1.18889416232,1.20075937352,0.0118652112,0.0118652112,False,False,False,True,False,False,False,True,False,False,False,False,False
P2_deployable_static_ladder_only,static_flow_shield,,maze-32-32-4|50|967|1000|final,maze-32-32-4|50|967|1000,maze-32-32-4,maze,50,967,1000,final,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,1.18889416232,1.20075937352,0.0118652112,0.0118652112,False,False,False,True,False,False,False,True,False,False,False,False,False
P3_ladder_plus_overlay_high_margin_only,static_flow_shield,,maze-32-32-4|50|967|1000|final,maze-32-32-4|50|967|1000,maze-32-32-4,maze,50,967,1000,final,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,1.18889416232,1.20075937352,0.0118652112,0.0118652112,False,False,False,True,False,False,False,True,False,False,False,False,False
P0_static_flow_only,frozen_family_static_goal_aware,,maze-32-32-4|50|969|1000|final,maze-32-32-4|50|969|1000,maze-32-32-4,maze,50,969,1000,final,repair5g59_static_flow_shield,repair5g59_low_beta_high_cap,1.15873810716,1.1707561342,0.01201802704,0.01201802704,False,False,False,True,False,False,False,True,False,False,False,False,False
P0_static_flow_only,deployable_static_ladder,,maze-32-32-4|50|969|1000|final,maze-32-32-4|50|969|1000,maze-32-32-4,maze,50,969,1000,final,repair5g59_static_flow_shield,repair5g59_low_beta_high_cap,1.15873810716,1.1707561342,0.01201802704,0.01201802704,False,False,False,True,False,False,False,True,False,False,False,False,False
G5.41_frozen_stratum_policy,frozen_family_static_goal_aware,,maze-32-32-4|50|969|1000|final,maze-32-32-4|50|969|1000,maze-32-32-4,maze,50,969,1000,final,repair5g59_static_flow_shield,repair5g59_low_beta_high_cap,1.15873810716,1.1707561342,0.01201802704,0.01201802704,False,False,False,True,False,False,False,True,False,False,False,False,False
G5.41_frozen_stratum_policy,deployable_static_ladder,,maze-32-32-4|50|969|1000|final,maze-32-32-4|50|969|1000,maze-32-32-4,maze,50,969,1000,final,repair5g59_static_flow_shield,repair5g59_low_beta_high_cap,1.15873810716,1.1707561342,0.01201802704,0.01201802704,False,False,False,True,False,False,False,True,False,False,False,False,False
P1_frozen_family_static_only,static_flow_shield,,maze-32-32-4|50|970|1000|final,maze-32-32-4|50|970|1000,maze-32-32-4,maze,50,970,1000,final,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,1.14708785785,1.16633761106,0.01924975321,0.01924975321,False,False,False,True,False,False,False,True,False,False,False,False,False
P2_deployable_static_ladder_only,static_flow_shield,,maze-32-32-4|50|970|1000|final,maze-32-32-4|50|970|1000,maze-32-32-4,maze,50,970,1000,final,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,1.14708785785,1.16633761106,0.01924975321,0.01924975321,False,False,False,True,False,False,False,True,False,False,False,False,False
P3_ladder_plus_overlay_high_margin_only,static_flow_shield,,maze-32-32-4|50|970|1000|final,maze-32-32-4|50|970|1000,maze-32-32-4,maze,50,970,1000,final,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,1.14708785785,1.16633761106,0.01924975321,0.01924975321,False,False,False,True,False,False,False,True,False,False,False,False,False
