normalized_context_key,map,map_family,agents,seed,selected_candidate_id,oracle_candidate_for_context,selected_delta_vs_static,static_rank_primary,static_regret_to_oracle,static_wins_context,static_near_oracle_context,ranker_harmful_false_positive,missed_helpful_context,high_uncertainty_context,budget_sensitive_context,budget_sensitive_cases,infeasible_primary_cells,no_solution_or_infeasible_context,train_map_agent_seen,train_map_family_seen,ood_like_map_agent_holdout,ood_like_map_family_holdout,predicted_best_delta,predicted_best_harmful_risk,predicted_margin
maze-32-32-4|a100|s151|it0|14650fb0739d0383,maze-32-32-4,maze,100,151,repair5g59_static_flow_shield,repair5g59_commit_heavy_flow_guard,0.0,7,0.01426751593,False,False,False,True,False,False,,0,False,True,True,False,False,0.0041732818850561265,0.36604667282500947,0.013549379828091651
maze-32-32-4|a100|s152|it0|14650fb0739d0383,maze-32-32-4,maze,100,152,repair5g59_static_flow_shield,repair5g59_block_heavy_flow_guard,0.0,5,0.03047520661,False,False,False,True,True,False,,0,False,True,True,False,False,0.02228832153495842,0.8264607322170143,0.004153810155069052
maze-32-32-4|a100|s153|it0|14650fb0739d0383,maze-32-32-4,maze,100,153,repair5g59_static_flow_shield,repair5g59_wait_conservative,0.0,6,0.06339181287,False,False,False,True,True,False,,0,False,True,True,False,False,0.05718498763759089,1.0,0.00399090328852935
maze-32-32-4|a100|s154|it0|14650fb0739d0383,maze-32-32-4,maze,100,154,repair5g59_static_flow_shield,repair5g59_low_beta_high_cap,0.0,6,0.04018789144,False,False,False,True,False,False,,0,False,True,True,False,False,0.0013073647771767866,0.34682463947505254,0.013403312326037468
maze-32-32-4|a100|s155|it0|14650fb0739d0383,maze-32-32-4,maze,100,155,repair5g59_static_flow_shield,repair5g59_wait_conservative,0.0,8,0.04309026007,False,False,False,True,False,False,,0,False,True,True,False,False,0.003914542692869762,0.48010930694307474,0.013335041645729531
maze-32-32-4|a50|s151|it0|14650fb0739d0383,maze-32-32-4,maze,50,151,repair5g59_slow_decay_high_shield,repair5g59_wait_aggressive,0.03587903639,6,0.00666324962,False,False,True,False,True,False,,0,False,True,True,False,False,-0.021581355858824723,0.05718298442787295,0.012734875881538998
maze-32-32-4|a50|s152|it0|14650fb0739d0383,maze-32-32-4,maze,50,152,repair5g59_static_flow_shield,repair5g59_block_heavy_flow_guard,0.0,8,0.009375,False,False,False,True,False,False,,0,False,True,True,False,False,-0.022594852132513218,0.1263960266609644,0.012532189160359674
maze-32-32-4|a50|s153|it0|14650fb0739d0383,maze-32-32-4,maze,50,153,repair5g59_static_flow_shield,repair5g59_flow_decay,0.0,3,0.0,False,True,False,False,False,False,,0,False,True,True,False,False,-0.0047887966929204655,0.47573574027129484,0.009150750947196511
maze-32-32-4|a50|s154|it0|14650fb0739d0383,maze-32-32-4,maze,50,154,repair5g59_slow_decay_high_shield,repair5g59_slow_decay_high_shield,-0.04481955763,8,0.04481955763,False,False,False,False,True,False,,0,False,True,True,False,False,-0.01851274816204866,0.05163346118547274,0.012297630325776205
maze-32-32-4|a50|s155|it0|14650fb0739d0383,maze-32-32-4,maze,50,155,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,0.0,5,0.00542673902,False,False,False,True,False,False,,0,False,True,True,False,False,-0.024114259403946143,0.08647665410752048,0.012726409851416027
random-32-32-20|a100|s151|it0|14650fb0739d0383,random-32-32-20,random,100,151,repair5g59_static_flow_shield,repair5g59_flow_decay,0.0,3,0.0,False,True,False,False,False,False,,0,False,True,True,False,False,-0.028829130151675285,0.3231213562009916,0.014913205744010734
random-32-32-20|a100|s152|it0|14650fb0739d0383,random-32-32-20,random,100,152,repair5g59_static_flow_shield,repair5g59_block_heavy_flow_guard,0.0,6,0.02707423581,False,False,False,True,False,False,,0,False,True,True,False,False,-0.027030679422429475,0.417045922077519,0.014991267180796936
random-32-32-20|a100|s153|it0|14650fb0739d0383,random-32-32-20,random,100,153,repair5g59_static_flow_shield,repair5g59_block_heavy_flow_guard,0.0,7,0.02328767123,False,False,False,True,False,False,,0,False,True,True,False,False,-0.029197521162776567,0.3773009417196924,0.014748615189159812
random-32-32-20|a100|s154|it0|14650fb0739d0383,random-32-32-20,random,100,154,repair5g59_static_flow_shield,repair5g59_slow_decay_high_shield,0.0,7,0.01953488372,False,False,False,True,False,False,,0,False,True,True,False,False,-0.0257305828435862,0.3059942470227819,0.015110343948775928
random-32-32-20|a100|s155|it0|14650fb0739d0383,random-32-32-20,random,100,155,repair5g59_static_flow_shield,repair5g59_low_beta_high_cap,0.0,9,0.03504779245,False,False,False,True,False,False,,0,False,True,True,False,False,-0.023356785197222903,0.2710111624901316,0.014906061137931994
random-32-32-20|a50|s151|it0|14650fb0739d0383,random-32-32-20,random,50,151,repair5g59_slow_decay_high_shield,repair5g59_commit_heavy_flow_guard,0.01233299075,5,0.01849948613,False,False,True,False,False,False,,0,False,True,True,False,False,-0.04880224085233858,0.01907132272283718,0.014152686926250456
random-32-32-20|a50|s152|it0|14650fb0739d0383,random-32-32-20,random,50,152,repair5g59_slow_decay_high_shield,repair5g59_slow_decay_high_shield,-0.01944209637,4,0.01944209637,False,False,False,False,True,False,,0,False,True,True,False,False,-0.028935692525752288,0.03599935311810731,0.01414621290321524
random-32-32-20|a50|s153|it0|14650fb0739d0383,random-32-32-20,random,50,153,repair5g59_slow_decay_high_shield,repair5g59_slow_decay_high_shield,-0.09622302159,8,0.09622302159,False,False,False,False,False,False,,0,False,True,True,False,False,-0.0419379492404122,0.011471207117463855,0.014017230444282925
random-32-32-20|a50|s154|it0|14650fb0739d0383,random-32-32-20,random,50,154,repair5g59_slow_decay_high_shield,repair5g59_slow_decay_high_shield,-0.08805668017,6,0.08805668017,False,False,False,False,False,False,,0,False,True,True,False,False,-0.03874995960684008,0.0,0.014194021073321413
random-32-32-20|a50|s155|it0|14650fb0739d0383,random-32-32-20,random,50,155,repair5g59_slow_decay_high_shield,repair5g59_slow_decay_high_shield,-0.04753199268,9,0.04753199268,False,False,False,False,False,False,,0,False,True,True,False,False,-0.04083539699665923,0.0,0.013918626093438934
warehouse-10-20-10-2-1|a100|s151|it0|14650fb0739d0383,warehouse-10-20-10-2-1,warehouse,100,151,repair5g59_static_flow_shield,repair5g59_flow_decay,0.0,3,0.0,False,True,False,False,True,False,,0,False,True,True,False,False,-0.012878753375716118,0.11066259453100985,0.002892022425143116
warehouse-10-20-10-2-1|a100|s152|it0|14650fb0739d0383,warehouse-10-20-10-2-1,warehouse,100,152,repair5g59_static_flow_shield,repair5g59_slow_decay_high_shield,0.0,10,0.12910254664,False,False,False,True,True,False,,0,False,True,True,False,False,-0.02569514358143058,0.19632175065048812,0.00022838455484985865
warehouse-10-20-10-2-1|a100|s153|it0|14650fb0739d0383,warehouse-10-20-10-2-1,warehouse,100,153,repair5g59_static_flow_shield,repair5g59_slow_decay_high_shield,0.0,7,0.04143862392,False,False,False,True,True,False,,0,False,True,True,False,False,-0.022913421956431472,0.1033780152996277,0.0007549805304445309
warehouse-10-20-10-2-1|a100|s154|it0|14650fb0739d0383,warehouse-10-20-10-2-1,warehouse,100,154,repair5g59_static_flow_shield,repair5g59_slow_decay_high_shield,0.0,10,0.10430839002,False,False,False,True,True,False,,0,False,True,True,False,False,-0.0010000677638316302,0.9601174335555382,0.0008815338782977022
warehouse-10-20-10-2-1|a100|s155|it0|14650fb0739d0383,warehouse-10-20-10-2-1,warehouse,100,155,repair5g59_static_flow_shield,repair5g59_slow_decay_high_shield,0.0,10,0.04010301692,False,False,False,True,True,False,,0,False,True,True,False,False,-0.014855134084485348,0.3955078626066477,0.000868061530314615
warehouse-10-20-10-2-1|a50|s151|it0|14650fb0739d0383,warehouse-10-20-10-2-1,warehouse,50,151,repair5g59_static_flow_shield,repair5g59_slow_decay_high_shield,0.0,5,0.00320733105,False,True,False,False,True,False,,0,False,True,True,False,False,0.002412070518369308,0.2841305788204574,0.001554661300314411
warehouse-10-20-10-2-1|a50|s152|it0|14650fb0739d0383,warehouse-10-20-10-2-1,warehouse,50,152,repair5g59_slow_decay_high_shield,repair5g59_slow_decay_high_shield,-0.07377805103,11,0.07377805103,False,False,False,False,False,False,,0,False,True,True,False,False,-0.012808004679508503,0.0,0.006019377182440805
