row_type,eval_scope,fold_id,model,context_budget_pairs,top1_safe_oracle_capture_rate,top3_safe_oracle_capture_rate,top5_safe_oracle_capture_rate,region_top1_capture_rate,region_top2_capture_rate,safe_policy_sim_utility,candidate_induced_no_solution_count,static_recovery_capture_count,avoidable_risk_ece,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
model_aggregate,seed_oof_aggregate,all,agent_density_specialist_mixture,120,0.03333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.007401180368250002,7,1,0.042592592592633316,False,False,False,False,False
model_aggregate,seed_oof_aggregate,all,param_only_control,120,0.0,0.008333333333333333,0.008333333333333333,0.0,0.3416666666666667,0.023769822461499997,8,3,0.07083333333326666,False,False,False,False,False
model_aggregate,seed_oof_aggregate,all,trace_only_control,120,0.0,0.0,0.0,0.0,0.3416666666666667,0.023954854589083332,7,2,0.052083333333333336,False,False,False,False,False
model_aggregate,seed_oof_aggregate,all,no_pre_update_trace_ablation,120,0.06666666666666667,0.15,0.3,0.325,0.4750000000000001,0.007503563342750002,5,2,0.04588477366266666,False,False,False,False,False
model_aggregate,seed_oof_aggregate,all,source_blind_control,120,0.0,0.0,0.0,0.0,0.0,0.09706984984474999,2,7,0.058531746031666665,False,False,False,False,False
model_aggregate,seed_oof_aggregate,all,random_feature_control,120,0.008333333333333333,0.03333333333333333,0.03333333333333333,0.09166666666666667,0.19166666666666668,0.02800409624558333,7,2,0.062389923819425,False,False,False,False,False
