context_key,context_id,split,topology_id,topology_split,map,map_family,source_map_family,start_goal_regime,agents,agent_count,density,free_cells,flow_pressure_bucket,seed,budget_ms,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,horizon_id,selected_candidate,candidate_family,baseline_candidate,candidate_recognized,fingerprint_match,cost_finite,theta_in_bounds,selected_success,baseline_success,success_regression,success_gain,both_success,both_fail,selected_ratio,baseline_ratio,quality_delta_ratio,better,worse,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
random-64-64-20|50|110178|5000|b5000_short1000_t100_i8,random-64-64-20|a50|s110178|it0|g557_label_matrix_random_64_64_20_a50_s110178_hb5000_short1000_t100_i8_b5000,,,,random-64-64-20,random,,,50,50,,,,110178,5000,5000,1000,1.0,8,b5000_short1000_t100_i8,g557_gcst_00069,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.05371380613,,False,False,False,False,False,False,False
random-32-32-20|75|103963|500|b500_short1000_t050_i4,random-32-32-20|a75|s103963|it0|g557_label_matrix_random_32_32_20_a75_s103963_hb500_short1000_t050_i4_b500,,,,random-32-32-20,random,,,75,75,,,,103963,500,500,1000,0.5,4,b500_short1000_t050_i4,g557_gcst_00469,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.15928659287,,False,False,False,False,False,False,False
random-32-32-10|75|107359|5000|b5000_short2000_t050_i8,random-32-32-10|a75|s107359|it0|g557_label_matrix_random_32_32_10_a75_s107359_hb5000_short2000_t050_i8_b5000,,,,random-32-32-10,random,,,75,75,,,,107359,5000,5000,2000,0.5,8,b5000_short2000_t050_i8,g557_gcst_00039,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.11261261261,,False,False,False,False,False,False,False
random-32-32-10|75|107359|5000|b5000_short2000_t050_i8,random-32-32-10|a75|s107359|it0|g557_label_matrix_random_32_32_10_a75_s107359_hb5000_short2000_t050_i8_b5000,,,,random-32-32-10,random,,,75,75,,,,107359,5000,5000,2000,0.5,8,b5000_short2000_t050_i8,g557_gcst_00059,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.11261261261,,False,False,False,False,False,False,False
random-32-32-10|75|107359|5000|b5000_short2000_t050_i8,random-32-32-10|a75|s107359|it0|g557_label_matrix_random_32_32_10_a75_s107359_hb5000_short2000_t050_i8_b5000,,,,random-32-32-10,random,,,75,75,,,,107359,5000,5000,2000,0.5,8,b5000_short2000_t050_i8,g557_gcst_00069,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.11261261261,,False,False,False,False,False,False,False
random-32-32-10|75|107359|5000|b5000_short2000_t050_i8,random-32-32-10|a75|s107359|it0|g557_label_matrix_random_32_32_10_a75_s107359_hb5000_short2000_t050_i8_b5000,,,,random-32-32-10,random,,,75,75,,,,107359,5000,5000,2000,0.5,8,b5000_short2000_t050_i8,g557_gcst_00149,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.11261261261,,False,False,False,False,False,False,False
random-32-32-10|75|107359|5000|b5000_short2000_t050_i8,random-32-32-10|a75|s107359|it0|g557_label_matrix_random_32_32_10_a75_s107359_hb5000_short2000_t050_i8_b5000,,,,random-32-32-10,random,,,75,75,,,,107359,5000,5000,2000,0.5,8,b5000_short2000_t050_i8,g557_gcst_00169,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.11261261261,,False,False,False,False,False,False,False
random-32-32-10|75|107359|5000|b5000_short2000_t050_i8,random-32-32-10|a75|s107359|it0|g557_label_matrix_random_32_32_10_a75_s107359_hb5000_short2000_t050_i8_b5000,,,,random-32-32-10,random,,,75,75,,,,107359,5000,5000,2000,0.5,8,b5000_short2000_t050_i8,g557_gcst_00189,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.11261261261,,False,False,False,False,False,False,False
random-32-32-10|75|107359|5000|b5000_short2000_t050_i8,random-32-32-10|a75|s107359|it0|g557_label_matrix_random_32_32_10_a75_s107359_hb5000_short2000_t050_i8_b5000,,,,random-32-32-10,random,,,75,75,,,,107359,5000,5000,2000,0.5,8,b5000_short2000_t050_i8,g557_gcst_00229,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.11261261261,,False,False,False,False,False,False,False
random-32-32-10|75|107359|5000|b5000_short2000_t050_i8,random-32-32-10|a75|s107359|it0|g557_label_matrix_random_32_32_10_a75_s107359_hb5000_short2000_t050_i8_b5000,,,,random-32-32-10,random,,,75,75,,,,107359,5000,5000,2000,0.5,8,b5000_short2000_t050_i8,g557_gcst_00309,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.11261261261,,False,False,False,False,False,False,False
random-32-32-10|75|107359|5000|b5000_short2000_t050_i8,random-32-32-10|a75|s107359|it0|g557_label_matrix_random_32_32_10_a75_s107359_hb5000_short2000_t050_i8_b5000,,,,random-32-32-10,random,,,75,75,,,,107359,5000,5000,2000,0.5,8,b5000_short2000_t050_i8,g557_gcst_00469,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.11261261261,,False,False,False,False,False,False,False
random-32-32-10|75|109279|5000|b5000_short500_t050_i8,random-32-32-10|a75|s109279|it0|g557_label_matrix_random_32_32_10_a75_s109279_hb5000_short500_t050_i8_b5000,,,,random-32-32-10,random,,,75,75,,,,109279,5000,5000,500,0.5,8,b5000_short500_t050_i8,g557_gcst_00069,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.10564663024,,False,False,False,False,False,False,False
random-32-32-20|100|105463|500|b500_short250_t100_i2,random-32-32-20|a100|s105463|it0|g557_label_matrix_random_32_32_20_a100_s105463_hb500_short250_t100_i2_b500,,,,random-32-32-20,random,,,100,100,,,,105463,500,500,250,1.0,2,b500_short250_t100_i2,g557_gcst_00039,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.25825242718,,False,False,False,False,False,False,False
random-32-32-20|100|105463|500|b500_short250_t100_i2,random-32-32-20|a100|s105463|it0|g557_label_matrix_random_32_32_20_a100_s105463_hb500_short250_t100_i2_b500,,,,random-32-32-20,random,,,100,100,,,,105463,500,500,250,1.0,2,b500_short250_t100_i2,g557_gcst_00059,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.25825242718,,False,False,False,False,False,False,False
random-32-32-20|100|105463|500|b500_short250_t100_i2,random-32-32-20|a100|s105463|it0|g557_label_matrix_random_32_32_20_a100_s105463_hb500_short250_t100_i2_b500,,,,random-32-32-20,random,,,100,100,,,,105463,500,500,250,1.0,2,b500_short250_t100_i2,g557_gcst_00069,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.25825242718,,False,False,False,False,False,False,False
random-32-32-20|100|105463|500|b500_short250_t100_i2,random-32-32-20|a100|s105463|it0|g557_label_matrix_random_32_32_20_a100_s105463_hb500_short250_t100_i2_b500,,,,random-32-32-20,random,,,100,100,,,,105463,500,500,250,1.0,2,b500_short250_t100_i2,g557_gcst_00149,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.25825242718,,False,False,False,False,False,False,False
random-32-32-20|100|105463|500|b500_short250_t100_i2,random-32-32-20|a100|s105463|it0|g557_label_matrix_random_32_32_20_a100_s105463_hb500_short250_t100_i2_b500,,,,random-32-32-20,random,,,100,100,,,,105463,500,500,250,1.0,2,b500_short250_t100_i2,g557_gcst_00169,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.25825242718,,False,False,False,False,False,False,False
random-32-32-20|100|105463|500|b500_short250_t100_i2,random-32-32-20|a100|s105463|it0|g557_label_matrix_random_32_32_20_a100_s105463_hb500_short250_t100_i2_b500,,,,random-32-32-20,random,,,100,100,,,,105463,500,500,250,1.0,2,b500_short250_t100_i2,g557_gcst_00229,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.25825242718,,False,False,False,False,False,False,False
random-32-32-20|100|105463|500|b500_short250_t100_i2,random-32-32-20|a100|s105463|it0|g557_label_matrix_random_32_32_20_a100_s105463_hb500_short250_t100_i2_b500,,,,random-32-32-20,random,,,100,100,,,,105463,500,500,250,1.0,2,b500_short250_t100_i2,g557_gcst_00389,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.25825242718,,False,False,False,False,False,False,False
random-32-32-20|100|105463|500|b500_short250_t100_i2,random-32-32-20|a100|s105463|it0|g557_label_matrix_random_32_32_20_a100_s105463_hb500_short250_t100_i2_b500,,,,random-32-32-20,random,,,100,100,,,,105463,500,500,250,1.0,2,b500_short250_t100_i2,g557_gcst_00469,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.25825242718,,False,False,False,False,False,False,False
random-32-32-20|100|105497|5000|b5000_short500_t100_i8,random-32-32-20|a100|s105497|it0|g557_label_matrix_random_32_32_20_a100_s105497_hb5000_short500_t100_i8_b5000,,,,random-32-32-20,random,,,100,100,,,,105497,5000,5000,500,1.0,8,b5000_short500_t100_i8,g557_gcst_00039,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.2235738255,,False,False,False,False,False,False,False
random-32-32-20|100|105497|5000|b5000_short500_t100_i8,random-32-32-20|a100|s105497|it0|g557_label_matrix_random_32_32_20_a100_s105497_hb5000_short500_t100_i8_b5000,,,,random-32-32-20,random,,,100,100,,,,105497,5000,5000,500,1.0,8,b5000_short500_t100_i8,g557_gcst_00059,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.2235738255,,False,False,False,False,False,False,False
random-32-32-20|100|105497|5000|b5000_short500_t100_i8,random-32-32-20|a100|s105497|it0|g557_label_matrix_random_32_32_20_a100_s105497_hb5000_short500_t100_i8_b5000,,,,random-32-32-20,random,,,100,100,,,,105497,5000,5000,500,1.0,8,b5000_short500_t100_i8,g557_gcst_00149,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.2235738255,,False,False,False,False,False,False,False
random-32-32-20|100|105497|5000|b5000_short500_t100_i8,random-32-32-20|a100|s105497|it0|g557_label_matrix_random_32_32_20_a100_s105497_hb5000_short500_t100_i8_b5000,,,,random-32-32-20,random,,,100,100,,,,105497,5000,5000,500,1.0,8,b5000_short500_t100_i8,g557_gcst_00169,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.2235738255,,False,False,False,False,False,False,False
random-32-32-20|100|105497|5000|b5000_short500_t100_i8,random-32-32-20|a100|s105497|it0|g557_label_matrix_random_32_32_20_a100_s105497_hb5000_short500_t100_i8_b5000,,,,random-32-32-20,random,,,100,100,,,,105497,5000,5000,500,1.0,8,b5000_short500_t100_i8,g557_gcst_00179,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.2235738255,,False,False,False,False,False,False,False
random-32-32-20|100|105497|5000|b5000_short500_t100_i8,random-32-32-20|a100|s105497|it0|g557_label_matrix_random_32_32_20_a100_s105497_hb5000_short500_t100_i8_b5000,,,,random-32-32-20,random,,,100,100,,,,105497,5000,5000,500,1.0,8,b5000_short500_t100_i8,g557_gcst_00189,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.2235738255,,False,False,False,False,False,False,False
random-32-32-20|100|105497|5000|b5000_short500_t100_i8,random-32-32-20|a100|s105497|it0|g557_label_matrix_random_32_32_20_a100_s105497_hb5000_short500_t100_i8_b5000,,,,random-32-32-20,random,,,100,100,,,,105497,5000,5000,500,1.0,8,b5000_short500_t100_i8,g557_gcst_00209,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.2235738255,,False,False,False,False,False,False,False
random-32-32-20|100|105497|5000|b5000_short500_t100_i8,random-32-32-20|a100|s105497|it0|g557_label_matrix_random_32_32_20_a100_s105497_hb5000_short500_t100_i8_b5000,,,,random-32-32-20,random,,,100,100,,,,105497,5000,5000,500,1.0,8,b5000_short500_t100_i8,g557_gcst_00229,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.2235738255,,False,False,False,False,False,False,False
random-32-32-20|100|105497|5000|b5000_short500_t100_i8,random-32-32-20|a100|s105497|it0|g557_label_matrix_random_32_32_20_a100_s105497_hb5000_short500_t100_i8_b5000,,,,random-32-32-20,random,,,100,100,,,,105497,5000,5000,500,1.0,8,b5000_short500_t100_i8,g557_gcst_00309,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.2235738255,,False,False,False,False,False,False,False
random-32-32-20|100|105497|5000|b5000_short500_t100_i8,random-32-32-20|a100|s105497|it0|g557_label_matrix_random_32_32_20_a100_s105497_hb5000_short500_t100_i8_b5000,,,,random-32-32-20,random,,,100,100,,,,105497,5000,5000,500,1.0,8,b5000_short500_t100_i8,g557_gcst_00399,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.2235738255,,False,False,False,False,False,False,False
random-32-32-20|100|105497|5000|b5000_short500_t100_i8,random-32-32-20|a100|s105497|it0|g557_label_matrix_random_32_32_20_a100_s105497_hb5000_short500_t100_i8_b5000,,,,random-32-32-20,random,,,100,100,,,,105497,5000,5000,500,1.0,8,b5000_short500_t100_i8,g557_gcst_00469,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.2235738255,,False,False,False,False,False,False,False
random-32-32-20|100|107383|500|b500_short1000_t200_i2,random-32-32-20|a100|s107383|it0|g557_label_matrix_random_32_32_20_a100_s107383_hb500_short1000_t200_i2_b500,,,,random-32-32-20,random,,,100,100,,,,107383,500,500,1000,2.0,2,b500_short1000_t200_i2,g557_gcst_00039,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.18850674793,,False,False,False,False,False,False,False
random-32-32-20|100|107383|500|b500_short1000_t200_i2,random-32-32-20|a100|s107383|it0|g557_label_matrix_random_32_32_20_a100_s107383_hb500_short1000_t200_i2_b500,,,,random-32-32-20,random,,,100,100,,,,107383,500,500,1000,2.0,2,b500_short1000_t200_i2,g557_gcst_00049,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.18850674793,,False,False,False,False,False,False,False
random-32-32-20|100|107383|500|b500_short1000_t200_i2,random-32-32-20|a100|s107383|it0|g557_label_matrix_random_32_32_20_a100_s107383_hb500_short1000_t200_i2_b500,,,,random-32-32-20,random,,,100,100,,,,107383,500,500,1000,2.0,2,b500_short1000_t200_i2,g557_gcst_00059,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.18850674793,,False,False,False,False,False,False,False
random-32-32-20|100|107383|500|b500_short1000_t200_i2,random-32-32-20|a100|s107383|it0|g557_label_matrix_random_32_32_20_a100_s107383_hb500_short1000_t200_i2_b500,,,,random-32-32-20,random,,,100,100,,,,107383,500,500,1000,2.0,2,b500_short1000_t200_i2,g557_gcst_00069,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.18850674793,,False,False,False,False,False,False,False
random-32-32-20|100|107383|500|b500_short1000_t200_i2,random-32-32-20|a100|s107383|it0|g557_label_matrix_random_32_32_20_a100_s107383_hb500_short1000_t200_i2_b500,,,,random-32-32-20,random,,,100,100,,,,107383,500,500,1000,2.0,2,b500_short1000_t200_i2,g557_gcst_00099,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.18850674793,,False,False,False,False,False,False,False
random-32-32-20|100|107383|500|b500_short1000_t200_i2,random-32-32-20|a100|s107383|it0|g557_label_matrix_random_32_32_20_a100_s107383_hb500_short1000_t200_i2_b500,,,,random-32-32-20,random,,,100,100,,,,107383,500,500,1000,2.0,2,b500_short1000_t200_i2,g557_gcst_00149,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.18850674793,,False,False,False,False,False,False,False
random-32-32-20|100|107383|500|b500_short1000_t200_i2,random-32-32-20|a100|s107383|it0|g557_label_matrix_random_32_32_20_a100_s107383_hb500_short1000_t200_i2_b500,,,,random-32-32-20,random,,,100,100,,,,107383,500,500,1000,2.0,2,b500_short1000_t200_i2,g557_gcst_00169,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.18850674793,,False,False,False,False,False,False,False
random-32-32-20|100|107383|500|b500_short1000_t200_i2,random-32-32-20|a100|s107383|it0|g557_label_matrix_random_32_32_20_a100_s107383_hb500_short1000_t200_i2_b500,,,,random-32-32-20,random,,,100,100,,,,107383,500,500,1000,2.0,2,b500_short1000_t200_i2,g557_gcst_00179,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.18850674793,,False,False,False,False,False,False,False
random-32-32-20|100|107383|500|b500_short1000_t200_i2,random-32-32-20|a100|s107383|it0|g557_label_matrix_random_32_32_20_a100_s107383_hb500_short1000_t200_i2_b500,,,,random-32-32-20,random,,,100,100,,,,107383,500,500,1000,2.0,2,b500_short1000_t200_i2,g557_gcst_00189,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.18850674793,,False,False,False,False,False,False,False
random-32-32-20|100|107383|500|b500_short1000_t200_i2,random-32-32-20|a100|s107383|it0|g557_label_matrix_random_32_32_20_a100_s107383_hb500_short1000_t200_i2_b500,,,,random-32-32-20,random,,,100,100,,,,107383,500,500,1000,2.0,2,b500_short1000_t200_i2,g557_gcst_00209,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.18850674793,,False,False,False,False,False,False,False
random-32-32-20|100|107383|500|b500_short1000_t200_i2,random-32-32-20|a100|s107383|it0|g557_label_matrix_random_32_32_20_a100_s107383_hb500_short1000_t200_i2_b500,,,,random-32-32-20,random,,,100,100,,,,107383,500,500,1000,2.0,2,b500_short1000_t200_i2,g557_gcst_00229,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.18850674793,,False,False,False,False,False,False,False
random-32-32-20|100|107383|500|b500_short1000_t200_i2,random-32-32-20|a100|s107383|it0|g557_label_matrix_random_32_32_20_a100_s107383_hb500_short1000_t200_i2_b500,,,,random-32-32-20,random,,,100,100,,,,107383,500,500,1000,2.0,2,b500_short1000_t200_i2,g557_gcst_00289,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.18850674793,,False,False,False,False,False,False,False
random-32-32-20|100|107383|500|b500_short1000_t200_i2,random-32-32-20|a100|s107383|it0|g557_label_matrix_random_32_32_20_a100_s107383_hb500_short1000_t200_i2_b500,,,,random-32-32-20,random,,,100,100,,,,107383,500,500,1000,2.0,2,b500_short1000_t200_i2,g557_gcst_00309,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.18850674793,,False,False,False,False,False,False,False
random-32-32-20|100|107383|500|b500_short1000_t200_i2,random-32-32-20|a100|s107383|it0|g557_label_matrix_random_32_32_20_a100_s107383_hb500_short1000_t200_i2_b500,,,,random-32-32-20,random,,,100,100,,,,107383,500,500,1000,2.0,2,b500_short1000_t200_i2,g557_gcst_00379,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.18850674793,,False,False,False,False,False,False,False
random-32-32-20|100|107383|500|b500_short1000_t200_i2,random-32-32-20|a100|s107383|it0|g557_label_matrix_random_32_32_20_a100_s107383_hb500_short1000_t200_i2_b500,,,,random-32-32-20,random,,,100,100,,,,107383,500,500,1000,2.0,2,b500_short1000_t200_i2,g557_gcst_00389,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.18850674793,,False,False,False,False,False,False,False
random-32-32-20|100|107383|500|b500_short1000_t200_i2,random-32-32-20|a100|s107383|it0|g557_label_matrix_random_32_32_20_a100_s107383_hb500_short1000_t200_i2_b500,,,,random-32-32-20,random,,,100,100,,,,107383,500,500,1000,2.0,2,b500_short1000_t200_i2,g557_gcst_00399,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.18850674793,,False,False,False,False,False,False,False
random-32-32-20|100|107383|500|b500_short1000_t200_i2,random-32-32-20|a100|s107383|it0|g557_label_matrix_random_32_32_20_a100_s107383_hb500_short1000_t200_i2_b500,,,,random-32-32-20,random,,,100,100,,,,107383,500,500,1000,2.0,2,b500_short1000_t200_i2,g557_gcst_00469,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.18850674793,,False,False,False,False,False,False,False
random-32-32-20|100|112697|5000|b5000_short500_t200_i4,random-32-32-20|a100|s112697|it0|g557_label_matrix_random_32_32_20_a100_s112697_hb5000_short500_t200_i4_b5000,,,,random-32-32-20,random,,,100,100,,,,112697,5000,5000,500,2.0,4,b5000_short500_t200_i4,g557_gcst_00069,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.21157024793,,False,False,False,False,False,False,False
random-32-32-20|150|100757|5000|b5000_short250_t200_i4,random-32-32-20|a150|s100757|it0|g557_label_matrix_random_32_32_20_a150_s100757_hb5000_short250_t200_i4_b5000,,,,random-32-32-20,random,,,150,150,,,,100757,5000,5000,250,2.0,4,b5000_short250_t200_i4,g557_gcst_00479,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.33113969488,,False,False,False,False,False,False,False
random-32-32-10|150|100759|5000|b5000_short250_t050_i4,random-32-32-10|a150|s100759|it0|g557_label_matrix_random_32_32_10_a150_s100759_hb5000_short250_t050_i4_b5000,,,,random-32-32-10,random,,,150,150,,,,100759,5000,5000,250,0.5,4,b5000_short250_t050_i4,g557_gcst_00109,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.20993975904,,False,False,False,False,False,False,False
random-32-32-10|150|100759|5000|b5000_short250_t050_i4,random-32-32-10|a150|s100759|it0|g557_label_matrix_random_32_32_10_a150_s100759_hb5000_short250_t050_i4_b5000,,,,random-32-32-10,random,,,150,150,,,,100759,5000,5000,250,0.5,4,b5000_short250_t050_i4,g557_gcst_00239,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.20993975904,,False,False,False,False,False,False,False
random-32-32-10|150|100759|5000|b5000_short250_t050_i4,random-32-32-10|a150|s100759|it0|g557_label_matrix_random_32_32_10_a150_s100759_hb5000_short250_t050_i4_b5000,,,,random-32-32-10,random,,,150,150,,,,100759,5000,5000,250,0.5,4,b5000_short250_t050_i4,g557_gcst_00439,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.20993975904,,False,False,False,False,False,False,False
random-32-32-10|150|101719|5000|b5000_short500_t050_i2,random-32-32-10|a150|s101719|it0|g557_label_matrix_random_32_32_10_a150_s101719_hb5000_short500_t050_i2_b5000,,,,random-32-32-10,random,,,150,150,,,,101719,5000,5000,500,0.5,2,b5000_short500_t050_i2,g557_gcst_00239,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.22795153564,,False,False,False,False,False,False,False
random-32-32-20|150|102197|5000|b5000_short500_t100_i4,random-32-32-20|a150|s102197|it0|g557_label_matrix_random_32_32_20_a150_s102197_hb5000_short500_t100_i4_b5000,,,,random-32-32-20,random,,,150,150,,,,102197,5000,5000,500,1.0,4,b5000_short500_t100_i4,g557_gcst_00439,,g556_c063174,True,True,True,True,False,True,True,False,False,False,,1.34835257674,,False,False,False,False,False,False,False
