safety_threshold,top1,top3,harmful_recall,harmful_precision,mean_selected_delta,fallback_rate,unsafe_fallback_rate,low_confidence_fallback_rate
0.05,0.3442265795206972,0.7581699346405228,0.9908466819221968,0.16438876233864844,0.0010679639112227233,0.8976034858387799,0.4684095860566449,0.42919389978213507
0.1,0.39651416122004357,0.7581699346405228,0.9862700228832952,0.18450342465753425,0.0024942630822401765,0.8191721132897604,0.3616557734204793,0.45751633986928103
0.2,0.40305010893246185,0.7581699346405228,0.9610983981693364,0.20699852143913258,0.0011531020604718693,0.6797385620915033,0.3093681917211329,0.37037037037037035
0.3,0.4008714596949891,0.7581699346405228,0.9405034324942791,0.22180248246087425,0.0003666464599633289,0.6274509803921569,0.25054466230936817,0.3769063180827887
