split,map_name,agents,sample_count,use_nonadditive_target_count,top1,top3,decision_accuracy,high_margin_opportunity_count,high_margin_capture_rate,global_additive_or_defer_rate
validation,empty-48-48,50,60,27,0.48148148148148145,0.9629629629629629,0.55,12,0.8333333333333334,0.23333333333333334
validation,empty-48-48,100,60,35,0.4,0.8571428571428571,0.5666666666666667,18,0.7777777777777778,0.18333333333333332
validation,empty-48-48,200,60,29,0.2413793103448276,0.7241379310344828,0.65,8,0.625,0.6333333333333333
validation,empty-48-48,400,60,39,0.358974358974359,0.717948717948718,0.6666666666666666,10,1.0,0.4166666666666667
validation,maze-32-32-4,50,60,46,0.21739130434782608,0.5652173913043478,0.5,31,0.41935483870967744,0.4
validation,maze-32-32-4,100,60,43,0.13953488372093023,0.5581395348837209,0.5666666666666667,34,0.29411764705882354,0.4166666666666667
validation,maze-32-32-4,200,60,48,0.020833333333333332,0.6875,0.38333333333333336,46,0.043478260869565216,0.7166666666666667
validation,maze-32-32-4,400,39,26,0.0,0.5384615384615384,0.4358974358974359,26,0.07692307692307693,0.5384615384615384
