row_type,eval_scope,policy,contexts,mean_delta_vs_static,mean_solution_quality_delta_vs_static,solution_quality_harmful_rate,no_solution_rate,total_harmful_rate,false_positive_count,solution_quality_false_positive_count,no_solution_count,helpful_vs_static_rate,coverage,fallback_rate,new_candidate_selection_rate,new_candidate_selection_count,new_candidate_helpful_selection_count,new_candidate_harmful_selection_count,new_candidate_selection_harmful_rate,new_candidate_opportunity_contexts,new_candidate_opportunity_capture_count,new_candidate_opportunity_capture_rate,oracle_regret_vs_old14,oracle_regret_vs_new22,finite_delta_contexts,risk_adjusted_utility_lambda_0p05,solution_quality_utility_lambda_0p05,risk_adjusted_utility_lambda_0p10,solution_quality_utility_lambda_0p10,risk_adjusted_utility_lambda_0p20,solution_quality_utility_lambda_0p20,group_type,group_key
group_summary,group_map_agent,family_specialist_gate_then_ranker,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,4,0,0.0,0.044019872663999995,0.045331452634,10,0.0,0.0,0.0,0.0,0.0,0.0,map_agent,random-32-32-20|a100
group_summary,group_map_agent,family_specialist_gate_then_ranker,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,5,0,0.0,0.04770436196,0.051151932995,10,0.0,0.0,0.0,0.0,0.0,0.0,map_agent,random-32-32-20|a50
group_summary,group_map_agent,family_specialist_gate_then_ranker,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a100
group_summary,group_map_agent,family_specialist_gate_then_ranker,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a50
group_summary,group_map_family,family_specialist_gate_then_ranker,20,-0.000572868928,-0.000572868928,0.0,0.15,0.15,3,0,3,0.05,0.05,0.95,0.05,1,1,0,0.0,7,0,0.0,0.038227535552500004,0.0405990414625,20,0.006927131071999999,-0.000572868928,0.014427131071999999,-0.000572868928,0.029427131072,-0.000572868928,map_family,maze
group_summary,group_map_family,family_specialist_gate_then_ranker,20,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,9,0,0.0,0.045862117311999996,0.0482416928145,20,0.0,0.0,0.0,0.0,0.0,0.0,map_family,random
group_summary,group_map_family,family_specialist_gate_then_ranker,20,inf,inf,0.0,1.0,1.0,20,0,20,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_family,warehouse
group_summary,group_candidate_family,family_specialist_gate_then_ranker,1,-0.01145737856,-0.01145737856,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,1.0,1,1,0,0.0,0,0,0.0,0.07607699358,0.07607699358,1,-0.01145737856,-0.01145737856,-0.01145737856,-0.01145737856,-0.01145737856,-0.01145737856,candidate_family,block_heavy
group_summary,group_candidate_family,family_specialist_gate_then_ranker,59,0.0,0.0,0.0,0.3898305084745763,0.3898305084745763,23,0,23,0.0,0.0,1.0,0.0,0,0,0,0.0,16,0,0.0,0.041172206761794866,0.04360865876820511,39,0.019491525423728815,0.0,0.03898305084745763,0.0,0.07796610169491526,0.0,candidate_family,static
group_summary,group_map_agent,full22_global_ranker_corrected,10,0.0,0.0,0.0,0.3,0.3,3,0,3,0.0,0.0,1.0,0.0,0,0,0,0.0,2,0,0.0,0.048003421414,0.048003421414,10,0.015,0.0,0.03,0.0,0.06,0.0,map_agent,maze-32-32-4|a100
group_summary,group_map_agent,full22_global_ranker_corrected,10,-0.001145737856,-0.001145737856,0.0,0.0,0.0,0,0,0,0.1,0.1,0.9,0.1,1,1,0,0.0,5,0,0.0,0.028451649690999996,0.03319466151099999,10,-0.001145737856,-0.001145737856,-0.001145737856,-0.001145737856,-0.001145737856,-0.001145737856,map_agent,maze-32-32-4|a50
group_summary,group_map_agent,full22_global_ranker_corrected,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,4,0,0.0,0.044019872663999995,0.045331452634,10,0.0,0.0,0.0,0.0,0.0,0.0,map_agent,random-32-32-20|a100
group_summary,group_map_agent,full22_global_ranker_corrected,10,-0.00028890291800000024,-0.00028890291800000024,0.1,0.0,0.1,1,1,0,0.1,0.2,0.8,0.1,1,0,1,1.0,5,1,0.2,0.047415459041999994,0.05086303007699999,10,0.004711097082000001,0.004711097082000001,0.009711097082000002,0.009711097082000002,0.019711097082000004,0.019711097082000004,map_agent,random-32-32-20|a50
group_summary,group_map_agent,full22_global_ranker_corrected,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a100
group_summary,group_map_agent,full22_global_ranker_corrected,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a50
group_summary,group_map_family,full22_global_ranker_corrected,20,-0.000572868928,-0.000572868928,0.0,0.15,0.15,3,0,3,0.05,0.05,0.95,0.05,1,1,0,0.0,7,0,0.0,0.038227535552500004,0.0405990414625,20,0.006927131071999999,-0.000572868928,0.014427131071999999,-0.000572868928,0.029427131072,-0.000572868928,map_family,maze
group_summary,group_map_family,full22_global_ranker_corrected,20,-0.00014445145900000012,-0.00014445145900000012,0.05,0.0,0.05,1,1,0,0.05,0.1,0.9,0.05,1,0,1,1.0,9,1,0.1111111111111111,0.045717665853,0.048097241355499996,20,0.0023555485410000003,0.0023555485410000003,0.004855548541000001,0.004855548541000001,0.009855548541000002,0.009855548541000002,map_family,random
group_summary,group_map_family,full22_global_ranker_corrected,20,inf,inf,0.0,1.0,1.0,20,0,20,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_family,warehouse
group_summary,group_candidate_family,full22_global_ranker_corrected,2,-0.015449737460000001,-0.015449737460000001,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.5,1,1,0,0.0,1,0,0.0,0.03803849679,0.0460689279,2,-0.015449737460000001,-0.015449737460000001,-0.015449737460000001,-0.015449737460000001,-0.015449737460000001,-0.015449737460000001,candidate_family,block_heavy
group_summary,group_candidate_family,full22_global_ranker_corrected,1,0.01655306718,0.01655306718,1.0,0.0,1.0,1,1,0,0.0,1.0,0.0,1.0,1,0,1,1.0,1,1,1.0,0.04771178189,0.05160662122,1,0.06655306718000001,0.06655306718000001,0.11655306718,0.11655306718,0.21655306718,0.21655306718,candidate_family,high_beta
group_summary,group_candidate_family,full22_global_ranker_corrected,57,0.0,0.0,0.0,0.40350877192982454,0.40350877192982454,23,0,23,0.0,0.0,1.0,0.0,0,0,0,0.0,14,0,0.0,0.04203014196324324,0.044058950792972965,37,0.02017543859649123,0.0,0.04035087719298246,0.0,0.08070175438596491,0.0,candidate_family,static
group_summary,group_map_agent,new_candidate_expert_mixture,10,0.0,0.0,0.0,0.3,0.3,3,0,3,0.0,0.0,1.0,0.0,0,0,0,0.0,2,0,0.0,0.048003421414,0.048003421414,10,0.015,0.0,0.03,0.0,0.06,0.0,map_agent,maze-32-32-4|a100
group_summary,group_map_agent,new_candidate_expert_mixture,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,5,0,0.0,0.029597387546999997,0.034340399367,10,0.0,0.0,0.0,0.0,0.0,0.0,map_agent,maze-32-32-4|a50
group_summary,group_map_agent,new_candidate_expert_mixture,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,4,0,0.0,0.044019872663999995,0.045331452634,10,0.0,0.0,0.0,0.0,0.0,0.0,map_agent,random-32-32-20|a100
group_summary,group_map_agent,new_candidate_expert_mixture,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,5,0,0.0,0.04770436196,0.051151932995,10,0.0,0.0,0.0,0.0,0.0,0.0,map_agent,random-32-32-20|a50
group_summary,group_map_agent,new_candidate_expert_mixture,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a100
group_summary,group_map_agent,new_candidate_expert_mixture,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a50
group_summary,group_map_family,new_candidate_expert_mixture,20,0.0,0.0,0.0,0.15,0.15,3,0,3,0.0,0.0,1.0,0.0,0,0,0,0.0,7,0,0.0,0.0388004044805,0.041171910390500006,20,0.0075,0.0,0.015,0.0,0.03,0.0,map_family,maze
group_summary,group_map_family,new_candidate_expert_mixture,20,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,9,0,0.0,0.045862117311999996,0.0482416928145,20,0.0,0.0,0.0,0.0,0.0,0.0,map_family,random
group_summary,group_map_family,new_candidate_expert_mixture,20,inf,inf,0.0,1.0,1.0,20,0,20,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_family,warehouse
group_summary,group_candidate_family,new_candidate_expert_mixture,60,0.0,0.0,0.0,0.38333333333333336,0.38333333333333336,23,0,23,0.0,0.0,1.0,0.0,0,0,0,0.0,16,0,0.0,0.04233126089624999,0.04470680160249999,40,0.01916666666666667,0.0,0.03833333333333334,0.0,0.07666666666666667,0.0,candidate_family,static
group_summary,group_map_agent,new_candidate_only_ranker_corrected,10,0.0,0.0,0.0,0.3,0.3,3,0,3,0.0,0.0,1.0,0.0,0,0,0,0.0,2,0,0.0,0.048003421414,0.048003421414,10,0.015,0.0,0.03,0.0,0.06,0.0,map_agent,maze-32-32-4|a100
group_summary,group_map_agent,new_candidate_only_ranker_corrected,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,5,0,0.0,0.029597387546999997,0.034340399367,10,0.0,0.0,0.0,0.0,0.0,0.0,map_agent,maze-32-32-4|a50
group_summary,group_map_agent,new_candidate_only_ranker_corrected,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,4,0,0.0,0.044019872663999995,0.045331452634,10,0.0,0.0,0.0,0.0,0.0,0.0,map_agent,random-32-32-20|a100
group_summary,group_map_agent,new_candidate_only_ranker_corrected,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,5,0,0.0,0.04770436196,0.051151932995,10,0.0,0.0,0.0,0.0,0.0,0.0,map_agent,random-32-32-20|a50
group_summary,group_map_agent,new_candidate_only_ranker_corrected,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a100
group_summary,group_map_agent,new_candidate_only_ranker_corrected,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a50
group_summary,group_map_family,new_candidate_only_ranker_corrected,20,0.0,0.0,0.0,0.15,0.15,3,0,3,0.0,0.0,1.0,0.0,0,0,0,0.0,7,0,0.0,0.0388004044805,0.041171910390500006,20,0.0075,0.0,0.015,0.0,0.03,0.0,map_family,maze
group_summary,group_map_family,new_candidate_only_ranker_corrected,20,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,9,0,0.0,0.045862117311999996,0.0482416928145,20,0.0,0.0,0.0,0.0,0.0,0.0,map_family,random
group_summary,group_map_family,new_candidate_only_ranker_corrected,20,inf,inf,0.0,1.0,1.0,20,0,20,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_family,warehouse
group_summary,group_candidate_family,new_candidate_only_ranker_corrected,60,0.0,0.0,0.0,0.38333333333333336,0.38333333333333336,23,0,23,0.0,0.0,1.0,0.0,0,0,0,0.0,16,0,0.0,0.04233126089624999,0.04470680160249999,40,0.01916666666666667,0.0,0.03833333333333334,0.0,0.07666666666666667,0.0,candidate_family,static
group_summary,group_map_agent,new_candidate_source_blind_ablation,10,0.0,0.0,0.0,0.3,0.3,3,0,3,0.0,0.0,1.0,0.0,0,0,0,0.0,2,0,0.0,0.048003421414,0.048003421414,10,0.015,0.0,0.03,0.0,0.06,0.0,map_agent,maze-32-32-4|a100
group_summary,group_map_agent,new_candidate_source_blind_ablation,10,-0.001145737856,-0.001145737856,0.0,0.0,0.0,0,0,0,0.1,0.1,0.9,0.1,1,1,0,0.0,5,0,0.0,0.028451649690999996,0.03319466151099999,10,-0.001145737856,-0.001145737856,-0.001145737856,-0.001145737856,-0.001145737856,-0.001145737856,map_agent,maze-32-32-4|a50
group_summary,group_map_agent,new_candidate_source_blind_ablation,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,4,0,0.0,0.044019872663999995,0.045331452634,10,0.0,0.0,0.0,0.0,0.0,0.0,map_agent,random-32-32-20|a100
group_summary,group_map_agent,new_candidate_source_blind_ablation,10,0.0008099981809999999,0.0008099981809999999,0.1,0.0,0.1,1,1,0,0.1,0.2,0.8,0.2,2,1,1,0.5,5,2,0.4,0.048514360140999996,0.051961931175999995,10,0.005809998181000001,0.005809998181000001,0.010809998181000001,0.010809998181000001,0.020809998181000003,0.020809998181000003,map_agent,random-32-32-20|a50
group_summary,group_map_agent,new_candidate_source_blind_ablation,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a100
group_summary,group_map_agent,new_candidate_source_blind_ablation,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a50
group_summary,group_map_family,new_candidate_source_blind_ablation,20,-0.000572868928,-0.000572868928,0.0,0.15,0.15,3,0,3,0.05,0.05,0.95,0.05,1,1,0,0.0,7,0,0.0,0.038227535552500004,0.0405990414625,20,0.006927131071999999,-0.000572868928,0.014427131071999999,-0.000572868928,0.029427131072,-0.000572868928,map_family,maze
group_summary,group_map_family,new_candidate_source_blind_ablation,20,0.0004049990904999999,0.0004049990904999999,0.05,0.0,0.05,1,1,0,0.05,0.1,0.9,0.1,2,1,1,0.5,9,2,0.2222222222222222,0.046267116402499996,0.048646691905,20,0.0029049990905000004,0.0029049990905000004,0.0054049990905000005,0.0054049990905000005,0.010404999090500001,0.010404999090500001,map_family,random
group_summary,group_map_family,new_candidate_source_blind_ablation,20,inf,inf,0.0,1.0,1.0,20,0,20,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_family,warehouse
group_summary,group_candidate_family,new_candidate_source_blind_ablation,2,-0.009955231965,-0.009955231965,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,1.0,2,2,0,0.0,1,1,1.0,0.043533002285000004,0.051563433395,2,-0.009955231965,-0.009955231965,-0.009955231965,-0.009955231965,-0.009955231965,-0.009955231965,candidate_family,block_heavy
group_summary,group_candidate_family,new_candidate_source_blind_ablation,1,0.01655306718,0.01655306718,1.0,0.0,1.0,1,1,0,0.0,1.0,0.0,1.0,1,0,1,1.0,1,1,1.0,0.04771178189,0.05160662122,1,0.06655306718000001,0.06655306718000001,0.11655306718,0.11655306718,0.21655306718,0.21655306718,candidate_family,high_beta
group_summary,group_candidate_family,new_candidate_source_blind_ablation,57,0.0,0.0,0.0,0.40350877192982454,0.40350877192982454,23,0,23,0.0,0.0,1.0,0.0,0,0,0,0.0,14,0,0.0,0.04203014196324324,0.044058950792972965,37,0.02017543859649123,0.0,0.04035087719298246,0.0,0.08070175438596491,0.0,candidate_family,static
group_summary,group_map_agent,new_label_shuffled_control,10,0.0,0.0,0.0,0.3,0.3,3,0,3,0.0,0.0,1.0,0.0,0,0,0,0.0,2,0,0.0,0.048003421414,0.048003421414,10,0.015,0.0,0.03,0.0,0.06,0.0,map_agent,maze-32-32-4|a100
group_summary,group_map_agent,new_label_shuffled_control,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,5,0,0.0,0.029597387546999997,0.034340399367,10,0.0,0.0,0.0,0.0,0.0,0.0,map_agent,maze-32-32-4|a50
group_summary,group_map_agent,new_label_shuffled_control,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,4,0,0.0,0.044019872663999995,0.045331452634,10,0.0,0.0,0.0,0.0,0.0,0.0,map_agent,random-32-32-20|a100
group_summary,group_map_agent,new_label_shuffled_control,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,5,0,0.0,0.04770436196,0.051151932995,10,0.0,0.0,0.0,0.0,0.0,0.0,map_agent,random-32-32-20|a50
group_summary,group_map_agent,new_label_shuffled_control,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a100
group_summary,group_map_agent,new_label_shuffled_control,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a50
group_summary,group_map_family,new_label_shuffled_control,20,0.0,0.0,0.0,0.15,0.15,3,0,3,0.0,0.0,1.0,0.0,0,0,0,0.0,7,0,0.0,0.0388004044805,0.041171910390500006,20,0.0075,0.0,0.015,0.0,0.03,0.0,map_family,maze
group_summary,group_map_family,new_label_shuffled_control,20,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,9,0,0.0,0.045862117311999996,0.0482416928145,20,0.0,0.0,0.0,0.0,0.0,0.0,map_family,random
group_summary,group_map_family,new_label_shuffled_control,20,inf,inf,0.0,1.0,1.0,20,0,20,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_family,warehouse
group_summary,group_candidate_family,new_label_shuffled_control,60,0.0,0.0,0.0,0.38333333333333336,0.38333333333333336,23,0,23,0.0,0.0,1.0,0.0,0,0,0,0.0,16,0,0.0,0.04233126089624999,0.04470680160249999,40,0.01916666666666667,0.0,0.03833333333333334,0.0,0.07666666666666667,0.0,candidate_family,static
group_summary,group_map_agent,new_opportunity_binary_gate_then_ranker,10,0.0,0.0,0.0,0.3,0.3,3,0,3,0.0,0.0,1.0,0.0,0,0,0,0.0,2,0,0.0,0.048003421414,0.048003421414,10,0.015,0.0,0.03,0.0,0.06,0.0,map_agent,maze-32-32-4|a100
group_summary,group_map_agent,new_opportunity_binary_gate_then_ranker,10,-0.001145737856,-0.001145737856,0.0,0.0,0.0,0,0,0,0.1,0.1,0.9,0.1,1,1,0,0.0,5,0,0.0,0.028451649690999996,0.03319466151099999,10,-0.001145737856,-0.001145737856,-0.001145737856,-0.001145737856,-0.001145737856,-0.001145737856,map_agent,maze-32-32-4|a50
group_summary,group_map_agent,new_opportunity_binary_gate_then_ranker,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,4,0,0.0,0.044019872663999995,0.045331452634,10,0.0,0.0,0.0,0.0,0.0,0.0,map_agent,random-32-32-20|a100
group_summary,group_map_agent,new_opportunity_binary_gate_then_ranker,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,5,0,0.0,0.04770436196,0.051151932995,10,0.0,0.0,0.0,0.0,0.0,0.0,map_agent,random-32-32-20|a50
group_summary,group_map_agent,new_opportunity_binary_gate_then_ranker,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a100
group_summary,group_map_agent,new_opportunity_binary_gate_then_ranker,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a50
group_summary,group_map_family,new_opportunity_binary_gate_then_ranker,20,-0.000572868928,-0.000572868928,0.0,0.15,0.15,3,0,3,0.05,0.05,0.95,0.05,1,1,0,0.0,7,0,0.0,0.038227535552500004,0.0405990414625,20,0.006927131071999999,-0.000572868928,0.014427131071999999,-0.000572868928,0.029427131072,-0.000572868928,map_family,maze
group_summary,group_map_family,new_opportunity_binary_gate_then_ranker,20,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,9,0,0.0,0.045862117311999996,0.0482416928145,20,0.0,0.0,0.0,0.0,0.0,0.0,map_family,random
group_summary,group_map_family,new_opportunity_binary_gate_then_ranker,20,inf,inf,0.0,1.0,1.0,20,0,20,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_family,warehouse
group_summary,group_candidate_family,new_opportunity_binary_gate_then_ranker,1,-0.01145737856,-0.01145737856,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,1.0,1,1,0,0.0,0,0,0.0,0.07607699358,0.07607699358,1,-0.01145737856,-0.01145737856,-0.01145737856,-0.01145737856,-0.01145737856,-0.01145737856,candidate_family,block_heavy
