candidate_id,candidate_family,map_family,budget_ms,observed_rows,observed_success_regression_count,safe_high_margin_count,safe_gain_count,safe_equal_count,safe_worse_count,both_fail_count,quality_only_mean_delta,quality_only_median_delta,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,whitelist_rule_id,rule_condition,whitelist_reason
repair5g59_commit_heavy_flow_guard,commit_heavy,maze,1000,45,0,0,0,45,0,0,0,0,False,False,False,False,False,g536_whitelist_0068,candidate_id=repair5g59_commit_heavy_flow_guard;map_family=maze;budget_ms=1000,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_commit_heavy_flow_guard,commit_heavy,maze,500,44,0,0,0,22,0,22,0,0,False,False,False,False,False,g536_whitelist_0069,candidate_id=repair5g59_commit_heavy_flow_guard;map_family=maze;budget_ms=500,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_commit_heavy_flow_guard,commit_heavy,warehouse,1000,32,0,0,0,0,0,32,0,0,False,False,False,False,False,g536_whitelist_0070,candidate_id=repair5g59_commit_heavy_flow_guard;map_family=warehouse;budget_ms=1000,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_commit_heavy_flow_guard,commit_heavy,warehouse,500,34,0,0,0,0,0,34,0,0,False,False,False,False,False,g536_whitelist_0071,candidate_id=repair5g59_commit_heavy_flow_guard;map_family=warehouse;budget_ms=500,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_flow_decay,flow_decay,maze,1000,101,0,0,0,101,0,0,0,0,False,False,False,False,False,g536_whitelist_0072,candidate_id=repair5g59_flow_decay;map_family=maze;budget_ms=1000,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_flow_decay,flow_decay,maze,2000,100,0,28,30,70,0,0,0,0,False,False,False,False,False,g536_whitelist_0073,candidate_id=repair5g59_flow_decay;map_family=maze;budget_ms=2000,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_flow_decay,flow_decay,maze,500,100,0,0,0,50,0,50,0,0,False,False,False,False,False,g536_whitelist_0074,candidate_id=repair5g59_flow_decay;map_family=maze;budget_ms=500,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_flow_decay,flow_decay,warehouse,1000,34,0,0,0,0,0,34,0,0,False,False,False,False,False,g536_whitelist_0075,candidate_id=repair5g59_flow_decay;map_family=warehouse;budget_ms=1000,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_flow_decay,flow_decay,warehouse,2000,22,0,0,3,13,0,6,0,0,False,False,False,False,False,g536_whitelist_0076,candidate_id=repair5g59_flow_decay;map_family=warehouse;budget_ms=2000,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_flow_decay,flow_decay,warehouse,500,34,0,0,0,0,0,34,0,0,False,False,False,False,False,g536_whitelist_0077,candidate_id=repair5g59_flow_decay;map_family=warehouse;budget_ms=500,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_high_beta_cap_safe,high_beta,maze,1000,101,0,0,0,101,0,0,0,0,False,False,False,False,False,g536_whitelist_0078,candidate_id=repair5g59_high_beta_cap_safe;map_family=maze;budget_ms=1000,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_high_beta_cap_safe,high_beta,maze,500,100,0,0,0,50,0,50,0,0,False,False,False,False,False,g536_whitelist_0079,candidate_id=repair5g59_high_beta_cap_safe;map_family=maze;budget_ms=500,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_high_beta_cap_safe,high_beta,warehouse,1000,36,0,0,0,0,0,36,0,0,False,False,False,False,False,g536_whitelist_0080,candidate_id=repair5g59_high_beta_cap_safe;map_family=warehouse;budget_ms=1000,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_high_beta_cap_safe,high_beta,warehouse,500,34,0,0,0,0,0,34,0,0,False,False,False,False,False,g536_whitelist_0081,candidate_id=repair5g59_high_beta_cap_safe;map_family=warehouse;budget_ms=500,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_light_cong_light_flow,other_flow,maze,1000,45,0,0,0,45,0,0,0,0,False,False,False,False,False,g536_whitelist_0082,candidate_id=repair5g59_light_cong_light_flow;map_family=maze;budget_ms=1000,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_light_cong_light_flow,other_flow,maze,2000,43,0,8,10,32,1,0,0,0,False,False,False,False,False,g536_whitelist_0083,candidate_id=repair5g59_light_cong_light_flow;map_family=maze;budget_ms=2000,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_light_cong_light_flow,other_flow,maze,500,44,0,0,0,22,0,22,0,0,False,False,False,False,False,g536_whitelist_0084,candidate_id=repair5g59_light_cong_light_flow;map_family=maze;budget_ms=500,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_light_cong_light_flow,other_flow,warehouse,1000,32,0,0,0,0,0,32,0,0,False,False,False,False,False,g536_whitelist_0085,candidate_id=repair5g59_light_cong_light_flow;map_family=warehouse;budget_ms=1000,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_light_cong_light_flow,other_flow,warehouse,500,34,0,0,0,0,0,34,0,0,False,False,False,False,False,g536_whitelist_0086,candidate_id=repair5g59_light_cong_light_flow;map_family=warehouse;budget_ms=500,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_low_beta_high_cap,low_beta,maze,1000,45,0,0,0,45,0,0,0,0,False,False,False,False,False,g536_whitelist_0087,candidate_id=repair5g59_low_beta_high_cap;map_family=maze;budget_ms=1000,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_low_beta_high_cap,low_beta,maze,500,44,0,0,0,22,0,22,0,0,False,False,False,False,False,g536_whitelist_0088,candidate_id=repair5g59_low_beta_high_cap;map_family=maze;budget_ms=500,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_low_beta_high_cap,low_beta,warehouse,1000,32,0,0,0,0,0,32,0,0,False,False,False,False,False,g536_whitelist_0089,candidate_id=repair5g59_low_beta_high_cap;map_family=warehouse;budget_ms=1000,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_low_beta_high_cap,low_beta,warehouse,500,34,0,0,0,0,0,34,0,0,False,False,False,False,False,g536_whitelist_0090,candidate_id=repair5g59_low_beta_high_cap;map_family=warehouse;budget_ms=500,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_static_flow_shield,static_flow_shield,maze,1000,102,0,0,0,101,0,1,0,0,False,False,False,False,False,g536_whitelist_0091,candidate_id=repair5g59_static_flow_shield;map_family=maze;budget_ms=1000,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_static_flow_shield,static_flow_shield,maze,500,100,0,0,0,50,0,50,0,0,False,False,False,False,False,g536_whitelist_0092,candidate_id=repair5g59_static_flow_shield;map_family=maze;budget_ms=500,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_static_flow_shield,static_flow_shield,warehouse,1000,36,0,0,0,0,0,36,0,0,False,False,False,False,False,g536_whitelist_0093,candidate_id=repair5g59_static_flow_shield;map_family=warehouse;budget_ms=1000,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_static_flow_shield,static_flow_shield,warehouse,500,34,0,0,0,0,0,34,0,0,False,False,False,False,False,g536_whitelist_0094,candidate_id=repair5g59_static_flow_shield;map_family=warehouse;budget_ms=500,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_wait_aggressive,wait_aggressive,maze,1000,45,0,0,0,45,0,0,0,0,False,False,False,False,False,g536_whitelist_0095,candidate_id=repair5g59_wait_aggressive;map_family=maze;budget_ms=1000,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_wait_aggressive,wait_aggressive,maze,500,44,0,0,0,22,0,22,0,0,False,False,False,False,False,g536_whitelist_0096,candidate_id=repair5g59_wait_aggressive;map_family=maze;budget_ms=500,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_wait_aggressive,wait_aggressive,warehouse,1000,32,0,0,0,0,0,32,0,0,False,False,False,False,False,g536_whitelist_0097,candidate_id=repair5g59_wait_aggressive;map_family=warehouse;budget_ms=1000,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_wait_aggressive,wait_aggressive,warehouse,500,34,0,0,0,0,0,34,0,0,False,False,False,False,False,g536_whitelist_0098,candidate_id=repair5g59_wait_aggressive;map_family=warehouse;budget_ms=500,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_wait_conservative,wait_conservative,maze,1000,101,0,0,0,101,0,0,0,0,False,False,False,False,False,g536_whitelist_0099,candidate_id=repair5g59_wait_conservative;map_family=maze;budget_ms=1000,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_wait_conservative,wait_conservative,maze,2000,100,0,26,28,72,0,0,0,0,False,False,False,False,False,g536_whitelist_0100,candidate_id=repair5g59_wait_conservative;map_family=maze;budget_ms=2000,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_wait_conservative,wait_conservative,maze,500,100,0,0,0,50,0,50,0,0,False,False,False,False,False,g536_whitelist_0101,candidate_id=repair5g59_wait_conservative;map_family=maze;budget_ms=500,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_wait_conservative,wait_conservative,warehouse,1000,34,0,0,0,0,0,34,0,0,False,False,False,False,False,g536_whitelist_0102,candidate_id=repair5g59_wait_conservative;map_family=warehouse;budget_ms=1000,zero_observed_success_regression_with_safe_support_or_high_margin
repair5g59_wait_conservative,wait_conservative,warehouse,500,35,0,0,0,0,0,35,0,0,False,False,False,False,False,g536_whitelist_0103,candidate_id=repair5g59_wait_conservative;map_family=warehouse;budget_ms=500,zero_observed_success_regression_with_safe_support_or_high_margin
