agent_density,agents,best_ratio_before,blocked_count,blocked_per_agent,blocked_per_area,blocked_per_committed,c_flow_update_ratio,c_nonzero_edges,c_nonzero_per_agent,c_nonzero_per_area,c_traffic_before_entropy,c_traffic_before_max,c_traffic_before_mean,c_traffic_before_median,c_traffic_before_nonzero_count,c_traffic_before_p25,c_traffic_before_p75,c_update_count,cf_imbalance,cf_ratio,committed_count,committed_per_agent,committed_per_area,context_id,cost_bounds_respected,cost_max,cost_min,cost_span,density,event_total,event_total_per_agent,event_total_per_area,f_nonzero_edges,f_nonzero_per_agent,f_nonzero_per_area,f_traffic_before_entropy,f_traffic_before_max,f_traffic_before_mean,f_traffic_before_median,f_traffic_before_nonzero_count,f_traffic_before_p25,f_traffic_before_p75,f_update_count,free_cells,has_incumbent_before,improved_last_iteration,incumbent_progress_context,iteration,later_iteration,ltm_iterations,map,map_area,map_height,map_width,nonprogress_committed_count,nonprogress_per_area,normalized_context_key,obstacle_ratio,progress_committed_count,progress_per_area,progress_ratio,progress_to_nonprogress_ratio,returned_solutions_count_so_far,seed,static_near_oracle_boundary_proxy,traffic_before_hash_full,wait_block_burst_score,wait_event_count,wait_per_area,wait_per_committed
0.048828125,50.0,0.0,190.0,3.8,0.185546875,0.0775510204082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2450.0,49.0,2.392578125,random-32-32-20|a50|s146|it0|repair5g55_counterfactual_static_context,1.0,2.0,2.0,0.0,0.0610500610501,2714.0,54.28,2.650390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.0,0.0,1.0,0.0,0.0,0.0,0.0,random-32-32-20,1024.0,32.0,32.0,1255.0,1.2255859375,random-32-32-20|a50|s146|it0|14650fb0739d0383,0.2001953125,1195.0,1.1669921875,0.487755102041,0.952191235059761,1.0,146,1.0,14650fb0739d0383,0.10775510204081633,74.0,0.072265625,0.0302040816327
0.048828125,50.0,0.0,128.0,2.56,0.125,0.055652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.0,46.0,2.24609375,random-32-32-20|a50|s147|it0|repair5g55_counterfactual_static_context,,,,,0.0610500610501,2490.0,49.8,2.431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.0,0.0,1.0,0.0,0.0,0.0,0.0,random-32-32-20,1024.0,32.0,32.0,1005.0,0.9814453125,random-32-32-20|a50|s147|it0|14650fb0739d0383,0.2001953125,1295.0,1.2646484375,0.563043478261,1.2885572139303483,1.0,147,1.0,14650fb0739d0383,0.08260869565217391,62.0,0.060546875,0.0269565217391
0.048828125,50.0,0.0,128.0,2.56,0.125,0.0501960784314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.0,51.0,2.490234375,random-32-32-20|a50|s148|it0|repair5g55_counterfactual_static_context,,,,,0.0610500610501,2741.0,54.82,2.6767578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.0,0.0,1.0,0.0,0.0,0.0,0.0,random-32-32-20,1024.0,32.0,32.0,1340.0,1.30859375,random-32-32-20|a50|s148|it0|14650fb0739d0383,0.2001953125,1210.0,1.181640625,0.474509803922,0.9029850746268657,1.0,148,1.0,14650fb0739d0383,0.07490196078431373,63.0,0.0615234375,0.0247058823529
0.048828125,50.0,0.0,132.0,2.64,0.12890625,0.0586666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2250.0,45.0,2.197265625,random-32-32-20|a50|s149|it0|repair5g55_counterfactual_static_context,,,,,0.0610500610501,2442.0,48.84,2.384765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.0,0.0,1.0,0.0,0.0,0.0,0.0,random-32-32-20,1024.0,32.0,32.0,1088.0,1.0625,random-32-32-20|a50|s149|it0|14650fb0739d0383,0.2001953125,1162.0,1.134765625,0.516444444444,1.068014705882353,1.0,149,1.0,14650fb0739d0383,0.08533333333333333,60.0,0.05859375,0.0266666666667
0.048828125,50.0,0.0,206.0,4.12,0.201171875,0.0564383561644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650.0,73.0,3.564453125,random-32-32-20|a50|s150|it0|repair5g55_counterfactual_static_context,,,,,0.0610500610501,3957.0,79.14,3.8642578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.0,0.0,1.0,0.0,0.0,0.0,0.0,random-32-32-20,1024.0,32.0,32.0,2270.0,2.216796875,random-32-32-20|a50|s150|it0|14650fb0739d0383,0.2001953125,1380.0,1.34765625,0.378082191781,0.6079295154185022,1.0,150,1.0,14650fb0739d0383,0.08410958904109589,101.0,0.0986328125,0.0276712328767
0.048828125,50.0,0.0,146.0,2.92,0.142578125,0.0695238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,42.0,2.05078125,random-32-32-20|a50|s151|it0|repair5g55_counterfactual_static_context,,,,,0.0610500610501,2310.0,46.2,2.255859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.0,0.0,1.0,0.0,0.0,0.0,0.0,random-32-32-20,1024.0,32.0,32.0,993.0,0.9697265625,random-32-32-20|a50|s151|it0|14650fb0739d0383,0.2001953125,1107.0,1.0810546875,0.527142857143,1.1148036253776434,1.0,151,1.0,14650fb0739d0383,0.1,64.0,0.0625,0.0304761904762
0.048828125,50.0,0.0,223.0,4.46,0.2177734375,0.101363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,44.0,2.1484375,random-32-32-20|a50|s152|it0|repair5g55_counterfactual_static_context,,,,,0.0610500610501,2531.0,50.62,2.4716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.0,0.0,1.0,0.0,0.0,0.0,0.0,random-32-32-20,1024.0,32.0,32.0,809.0,0.7900390625,random-32-32-20|a50|s152|it0|14650fb0739d0383,0.2001953125,1391.0,1.3583984375,0.632272727273,1.719406674907293,1.0,152,1.0,14650fb0739d0383,0.15045454545454545,108.0,0.10546875,0.0490909090909
0.048828125,50.0,0.0,182.0,3.64,0.177734375,0.0713725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.0,51.0,2.490234375,random-32-32-20|a50|s153|it0|repair5g55_counterfactual_static_context,,,,,0.0610500610501,2820.0,56.4,2.75390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.0,0.0,1.0,0.0,0.0,0.0,0.0,random-32-32-20,1024.0,32.0,32.0,1292.0,1.26171875,random-32-32-20|a50|s153|it0|14650fb0739d0383,0.2001953125,1258.0,1.228515625,0.493333333333,0.9736842105263158,1.0,153,1.0,14650fb0739d0383,0.10588235294117647,88.0,0.0859375,0.0345098039216
0.048828125,50.0,0.0,93.0,1.86,0.0908203125,0.0442857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,42.0,2.05078125,random-32-32-20|a50|s154|it0|repair5g55_counterfactual_static_context,,,,,0.0610500610501,2233.0,44.66,2.1806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.0,0.0,1.0,0.0,0.0,0.0,0.0,random-32-32-20,1024.0,32.0,32.0,1038.0,1.013671875,random-32-32-20|a50|s154|it0|14650fb0739d0383,0.2001953125,1062.0,1.037109375,0.505714285714,1.023121387283237,1.0,154,1.0,14650fb0739d0383,0.06333333333333334,40.0,0.0390625,0.0190476190476
0.048828125,50.0,0.0,150.0,3.0,0.146484375,0.0566037735849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2650.0,53.0,2.587890625,random-32-32-20|a50|s155|it0|repair5g55_counterfactual_static_context,,,,,0.0610500610501,2869.0,57.38,2.8017578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.0,0.0,1.0,0.0,0.0,0.0,0.0,random-32-32-20,1024.0,32.0,32.0,1440.0,1.40625,random-32-32-20|a50|s155|it0|14650fb0739d0383,0.2001953125,1210.0,1.181640625,0.456603773585,0.8402777777777778,1.0,155,1.0,14650fb0739d0383,0.08264150943396227,69.0,0.0673828125,0.0260377358491
