plan_row_id,context_key,map,map_family,agents,seed,budget_ms,ltm_max_iterations,role,candidate_id,method,context_source,blind_replay,no_G5_37_outcomes_used_in_policy,execution_mode,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g537_blind_plan_000018,warehouse-10-20-10-2-1|100|286|500,warehouse-10-20-10-2-1,warehouse,100,286,500,2,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000019,warehouse-10-20-10-2-1|100|286|500,warehouse-10-20-10-2-1,warehouse,100,286,500,2,best_family_static_goal_aware,repair5g59_additive_fallback,repair5g59_additive_fallback,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000020,warehouse-10-20-10-2-1|100|286|500,warehouse-10-20-10-2-1,warehouse,100,286,500,2,G5.36_patched_selector_or_run_level_equivalent,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000021,warehouse-10-20-10-2-1|100|286|500,warehouse-10-20-10-2-1,warehouse,100,286,500,2,G5.37_static_relative_selector,repair5g59_additive_fallback,repair5g59_additive_fallback,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000022,warehouse-10-20-10-2-1|100|286|500,warehouse-10-20-10-2-1,warehouse,100,286,500,2,G5.37_static_relative_selector_with_safety,repair5g59_additive_fallback,repair5g59_additive_fallback,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000023,warehouse-10-20-10-2-1|100|286|500,warehouse-10-20-10-2-1,warehouse,100,286,500,2,G5.37_static_relative_selector_abstain_to_best_static,repair5g59_additive_fallback,repair5g59_additive_fallback,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000024,maze-32-32-4|50|287|500,maze-32-32-4,maze,50,287,500,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000025,maze-32-32-4|50|287|500,maze-32-32-4,maze,50,287,500,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000026,maze-32-32-4|50|287|500,maze-32-32-4,maze,50,287,500,2,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000027,maze-32-32-4|50|287|500,maze-32-32-4,maze,50,287,500,2,best_family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000028,maze-32-32-4|50|287|500,maze-32-32-4,maze,50,287,500,2,G5.36_patched_selector_or_run_level_equivalent,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000029,maze-32-32-4|50|287|500,maze-32-32-4,maze,50,287,500,2,G5.37_static_relative_selector,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000030,maze-32-32-4|50|287|500,maze-32-32-4,maze,50,287,500,2,G5.37_static_relative_selector_with_safety,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000031,maze-32-32-4|50|287|500,maze-32-32-4,maze,50,287,500,2,G5.37_static_relative_selector_abstain_to_best_static,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000032,maze-32-32-4|50|287|2000,maze-32-32-4,maze,50,287,2000,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000033,maze-32-32-4|50|287|2000,maze-32-32-4,maze,50,287,2000,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000034,maze-32-32-4|50|287|2000,maze-32-32-4,maze,50,287,2000,2,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000035,maze-32-32-4|50|287|2000,maze-32-32-4,maze,50,287,2000,2,best_family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000036,maze-32-32-4|50|287|2000,maze-32-32-4,maze,50,287,2000,2,G5.36_patched_selector_or_run_level_equivalent,repair5g59_flow_decay,repair5g59_flow_decay,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000037,maze-32-32-4|50|287|2000,maze-32-32-4,maze,50,287,2000,2,G5.37_static_relative_selector,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000038,maze-32-32-4|50|287|2000,maze-32-32-4,maze,50,287,2000,2,G5.37_static_relative_selector_with_safety,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000039,maze-32-32-4|50|287|2000,maze-32-32-4,maze,50,287,2000,2,G5.37_static_relative_selector_abstain_to_best_static,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000040,maze-32-32-4|100|287|1000,maze-32-32-4,maze,100,287,1000,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000041,maze-32-32-4|100|287|1000,maze-32-32-4,maze,100,287,1000,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000042,maze-32-32-4|100|287|1000,maze-32-32-4,maze,100,287,1000,2,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000043,maze-32-32-4|100|287|1000,maze-32-32-4,maze,100,287,1000,2,best_family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000044,maze-32-32-4|100|287|1000,maze-32-32-4,maze,100,287,1000,2,G5.36_patched_selector_or_run_level_equivalent,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000045,maze-32-32-4|100|287|1000,maze-32-32-4,maze,100,287,1000,2,G5.37_static_relative_selector,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000046,maze-32-32-4|100|287|1000,maze-32-32-4,maze,100,287,1000,2,G5.37_static_relative_selector_with_safety,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000047,maze-32-32-4|100|287|1000,maze-32-32-4,maze,100,287,1000,2,G5.37_static_relative_selector_abstain_to_best_static,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000048,maze-32-32-4|100|287|2000,maze-32-32-4,maze,100,287,2000,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000049,maze-32-32-4|100|287|2000,maze-32-32-4,maze,100,287,2000,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000050,maze-32-32-4|100|287|2000,maze-32-32-4,maze,100,287,2000,2,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000051,maze-32-32-4|100|287|2000,maze-32-32-4,maze,100,287,2000,2,best_family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000052,maze-32-32-4|100|287|2000,maze-32-32-4,maze,100,287,2000,2,G5.36_patched_selector_or_run_level_equivalent,repair5g59_flow_decay,repair5g59_flow_decay,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000053,maze-32-32-4|100|287|2000,maze-32-32-4,maze,100,287,2000,2,G5.37_static_relative_selector,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000054,maze-32-32-4|100|287|2000,maze-32-32-4,maze,100,287,2000,2,G5.37_static_relative_selector_with_safety,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000055,maze-32-32-4|100|287|2000,maze-32-32-4,maze,100,287,2000,2,G5.37_static_relative_selector_abstain_to_best_static,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000056,random-32-32-20|50|287|2000,random-32-32-20,random,50,287,2000,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000057,random-32-32-20|50|287|2000,random-32-32-20,random,50,287,2000,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000058,random-32-32-20|50|287|2000,random-32-32-20,random,50,287,2000,2,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000059,random-32-32-20|50|287|2000,random-32-32-20,random,50,287,2000,2,best_family_static_goal_aware,repair5g59_wait_aggressive,repair5g59_wait_aggressive,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000060,random-32-32-20|50|287|2000,random-32-32-20,random,50,287,2000,2,G5.36_patched_selector_or_run_level_equivalent,repair5g59_wait_aggressive,repair5g59_wait_aggressive,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000061,random-32-32-20|50|287|2000,random-32-32-20,random,50,287,2000,2,G5.37_static_relative_selector,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000062,random-32-32-20|50|287|2000,random-32-32-20,random,50,287,2000,2,G5.37_static_relative_selector_with_safety,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000063,random-32-32-20|50|287|2000,random-32-32-20,random,50,287,2000,2,G5.37_static_relative_selector_abstain_to_best_static,repair5g59_wait_aggressive,repair5g59_wait_aggressive,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000064,random-32-32-20|100|287|1000,random-32-32-20,random,100,287,1000,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000065,random-32-32-20|100|287|1000,random-32-32-20,random,100,287,1000,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000066,random-32-32-20|100|287|1000,random-32-32-20,random,100,287,1000,2,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000067,random-32-32-20|100|287|1000,random-32-32-20,random,100,287,1000,2,best_family_static_goal_aware,repair5g59_wait_aggressive,repair5g59_wait_aggressive,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000068,random-32-32-20|100|287|1000,random-32-32-20,random,100,287,1000,2,G5.36_patched_selector_or_run_level_equivalent,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000069,random-32-32-20|100|287|1000,random-32-32-20,random,100,287,1000,2,G5.37_static_relative_selector,repair5g59_wait_aggressive,repair5g59_wait_aggressive,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000070,random-32-32-20|100|287|1000,random-32-32-20,random,100,287,1000,2,G5.37_static_relative_selector_with_safety,repair5g59_wait_aggressive,repair5g59_wait_aggressive,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000071,random-32-32-20|100|287|1000,random-32-32-20,random,100,287,1000,2,G5.37_static_relative_selector_abstain_to_best_static,repair5g59_wait_aggressive,repair5g59_wait_aggressive,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000072,maze-32-32-4|50|288|1000,maze-32-32-4,maze,50,288,1000,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000073,maze-32-32-4|50|288|1000,maze-32-32-4,maze,50,288,1000,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000074,maze-32-32-4|50|288|1000,maze-32-32-4,maze,50,288,1000,2,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000075,maze-32-32-4|50|288|1000,maze-32-32-4,maze,50,288,1000,2,best_family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000076,maze-32-32-4|50|288|1000,maze-32-32-4,maze,50,288,1000,2,G5.36_patched_selector_or_run_level_equivalent,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000077,maze-32-32-4|50|288|1000,maze-32-32-4,maze,50,288,1000,2,G5.37_static_relative_selector,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000078,maze-32-32-4|50|288|1000,maze-32-32-4,maze,50,288,1000,2,G5.37_static_relative_selector_with_safety,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000079,maze-32-32-4|50|288|1000,maze-32-32-4,maze,50,288,1000,2,G5.37_static_relative_selector_abstain_to_best_static,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000080,maze-32-32-4|50|288|2000,maze-32-32-4,maze,50,288,2000,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000081,maze-32-32-4|50|288|2000,maze-32-32-4,maze,50,288,2000,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000082,maze-32-32-4|50|288|2000,maze-32-32-4,maze,50,288,2000,2,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000083,maze-32-32-4|50|288|2000,maze-32-32-4,maze,50,288,2000,2,best_family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000084,maze-32-32-4|50|288|2000,maze-32-32-4,maze,50,288,2000,2,G5.36_patched_selector_or_run_level_equivalent,repair5g59_flow_decay,repair5g59_flow_decay,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000085,maze-32-32-4|50|288|2000,maze-32-32-4,maze,50,288,2000,2,G5.37_static_relative_selector,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000086,maze-32-32-4|50|288|2000,maze-32-32-4,maze,50,288,2000,2,G5.37_static_relative_selector_with_safety,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000087,maze-32-32-4|50|288|2000,maze-32-32-4,maze,50,288,2000,2,G5.37_static_relative_selector_abstain_to_best_static,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000088,maze-32-32-4|100|288|2000,maze-32-32-4,maze,100,288,2000,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000089,maze-32-32-4|100|288|2000,maze-32-32-4,maze,100,288,2000,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000090,maze-32-32-4|100|288|2000,maze-32-32-4,maze,100,288,2000,2,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000091,maze-32-32-4|100|288|2000,maze-32-32-4,maze,100,288,2000,2,best_family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000092,maze-32-32-4|100|288|2000,maze-32-32-4,maze,100,288,2000,2,G5.36_patched_selector_or_run_level_equivalent,repair5g59_flow_decay,repair5g59_flow_decay,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000093,maze-32-32-4|100|288|2000,maze-32-32-4,maze,100,288,2000,2,G5.37_static_relative_selector,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000094,maze-32-32-4|100|288|2000,maze-32-32-4,maze,100,288,2000,2,G5.37_static_relative_selector_with_safety,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000095,maze-32-32-4|100|288|2000,maze-32-32-4,maze,100,288,2000,2,G5.37_static_relative_selector_abstain_to_best_static,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000096,random-32-32-20|50|288|500,random-32-32-20,random,50,288,500,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000097,random-32-32-20|50|288|500,random-32-32-20,random,50,288,500,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000098,random-32-32-20|50|288|500,random-32-32-20,random,50,288,500,2,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000099,random-32-32-20|50|288|500,random-32-32-20,random,50,288,500,2,best_family_static_goal_aware,repair5g59_wait_aggressive,repair5g59_wait_aggressive,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
g537_blind_plan_000100,random-32-32-20|50|288|500,random-32-32-20,random,50,288,500,2,G5.36_patched_selector_or_run_level_equivalent,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_286_365_static_relative,True,True,real_solver_execution_required,False,False,False,False,False
