map,agents,method,runs,successes,success_rate,sum_of_loss_ratio_mean,expanded_nodes_mean,time_to_first_solution_ms_mean,returned_solutions_count_mean,low_level_pibt_calls_mean,laur_overhead_ms_mean,laur_inference_count_mean,laur_additive_fallback_count_mean,laur_safety_disabled_count_mean,fallback_defer_rate,non_additive_update_rate,selected_harmful_update_rate,selected_rules,ratio_delta_vs_ltm,expanded_delta_vs_ltm,ttfs_delta_vs_ltm
random-32-32-20,100,repair5d_force_additive_defer_parity,3,3,1.0,1.2777344629866667,223.66666666666666,337.0,1.0,22157.666666666668,0.0011666666666666665,3.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 9}",0.0,0.0,-0.6666666666666856
random-32-32-20,100,repair5e_caseb_ood_guard_distilled,3,3,1.0,1.2777344629866667,223.66666666666666,337.3333333333333,1.0,22157.666666666668,0.2182,3.0,4.0,0.0,0.5714285714285714,0.0,,"{""additive_ltm"": 9}",0.0,0.0,-0.33333333333337123
random-32-32-20,100,repair5e_caseb_ood_guard_force_additive_parity,3,3,1.0,1.2777344629866667,223.66666666666666,344.0,1.0,22157.666666666668,0.0011666666666666665,3.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 9}",0.0,0.0,6.333333333333314
warehouse-10-20-10-2-1,50,always_additive_defer,3,3,1.0,1.0774394449566667,407.0,1453.3333333333333,1.0,20228.666666666668,0.0008,1.3333333333333333,1.0,0.0,0.42857142857142855,0.0,,"{""additive_ltm"": 4}",0.0,-0.3333333333333144,1.666666666666515
warehouse-10-20-10-2-1,50,lacam_star,3,3,1.0,1.0596392266699999,7440.333333333333,3080.774933333333,1.0,,0.0,0.0,0.0,0.0,,,,{},-0.01780021828666678,7033.0,1629.1082666666664
warehouse-10-20-10-2-1,50,lacam_star_ltm,3,3,1.0,1.0774394449566667,407.3333333333333,1451.6666666666667,1.0,20228.666666666668,0.0,0.0,0.0,0.0,,,,{},,,
warehouse-10-20-10-2-1,50,oracle_teacher_forced_best_safe_update_static_proxy,3,3,1.0,1.0774394449566667,393.6666666666667,1468.6666666666667,1.0,19578.666666666668,0.0,0.0,1.0,0.0,0.5,0.5,,"{""block_light"": 1, ""decay_090"": 1, ""wait_heavy"": 1}",0.0,-13.666666666666629,17.0
warehouse-10-20-10-2-1,50,repair3_safe_runtime,3,3,1.0,1.0774394449566667,407.0,1422.6666666666667,1.0,20228.666666666668,0.17076666666666668,1.3333333333333333,1.0,0.0,0.42857142857142855,0.5714285714285714,,"{""block_light"": 4}",0.0,-0.3333333333333144,-29.0
warehouse-10-20-10-2-1,50,repair5d_composite_diagnostic_distilled,3,3,1.0,1.0774394449566667,407.0,1421.6666666666667,1.0,20228.666666666668,0.16693333333333332,1.3333333333333333,1.0,0.0,0.42857142857142855,0.5714285714285714,,"{""commit_heavy"": 4}",0.0,-0.3333333333333144,-30.0
warehouse-10-20-10-2-1,50,repair5d_force_additive_defer_parity,3,3,1.0,1.0774394449566667,407.0,1438.0,1.0,20228.666666666668,0.0007,1.3333333333333333,1.0,0.0,0.42857142857142855,0.0,,"{""additive_ltm"": 4}",0.0,-0.3333333333333144,-13.666666666666742
warehouse-10-20-10-2-1,50,repair5e_caseb_ood_guard_distilled,3,3,1.0,1.0774394449566667,407.6666666666667,1433.6666666666667,1.0,20228.666666666668,0.1877,2.0,3.0,0.0,0.6,0.0,,"{""additive_ltm"": 6}",0.0,0.33333333333337123,-18.0
warehouse-10-20-10-2-1,50,repair5e_caseb_ood_guard_force_additive_parity,3,3,1.0,1.0774394449566667,385.6666666666667,1497.0,1.0,19181.0,0.00046666666666666666,1.0,1.0,0.0,0.5,0.0,,"{""additive_ltm"": 3}",0.0,-21.66666666666663,45.33333333333326
warehouse-10-20-10-2-1,100,always_additive_defer,3,3,1.0,1.13971749334,198.66666666666666,2864.0,1.0,19662.333333333332,0.00043333333333333337,1.0,1.0,0.0,0.5,0.0,,"{""additive_ltm"": 3}",0.0,0.0,73.0
warehouse-10-20-10-2-1,100,lacam_star,3,3,1.0,1.1424659003833333,3775.6666666666665,3048.5196666666666,1.0,,0.0,0.0,0.0,0.0,,,,{},0.002748407043333234,3577.0,257.5196666666666
warehouse-10-20-10-2-1,100,lacam_star_ltm,3,3,1.0,1.13971749334,198.66666666666666,2791.0,1.0,19662.333333333332,0.0,0.0,0.0,0.0,,,,{},,,
warehouse-10-20-10-2-1,100,oracle_teacher_forced_best_safe_update_static_proxy,3,3,1.0,1.13971749334,198.66666666666666,2789.6666666666665,1.0,19662.333333333332,0.0,0.0,1.0,0.0,0.5,0.5,,"{""block_heavy"": 1, ""commit_heavy"": 1, ""decay_095"": 1}",0.0,0.0,-1.333333333333485
warehouse-10-20-10-2-1,100,repair3_safe_runtime,3,3,1.0,1.13971749334,198.66666666666666,2854.6666666666665,1.0,19662.333333333332,0.3819666666666667,1.0,1.0,0.0,0.5,0.5,,"{""block_light"": 3}",0.0,0.0,63.666666666666515
warehouse-10-20-10-2-1,100,repair5d_composite_diagnostic_distilled,3,3,1.0,1.13971749334,198.66666666666666,2882.3333333333335,1.0,19662.333333333332,0.128,1.0,1.0,0.0,0.5,0.5,,"{""commit_heavy"": 1, ""wait_light"": 2}",0.0,0.0,91.33333333333348
warehouse-10-20-10-2-1,100,repair5d_force_additive_defer_parity,3,3,1.0,1.13971749334,198.66666666666666,2837.3333333333335,1.0,19662.333333333332,0.0005666666666666667,1.0,1.0,0.0,0.5,0.0,,"{""additive_ltm"": 3}",0.0,0.0,46.333333333333485
warehouse-10-20-10-2-1,100,repair5e_caseb_ood_guard_distilled,3,3,1.0,1.13971749334,198.66666666666666,2850.0,1.0,19662.333333333332,0.0765,1.0,2.0,0.0,0.6666666666666666,0.0,,"{""additive_ltm"": 3}",0.0,0.0,59.0
warehouse-10-20-10-2-1,100,repair5e_caseb_ood_guard_force_additive_parity,3,3,1.0,1.13971749334,198.66666666666666,2872.3333333333335,1.0,19662.333333333332,0.00036666666666666667,1.0,1.0,0.0,0.5,0.0,,"{""additive_ltm"": 3}",0.0,0.0,81.33333333333348
