normalized_context_key,map,map_family,map_agent_group,agents,seed,iteration,short_budget_ms,budget_oracle_g522_winner,budget_oracle_old14_plus_g518_winner,budget_incremental_gap_vs_old14_plus_g518,budget_has_safe_g522_win,budget_static_failure_recovery_available,budget_candidate_induced_failure_available,budget_candidate_winner_region,budget_winner_param_vector,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
warehouse-10-20-10-2-1|a50|s150|it0|14650fb0739d0383,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,150,0,2000,repair5g522_grid_c1p14_b1p46_f0p83_w0p73_dc0p90_df1p00_beta0p34_max0p94_c0,,,False,True,True,,,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s151|it0|14650fb0739d0383,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,151,0,1000,,,,False,False,True,,,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s151|it0|14650fb0739d0383,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,151,0,2000,,repair5g59_additive_fallback,,False,True,True,old14,alpha_cong_committed=1.0|alpha_cong_blocked=1.0|alpha_flow_progress=0.0|alpha_flow_wait_or_nonprogress=1.0|rho_cong=1.0|rho_flow=1.0|flow_shield_beta=0.0|max_flow_shield=0.0|c_only=0.0,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s152|it0|14650fb0739d0383,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,152,0,1000,,,,False,False,True,,,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s152|it0|14650fb0739d0383,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,152,0,2000,,repair5g518_grid_c0p90_b1p50_f1p00_w0p45_dc0p95_df1p00_beta0p45_max0p75_c0,,False,True,True,g518_retained,alpha_cong_committed=0.9|alpha_cong_blocked=1.5|alpha_flow_progress=1.0|alpha_flow_wait_or_nonprogress=0.45|rho_cong=0.95|rho_flow=1.0|flow_shield_beta=0.45|max_flow_shield=0.75|c_only=0.0,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s153|it0|14650fb0739d0383,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,153,0,1000,,,,False,False,True,,,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s153|it0|14650fb0739d0383,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,153,0,2000,repair5g522_grid_c1p00_b1p45_f1p00_w0p50_dc0p92_df0p98_beta0p30_max0p80_c0,,,False,True,True,,,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s154|it0|14650fb0739d0383,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,154,0,1000,,,,False,False,True,,,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s154|it0|14650fb0739d0383,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,154,0,2000,,,,False,False,True,,,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s155|it0|14650fb0739d0383,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,155,0,1000,,,,False,False,True,,,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s155|it0|14650fb0739d0383,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,155,0,2000,,repair5g59_additive_fallback,,False,True,True,old14,alpha_cong_committed=1.0|alpha_cong_blocked=1.0|alpha_flow_progress=0.0|alpha_flow_wait_or_nonprogress=1.0|rho_cong=1.0|rho_flow=1.0|flow_shield_beta=0.0|max_flow_shield=0.0|c_only=0.0,False,False,False,False,False
