candidate_id,map_family,agents,nominal_budget_ms,horizon_id,rows,success_regression_count_vs_static_flow,both_success_quality_pairs_vs_static_flow,both_success_quality_delta_mean_vs_static_flow,better_count_vs_static_flow,worse_count_vs_static_flow,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g554_c00005,maze,100,500,stage2_short1000_t100_i2,1,0,1,0.03419004951,0,1,False,False,False,False,False
g554_c00005,maze,100,500,stage2_short1000_t100_i4,3,0,3,0.0107127980333,1,1,False,False,False,False,False
g554_c00005,maze,100,500,stage2_short2000_t050_i2,1,0,1,-0.05427547363,1,0,False,False,False,False,False
g554_c00005,maze,100,500,stage2_short2000_t050_i4,2,0,2,-0.03727767053,1,1,False,False,False,False,False
g554_c00005,maze,100,500,stage2_short2000_t100_i2,1,0,1,-0.01598532495,1,0,False,False,False,False,False
g554_c00005,maze,100,500,stage2_short2000_t100_i4,1,0,1,0.02897196261,0,1,False,False,False,False,False
g554_c00005,maze,100,500,stage2_short5000_t050_i2,6,0,6,-0.0154994131867,5,1,False,False,False,False,False
g554_c00005,maze,100,500,stage2_short5000_t100_i2,3,0,3,-0.0149072667233,2,0,False,False,False,False,False
g554_c00005,maze,100,500,stage2_short5000_t100_i4,1,0,1,-0.03619466862,1,0,False,False,False,False,False
g554_c00005,maze,50,1000,stage2_short1000_t050_i2,17,0,17,-0.0188700107088,13,3,False,False,False,False,False
g554_c00005,maze,50,1000,stage2_short1000_t050_i4,21,0,21,-0.0128162441214,13,3,False,False,False,False,False
g554_c00005,maze,50,1000,stage2_short1000_t100_i2,23,0,23,-0.00284232838087,11,7,False,False,False,False,False
g554_c00005,maze,50,1000,stage2_short1000_t100_i4,27,0,27,-0.0210018407519,21,1,False,False,False,False,False
g554_c00005,maze,50,1000,stage2_short2000_t050_i2,9,0,9,-0.00146502552556,3,4,False,False,False,False,False
g554_c00005,maze,50,1000,stage2_short2000_t050_i4,10,0,10,-0.035481933255,9,1,False,False,False,False,False
g554_c00005,maze,50,1000,stage2_short2000_t100_i2,12,0,12,-0.00742599175333,6,3,False,False,False,False,False
g554_c00005,maze,50,1000,stage2_short2000_t100_i4,14,0,14,-0.0154492865229,8,5,False,False,False,False,False
g554_c00005,maze,50,1000,stage2_short5000_t050_i2,17,0,17,-0.0211990321641,16,0,False,False,False,False,False
g554_c00005,maze,50,1000,stage2_short5000_t050_i4,21,0,21,-0.0179479395605,16,0,False,False,False,False,False
g554_c00005,maze,50,1000,stage2_short5000_t100_i2,24,0,24,-0.0158562274533,17,3,False,False,False,False,False
g554_c00005,maze,50,1000,stage2_short5000_t100_i4,27,0,27,-0.0178180084548,21,3,False,False,False,False,False
g554_c00005,maze,50,2000,stage2_short1000_t050_i2,17,0,17,-0.0230039140665,14,1,False,False,False,False,False
g554_c00005,maze,50,2000,stage2_short1000_t050_i4,22,0,22,-0.0169152064559,15,3,False,False,False,False,False
g554_c00005,maze,50,2000,stage2_short1000_t100_i2,24,0,24,-0.0143462883875,17,3,False,False,False,False,False
g554_c00005,maze,50,2000,stage2_short1000_t100_i4,27,0,27,-0.0145991216637,18,4,False,False,False,False,False
g554_c00005,maze,50,2000,stage2_short2000_t050_i2,9,0,9,-0.0129318713867,7,2,False,False,False,False,False
g554_c00005,maze,50,2000,stage2_short2000_t050_i4,10,0,10,-0.009509398858,5,3,False,False,False,False,False
g554_c00005,maze,50,2000,stage2_short2000_t100_i2,11,0,11,-0.0237941070491,9,1,False,False,False,False,False
g554_c00005,maze,50,2000,stage2_short2000_t100_i4,15,0,14,-0.00671643736857,10,4,False,False,False,False,False
g554_c00005,maze,50,2000,stage2_short5000_t050_i2,17,0,17,-0.0181179307706,13,1,False,False,False,False,False
g554_c00005,maze,50,2000,stage2_short5000_t050_i4,21,0,21,-0.0125338861714,15,3,False,False,False,False,False
g554_c00005,maze,50,2000,stage2_short5000_t100_i2,23,0,23,-0.0164156945122,16,4,False,False,False,False,False
g554_c00005,maze,50,2000,stage2_short5000_t100_i4,27,0,27,-0.0165133822041,21,3,False,False,False,False,False
g554_c00005,maze,50,500,stage2_short1000_t050_i2,18,0,18,-0.0168137168544,13,3,False,False,False,False,False
g554_c00005,maze,50,500,stage2_short1000_t050_i4,20,0,20,-0.010130460997,10,5,False,False,False,False,False
g554_c00005,maze,50,500,stage2_short1000_t100_i2,23,0,23,-0.0161478629609,17,4,False,False,False,False,False
g554_c00005,maze,50,500,stage2_short1000_t100_i4,28,0,28,-0.00983640853107,16,8,False,False,False,False,False
g554_c00005,maze,50,500,stage2_short2000_t050_i2,8,0,8,-0.0021787779,5,1,False,False,False,False,False
g554_c00005,maze,50,500,stage2_short2000_t050_i4,11,0,11,-0.01455416327,8,1,False,False,False,False,False
g554_c00005,maze,50,500,stage2_short2000_t100_i2,12,0,12,-0.0289202204675,9,1,False,False,False,False,False
g554_c00005,maze,50,500,stage2_short2000_t100_i4,13,0,13,-0.0170122359031,9,2,False,False,False,False,False
g554_c00005,maze,50,500,stage2_short5000_t050_i2,17,0,17,-0.00497745894706,9,5,False,False,False,False,False
g554_c00005,maze,50,500,stage2_short5000_t050_i4,21,0,21,-0.00815270816238,12,4,False,False,False,False,False
g554_c00005,maze,50,500,stage2_short5000_t100_i2,23,0,23,-0.0143175303296,15,3,False,False,False,False,False
g554_c00005,maze,50,500,stage2_short5000_t100_i4,28,0,28,-0.0026575412875,15,8,False,False,False,False,False
g554_c00005,random,100,1000,stage2_short1000_t050_i2,18,0,18,-0.0189582673589,13,4,False,False,False,False,False
g554_c00005,random,100,1000,stage2_short1000_t050_i4,19,0,19,-0.0182991573058,12,5,False,False,False,False,False
g554_c00005,random,100,1000,stage2_short1000_t100_i2,22,0,22,-0.00704222543091,10,9,False,False,False,False,False
g554_c00005,random,100,1000,stage2_short1000_t100_i4,29,0,29,-0.0158166391969,18,7,False,False,False,False,False
g554_c00005,random,100,1000,stage2_short2000_t050_i2,17,0,17,-0.0185960162476,14,1,False,False,False,False,False
g554_c00005,random,100,1000,stage2_short2000_t050_i4,21,0,21,-0.0214588140881,16,5,False,False,False,False,False
g554_c00005,random,100,1000,stage2_short2000_t100_i2,24,0,24,-0.0195884943308,17,4,False,False,False,False,False
g554_c00005,random,100,1000,stage2_short2000_t100_i4,27,0,27,-0.0159345024678,18,8,False,False,False,False,False
g554_c00005,random,100,1000,stage2_short5000_t050_i2,8,0,8,-0.02404780461,6,0,False,False,False,False,False
g554_c00005,random,100,1000,stage2_short5000_t050_i4,11,0,11,-0.0202043255827,8,2,False,False,False,False,False
g554_c00005,random,100,1000,stage2_short5000_t100_i2,13,0,13,-0.0348529322546,12,1,False,False,False,False,False
g554_c00005,random,100,1000,stage2_short5000_t100_i4,13,0,13,-0.02039087292,10,3,False,False,False,False,False
g554_c00005,random,100,2000,stage2_short1000_t050_i2,18,0,18,-0.0146289679889,13,4,False,False,False,False,False
g554_c00005,random,100,2000,stage2_short1000_t050_i4,21,0,21,-0.0250150649976,16,3,False,False,False,False,False
g554_c00005,random,100,2000,stage2_short1000_t100_i2,23,0,23,-0.022818373817,17,5,False,False,False,False,False
g554_c00005,random,100,2000,stage2_short1000_t100_i4,27,0,27,-0.0218017870489,21,4,False,False,False,False,False
g554_c00005,random,100,2000,stage2_short2000_t050_i2,17,0,17,-0.0170763874112,10,2,False,False,False,False,False
g554_c00005,random,100,2000,stage2_short2000_t050_i4,21,0,21,-0.0125378797529,12,8,False,False,False,False,False
g554_c00005,random,100,2000,stage2_short2000_t100_i2,23,0,23,-0.0159300957917,14,7,False,False,False,False,False
g554_c00005,random,100,2000,stage2_short2000_t100_i4,29,0,29,-0.0216462329121,22,4,False,False,False,False,False
g554_c00005,random,100,2000,stage2_short5000_t050_i2,9,0,9,-0.0165411605622,7,1,False,False,False,False,False
g554_c00005,random,100,2000,stage2_short5000_t050_i4,10,0,10,-0.01279745602,5,3,False,False,False,False,False
g554_c00005,random,100,2000,stage2_short5000_t100_i2,11,0,11,-0.0203236500418,6,2,False,False,False,False,False
g554_c00005,random,100,2000,stage2_short5000_t100_i4,14,0,14,-0.0144741876293,8,4,False,False,False,False,False
g554_c00005,random,100,500,stage2_short1000_t050_i2,17,0,17,-0.0319892605124,15,1,False,False,False,False,False
g554_c00005,random,100,500,stage2_short1000_t050_i4,22,0,22,-0.0139076192,15,4,False,False,False,False,False
g554_c00005,random,100,500,stage2_short1000_t100_i2,23,0,23,-0.01742458391,17,4,False,False,False,False,False
g554_c00005,random,100,500,stage2_short1000_t100_i4,28,0,28,-0.0143704233225,15,8,False,False,False,False,False
g554_c00005,random,100,500,stage2_short2000_t050_i2,18,0,18,-0.0238772586578,15,3,False,False,False,False,False
g554_c00005,random,100,500,stage2_short2000_t050_i4,20,0,20,-0.0302005804265,19,1,False,False,False,False,False
g554_c00005,random,100,500,stage2_short2000_t100_i2,22,0,22,-0.0159102357514,16,5,False,False,False,False,False
g554_c00005,random,100,500,stage2_short2000_t100_i4,28,0,28,-0.0189299140221,22,5,False,False,False,False,False
g554_c00005,random,100,500,stage2_short5000_t050_i2,9,0,9,-0.00951737384667,5,2,False,False,False,False,False
g554_c00005,random,100,500,stage2_short5000_t050_i4,10,0,10,-0.01894212301,8,1,False,False,False,False,False
g554_c00005,random,100,500,stage2_short5000_t100_i2,11,0,11,-0.0222815475291,10,1,False,False,False,False,False
g554_c00005,random,100,500,stage2_short5000_t100_i4,14,0,14,-0.0104804988493,11,3,False,False,False,False,False
g554_c00005,random,50,1000,stage2_short1000_t050_i2,27,0,27,-0.016619176807,20,3,False,False,False,False,False
g554_c00005,random,50,1000,stage2_short1000_t050_i4,23,0,23,-0.0179244483661,17,2,False,False,False,False,False
g554_c00005,random,50,1000,stage2_short1000_t100_i2,21,0,21,-0.0185269607357,15,2,False,False,False,False,False
g554_c00005,random,50,1000,stage2_short1000_t100_i4,17,0,17,-0.0162359505376,10,3,False,False,False,False,False
g554_c00005,random,50,1000,stage2_short2000_t050_i2,29,0,29,-0.0217805754831,23,4,False,False,False,False,False
g554_c00005,random,50,1000,stage2_short2000_t050_i4,22,0,22,-0.0128944847641,14,5,False,False,False,False,False
g554_c00005,random,50,1000,stage2_short2000_t100_i2,21,0,21,-0.0132459202205,15,4,False,False,False,False,False
g554_c00005,random,50,1000,stage2_short2000_t100_i4,18,0,18,-0.0200423344006,13,3,False,False,False,False,False
g554_c00005,random,50,1000,stage2_short5000_t050_i2,13,0,13,-0.0146464504562,10,3,False,False,False,False,False
g554_c00005,random,50,1000,stage2_short5000_t050_i4,13,0,13,-0.0247503424415,11,2,False,False,False,False,False
g554_c00005,random,50,1000,stage2_short5000_t100_i2,11,0,11,-0.0269238340864,10,0,False,False,False,False,False
g554_c00005,random,50,1000,stage2_short5000_t100_i4,7,0,7,-0.0215668543729,5,1,False,False,False,False,False
g554_c00005,random,50,2000,stage2_short1000_t050_i2,28,0,28,-0.0281768670368,24,3,False,False,False,False,False
g554_c00005,random,50,2000,stage2_short1000_t050_i4,24,0,24,-0.0177502594171,17,4,False,False,False,False,False
g554_c00005,random,50,2000,stage2_short1000_t100_i2,21,0,21,-0.025324825579,20,0,False,False,False,False,False
g554_c00005,random,50,2000,stage2_short1000_t100_i4,17,0,16,-0.0121961676787,10,2,False,False,False,False,False
g554_c00005,random,50,2000,stage2_short2000_t050_i2,27,0,27,-0.0221700376052,20,2,False,False,False,False,False
g554_c00005,random,50,2000,stage2_short2000_t050_i4,24,0,24,-0.0194828885737,16,4,False,False,False,False,False
g554_c00005,random,50,2000,stage2_short2000_t100_i2,21,0,21,-0.0253371332743,17,2,False,False,False,False,False
g554_c00005,random,50,2000,stage2_short2000_t100_i4,17,0,16,-0.0277362523706,14,1,False,False,False,False,False
g554_c00005,random,50,2000,stage2_short5000_t050_i2,14,0,14,-0.01456683449,8,1,False,False,False,False,False
g554_c00005,random,50,2000,stage2_short5000_t050_i4,11,0,11,-0.0236708377809,9,2,False,False,False,False,False
g554_c00005,random,50,2000,stage2_short5000_t100_i2,10,0,10,-0.022255100084,8,1,False,False,False,False,False
g554_c00005,random,50,2000,stage2_short5000_t100_i4,9,0,9,-0.0205845747233,6,1,False,False,False,False,False
g554_c00005,random,50,500,stage2_short1000_t050_i2,28,0,28,-0.0221322472789,20,4,False,False,False,False,False
g554_c00005,random,50,500,stage2_short1000_t050_i4,23,0,23,-0.0121401558761,13,6,False,False,False,False,False
g554_c00005,random,50,500,stage2_short1000_t100_i2,21,0,21,-0.0147229285433,15,3,False,False,False,False,False
g554_c00005,random,50,500,stage2_short1000_t100_i4,17,0,17,-0.0253835157229,13,3,False,False,False,False,False
g554_c00005,random,50,500,stage2_short2000_t050_i2,27,0,27,-0.0206973013944,20,4,False,False,False,False,False
g554_c00005,random,50,500,stage2_short2000_t050_i4,24,0,24,-0.0219684643279,17,3,False,False,False,False,False
g554_c00005,random,50,500,stage2_short2000_t100_i2,21,0,21,-0.0192394635638,15,4,False,False,False,False,False
g554_c00005,random,50,500,stage2_short2000_t100_i4,16,0,16,-0.0161834106213,11,2,False,False,False,False,False
g554_c00005,random,50,500,stage2_short5000_t050_i2,14,0,14,-0.0161883525286,10,2,False,False,False,False,False
g554_c00005,random,50,500,stage2_short5000_t050_i4,11,0,11,-0.0222422554645,10,1,False,False,False,False,False
g554_c00005,random,50,500,stage2_short5000_t100_i2,10,0,10,-0.011774995974,7,3,False,False,False,False,False
g554_c00005,random,50,500,stage2_short5000_t100_i4,10,0,10,-0.016448018455,7,2,False,False,False,False,False
g554_c00011,maze,100,1000,stage2_short1000_t050_i2,6,0,6,0.0429270296567,2,4,False,False,False,False,False
g554_c00011,maze,100,1000,stage2_short1000_t100_i2,3,0,3,-0.00725882056,2,1,False,False,False,False,False
g554_c00011,maze,100,1000,stage2_short1000_t100_i4,1,0,1,-0.03870007443,1,0,False,False,False,False,False
g554_c00011,maze,100,1000,stage2_short2000_t050_i2,1,0,1,0.000760842,0,0,False,False,False,False,False
g554_c00011,maze,100,1000,stage2_short2000_t050_i4,1,0,1,0.02137232846,0,1,False,False,False,False,False
g554_c00011,maze,100,1000,stage2_short2000_t100_i2,1,0,1,-0.02084884587,1,0,False,False,False,False,False
g554_c00011,maze,100,1000,stage2_short2000_t100_i4,2,0,2,-0.00385569164,1,1,False,False,False,False,False
g554_c00011,maze,100,1000,stage2_short5000_t050_i2,2,0,2,0.047770584405,0,2,False,False,False,False,False
g554_c00011,maze,100,1000,stage2_short5000_t050_i4,5,0,5,-0.005158979452,3,2,False,False,False,False,False
g554_c00011,maze,100,1000,stage2_short5000_t100_i2,2,0,2,-0.027213768015,2,0,False,False,False,False,False
g554_c00011,maze,100,1000,stage2_short5000_t100_i4,3,0,3,0.0572751384433,1,2,False,False,False,False,False
g554_c00011,maze,100,2000,stage2_short1000_t050_i2,3,0,3,-0.0313558918333,2,0,False,False,False,False,False
g554_c00011,maze,100,2000,stage2_short1000_t050_i4,4,0,4,-0.0118953356325,3,1,False,False,False,False,False
g554_c00011,maze,100,2000,stage2_short1000_t100_i2,2,0,2,-0.038953170785,2,0,False,False,False,False,False
g554_c00011,maze,100,2000,stage2_short1000_t100_i4,2,0,2,0.01581319753,1,1,False,False,False,False,False
g554_c00011,maze,100,2000,stage2_short2000_t050_i2,3,0,3,0.00510050074333,2,1,False,False,False,False,False
g554_c00011,maze,100,2000,stage2_short2000_t100_i2,3,0,3,-0.0224675952967,3,0,False,False,False,False,False
g554_c00011,maze,100,2000,stage2_short5000_t050_i2,1,0,1,-0.01159618008,1,0,False,False,False,False,False
g554_c00011,maze,100,2000,stage2_short5000_t050_i4,4,0,4,0.00904548511,1,2,False,False,False,False,False
g554_c00011,maze,100,2000,stage2_short5000_t100_i2,3,0,3,-0.0165518500433,2,1,False,False,False,False,False
g554_c00011,maze,100,2000,stage2_short5000_t100_i4,2,0,2,-0.028293293365,1,0,False,False,False,False,False
g554_c00011,maze,100,500,stage2_short1000_t050_i2,2,0,2,-0.00808157655,1,1,False,False,False,False,False
g554_c00011,maze,100,500,stage2_short1000_t050_i4,5,0,5,-0.020152175498,3,1,False,False,False,False,False
g554_c00011,maze,100,500,stage2_short1000_t100_i2,1,0,1,0.0136760198,0,1,False,False,False,False,False
g554_c00011,maze,100,500,stage2_short1000_t100_i4,3,0,3,0.0151141755967,0,1,False,False,False,False,False
g554_c00011,maze,100,500,stage2_short2000_t050_i2,1,0,1,-0.07245263697,1,0,False,False,False,False,False
g554_c00011,maze,100,500,stage2_short2000_t050_i4,2,0,2,0.02687361744,0,1,False,False,False,False,False
g554_c00011,maze,100,500,stage2_short2000_t100_i2,1,0,1,0,0,0,False,False,False,False,False
g554_c00011,maze,100,500,stage2_short2000_t100_i4,1,0,1,-0.02429906542,1,0,False,False,False,False,False
g554_c00011,maze,100,500,stage2_short5000_t050_i2,6,0,6,-0.00943631499833,3,2,False,False,False,False,False
g554_c00011,maze,100,500,stage2_short5000_t100_i2,3,0,3,-0.0164489883733,2,0,False,False,False,False,False
g554_c00011,maze,100,500,stage2_short5000_t100_i4,1,0,1,-0.02225483003,1,0,False,False,False,False,False
g554_c00011,maze,50,1000,stage2_short1000_t050_i2,17,0,17,-0.00513927178,10,4,False,False,False,False,False
g554_c00011,maze,50,1000,stage2_short1000_t050_i4,21,0,21,-0.0147793643162,13,3,False,False,False,False,False
g554_c00011,maze,50,1000,stage2_short1000_t100_i2,23,0,23,-0.00620242976174,13,4,False,False,False,False,False
g554_c00011,maze,50,1000,stage2_short1000_t100_i4,27,0,27,-0.0193136939693,21,3,False,False,False,False,False
g554_c00011,maze,50,1000,stage2_short2000_t050_i2,9,0,9,-0.0173669164444,7,2,False,False,False,False,False
g554_c00011,maze,50,1000,stage2_short2000_t050_i4,10,0,10,-0.027388034225,9,1,False,False,False,False,False
g554_c00011,maze,50,1000,stage2_short2000_t100_i2,12,0,12,-0.00609653357083,7,2,False,False,False,False,False
g554_c00011,maze,50,1000,stage2_short2000_t100_i4,14,0,14,-0.00320724833571,6,4,False,False,False,False,False
g554_c00011,maze,50,1000,stage2_short5000_t050_i2,17,0,17,-0.0121920769159,10,4,False,False,False,False,False
g554_c00011,maze,50,1000,stage2_short5000_t050_i4,21,0,21,-0.0177770609062,17,3,False,False,False,False,False
g554_c00011,maze,50,1000,stage2_short5000_t100_i2,24,0,24,-0.0118459860508,16,3,False,False,False,False,False
g554_c00011,maze,50,1000,stage2_short5000_t100_i4,27,0,27,-0.0151197506307,19,3,False,False,False,False,False
g554_c00011,maze,50,2000,stage2_short1000_t050_i2,17,0,17,-0.0162547896506,12,2,False,False,False,False,False
g554_c00011,maze,50,2000,stage2_short1000_t050_i4,22,0,22,-0.0141635161668,15,6,False,False,False,False,False
g554_c00011,maze,50,2000,stage2_short1000_t100_i2,24,0,24,-0.0145570864992,17,4,False,False,False,False,False
g554_c00011,maze,50,2000,stage2_short1000_t100_i4,27,0,27,-0.0103854477256,18,4,False,False,False,False,False
g554_c00011,maze,50,2000,stage2_short2000_t050_i2,9,0,9,-0.0144213799478,7,1,False,False,False,False,False
g554_c00011,maze,50,2000,stage2_short2000_t050_i4,10,0,10,-0.003865330328,5,4,False,False,False,False,False
g554_c00011,maze,50,2000,stage2_short2000_t100_i2,11,0,11,-0.0251093026836,9,1,False,False,False,False,False
g554_c00011,maze,50,2000,stage2_short2000_t100_i4,15,0,14,-0.000481482529286,8,5,False,False,False,False,False
g554_c00011,maze,50,2000,stage2_short5000_t050_i2,17,0,17,-0.0119754352682,12,4,False,False,False,False,False
g554_c00011,maze,50,2000,stage2_short5000_t050_i4,21,0,21,-0.0199845873724,13,4,False,False,False,False,False
g554_c00011,maze,50,2000,stage2_short5000_t100_i2,23,0,23,-0.0109068133074,16,4,False,False,False,False,False
g554_c00011,maze,50,2000,stage2_short5000_t100_i4,27,0,27,-0.0123075810267,16,6,False,False,False,False,False
g554_c00011,maze,50,500,stage2_short1000_t050_i2,18,0,18,-0.0164862872172,12,3,False,False,False,False,False
g554_c00011,maze,50,500,stage2_short1000_t050_i4,20,0,20,-0.017956378009,14,4,False,False,False,False,False
g554_c00011,maze,50,500,stage2_short1000_t100_i2,23,0,23,-0.0185118454635,16,3,False,False,False,False,False
g554_c00011,maze,50,500,stage2_short1000_t100_i4,28,0,28,-0.0112534372893,19,6,False,False,False,False,False
g554_c00011,maze,50,500,stage2_short2000_t050_i2,8,0,8,-0.0122631705812,4,2,False,False,False,False,False
g554_c00011,maze,50,500,stage2_short2000_t050_i4,11,0,11,-0.0106176299255,8,2,False,False,False,False,False
g554_c00011,maze,50,500,stage2_short2000_t100_i2,12,0,12,-0.0178807742408,9,1,False,False,False,False,False
g554_c00011,maze,50,500,stage2_short2000_t100_i4,13,0,13,-0.0154792736554,8,2,False,False,False,False,False
g554_c00011,maze,50,500,stage2_short5000_t050_i2,17,0,17,-0.00290566261588,10,5,False,False,False,False,False
g554_c00011,maze,50,500,stage2_short5000_t050_i4,21,0,21,-0.0116617679662,14,3,False,False,False,False,False
g554_c00011,maze,50,500,stage2_short5000_t100_i2,23,0,23,-0.0136066722561,15,3,False,False,False,False,False
g554_c00011,maze,50,500,stage2_short5000_t100_i4,28,0,28,-0.00359719462107,17,3,False,False,False,False,False
g554_c00011,random,100,1000,stage2_short1000_t050_i2,18,0,18,-0.0168206299833,10,4,False,False,False,False,False
g554_c00011,random,100,1000,stage2_short1000_t050_i4,19,0,19,-0.0204934826974,14,3,False,False,False,False,False
g554_c00011,random,100,1000,stage2_short1000_t100_i2,22,0,22,-0.0200630349891,18,3,False,False,False,False,False
g554_c00011,random,100,1000,stage2_short1000_t100_i4,29,0,29,-0.0153806824462,16,8,False,False,False,False,False
g554_c00011,random,100,1000,stage2_short2000_t050_i2,17,0,17,-0.0224586817482,13,3,False,False,False,False,False
g554_c00011,random,100,1000,stage2_short2000_t050_i4,21,0,21,-0.00626585750429,11,6,False,False,False,False,False
g554_c00011,random,100,1000,stage2_short2000_t100_i2,24,0,24,-0.0163395079212,15,6,False,False,False,False,False
g554_c00011,random,100,1000,stage2_short2000_t100_i4,27,0,27,-0.0165283434852,14,6,False,False,False,False,False
g554_c00011,random,100,1000,stage2_short5000_t050_i2,8,0,8,-0.0198340844687,5,1,False,False,False,False,False
g554_c00011,random,100,1000,stage2_short5000_t050_i4,11,0,11,-0.0213807815727,8,2,False,False,False,False,False
g554_c00011,random,100,1000,stage2_short5000_t100_i2,13,0,13,-0.0319021218046,10,1,False,False,False,False,False
g554_c00011,random,100,1000,stage2_short5000_t100_i4,13,0,13,-0.02567308688,10,3,False,False,False,False,False
g554_c00011,random,100,2000,stage2_short1000_t050_i2,18,0,18,-0.0191791729422,15,3,False,False,False,False,False
g554_c00011,random,100,2000,stage2_short1000_t050_i4,21,0,21,-0.0219810839757,17,3,False,False,False,False,False
g554_c00011,random,100,2000,stage2_short1000_t100_i2,23,0,23,-0.0204003216039,15,5,False,False,False,False,False
g554_c00011,random,100,2000,stage2_short1000_t100_i4,27,0,27,-0.0195538184189,22,4,False,False,False,False,False
g554_c00011,random,100,2000,stage2_short2000_t050_i2,17,0,17,-0.0150957806112,11,4,False,False,False,False,False
g554_c00011,random,100,2000,stage2_short2000_t050_i4,21,0,21,-0.019610166061,14,2,False,False,False,False,False
g554_c00011,random,100,2000,stage2_short2000_t100_i2,23,0,23,-0.0137332685939,15,7,False,False,False,False,False
g554_c00011,random,100,2000,stage2_short2000_t100_i4,29,0,29,-0.0200983884224,22,5,False,False,False,False,False
g554_c00011,random,100,2000,stage2_short5000_t050_i2,9,0,9,-0.0145815904267,5,1,False,False,False,False,False
g554_c00011,random,100,2000,stage2_short5000_t050_i4,10,0,10,-0.011101137766,6,4,False,False,False,False,False
g554_c00011,random,100,2000,stage2_short5000_t100_i2,11,0,11,-0.0248675185664,7,2,False,False,False,False,False
g554_c00011,random,100,2000,stage2_short5000_t100_i4,14,0,14,-0.0158961355543,10,1,False,False,False,False,False
g554_c00011,random,100,500,stage2_short1000_t050_i2,17,0,17,-0.0301345169641,16,0,False,False,False,False,False
g554_c00011,random,100,500,stage2_short1000_t050_i4,22,0,22,-0.0151688345673,13,4,False,False,False,False,False
g554_c00011,random,100,500,stage2_short1000_t100_i2,23,0,23,-0.0132155608713,15,5,False,False,False,False,False
g554_c00011,random,100,500,stage2_short1000_t100_i4,28,0,28,-0.01594630567,19,8,False,False,False,False,False
g554_c00011,random,100,500,stage2_short2000_t050_i2,18,0,18,-0.00967003953889,11,5,False,False,False,False,False
g554_c00011,random,100,500,stage2_short2000_t050_i4,20,0,20,-0.026256073546,16,1,False,False,False,False,False
g554_c00011,random,100,500,stage2_short2000_t100_i2,22,0,22,-0.019106791745,18,3,False,False,False,False,False
g554_c00011,random,100,500,stage2_short2000_t100_i4,28,0,28,-0.00936011762964,16,9,False,False,False,False,False
