split,run_id,checkpoint_id,map_name,agents,seed,iteration,decision_target,selected_decision,target_rule,predicted_rule,fallback_reason,attention_top1,attention_top3,decision_correct,selected_delta,additive_delta,selected_vs_additive_delta,selected_utility,additive_utility,selected_vs_additive_utility,selected_rule_harmful,target_delta,has_nonadditive_opportunity,has_high_margin_nonadditive_opportunity,best_safe_nonadditive_advantage,opportunity_margin,rule_scores,harmful_probs,opportunity_prob,defer_prob,top3_rules,harmful_labels
train,empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000__iter0,empty-16-16,50,1,0,use_nonadditive,defer_ltm,wait_light,additive_ltm,low_confidence,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.077519379845,True,True,0.077519379845,0.01,"[-1.2247950092330575, 0.32790606796741484, 0.3524491810798645, 0.19924617052078247, 0.3319105648994446, 0.022393187284469603, -1.2980516127124428, -1.2946922574937343]","[0.010497646406292915, 0.4744233787059784, 0.3925873637199402, 0.45170772075653076, 0.41293132305145264, 0.4314628541469574, 0.018955128267407417, 0.018798284232616425]",0.7100158929824829,0.12004400789737701,"[""block_heavy"", ""wait_light"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000__iter1,empty-16-16,50,1,1,use_nonadditive,defer_ltm,commit_heavy,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.135658914729,True,True,0.1,0.01,"[-0.8051811524759978, 0.3688694280385971, 0.3451652193069458, 0.045819367766380306, 0.3402572977542877, 0.020529219508171083, 0.08197147369384766, 0.04173146545886994]","[0.007725102361291647, 0.3912685215473175, 0.3884272575378418, 0.4601719081401825, 0.38763678073883057, 0.46642452478408813, 0.45161882042884827, 0.45402851700782776]",0.7853716611862183,0.09386924654245377,"[""commit_heavy"", ""block_heavy"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000__iter2,empty-16-16,50,1,2,use_nonadditive,defer_ltm,block_light,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0968992248062,True,True,0.0968992248062,0.01,"[-0.7047805863525718, 0.33951833367347717, 0.32572870373725893, 0.3264134538173675, 0.34722709774971006, 0.015299527645111085, 0.2608941924571991, 0.24009175300598146]","[0.0065688188187778, 0.42738044261932373, 0.39482468366622925, 0.393892765045166, 0.3460808992385864, 0.46785852313041687, 0.42003029584884644, 0.42236462235450745]",0.6943555474281311,0.1531466841697693,"[""wait_light"", ""commit_heavy"", ""block_light""]","[0, 1, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000__iter3,empty-16-16,50,1,3,defer_ltm,defer_ltm,block_heavy,additive_ltm,unsafe,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0077519379845,False,False,0.0077519379845,0.01,"[-0.5147478482220322, 0.3361008733510971, 0.3342186349630356, 0.3226005119085312, 0.3376264590024948, 0.048633884787559506, 0.3212697911262512, 0.3137749022245407]","[0.0074053858406841755, 0.40137186646461487, 0.3431432545185089, 0.3329099118709564, 0.31698039174079895, 0.4200668931007385, 0.3744313716888428, 0.3771802484989166]",0.6509357690811157,0.16844946146011353,"[""wait_light"", ""commit_heavy"", ""block_heavy""]","[0, 1, 0, 1, 0, 1, 1, 0]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i1__phase4_phase4-full-repair5-expand5000__iter0,empty-16-16,100,1,0,use_nonadditive,defer_ltm,wait_light,additive_ltm,low_confidence,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0951923076923,True,True,0.0951923076923,0.01,"[-1.3238068186305463, 0.3724715626239777, 0.31811701118946073, -0.021873480081558226, 0.39129253566265104, -1.0925011146068573, -1.5150732564926148, -1.50238431468606]","[0.009217674843966961, 0.43741506338119507, 0.4423951804637909, 0.4910174012184143, 0.3162432014942169, 0.544700562953949, 0.02007269859313965, 0.01950908452272415]",0.7560697197914124,0.10619436204433441,"[""wait_light"", ""commit_heavy"", ""block_heavy""]","[0, 1, 0, 0, 0, 1, 0, 0]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i1__phase4_phase4-full-repair5-expand5000__iter1,empty-16-16,100,1,1,use_nonadditive,defer_ltm,block_heavy,additive_ltm,unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0346153846154,True,True,0.0346153846154,0.01,"[-0.7225302756577731, 0.3077362644672394, 0.28580012619495393, 0.3337166529893875, 0.3278641855716705, -0.6100580656528473, -0.21624946892261504, -0.2274691480398178]","[0.006069246679544449, 0.47968095541000366, 0.46270355582237244, 0.4542756974697113, 0.40497851371765137, 0.5230067372322083, 0.4826681315898895, 0.48370370268821716]",0.7034001350402832,0.15480172634124756,"[""block_light"", ""wait_light"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 1]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i1__phase4_phase4-full-repair5-expand5000__iter2,empty-16-16,100,1,2,use_nonadditive,defer_ltm,wait_light,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.118269230769,True,True,0.1,0.01,"[-0.6202312752697616, 0.3337514841556549, 0.3181001687049866, 0.3383762484788895, 0.34249053955078124, -0.4433028221130371, 0.08788587033748627, 0.05985520780086517]","[0.006178245414048433, 0.4451074004173279, 0.42615461349487305, 0.39905038475990295, 0.350943922996521, 0.49637913703918457, 0.4419081509113312, 0.444117933511734]",0.6658631563186646,0.18835626542568207,"[""wait_light"", ""block_light"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i1__phase4_phase4-full-repair5-expand5000__iter3,empty-16-16,100,1,3,use_nonadditive,defer_ltm,decay_090,additive_ltm,unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0471153846154,True,True,0.0471153846154,0.01,"[-0.6428041131608189, 0.33183925032615663, 0.3139988017082214, 0.3264000117778778, 0.3281709188222885, -0.30688579976558683, 0.1644599986076355, 0.1465573137998581]","[0.0060482388362288475, 0.45197075605392456, 0.4366316795349121, 0.42222291231155396, 0.3805655539035797, 0.4938821494579315, 0.45025894045829773, 0.4514479339122772]",0.7056143879890442,0.1543181836605072,"[""commit_heavy"", ""wait_light"", ""block_light""]","[0, 1, 1, 1, 0, 1, 0, 0]"
train,empty-16-16__a200__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a200__i1__phase4_phase4-full-repair5-expand5000__iter0,empty-16-16,200,1,0,use_nonadditive,defer_ltm,commit_heavy,additive_ltm,low_confidence,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,1.14440611138,True,True,0.1,0.01,"[-1.3659068622067572, 0.37067939043045045, 0.3134415090084076, 0.19178127884864807, 0.33772192358970643, -0.8762323331832885, -1.4906834594160319, -1.4752844860032202]","[0.010032841935753822, 0.4500681161880493, 0.45328468084335327, 0.4786962568759918, 0.39565664529800415, 0.5363438129425049, 0.021560151129961014, 0.021429309621453285]",0.8152063488960266,0.07931449264287949,"[""commit_heavy"", ""wait_light"", ""block_heavy""]","[0, 0, 0, 0, 0, 1, 0, 0]"
train,empty-16-16__a200__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a200__i1__phase4_phase4-full-repair5-expand5000__iter1,empty-16-16,200,1,1,use_nonadditive,defer_ltm,block_heavy,additive_ltm,unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.116806308526,True,True,0.1,0.01,"[-0.8066091302409768, 0.3014150679111481, 0.27581945300102234, 0.3115896224975586, 0.30886236906051634, -0.5791348922252655, -0.29762881696224214, -0.29378370761871336]","[0.006841437891125679, 0.48139333724975586, 0.47011810541152954, 0.46303004026412964, 0.4191005825996399, 0.5202566981315613, 0.4856763780117035, 0.486083984375]",0.7630865573883057,0.1079646646976471,"[""block_light"", ""wait_light"", ""commit_heavy""]","[0, 1, 0, 0, 0, 1, 0, 1]"
