split,map_name,agents,sample_count,use_nonadditive_target_count,top1,top3,decision_accuracy,high_margin_opportunity_count,high_margin_capture_rate,global_additive_or_defer_rate
validation,empty-48-48,50,100,49,0.40816326530612246,0.8775510204081632,0.6,27,0.7777777777777778,0.33
validation,empty-48-48,100,100,57,0.3157894736842105,0.8596491228070176,0.62,28,0.6785714285714286,0.59
validation,empty-48-48,200,100,47,0.1276595744680851,0.7659574468085106,0.62,14,0.42857142857142855,0.67
validation,empty-48-48,400,100,59,0.423728813559322,0.7627118644067796,0.7,17,0.8823529411764706,0.47
validation,maze-32-32-4,50,100,76,0.11842105263157894,0.47368421052631576,0.72,48,0.4791666666666667,0.06
validation,maze-32-32-4,100,100,70,0.15714285714285714,0.5285714285714286,0.57,54,0.4074074074074074,0.29
validation,maze-32-32-4,200,100,82,0.0,0.5975609756097561,0.33,79,0.0,0.75
validation,maze-32-32-4,400,62,43,0.0,0.6046511627906976,0.3225806451612903,43,0.0,0.5967741935483871
