split,run_id,checkpoint_id,map_name,agents,seed,iteration,decision_target,selected_decision,target_rule,predicted_rule,fallback_reason,attention_top1,attention_top3,decision_correct,selected_delta,additive_delta,selected_vs_additive_delta,selected_utility,additive_utility,selected_vs_additive_utility,selected_rule_harmful,target_delta,has_nonadditive_opportunity,has_high_margin_nonadditive_opportunity,best_safe_nonadditive_advantage,opportunity_margin,rule_scores,harmful_probs,opportunity_prob,defer_prob,top3_rules,harmful_labels
train,empty-16-16__a50__i1__phase4_phase4-full-repair1,empty-16-16__a50__i1__phase4_phase4-full-repair1__iter0,empty-16-16,50,1,0,use_nonadditive,use_nonadditive,wait_light,decay_095,selected,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,False,0.077519379845,True,True,0.077519379845,0.01,"[0.6954999455343932, 0.34037768065929414, 1.42787213742733, 0.9450568228960037, 1.6031721699237824, 0.7432909935712815, 0.929065458253026, 0.8828407446295023]","[0.004289107862859964, 0.38651564717292786, 0.2874813377857208, 0.31070277094841003, 0.26303595304489136, 0.38865044713020325, 0.030178215354681015, 0.030777256935834885]",0.7827147841453552,0.14389561116695404,"[""wait_light"", ""block_heavy"", ""block_light""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i1__phase4_phase4-full-repair1,empty-16-16__a50__i1__phase4_phase4-full-repair1__iter1,empty-16-16,50,1,1,use_nonadditive,defer_ltm,commit_heavy,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.135658914729,True,True,0.1,0.01,"[0.8874712057225406, 1.3538617616891861, 1.5577391746640206, 0.8102012830972671, 1.2942425698041915, 0.6922503542900086, 0.9640176695585251, 0.9390028715133667]","[0.005215072073042393, 0.29180285334587097, 0.2341669648885727, 0.2934994399547577, 0.2824987471103668, 0.37078046798706055, 0.27673640847206116, 0.287356972694397]",0.8138599991798401,0.10581031441688538,"[""block_heavy"", ""commit_heavy"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i1__phase4_phase4-full-repair1,empty-16-16__a50__i1__phase4_phase4-full-repair1__iter2,empty-16-16,50,1,2,use_nonadditive,defer_ltm,block_light,additive_ltm,unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0968992248062,True,True,0.0968992248062,0.01,"[0.8010897374525666, 0.7068012112379074, 1.0115797007083893, 0.6578165066242218, 1.535877564549446, 0.3470442926883697, 0.9480083024501801, 0.9192417639493943]","[0.0057829599827528, 0.33930960297584534, 0.295587956905365, 0.3253173232078552, 0.24877294898033142, 0.3970189094543457, 0.28765779733657837, 0.2962034046649933]",0.7284112572669983,0.1515623927116394,"[""wait_light"", ""block_heavy"", ""decay_095""]","[0, 1, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i1__phase4_phase4-full-repair1,empty-16-16__a50__i1__phase4_phase4-full-repair1__iter3,empty-16-16,50,1,3,defer_ltm,defer_ltm,block_heavy,additive_ltm,unsafe,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0077519379845,False,False,0.0077519379845,0.01,"[0.8862808108981699, 0.8587542295455932, 1.1576387697458268, 1.2552502256631852, 1.4513690701127053, 0.7997585099935531, 1.0644726634025574, 1.005831710100174]","[0.006828900892287493, 0.3077709674835205, 0.2586016356945038, 0.20334669947624207, 0.23450736701488495, 0.3192148506641388, 0.2658313512802124, 0.27658385038375854]",0.7017714381217957,0.1895534247159958,"[""wait_light"", ""block_light"", ""block_heavy""]","[0, 1, 0, 1, 0, 1, 1, 0]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair1,empty-16-16__a100__i1__phase4_phase4-full-repair1__iter0,empty-16-16,100,1,0,use_nonadditive,use_nonadditive,wait_light,decay_090,selected,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0951923076923,True,True,0.0951923076923,0.01,"[0.17238347336184234, 0.7292018681764603, 1.177507882118225, -0.43438042759895323, 1.8327545404434205, -0.2171061396598816, 0.3531154804863036, 0.3836494226008654]","[0.0028572457376867533, 0.31994208693504333, 0.3093240261077881, 0.4787721037864685, 0.25591611862182617, 0.47530561685562134, 0.00936183612793684, 0.008686687797307968]",0.8137529492378235,0.11989445239305496,"[""wait_light"", ""block_heavy"", ""commit_heavy""]","[0, 1, 0, 0, 0, 1, 0, 0]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair1,empty-16-16__a100__i1__phase4_phase4-full-repair1__iter1,empty-16-16,100,1,1,use_nonadditive,defer_ltm,block_heavy,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0346153846154,True,True,0.0346153846154,0.01,"[0.5195742570795119, 0.6899684900045395, 0.6983993858098984, 0.5727114254236221, 1.3141703361272812, -0.030246634036302567, 0.607834352850914, 0.5693397736549377]","[0.004233303479850292, 0.35318318009376526, 0.31846657395362854, 0.3199896514415741, 0.2736819088459015, 0.424850732088089, 0.30876627564430237, 0.31854701042175293]",0.7550684809684753,0.13509289920330048,"[""wait_light"", ""block_heavy"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 1]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair1,empty-16-16__a100__i1__phase4_phase4-full-repair1__iter2,empty-16-16,100,1,2,use_nonadditive,defer_ltm,wait_light,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.118269230769,True,True,0.1,0.01,"[0.960386566799134, 0.8345249527692795, 1.1519512417912483, 1.2123421001434327, 1.609606061577797, 0.6624551075696945, 1.105858781039715, 1.0916023588180541]","[0.009498373605310917, 0.2770829498767853, 0.23085831105709076, 0.19386625289916992, 0.19315311312675476, 0.30431321263313293, 0.23846139013767242, 0.2446455955505371]",0.7130676507949829,0.14904017746448517,"[""wait_light"", ""block_light"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair1,empty-16-16__a100__i1__phase4_phase4-full-repair1__iter3,empty-16-16,100,1,3,use_nonadditive,defer_ltm,decay_090,additive_ltm,unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0471153846154,True,True,0.0471153846154,0.01,"[0.5396057590842247, 0.6180622774362564, 0.7336725473403931, 0.8388834717869759, 1.4016582745313644, 0.01722764953970909, 0.647568810582161, 0.6362875109910965]","[0.005023553967475891, 0.3203739821910858, 0.30175507068634033, 0.24790404736995697, 0.2463769018650055, 0.4002941846847534, 0.294784277677536, 0.3004550635814667]",0.7042393088340759,0.16528929769992828,"[""wait_light"", ""block_light"", ""block_heavy""]","[0, 1, 1, 1, 0, 1, 0, 0]"
train,empty-16-16__a200__i1__phase4_phase4-full-repair1,empty-16-16__a200__i1__phase4_phase4-full-repair1__iter0,empty-16-16,200,1,0,use_nonadditive,use_nonadditive,commit_heavy,decay_095,selected,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,False,1.14440611138,True,True,0.1,0.01,"[-0.6069586495403201, 1.1146095091104506, 0.21664598524570466, -0.7177390086650849, 0.7819860994815826, -0.49820475816726684, -0.3690650836750865, -0.3721967301517725]","[0.005863208789378405, 0.297312468290329, 0.4230395257472992, 0.5281876921653748, 0.37994176149368286, 0.5120272636413574, 0.02386905811727047, 0.023193467408418655]",0.8104039430618286,0.10960794240236282,"[""commit_heavy"", ""wait_light"", ""block_heavy""]","[0, 0, 0, 0, 0, 1, 0, 0]"
train,empty-16-16__a200__i1__phase4_phase4-full-repair1,empty-16-16__a200__i1__phase4_phase4-full-repair1__iter1,empty-16-16,200,1,1,use_nonadditive,defer_ltm,block_heavy,additive_ltm,unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.116806308526,True,True,0.1,0.01,"[0.16917544909752905, 0.6083019804954529, 0.2802977728843689, 0.4671326380968094, 0.7309941881895066, -0.20840121269226075, 0.2930857515335083, 0.24844557881355286]","[0.003969516139477491, 0.3838130235671997, 0.3836861848831177, 0.3570074737071991, 0.3387052118778229, 0.454792857170105, 0.34053337574005127, 0.3514971137046814]",0.7479848265647888,0.1414487063884735,"[""wait_light"", ""commit_heavy"", ""block_light""]","[0, 1, 0, 0, 0, 1, 0, 1]"
