split,map_name,agents,sample_count,use_nonadditive_target_count,top1,top3,decision_accuracy,high_margin_opportunity_count,high_margin_capture_rate,global_additive_or_defer_rate
validation,empty-48-48,50,60,27,0.37037037037037035,0.9629629629629629,0.6333333333333333,12,0.5833333333333334,0.5166666666666667
validation,empty-48-48,100,60,35,0.34285714285714286,0.9142857142857143,0.5833333333333334,18,0.5555555555555556,0.5333333333333333
validation,empty-48-48,200,60,29,0.13793103448275862,0.7931034482758621,0.5833333333333334,8,0.5,0.7333333333333333
validation,empty-48-48,400,60,39,0.20512820512820512,0.7948717948717948,0.5,10,0.3,0.6166666666666667
validation,maze-32-32-4,50,60,46,0.1956521739130435,0.5869565217391305,0.4666666666666667,31,0.3548387096774194,0.4
validation,maze-32-32-4,100,60,43,0.20930232558139536,0.6046511627906976,0.7,34,0.5294117647058824,0.2833333333333333
validation,maze-32-32-4,200,60,48,0.20833333333333334,0.5416666666666666,0.5166666666666667,46,0.391304347826087,0.31666666666666665
validation,maze-32-32-4,400,39,26,0.23076923076923078,0.6153846153846154,0.717948717948718,26,0.38461538461538464,0.20512820512820512
