split,map,agents,seed_metadata_only,best_method_label,best_delta_ratio_vs_ltm,candidate_methods,runtime_feature_approximation,agents,map_width,map_height,obstacle_ratio,free_cells,density,ltm_iterations,returned_solutions_count_so_far,has_incumbent_before,best_ratio_before,improved_last_iteration,committed_count,blocked_count,wait_event_count,progress_committed_count,nonprogress_committed_count,blocked_per_committed,wait_per_committed,blocked_per_agent,committed_per_agent,progress_ratio,c_update_count,f_update_count,c_nonzero_edges,f_nonzero_edges,c_flow_update_ratio,cost_min,cost_max,cost_span,cost_bounds_respected,delta__repair5g1_shield_c100_b100_w075_d095_beta0p05_max0p25,delta__repair5g1_shield_c100_b100_w075_d095_beta0p05_max0p5,delta__repair5g1_shield_c100_b100_w075_d095_beta0p05_max0p75,delta__repair5g1_shield_c100_b100_w075_d095_beta0p1_max0p25,delta__repair5g1_shield_c100_b100_w075_d095_beta0p1_max0p5,delta__repair5g1_shield_c100_b100_w075_d095_beta0p1_max0p75,delta__repair5g1_shield_c100_b100_w075_d095_beta0p2_max0p25,delta__repair5g1_shield_c100_b100_w075_d095_beta0p2_max0p5,delta__repair5g1_shield_c100_b100_w075_d095_beta0p2_max0p75,delta__repair5g1_shield_c100_b100_w075_d095_beta0p35_max0p25,delta__repair5g1_shield_c100_b100_w075_d095_beta0p35_max0p5,delta__repair5g1_shield_c100_b100_w075_d095_beta0p35_max0p75,delta__repair5g1_shield_c100_b125_w075_d100_beta0p05_max0p25,delta__repair5g1_shield_c100_b125_w075_d100_beta0p05_max0p5,delta__repair5g1_shield_c100_b125_w075_d100_beta0p05_max0p75,delta__repair5g1_shield_c100_b125_w075_d100_beta0p1_max0p25,delta__repair5g1_shield_c100_b125_w075_d100_beta0p1_max0p5,delta__repair5g1_shield_c100_b125_w075_d100_beta0p1_max0p75,delta__repair5g1_shield_c100_b125_w075_d100_beta0p2_max0p25,delta__repair5g1_shield_c100_b125_w075_d100_beta0p2_max0p5,delta__repair5g1_shield_c100_b125_w075_d100_beta0p2_max0p75,delta__repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p25,delta__repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p5,delta__repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,delta__repair5g1_shield_c125_b125_w075_d095_beta0p05_max0p25,delta__repair5g1_shield_c125_b125_w075_d095_beta0p05_max0p5,delta__repair5g1_shield_c125_b125_w075_d095_beta0p05_max0p75,delta__repair5g1_shield_c125_b125_w075_d095_beta0p1_max0p25,delta__repair5g1_shield_c125_b125_w075_d095_beta0p1_max0p5,delta__repair5g1_shield_c125_b125_w075_d095_beta0p1_max0p75,delta__repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p25,delta__repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,delta__repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p75,delta__repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p25,delta__repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p5,delta__repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,delta__repair5g2_best_frozen_static_candidate,delta__repair5g2_c_equiv_best_frozen_baseline,delta__repair5g2_frozen_static_or_selector,delta__repair5g_dual_c_equiv_additive,delta__repair5g_dual_c_equiv_c100_b100_w075_d090,delta__repair5g_dual_c_equiv_c100_b100_w075_d095,delta__repair5g_dual_c_equiv_c100_b100_w075_d100,delta__repair5g_dual_c_equiv_c100_b100_w100_d090,delta__repair5g_dual_c_equiv_c100_b125_w075_d100,delta__repair5g_dual_c_equiv_c125_b125_w075_d095
g2_support,maze-32-32-4,50,1,repair5g1_shield_c100_b100_w075_d095_beta0p35_max0p25,-0.03389064618999993,"[""repair5g1_shield_c100_b100_w075_d095_beta0p05_max0p25"", ""repair5g1_shield_c100_b100_w075_d095_beta0p05_max0p5"", ""repair5g1_shield_c100_b100_w075_d095_beta0p05_max0p75"", ""repair5g1_shield_c100_b100_w075_d095_beta0p1_max0p25"", ""repair5g1_shield_c100_b100_w075_d095_beta0p1_max0p5"", ""repair5g1_shield_c100_b100_w075_d095_beta0p1_max0p75"", ""repair5g1_shield_c100_b100_w075_d095_beta0p2_max0p25"", ""repair5g1_shield_c100_b100_w075_d095_beta0p2_max0p5"", ""repair5g1_shield_c100_b100_w075_d095_beta0p2_max0p75"", ""repair5g1_shield_c100_b100_w075_d095_beta0p35_max0p25"", ""repair5g1_shield_c100_b100_w075_d095_beta0p35_max0p5"", ""repair5g1_shield_c100_b100_w075_d095_beta0p35_max0p75"", ""repair5g1_shield_c100_b125_w075_d100_beta0p05_max0p25"", ""repair5g1_shield_c100_b125_w075_d100_beta0p05_max0p5"", ""repair5g1_shield_c100_b125_w075_d100_beta0p05_max0p75"", ""repair5g1_shield_c100_b125_w075_d100_beta0p1_max0p25"", ""repair5g1_shield_c100_b125_w075_d100_beta0p1_max0p5"", ""repair5g1_shield_c100_b125_w075_d100_beta0p1_max0p75"", ""repair5g1_shield_c100_b125_w075_d100_beta0p2_max0p25"", ""repair5g1_shield_c100_b125_w075_d100_beta0p2_max0p5"", ""repair5g1_shield_c100_b125_w075_d100_beta0p2_max0p75"", ""repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p25"", ""repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p5"", ""repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75"", ""repair5g1_shield_c125_b125_w075_d095_beta0p05_max0p25"", ""repair5g1_shield_c125_b125_w075_d095_beta0p05_max0p5"", ""repair5g1_shield_c125_b125_w075_d095_beta0p05_max0p75"", ""repair5g1_shield_c125_b125_w075_d095_beta0p1_max0p25"", ""repair5g1_shield_c125_b125_w075_d095_beta0p1_max0p5"", ""repair5g1_shield_c125_b125_w075_d095_beta0p1_max0p75"", ""repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p25"", ""repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5"", ""repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p75"", ""repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p25"", ""repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p5"", ""repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75"", ""repair5g_dual_c_equiv_additive"", ""repair5g_dual_c_equiv_c100_b100_w075_d090"", ""repair5g_dual_c_equiv_c100_b100_w075_d095"", ""repair5g_dual_c_equiv_c100_b100_w075_d100"", ""repair5g_dual_c_equiv_c100_b125_w075_d100"", ""repair5g_dual_c_equiv_c125_b125_w075_d095""]",True,50,32.0,32.0,0.0,1024.0,0.048828125,4.0,1.0,0.0,0.0,0.0,21250.0,1374.0,0.0,0.0,0.0,0.06465882352941177,0.0,27.48,425.0,0.0,13190.0,0.0,1826.0,0.0,0.0,1.0,11.0,10.0,1.0,0.0,-0.006778129239999986,-0.006778129239999986,0.0,-0.01807501130000011,0.0,-0.0049706281099999305,0.0,-0.017623136020000096,-0.03389064618999993,-0.013104383189999957,-0.020334387709999957,0.0,0.0,0.0,0.0,-0.0004518752900000145,0.0,0.0,-0.011296882060000124,-0.028468142799999985,-0.005874378679999959,0.0,-0.016719385450000068,0.0,0.0,0.0,0.0,0.0,0.0,-0.03027564393000004,-0.01084500678000011,-0.009037505650000055,0.0,-0.031179394490000067,-0.009037505650000055,,,,0.0,0.0,0.0,0.0,,0.0,0.0
g2_support,maze-32-32-4,50,2,repair5g1_shield_c100_b100_w075_d095_beta0p35_max0p75,-0.015864022659999977,"[""repair5g1_shield_c100_b100_w075_d095_beta0p05_max0p25"", ""repair5g1_shield_c100_b100_w075_d095_beta0p05_max0p5"", ""repair5g1_shield_c100_b100_w075_d095_beta0p05_max0p75"", ""repair5g1_shield_c100_b100_w075_d095_beta0p1_max0p25"", ""repair5g1_shield_c100_b100_w075_d095_beta0p1_max0p5"", ""repair5g1_shield_c100_b100_w075_d095_beta0p1_max0p75"", ""repair5g1_shield_c100_b100_w075_d095_beta0p2_max0p25"", ""repair5g1_shield_c100_b100_w075_d095_beta0p2_max0p5"", ""repair5g1_shield_c100_b100_w075_d095_beta0p2_max0p75"", ""repair5g1_shield_c100_b100_w075_d095_beta0p35_max0p25"", ""repair5g1_shield_c100_b100_w075_d095_beta0p35_max0p5"", ""repair5g1_shield_c100_b100_w075_d095_beta0p35_max0p75"", ""repair5g1_shield_c100_b125_w075_d100_beta0p05_max0p25"", ""repair5g1_shield_c100_b125_w075_d100_beta0p05_max0p5"", ""repair5g1_shield_c100_b125_w075_d100_beta0p05_max0p75"", ""repair5g1_shield_c100_b125_w075_d100_beta0p1_max0p25"", ""repair5g1_shield_c100_b125_w075_d100_beta0p1_max0p5"", ""repair5g1_shield_c100_b125_w075_d100_beta0p1_max0p75"", ""repair5g1_shield_c100_b125_w075_d100_beta0p2_max0p25"", ""repair5g1_shield_c100_b125_w075_d100_beta0p2_max0p5"", ""repair5g1_shield_c100_b125_w075_d100_beta0p2_max0p75"", ""repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p25"", ""repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p5"", ""repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75"", ""repair5g1_shield_c125_b125_w075_d095_beta0p05_max0p25"", ""repair5g1_shield_c125_b125_w075_d095_beta0p05_max0p5"", ""repair5g1_shield_c125_b125_w075_d095_beta0p05_max0p75"", ""repair5g1_shield_c125_b125_w075_d095_beta0p1_max0p25"", ""repair5g1_shield_c125_b125_w075_d095_beta0p1_max0p5"", ""repair5g1_shield_c125_b125_w075_d095_beta0p1_max0p75"", ""repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p25"", ""repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5"", ""repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p75"", ""repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p25"", ""repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p5"", ""repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75"", ""repair5g_dual_c_equiv_additive"", ""repair5g_dual_c_equiv_c100_b100_w075_d090"", ""repair5g_dual_c_equiv_c100_b100_w075_d095"", ""repair5g_dual_c_equiv_c100_b100_w075_d100"", ""repair5g_dual_c_equiv_c100_b125_w075_d100"", ""repair5g_dual_c_equiv_c125_b125_w075_d095""]",True,50,32.0,32.0,0.0,1024.0,0.048828125,4.0,1.0,0.0,0.0,0.0,22450.0,1025.0,0.0,0.0,0.0,0.045657015590200446,0.0,20.5,449.0,0.0,10230.0,0.0,1731.0,0.0,0.0,1.0,11.0,10.0,1.0,-0.0011331444700000137,0.011331444760000142,0.011331444760000142,0.02492917847000009,0.026062322950000105,0.0005665722400001183,0.026062322950000105,0.019830028330000138,-0.003966005659999938,0.0016997167200001329,0.006232294619999967,-0.015864022659999977,-0.010198300279999906,0.024362606229999972,0.024362606229999972,0.026062322950000105,-0.005665722379999849,0.012464589240000157,0.009065155810000114,-0.012464589229999934,0.006232294619999967,0.019830028330000138,0.026062322950000105,0.026062322950000105,0.026062322950000105,0.012464589240000157,0.012464589240000157,0.022096317280000166,-0.014730878189999963,0.014730878189999963,0.026062322950000105,0.0,-0.0045325778999998345,0.026062322950000105,0.01756373938000011,-0.015864022659999977,,,,0.0,0.007365439099999982,0.026062322950000105,0.026062322950000105,,0.026062322950000105,0.026062322950000105
g2_support,maze-32-32-4,50,3,repair5g1_shield_c100_b125_w075_d100_beta0p2_max0p5,-0.030569708199999823,"[""repair5g1_shield_c100_b100_w075_d095_beta0p05_max0p25"", ""repair5g1_shield_c100_b100_w075_d095_beta0p05_max0p5"", ""repair5g1_shield_c100_b100_w075_d095_beta0p05_max0p75"", ""repair5g1_shield_c100_b100_w075_d095_beta0p1_max0p25"", ""repair5g1_shield_c100_b100_w075_d095_beta0p1_max0p5"", ""repair5g1_shield_c100_b100_w075_d095_beta0p1_max0p75"", ""repair5g1_shield_c100_b100_w075_d095_beta0p2_max0p25"", ""repair5g1_shield_c100_b100_w075_d095_beta0p2_max0p5"", ""repair5g1_shield_c100_b100_w075_d095_beta0p2_max0p75"", ""repair5g1_shield_c100_b100_w075_d095_beta0p35_max0p25"", ""repair5g1_shield_c100_b100_w075_d095_beta0p35_max0p5"", ""repair5g1_shield_c100_b100_w075_d095_beta0p35_max0p75"", ""repair5g1_shield_c100_b125_w075_d100_beta0p05_max0p25"", ""repair5g1_shield_c100_b125_w075_d100_beta0p05_max0p5"", ""repair5g1_shield_c100_b125_w075_d100_beta0p05_max0p75"", ""repair5g1_shield_c100_b125_w075_d100_beta0p1_max0p25"", ""repair5g1_shield_c100_b125_w075_d100_beta0p1_max0p5"", ""repair5g1_shield_c100_b125_w075_d100_beta0p1_max0p75"", ""repair5g1_shield_c100_b125_w075_d100_beta0p2_max0p25"", ""repair5g1_shield_c100_b125_w075_d100_beta0p2_max0p5"", ""repair5g1_shield_c100_b125_w075_d100_beta0p2_max0p75"", ""repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p25"", ""repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p5"", ""repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75"", ""repair5g1_shield_c125_b125_w075_d095_beta0p05_max0p25"", ""repair5g1_shield_c125_b125_w075_d095_beta0p05_max0p5"", ""repair5g1_shield_c125_b125_w075_d095_beta0p05_max0p75"", ""repair5g1_shield_c125_b125_w075_d095_beta0p1_max0p25"", ""repair5g1_shield_c125_b125_w075_d095_beta0p1_max0p5"", ""repair5g1_shield_c125_b125_w075_d095_beta0p1_max0p75"", ""repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p25"", ""repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5"", ""repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p75"", ""repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p25"", ""repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p5"", ""repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75"", ""repair5g_dual_c_equiv_additive"", ""repair5g_dual_c_equiv_c100_b100_w075_d090"", ""repair5g_dual_c_equiv_c100_b100_w075_d095"", ""repair5g_dual_c_equiv_c100_b100_w075_d100"", ""repair5g_dual_c_equiv_c100_b125_w075_d100"", ""repair5g_dual_c_equiv_c125_b125_w075_d095""]",True,50,32.0,32.0,0.0,1024.0,0.048828125,4.0,1.0,0.0,0.0,0.0,20150.0,1527.0,0.0,0.0,0.0,0.07578163771712158,0.0,30.54,403.0,0.0,13157.0,0.0,1779.0,0.0,0.0,1.0,11.0,10.0,1.0,-0.023622047249999945,0.027790643810000182,0.027790643810000182,-0.0037054191799998915,0.013432144510000077,-0.023622047249999945,0.006484483550000197,0.0,0.017600741080000093,0.0023158869800001813,-0.016674386289999843,0.000926354790000028,0.02176933765000011,-0.005558128769999948,-0.005558128769999948,0.006947660950000101,-0.004168596579999795,0.0032422417700002093,0.027790643810000182,-0.030569708199999823,-0.006021306159999851,0.006021306160000073,-0.007874015749999907,-0.005094951369999823,-0.0027790643899998635,-0.005558128769999948,-0.005558128769999948,0.018990273270000024,-0.004168596579999795,0.009726725330000185,0.015748031490000036,-0.017600741089999872,-0.021306160259999984,0.022695692450000138,-0.008337193149999811,-0.0185270958799999,,,,0.0,0.007410838350000004,0.006484483550000197,0.000926354790000028,,0.0027790643800000847,0.008337193140000032
g2_support,maze-32-32-4,50,4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,-0.019062338999999984,"[""repair5g1_shield_c100_b100_w075_d095_beta0p05_max0p25"", ""repair5g1_shield_c100_b100_w075_d095_beta0p05_max0p5"", ""repair5g1_shield_c100_b100_w075_d095_beta0p05_max0p75"", ""repair5g1_shield_c100_b100_w075_d095_beta0p1_max0p25"", ""repair5g1_shield_c100_b100_w075_d095_beta0p1_max0p5"", ""repair5g1_shield_c100_b100_w075_d095_beta0p1_max0p75"", ""repair5g1_shield_c100_b100_w075_d095_beta0p2_max0p25"", ""repair5g1_shield_c100_b100_w075_d095_beta0p2_max0p5"", ""repair5g1_shield_c100_b100_w075_d095_beta0p2_max0p75"", ""repair5g1_shield_c100_b100_w075_d095_beta0p35_max0p25"", ""repair5g1_shield_c100_b100_w075_d095_beta0p35_max0p5"", ""repair5g1_shield_c100_b100_w075_d095_beta0p35_max0p75"", ""repair5g1_shield_c100_b125_w075_d100_beta0p05_max0p25"", ""repair5g1_shield_c100_b125_w075_d100_beta0p05_max0p5"", ""repair5g1_shield_c100_b125_w075_d100_beta0p05_max0p75"", ""repair5g1_shield_c100_b125_w075_d100_beta0p1_max0p25"", ""repair5g1_shield_c100_b125_w075_d100_beta0p1_max0p5"", ""repair5g1_shield_c100_b125_w075_d100_beta0p1_max0p75"", ""repair5g1_shield_c100_b125_w075_d100_beta0p2_max0p25"", ""repair5g1_shield_c100_b125_w075_d100_beta0p2_max0p5"", ""repair5g1_shield_c100_b125_w075_d100_beta0p2_max0p75"", ""repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p25"", ""repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p5"", ""repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75"", ""repair5g1_shield_c125_b125_w075_d095_beta0p05_max0p25"", ""repair5g1_shield_c125_b125_w075_d095_beta0p05_max0p5"", ""repair5g1_shield_c125_b125_w075_d095_beta0p05_max0p75"", ""repair5g1_shield_c125_b125_w075_d095_beta0p1_max0p25"", ""repair5g1_shield_c125_b125_w075_d095_beta0p1_max0p5"", ""repair5g1_shield_c125_b125_w075_d095_beta0p1_max0p75"", ""repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p25"", ""repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5"", ""repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p75"", ""repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p25"", ""repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p5"", ""repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75"", ""repair5g_dual_c_equiv_additive"", ""repair5g_dual_c_equiv_c100_b100_w075_d090"", ""repair5g_dual_c_equiv_c100_b100_w075_d095"", ""repair5g_dual_c_equiv_c100_b100_w075_d100"", ""repair5g_dual_c_equiv_c100_b125_w075_d100"", ""repair5g_dual_c_equiv_c125_b125_w075_d095""]",True,50,32.0,32.0,0.0,1024.0,0.048828125,4.0,1.0,0.0,0.0,0.0,20500.0,1177.0,0.0,0.0,0.0,0.057414634146341466,0.0,23.54,410.0,0.0,11293.0,0.0,1771.0,0.0,0.0,1.0,11.0,10.0,1.0,-0.006697578559999862,0.004636785169999991,0.004636785169999991,0.004636785169999991,0.0020607934100000946,0.004636785169999991,0.004636785169999991,0.004636785169999991,0.004636785169999991,-0.0015455950500000704,0.004636785169999991,0.004636785169999991,0.0020607934100000946,0.004636785169999991,0.004636785169999991,0.002575991760000118,0.004636785169999991,0.0005151983600000243,0.0005151983600000243,0.0015455950600000712,0.004636785169999991,0.004636785169999991,-0.0030911900999999187,0.004636785169999991,0.004636785169999991,-0.005151983510000013,-0.005151983510000013,-0.010303967020000027,0.004636785169999991,-0.006697578559999862,0.004636785169999991,0.004636785169999991,0.004636785169999991,0.0020607934100000946,0.004636785169999991,-0.019062338999999984,,,,0.0,0.004636785169999991,-0.003606388459999943,-0.01854714064999996,,-0.00618238021000006,0.004636785169999991
g2_support,maze-32-32-4,50,5,repair5g1_shield_c125_b125_w075_d095_beta0p1_max0p75,-0.0758873928999999,"[""repair5g1_shield_c100_b100_w075_d095_beta0p05_max0p25"", ""repair5g1_shield_c100_b100_w075_d095_beta0p05_max0p5"", ""repair5g1_shield_c100_b100_w075_d095_beta0p05_max0p75"", ""repair5g1_shield_c100_b100_w075_d095_beta0p1_max0p25"", ""repair5g1_shield_c100_b100_w075_d095_beta0p1_max0p5"", ""repair5g1_shield_c100_b100_w075_d095_beta0p1_max0p75"", ""repair5g1_shield_c100_b100_w075_d095_beta0p2_max0p25"", ""repair5g1_shield_c100_b100_w075_d095_beta0p2_max0p5"", ""repair5g1_shield_c100_b100_w075_d095_beta0p2_max0p75"", ""repair5g1_shield_c100_b100_w075_d095_beta0p35_max0p25"", ""repair5g1_shield_c100_b100_w075_d095_beta0p35_max0p5"", ""repair5g1_shield_c100_b100_w075_d095_beta0p35_max0p75"", ""repair5g1_shield_c100_b125_w075_d100_beta0p05_max0p25"", ""repair5g1_shield_c100_b125_w075_d100_beta0p05_max0p5"", ""repair5g1_shield_c100_b125_w075_d100_beta0p05_max0p75"", ""repair5g1_shield_c100_b125_w075_d100_beta0p1_max0p25"", ""repair5g1_shield_c100_b125_w075_d100_beta0p1_max0p5"", ""repair5g1_shield_c100_b125_w075_d100_beta0p1_max0p75"", ""repair5g1_shield_c100_b125_w075_d100_beta0p2_max0p25"", ""repair5g1_shield_c100_b125_w075_d100_beta0p2_max0p5"", ""repair5g1_shield_c100_b125_w075_d100_beta0p2_max0p75"", ""repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p25"", ""repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p5"", ""repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75"", ""repair5g1_shield_c125_b125_w075_d095_beta0p05_max0p25"", ""repair5g1_shield_c125_b125_w075_d095_beta0p05_max0p5"", ""repair5g1_shield_c125_b125_w075_d095_beta0p05_max0p75"", ""repair5g1_shield_c125_b125_w075_d095_beta0p1_max0p25"", ""repair5g1_shield_c125_b125_w075_d095_beta0p1_max0p5"", ""repair5g1_shield_c125_b125_w075_d095_beta0p1_max0p75"", ""repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p25"", ""repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5"", ""repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p75"", ""repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p25"", ""repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p5"", ""repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75"", ""repair5g_dual_c_equiv_additive"", ""repair5g_dual_c_equiv_c100_b100_w075_d090"", ""repair5g_dual_c_equiv_c100_b100_w075_d095"", ""repair5g_dual_c_equiv_c100_b100_w075_d100"", ""repair5g_dual_c_equiv_c100_b125_w075_d100"", ""repair5g_dual_c_equiv_c125_b125_w075_d095""]",True,50,32.0,32.0,0.0,1024.0,0.048828125,4.0,1.0,0.0,0.0,0.0,21300.0,2167.0,0.0,0.0,0.0,0.10173708920187793,0.0,43.34,426.0,0.0,16556.0,0.0,1794.0,0.0,0.0,1.0,11.0,10.0,1.0,-0.0008159934699998317,-0.019175846590000045,-0.019175846590000045,-0.045287637699999994,-0.027335781309999918,-0.03794369644999995,-0.05426356588999992,-0.02325581394999987,-0.07384740921999988,-0.04447164422999994,-0.03835169318999987,-0.0673194614399999,-0.012647898819999837,-0.021623827009999985,-0.021623827009999985,-0.03753569971000004,-0.05018359852999987,-0.05793553652000005,-0.030599755199999912,-0.05793553652000005,-0.04814361484999985,-0.05956752345999994,-0.04079967360000003,-0.045287637699999994,-0.01835985311999999,-0.017951856389999854,-0.017951856389999854,-0.016727866179999884,-0.01958384332999996,-0.0758873928999999,-0.01101591186999995,-0.06976744185999983,-0.04365565075999989,-0.02243982048000004,-0.06527947775999987,-0.06935944511999992,,,,0.0,-0.02488780089999998,0.0,0.0,,-0.025295797629999894,-0.013055895549999974
g2_support,maze-32-32-4,50,6,repair5g1_shield_c125_b125_w075_d095_beta0p05_max0p5,-0.12217194570000012,"[""repair5g1_shield_c100_b100_w075_d095_beta0p05_max0p25"", ""repair5g1_shield_c100_b100_w075_d095_beta0p05_max0p5"", ""repair5g1_shield_c100_b100_w075_d095_beta0p05_max0p75"", ""repair5g1_shield_c100_b100_w075_d095_beta0p1_max0p25"", ""repair5g1_shield_c100_b100_w075_d095_beta0p1_max0p5"", ""repair5g1_shield_c100_b100_w075_d095_beta0p1_max0p75"", ""repair5g1_shield_c100_b100_w075_d095_beta0p2_max0p25"", ""repair5g1_shield_c100_b100_w075_d095_beta0p2_max0p5"", ""repair5g1_shield_c100_b100_w075_d095_beta0p2_max0p75"", ""repair5g1_shield_c100_b100_w075_d095_beta0p35_max0p25"", ""repair5g1_shield_c100_b100_w075_d095_beta0p35_max0p5"", ""repair5g1_shield_c100_b100_w075_d095_beta0p35_max0p75"", ""repair5g1_shield_c100_b125_w075_d100_beta0p05_max0p25"", ""repair5g1_shield_c100_b125_w075_d100_beta0p05_max0p5"", ""repair5g1_shield_c100_b125_w075_d100_beta0p05_max0p75"", ""repair5g1_shield_c100_b125_w075_d100_beta0p1_max0p25"", ""repair5g1_shield_c100_b125_w075_d100_beta0p1_max0p5"", ""repair5g1_shield_c100_b125_w075_d100_beta0p1_max0p75"", ""repair5g1_shield_c100_b125_w075_d100_beta0p2_max0p25"", ""repair5g1_shield_c100_b125_w075_d100_beta0p2_max0p5"", ""repair5g1_shield_c100_b125_w075_d100_beta0p2_max0p75"", ""repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p25"", ""repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p5"", ""repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75"", ""repair5g1_shield_c125_b125_w075_d095_beta0p05_max0p25"", ""repair5g1_shield_c125_b125_w075_d095_beta0p05_max0p5"", ""repair5g1_shield_c125_b125_w075_d095_beta0p05_max0p75"", ""repair5g1_shield_c125_b125_w075_d095_beta0p1_max0p25"", ""repair5g1_shield_c125_b125_w075_d095_beta0p1_max0p5"", ""repair5g1_shield_c125_b125_w075_d095_beta0p1_max0p75"", ""repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p25"", ""repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5"", ""repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p75"", ""repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p25"", ""repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p5"", ""repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75"", ""repair5g_dual_c_equiv_additive"", ""repair5g_dual_c_equiv_c100_b100_w075_d090"", ""repair5g_dual_c_equiv_c100_b100_w075_d095"", ""repair5g_dual_c_equiv_c100_b100_w075_d100"", ""repair5g_dual_c_equiv_c100_b125_w075_d100"", ""repair5g_dual_c_equiv_c125_b125_w075_d095""]",True,50,32.0,32.0,0.0,1024.0,0.048828125,4.0,1.0,0.0,0.0,0.0,21650.0,1638.0,0.0,0.0,0.0,0.0756581986143187,0.0,32.76,433.0,0.0,13272.0,0.0,1785.0,0.0,0.0,1.0,11.0,10.0,1.0,-0.04374057315000002,-0.06234288587000014,-0.06234288587000014,-0.03871292106000013,-0.08748114630000003,-0.06938159879000017,-0.07591754650000015,-0.051282051280000074,-0.10005027651999998,-0.07139265962000008,-0.08949220714000017,-0.10407239819000003,-0.048265460030000096,-0.07943690296000017,-0.07943690296000017,-0.056309703360000185,-0.052790346900000173,-0.0583207642000001,-0.061337355450000075,-0.08798391151000007,-0.09150326797000008,-0.08647561587999997,-0.07591754650000015,-0.10809451986000007,-0.1085972850600001,-0.12217194570000012,-0.12217194570000012,-0.04424333836000005,-0.08245349421000014,-0.11563599798000013,-0.09150326797000008,-0.08245349421000014,-0.11010558068999998,-0.05077928607000004,-0.10457516339000006,-0.10356963297999999,,,,0.0,-0.009049773750000156,0.016088486679999958,-0.01608848667000018,,0.003016591259999979,0.015585721469999925
