g567_instance_uid,g567_evaluation_uid,map,map_family,width,height,free_cells,solver_seed,scenario_sha256,physical_map_sha256,assignment_sha256,pair_count,agent_count,start_goal_regime,nominal_budget_ms,base_time_limit_sec,solver_internal_time_limit_sec,process_hard_timeout_sec,budget_role,budget_contract,ltm_max_iterations,agent_density,scenario_bank_source,map_source_type,scenario_source_type,official_scenario,public_scenario_registry_source,scenario_prefix_family,benchmark_source_path,benchmark_source_sha256,context_generation_stage,feature_materialization_stage,raw_map_path,raw_scenario_path,path_found_rate,path_found_rate_source,component_size,reachability_mode,distance_mode,start_goal_overlap_count,own_start_goal_match_count,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,split,g567_dataset_row_id,horizon_id,scientific_horizon_id,replay_scenario_path,replay_scenario_sha256,blind_locked,raw_map_path_canonicalized_from,raw_map_path_canonicalization_reason,ltm_target_map,ltm_target_match_type,ltm_target_selected_map,ltm_target_fallback,selection_seed,selection_policy,label_train_backfill_requested,selection_stage,ltm_style_primary_subset
bed69ca7ce38f4eb4e8daf07f8d38124b832b6b26adacf918cbee94535f2260f,0c816f1801ac7420678408aebb4a47f2e8700a6cde8d3c4ac8cef6f5d15080a7,random_32_32_20,random,32,32,819,4567010600,c239c49e4afaac2a4ff7ba9d005f56f2081b64055e524cc49918521c9bd58a40,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,304efddb30971abddcf63ccb6598ab3b3fbbaea50a7fee7fc8e2c89819cc79b9,384,384,clustered_starts_to_dispersed_goals,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.46886446886446886,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,movingai_official_random,True,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/tables/phase5p5_repair5g567_gate3b_bounded_pilot_public_scenario_registry.csv,random-32-32-20-random-1,external/benchmarks/movingai_mapf/extracted/mapf-map/random-32-32-20.map,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,external/benchmarks/movingai_mapf/extracted/mapf-map/random-32-32-20.map,external/benchmarks/movingai_mapf/extracted/mapf-scen-random/scen-random/random-32-32-20-random-1.scen,1.0,official_scenario_registry_validated_no_path_materialization,819,official_scenario_registry_validated,movingai_official_prefix_manhattan_distance,0,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00367,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_32_32_20-random-4567010600.scen,c239c49e4afaac2a4ff7ba9d005f56f2081b64055e524cc49918521c9bd58a40,False,,,random-32-32-20,normalized,random_32_32_20,False,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_validation_heldout_then_calibration_then_label_train_backfill_then_same_family_secondary_backfill_to_target_count,True,primary_ltm_target_tier,True
5567ef059fbca50c9f9cd831052e35039e066cfd81356ec5caabb2538468d7d9,52e53a80daaffed5f2039ee6b6b0ac62c4585572cc5ff408db050080d1a92425,random_32_32_20,random,32,32,819,4567003043,c239c49e4afaac2a4ff7ba9d005f56f2081b64055e524cc49918521c9bd58a40,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,304efddb30971abddcf63ccb6598ab3b3fbbaea50a7fee7fc8e2c89819cc79b9,384,384,many_to_many_bottleneck_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.46886446886446886,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,movingai_official_random,True,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/tables/phase5p5_repair5g567_gate3b_bounded_pilot_public_scenario_registry.csv,random-32-32-20-random-1,external/benchmarks/movingai_mapf/extracted/mapf-map/random-32-32-20.map,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,external/benchmarks/movingai_mapf/extracted/mapf-map/random-32-32-20.map,external/benchmarks/movingai_mapf/extracted/mapf-scen-random/scen-random/random-32-32-20-random-1.scen,1.0,official_scenario_registry_validated_no_path_materialization,819,official_scenario_registry_validated,movingai_official_prefix_manhattan_distance,0,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00365,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_32_32_20-random-4567003043.scen,c239c49e4afaac2a4ff7ba9d005f56f2081b64055e524cc49918521c9bd58a40,False,,,random-32-32-20,normalized,random_32_32_20,False,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_validation_heldout_then_calibration_then_label_train_backfill_then_same_family_secondary_backfill_to_target_count,True,primary_ltm_target_tier,True
3a3917f8fcf4aea6fb0aae9125423d0ce9eb179d5cf283a4a4fad35b5a247047,04117118e8cb67c18e12420ae1b5ed0683875105e262f401bc2a8f9b4fbe8d51,maze_32_32_4,maze,32,32,790,4567012739,d7d52ae0f46257f97de1450664801f1148633f18a3b1d153de35dc143bc0c0d7,7ff67aa59f71933b8cf2605e12631b8a28d9ebcfb9b941de3afdc7dce3123fee,bf4ca2e8ea0f230c25c6e5d2eee713855f459245f0a6feaa5da2e0dac0548315,16,16,uniform_random,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.020253164556962026,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,movingai_official_even,True,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/tables/phase5p5_repair5g567_gate3b_bounded_pilot_public_scenario_registry.csv,maze-32-32-4-even-1,external/benchmarks/movingai_mapf/extracted/mapf-map/maze-32-32-4.map,7ff67aa59f71933b8cf2605e12631b8a28d9ebcfb9b941de3afdc7dce3123fee,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,external/benchmarks/movingai_mapf/extracted/mapf-map/maze-32-32-4.map,external/benchmarks/movingai_mapf/extracted/mapf-scen-even/scen-even/maze-32-32-4-even-1.scen,1.0,official_scenario_registry_validated_no_path_materialization,790,official_scenario_registry_validated,movingai_official_prefix_manhattan_distance,2,1,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00234,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/maze_32_32_4-random-4567012739.scen,d7d52ae0f46257f97de1450664801f1148633f18a3b1d153de35dc143bc0c0d7,False,,,maze-32-32-4,normalized,maze_32_32_4,False,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_validation_heldout_then_calibration_then_label_train_backfill_then_same_family_secondary_backfill_to_target_count,True,primary_ltm_target_tier,True
e94756386fde9a0db485ca1a2a9360a9a0b2cc2d3a29937ce79b6c9e6dc0561c,f735b5c42eb84aaf77e2c29ac09986bdbdf6771e5446c42be0bed57f264a30a0,maze_32_32_4,maze,32,32,790,4567015130,7dca5619667781bf8a7094a4f9257cb1a5bfca2861eb4079028f62840c261cf7,7ff67aa59f71933b8cf2605e12631b8a28d9ebcfb9b941de3afdc7dce3123fee,844e28c012d90d96c4c4e55691d7fc768031d20d859a67a40ada48816ba5ac5e,16,16,uniform_random,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.020253164556962026,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,movingai_official_random,True,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/tables/phase5p5_repair5g567_gate3b_bounded_pilot_public_scenario_registry.csv,maze-32-32-4-random-1,external/benchmarks/movingai_mapf/extracted/mapf-map/maze-32-32-4.map,7ff67aa59f71933b8cf2605e12631b8a28d9ebcfb9b941de3afdc7dce3123fee,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,external/benchmarks/movingai_mapf/extracted/mapf-map/maze-32-32-4.map,external/benchmarks/movingai_mapf/extracted/mapf-scen-random/scen-random/maze-32-32-4-random-1.scen,1.0,official_scenario_registry_validated_no_path_materialization,790,official_scenario_registry_validated,movingai_official_prefix_manhattan_distance,0,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00228,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/maze_32_32_4-random-4567015130.scen,7dca5619667781bf8a7094a4f9257cb1a5bfca2861eb4079028f62840c261cf7,False,,,maze-32-32-4,normalized,maze_32_32_4,False,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_validation_heldout_then_calibration_then_label_train_backfill_then_same_family_secondary_backfill_to_target_count,True,primary_ltm_target_tier,True
44e825498e8fc7f450994880a2545ed9e9bebb1279fed4c83816cb8bfd8275c6,85a410cede2b1b30ef8e3882b5afeeba13ca31cdf1bb1e31efbe071e5acd504d,maze_32_32_4,maze,32,32,790,4567008025,7dca5619667781bf8a7094a4f9257cb1a5bfca2861eb4079028f62840c261cf7,7ff67aa59f71933b8cf2605e12631b8a28d9ebcfb9b941de3afdc7dce3123fee,844e28c012d90d96c4c4e55691d7fc768031d20d859a67a40ada48816ba5ac5e,16,16,opposite_side_cross_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.020253164556962026,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,movingai_official_random,True,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/tables/phase5p5_repair5g567_gate3b_bounded_pilot_public_scenario_registry.csv,maze-32-32-4-random-1,external/benchmarks/movingai_mapf/extracted/mapf-map/maze-32-32-4.map,7ff67aa59f71933b8cf2605e12631b8a28d9ebcfb9b941de3afdc7dce3123fee,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,external/benchmarks/movingai_mapf/extracted/mapf-map/maze-32-32-4.map,external/benchmarks/movingai_mapf/extracted/mapf-scen-random/scen-random/maze-32-32-4-random-1.scen,1.0,official_scenario_registry_validated_no_path_materialization,790,official_scenario_registry_validated,movingai_official_prefix_manhattan_distance,0,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00231,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/maze_32_32_4-random-4567008025.scen,7dca5619667781bf8a7094a4f9257cb1a5bfca2861eb4079028f62840c261cf7,False,,,maze-32-32-4,normalized,maze_32_32_4,False,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_validation_heldout_then_calibration_then_label_train_backfill_then_same_family_secondary_backfill_to_target_count,True,primary_ltm_target_tier,True
275f135bb985be6e15065f3dd906bc8591e750a895091d89187bfb1708fb0b0e,c6602b8c7798d591a69728827f340f97263684506962bd6c9f50b5be3afc7ff5,maze_32_32_4,maze,32,32,790,4567011142,d7d52ae0f46257f97de1450664801f1148633f18a3b1d153de35dc143bc0c0d7,7ff67aa59f71933b8cf2605e12631b8a28d9ebcfb9b941de3afdc7dce3123fee,bf4ca2e8ea0f230c25c6e5d2eee713855f459245f0a6feaa5da2e0dac0548315,16,16,clustered_starts_to_dispersed_goals,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.020253164556962026,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,movingai_official_even,True,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/tables/phase5p5_repair5g567_gate3b_bounded_pilot_public_scenario_registry.csv,maze-32-32-4-even-1,external/benchmarks/movingai_mapf/extracted/mapf-map/maze-32-32-4.map,7ff67aa59f71933b8cf2605e12631b8a28d9ebcfb9b941de3afdc7dce3123fee,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,external/benchmarks/movingai_mapf/extracted/mapf-map/maze-32-32-4.map,external/benchmarks/movingai_mapf/extracted/mapf-scen-even/scen-even/maze-32-32-4-even-1.scen,1.0,official_scenario_registry_validated_no_path_materialization,790,official_scenario_registry_validated,movingai_official_prefix_manhattan_distance,2,1,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00236,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/maze_32_32_4-random-4567011142.scen,d7d52ae0f46257f97de1450664801f1148633f18a3b1d153de35dc143bc0c0d7,False,,,maze-32-32-4,normalized,maze_32_32_4,False,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_validation_heldout_then_calibration_then_label_train_backfill_then_same_family_secondary_backfill_to_target_count,True,primary_ltm_target_tier,True
fe993f2e40e9f622ee3e31bdac171a8761412a2bf49e4471d095b8a8539476e5,de29999116d5296b129f19d22c681805ade7eca50c0574546f61afb89542fa1a,maze_32_32_4,maze,32,32,790,4567019482,d7d52ae0f46257f97de1450664801f1148633f18a3b1d153de35dc143bc0c0d7,7ff67aa59f71933b8cf2605e12631b8a28d9ebcfb9b941de3afdc7dce3123fee,bf4ca2e8ea0f230c25c6e5d2eee713855f459245f0a6feaa5da2e0dac0548315,16,16,opposite_side_cross_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.020253164556962026,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,movingai_official_even,True,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/tables/phase5p5_repair5g567_gate3b_bounded_pilot_public_scenario_registry.csv,maze-32-32-4-even-1,external/benchmarks/movingai_mapf/extracted/mapf-map/maze-32-32-4.map,7ff67aa59f71933b8cf2605e12631b8a28d9ebcfb9b941de3afdc7dce3123fee,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,external/benchmarks/movingai_mapf/extracted/mapf-map/maze-32-32-4.map,external/benchmarks/movingai_mapf/extracted/mapf-scen-even/scen-even/maze-32-32-4-even-1.scen,1.0,official_scenario_registry_validated_no_path_materialization,790,official_scenario_registry_validated,movingai_official_prefix_manhattan_distance,2,1,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00238,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/maze_32_32_4-random-4567019482.scen,d7d52ae0f46257f97de1450664801f1148633f18a3b1d153de35dc143bc0c0d7,False,,,maze-32-32-4,normalized,maze_32_32_4,False,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_validation_heldout_then_calibration_then_label_train_backfill_then_same_family_secondary_backfill_to_target_count,True,primary_ltm_target_tier,True
a31a9572c176bd1caa81b6de6c59950d032390bc6dd448dd2feca6d474f9f1a6,30b62225a3abf16e5e2c28871e28e852d17967d2b021b0e497a3ec777dab59f0,maze_32_32_4,maze,32,32,790,4567018758,d7d52ae0f46257f97de1450664801f1148633f18a3b1d153de35dc143bc0c0d7,7ff67aa59f71933b8cf2605e12631b8a28d9ebcfb9b941de3afdc7dce3123fee,bf4ca2e8ea0f230c25c6e5d2eee713855f459245f0a6feaa5da2e0dac0548315,16,16,clustered_starts_to_dispersed_goals,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.020253164556962026,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,movingai_official_even,True,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/tables/phase5p5_repair5g567_gate3b_bounded_pilot_public_scenario_registry.csv,maze-32-32-4-even-1,external/benchmarks/movingai_mapf/extracted/mapf-map/maze-32-32-4.map,7ff67aa59f71933b8cf2605e12631b8a28d9ebcfb9b941de3afdc7dce3123fee,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,external/benchmarks/movingai_mapf/extracted/mapf-map/maze-32-32-4.map,external/benchmarks/movingai_mapf/extracted/mapf-scen-even/scen-even/maze-32-32-4-even-1.scen,1.0,official_scenario_registry_validated_no_path_materialization,790,official_scenario_registry_validated,movingai_official_prefix_manhattan_distance,2,1,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00230,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/maze_32_32_4-random-4567018758.scen,d7d52ae0f46257f97de1450664801f1148633f18a3b1d153de35dc143bc0c0d7,False,,,maze-32-32-4,normalized,maze_32_32_4,False,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_validation_heldout_then_calibration_then_label_train_backfill_then_same_family_secondary_backfill_to_target_count,True,primary_ltm_target_tier,True
1660a62dd886fdf74ecf0b42511257116453f6afacd96c43d4634e44a4051b50,2b840d886b4581afb0ed85bbf97974583c93e292404b2db02bd3485918145dd8,maze_32_32_4,maze,32,32,790,4567003390,7dca5619667781bf8a7094a4f9257cb1a5bfca2861eb4079028f62840c261cf7,7ff67aa59f71933b8cf2605e12631b8a28d9ebcfb9b941de3afdc7dce3123fee,844e28c012d90d96c4c4e55691d7fc768031d20d859a67a40ada48816ba5ac5e,16,16,warehouse_aisle_to_aisle,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.020253164556962026,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,movingai_official_random,True,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/tables/phase5p5_repair5g567_gate3b_bounded_pilot_public_scenario_registry.csv,maze-32-32-4-random-1,external/benchmarks/movingai_mapf/extracted/mapf-map/maze-32-32-4.map,7ff67aa59f71933b8cf2605e12631b8a28d9ebcfb9b941de3afdc7dce3123fee,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,external/benchmarks/movingai_mapf/extracted/mapf-map/maze-32-32-4.map,external/benchmarks/movingai_mapf/extracted/mapf-scen-random/scen-random/maze-32-32-4-random-1.scen,1.0,official_scenario_registry_validated_no_path_materialization,790,official_scenario_registry_validated,movingai_official_prefix_manhattan_distance,0,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00232,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/maze_32_32_4-random-4567003390.scen,7dca5619667781bf8a7094a4f9257cb1a5bfca2861eb4079028f62840c261cf7,False,,,maze-32-32-4,normalized,maze_32_32_4,False,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_validation_heldout_then_calibration_then_label_train_backfill_then_same_family_secondary_backfill_to_target_count,True,primary_ltm_target_tier,True
6f35961fdaf0f27c653957a72e23aac73f783c823f9d3cb2ee21c330c7d31002,b7c376bd75042a0bc7e5716da82a44ec23d18d1d674569cab7c0aad8601d4047,maze_32_32_4,maze,32,32,790,4567016798,7dca5619667781bf8a7094a4f9257cb1a5bfca2861eb4079028f62840c261cf7,7ff67aa59f71933b8cf2605e12631b8a28d9ebcfb9b941de3afdc7dce3123fee,844e28c012d90d96c4c4e55691d7fc768031d20d859a67a40ada48816ba5ac5e,16,16,warehouse_aisle_to_aisle,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.020253164556962026,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,movingai_official_random,True,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/tables/phase5p5_repair5g567_gate3b_bounded_pilot_public_scenario_registry.csv,maze-32-32-4-random-1,external/benchmarks/movingai_mapf/extracted/mapf-map/maze-32-32-4.map,7ff67aa59f71933b8cf2605e12631b8a28d9ebcfb9b941de3afdc7dce3123fee,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,external/benchmarks/movingai_mapf/extracted/mapf-map/maze-32-32-4.map,external/benchmarks/movingai_mapf/extracted/mapf-scen-random/scen-random/maze-32-32-4-random-1.scen,1.0,official_scenario_registry_validated_no_path_materialization,790,official_scenario_registry_validated,movingai_official_prefix_manhattan_distance,0,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00235,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/maze_32_32_4-random-4567016798.scen,7dca5619667781bf8a7094a4f9257cb1a5bfca2861eb4079028f62840c261cf7,False,,,maze-32-32-4,normalized,maze_32_32_4,False,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_validation_heldout_then_calibration_then_label_train_backfill_then_same_family_secondary_backfill_to_target_count,True,primary_ltm_target_tier,True
ab811eaca1858e1c1aae83b9c0d1014f53afcb628043bb07cd83b0666d57fbe3,9113da9243a615fe30260742165659a5dc467dc3f2996f7c749a3f839db87210,maze_32_32_4,maze,32,32,790,4567010708,7dca5619667781bf8a7094a4f9257cb1a5bfca2861eb4079028f62840c261cf7,7ff67aa59f71933b8cf2605e12631b8a28d9ebcfb9b941de3afdc7dce3123fee,844e28c012d90d96c4c4e55691d7fc768031d20d859a67a40ada48816ba5ac5e,16,16,adversarial_opposing_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.020253164556962026,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,movingai_official_random,True,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/tables/phase5p5_repair5g567_gate3b_bounded_pilot_public_scenario_registry.csv,maze-32-32-4-random-1,external/benchmarks/movingai_mapf/extracted/mapf-map/maze-32-32-4.map,7ff67aa59f71933b8cf2605e12631b8a28d9ebcfb9b941de3afdc7dce3123fee,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,external/benchmarks/movingai_mapf/extracted/mapf-map/maze-32-32-4.map,external/benchmarks/movingai_mapf/extracted/mapf-scen-random/scen-random/maze-32-32-4-random-1.scen,1.0,official_scenario_registry_validated_no_path_materialization,790,official_scenario_registry_validated,movingai_official_prefix_manhattan_distance,0,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00237,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/maze_32_32_4-random-4567010708.scen,7dca5619667781bf8a7094a4f9257cb1a5bfca2861eb4079028f62840c261cf7,False,,,maze-32-32-4,normalized,maze_32_32_4,False,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_validation_heldout_then_calibration_then_label_train_backfill_then_same_family_secondary_backfill_to_target_count,True,primary_ltm_target_tier,True
235b26137837df1f9cc42e616000e7456a170866e4cdf5689b8617d0ead193a7,e398f117240b315185ce443e173f28226fb52f47a0821cd07daa3e224083824e,maze_32_32_4,maze,32,32,790,4567003099,7dca5619667781bf8a7094a4f9257cb1a5bfca2861eb4079028f62840c261cf7,7ff67aa59f71933b8cf2605e12631b8a28d9ebcfb9b941de3afdc7dce3123fee,844e28c012d90d96c4c4e55691d7fc768031d20d859a67a40ada48816ba5ac5e,16,16,many_to_many_bottleneck_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.020253164556962026,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,movingai_official_random,True,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/tables/phase5p5_repair5g567_gate3b_bounded_pilot_public_scenario_registry.csv,maze-32-32-4-random-1,external/benchmarks/movingai_mapf/extracted/mapf-map/maze-32-32-4.map,7ff67aa59f71933b8cf2605e12631b8a28d9ebcfb9b941de3afdc7dce3123fee,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,external/benchmarks/movingai_mapf/extracted/mapf-map/maze-32-32-4.map,external/benchmarks/movingai_mapf/extracted/mapf-scen-random/scen-random/maze-32-32-4-random-1.scen,1.0,official_scenario_registry_validated_no_path_materialization,790,official_scenario_registry_validated,movingai_official_prefix_manhattan_distance,0,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00229,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/maze_32_32_4-random-4567003099.scen,7dca5619667781bf8a7094a4f9257cb1a5bfca2861eb4079028f62840c261cf7,False,,,maze-32-32-4,normalized,maze_32_32_4,False,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_validation_heldout_then_calibration_then_label_train_backfill_then_same_family_secondary_backfill_to_target_count,True,primary_ltm_target_tier,True
bfcde840250d297f3b0f48b89ec6a4a4b1e35706328e6bea46fb335405d4cfd0,b7907d7167aa89fd6088c44b484f5d30335b7fce9d19a6c0bb4b88bd098d010a,maze_32_32_4,maze,32,32,790,4567004115,d7d52ae0f46257f97de1450664801f1148633f18a3b1d153de35dc143bc0c0d7,7ff67aa59f71933b8cf2605e12631b8a28d9ebcfb9b941de3afdc7dce3123fee,bf4ca2e8ea0f230c25c6e5d2eee713855f459245f0a6feaa5da2e0dac0548315,16,16,uniform_random,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.020253164556962026,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,movingai_official_even,True,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/tables/phase5p5_repair5g567_gate3b_bounded_pilot_public_scenario_registry.csv,maze-32-32-4-even-1,external/benchmarks/movingai_mapf/extracted/mapf-map/maze-32-32-4.map,7ff67aa59f71933b8cf2605e12631b8a28d9ebcfb9b941de3afdc7dce3123fee,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,external/benchmarks/movingai_mapf/extracted/mapf-map/maze-32-32-4.map,external/benchmarks/movingai_mapf/extracted/mapf-scen-even/scen-even/maze-32-32-4-even-1.scen,1.0,official_scenario_registry_validated_no_path_materialization,790,official_scenario_registry_validated,movingai_official_prefix_manhattan_distance,2,1,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00233,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/maze_32_32_4-random-4567004115.scen,d7d52ae0f46257f97de1450664801f1148633f18a3b1d153de35dc143bc0c0d7,False,,,maze-32-32-4,normalized,maze_32_32_4,False,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_validation_heldout_then_calibration_then_label_train_backfill_then_same_family_secondary_backfill_to_target_count,True,primary_ltm_target_tier,True
