replay_phase,map,agents,seed,budget_ms,horizon_id,split,map_family,g562_dataset_row_id,g562_evaluation_uid,g562_identity_digest,theta_id,method,variant_id,actor_training_seed,model_path,candidate_success,baseline_success,additive_success,success_regression,success_gain,both_success,both_fail,quality_delta_vs_g556,quality_delta_vs_additive,candidate_recognized,fingerprint_match,scenario_hash_match,identity_retained,force_additive_false,dual_channel_enabled,candidate_runtime_ms,baseline_runtime_ms,candidate_expanded_nodes,baseline_expanded_nodes,candidate_low_level_pibt_calls,baseline_low_level_pibt_calls,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
cycle1,empty-16-16,32,7121,1000,g559_b1000_i3,validation,other,g562_real_graph_000165,3877dad01311afab16b2581b8a6ae90424181803d39d696b5bdfadf5037dfc33,e55f46e04604d7cdf6d82be96ea00787cb0e63e5ad3270e54924f0445579e306,g562_cycle1_a1_s562_b74981805027,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562,artifacts/models/gcst/g562_a1_dual_stream_c0_f0_graph_actor_seed562.pt,True,True,True,False,False,True,False,-0.0019493177300000664,-0.19883040934999996,True,True,True,True,True,True,1.373009,1.344399,27,27,832,832,1.2125803232192993,1.1491601467132568,1.262879490852356,0.7445278167724609,0.757960855960846,1.0554765462875366,0.6931825280189514,0.9785621762275696,0.9934009313583374,0.6850747466087341,0.6526650786399841,0.37664365768432617,0.9193508625030518,0.9616859555244446,10.74696159362793,False,False,False,False,False
cycle1,empty-16-16,32,7121,1000,g559_b1000_i3,validation,other,g562_real_graph_000165,3877dad01311afab16b2581b8a6ae90424181803d39d696b5bdfadf5037dfc33,0304987b23ab19df91ca56fc04dbf3734156e68b8fd8940115ddeea4ed060509,g562_cycle1_a1_s563_34c05e74842e,A1_seed563_dual_stream_c0_f0_graph_actor,A1,563,artifacts/models/gcst/g562_a1_dual_stream_c0_f0_graph_actor_seed563.pt,True,True,True,False,False,True,False,-0.0350877192900001,-0.23196881091,True,True,True,True,True,True,1.578408,1.344399,32,27,1209,832,1.199746012687683,1.1609737873077393,1.2564231157302856,0.7442911863327026,0.7645370960235596,1.0324143171310425,0.690599799156189,0.9794059991836548,0.9922829270362854,0.680170476436615,0.6542388796806335,0.3624403476715088,0.902326762676239,0.9436715245246887,10.764739990234375,False,False,False,False,False
cycle1,empty-16-16,32,7121,1000,g559_b1000_i3,validation,other,g562_real_graph_000165,3877dad01311afab16b2581b8a6ae90424181803d39d696b5bdfadf5037dfc33,2a689cf0c2cd05d9113cead895157d62bb8b8efdc51a423c81c8119c19929a86,g562_cycle1_a1_s564_17e899fcef45,A1_seed564_dual_stream_c0_f0_graph_actor,A1,564,artifacts/models/gcst/g562_a1_dual_stream_c0_f0_graph_actor_seed564.pt,True,True,True,False,False,True,False,0.0,-0.1968810916199999,True,True,True,True,True,True,1.382327,1.344399,26,27,800,832,1.1971206665039062,1.1488691568374634,1.2560641765594482,0.7484424710273743,0.7756024599075317,1.0345282554626465,0.6974138021469116,0.9790531992912292,1.0,0.6775925159454346,0.6585551500320435,0.3687272071838379,0.9257988333702087,0.9485099911689758,10.744174003601074,False,False,False,False,False
cycle1,empty-16-16,32,7121,1000,g559_b1000_i3,validation,other,g562_real_graph_000165,3877dad01311afab16b2581b8a6ae90424181803d39d696b5bdfadf5037dfc33,362179425c5cdfe7c919037cd1c914425f94ad421e62380d8edcd3c5d4fc9ee9,g562_cycle1_a2_s562_88137b339052,A2_seed562_od_graph_cross_attention_actor,A2,562,artifacts/models/gcst/g562_a2_od_graph_cross_attention_actor_seed562.pt,True,True,True,False,False,True,False,0.009746588699999892,-0.18713450292,True,True,True,True,True,True,1.359338,1.344399,25,27,768,832,1.2002813816070557,1.1536128520965576,1.2522307634353638,0.7515323758125305,0.7557289600372314,1.0583499670028687,0.6829339265823364,0.9780734181404114,0.9937490224838257,0.6911105513572693,0.6528907418251038,0.36451178789138794,0.915022075176239,0.9546674489974976,10.752022743225098,False,False,False,False,False
cycle1,empty-16-16,32,7121,1000,g559_b1000_i3,validation,other,g562_real_graph_000165,3877dad01311afab16b2581b8a6ae90424181803d39d696b5bdfadf5037dfc33,059f597624791a864914887c6f3d04b10ba0b449c82bbe8f8df06456e89e47ac,g562_cycle1_a2_s563_83dbcfcbd12f,A2_seed563_od_graph_cross_attention_actor,A2,563,artifacts/models/gcst/g562_a2_od_graph_cross_attention_actor_seed563.pt,True,True,True,False,False,True,False,0.0019493177399998451,-0.19493177388000005,True,True,True,True,True,True,1.369651,1.344399,27,27,832,832,1.184492826461792,1.1607929468154907,1.2368497848510742,0.7491035461425781,0.7589717507362366,1.039527177810669,0.6932035088539124,0.9789442420005798,0.9922541379928589,0.6763964295387268,0.6604706645011902,0.36981865763664246,0.9173814058303833,0.9445723295211792,10.73922348022461,False,False,False,False,False
cycle1,empty-16-16,32,7121,1000,g559_b1000_i3,validation,other,g562_real_graph_000165,3877dad01311afab16b2581b8a6ae90424181803d39d696b5bdfadf5037dfc33,c1a2bd81135ffa024a81622cd54e1e03c2998b14d9a00773407748574768d2de,g562_cycle1_a2_s564_1498b2fddf21,A2_seed564_od_graph_cross_attention_actor,A2,564,artifacts/models/gcst/g562_a2_od_graph_cross_attention_actor_seed564.pt,True,True,True,False,False,True,False,0.02144249512999985,-0.17543859649000004,True,True,True,True,True,True,1.540849,1.344399,25,27,768,832,1.1965606212615967,1.1498931646347046,1.2662298679351807,0.7467189431190491,0.7638434767723083,1.0367348194122314,0.6934202909469604,0.9792282581329346,1.0,0.6742993593215942,0.651177704334259,0.3675649166107178,0.9157661199569702,0.949947714805603,10.719446182250977,False,False,False,False,False
cycle1,empty-16-16,32,7121,1000,g559_b1000_i3,validation,other,g562_real_graph_000165,3877dad01311afab16b2581b8a6ae90424181803d39d696b5bdfadf5037dfc33,c53c42500458eeaeb4105d5fb84cec7a299709a4e27b72ee47951641d50c5a0b,g562_cycle1_a4_s562_76bef0210b16,A4_seed562_field_group_trust_safe_subspace_actor,A4,562,artifacts/models/gcst/g562_a4_field_group_trust_safe_subspace_actor_seed562.pt,True,True,True,False,False,True,False,-0.04288499025000014,-0.23976608187000004,True,True,True,True,True,True,1.369121,1.344399,25,27,768,832,1.2448794841766357,1.1537370681762695,1.2440260648727417,0.7474594712257385,0.7464432716369629,1.0409530401229858,0.6937770247459412,0.9761754870414734,0.9962396621704102,0.6876894235610962,0.655301034450531,0.3423992991447449,0.8697685599327087,1.0,10.827703475952148,False,False,False,False,False
cycle1,empty-16-16,32,7121,1000,g559_b1000_i3,validation,other,g562_real_graph_000165,3877dad01311afab16b2581b8a6ae90424181803d39d696b5bdfadf5037dfc33,18f82eef46a9d4766562d2286367d7b2bc5aa8d58bec8d8f50a9b4e2c9c1ed4a,g562_cycle1_a4_s563_19fe069b20a2,A4_seed563_field_group_trust_safe_subspace_actor,A4,563,artifacts/models/gcst/g562_a4_field_group_trust_safe_subspace_actor_seed563.pt,True,True,True,False,False,True,False,-0.025341130599999984,-0.22222222221999988,True,True,True,True,True,True,1.382732,1.344399,27,27,832,832,1.233304738998413,1.1440913677215576,1.2305221557617188,0.7493587732315063,0.7491022944450378,1.0389567613601685,0.6921133995056152,0.9757847189903259,0.9958488941192627,0.6788130402565002,0.6419864892959595,0.35067427158355713,0.8826982378959656,1.0,10.869078636169434,False,False,False,False,False
cycle1,empty-16-16,32,7121,1000,g559_b1000_i3,validation,other,g562_real_graph_000165,3877dad01311afab16b2581b8a6ae90424181803d39d696b5bdfadf5037dfc33,66b34ce6420be3bd85f51f946753ba7e9ed3d43be5dce64ea30a3a2a7337ac94,g562_cycle1_a4_s564_d59f75a3aeb6,A4_seed564_field_group_trust_safe_subspace_actor,A4,564,artifacts/models/gcst/g562_a4_field_group_trust_safe_subspace_actor_seed564.pt,True,True,True,False,False,True,False,0.052631578950000035,-0.14424951266999986,True,True,True,True,True,True,1.471654,1.344399,31,27,991,832,1.2286245822906494,1.1401913166046143,1.2250620126724243,0.7491774559020996,0.7488484382629395,1.03782320022583,0.6911687850952148,0.9758020639419556,0.9958662390708923,0.6785991787910461,0.6416656970977783,0.3489069938659668,0.8799368739128113,1.0,10.860241889953613,False,False,False,False,False
cycle1,empty-16-16,32,7121,1000,g559_b1000_i3,validation,other,g562_real_graph_000165,3877dad01311afab16b2581b8a6ae90424181803d39d696b5bdfadf5037dfc33,4df578331eb254cd45a11dffbf35fb0c9326cfe823b17e54622487e52208a54a,g562_cycle1_c0_s562_c8b5f33632a0,C0_seed562_scalar_context_control,C0,562,artifacts/models/gcst/g562_c0_scalar_context_control_seed562.pt,True,True,True,False,False,True,False,0.019493177390000005,-0.1773879142299999,True,True,True,True,True,True,1.365361,1.344399,26,27,800,832,1.2071614265441895,1.1549396514892578,1.2514172792434692,0.7518985867500305,0.7719578742980957,1.037497639656067,0.6861231923103333,0.9785813689231873,1.0,0.6828052997589111,0.6501598358154297,0.35819652676582336,0.9171985983848572,0.9547621011734009,10.766107559204102,False,False,False,False,False
