region_id,deployable_region_key,candidate_id,map_family,map,agents,budget_ms,iteration_bucket,support_pairs,seed_block_support,context_support,minimum_diagnostic_pairs,minimum_strong_pairs,minimum_final_pairs,minimum_final_seed_blocks,vs_static_flow_pairs,vs_static_flow_success_regression_count,vs_static_flow_success_gain_count,vs_static_flow_both_fail_count,vs_static_flow_quality_only_pairs,vs_static_flow_quality_only_mean_delta,vs_static_flow_quality_only_median_delta,vs_static_flow_quality_ci_low,vs_static_flow_quality_ci_high,vs_static_flow_mean_corrected_delta,vs_static_flow_better_count,vs_static_flow_equal_count,vs_static_flow_worse_count,vs_static_flow_safe_high_margin_count,vs_static_flow_safe_low_margin_count,vs_family_static_pairs,vs_family_static_success_regression_count,vs_family_static_success_gain_count,vs_family_static_both_fail_count,vs_family_static_quality_only_pairs,vs_family_static_quality_only_mean_delta,vs_family_static_quality_only_median_delta,vs_family_static_quality_ci_low,vs_family_static_quality_ci_high,vs_family_static_mean_corrected_delta,vs_family_static_better_count,vs_family_static_equal_count,vs_family_static_worse_count,vs_family_static_safe_high_margin_count,vs_family_static_safe_low_margin_count,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,region_status,safe_region,useful_safe_region,zero_regression_vs_static_and_family,near_miss_reason,global_boundary_candidate
repair5g539_s1_041|maze|50|2000|final,maze|50|2000|final,repair5g539_s1_041,maze,maze-32-32-4,50,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,-0.003610134788,0,-0.003610134788,-0.003610134788,-0.003610134788,3,5,2,3,0,10,0,0,0,10,-0.000770299147,0,-0.000770299147,-0.000770299147,-0.000770299147,2,6,2,2,1,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_021|random|50|1000|final,random|50|1000|final,repair5g539_s1_021,random,random-32-32-20,50,1000,final,9,1,9,20,60,80,3,9,0,0,0,9,-0.00359362070889,0,-0.00359362070889,-0.00359362070889,-0.00359362070889,1,7,1,1,0,9,0,0,0,9,-0.00475658591333,0,-0.00475658591333,-0.00475658591333,-0.00475658591333,1,7,1,1,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_016|maze|50|2000|final,maze|50|2000|final,repair5g539_s1_016,maze,maze-32-32-4,50,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,-0.003572122402,0,-0.003572122402,-0.003572122402,-0.003572122402,3,6,1,3,1,10,0,0,0,10,-0.000732286761,0,-0.000732286761,-0.000732286761,-0.000732286761,3,5,2,3,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_080|random|50|1000|final,random|50|1000|final,repair5g539_s2_080,random,random-32-32-20,50,1000,final,9,1,9,20,60,80,3,9,0,0,0,9,-0.00351579446444,0,-0.00351579446444,-0.00351579446444,-0.00351579446444,1,8,0,1,0,9,0,0,0,9,-0.00467875966889,0,-0.00467875966889,-0.00467875966889,-0.00467875966889,2,7,0,2,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_061|maze|50|1000|final,maze|50|1000|final,repair5g539_s1_061,maze,maze-32-32-4,50,1000,final,9,1,9,20,60,80,3,9,0,0,0,9,-0.00329789939111,0,-0.00329789939111,-0.00329789939111,-0.00329789939111,2,5,2,2,0,9,0,0,0,9,-0.000142526456667,0,-0.000142526456667,-0.000142526456667,-0.000142526456667,1,7,1,1,1,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_021|random|50|2000|final,random|50|2000|final,repair5g539_s1_021,random,random-32-32-20,50,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,-0.003234258638,0,-0.003234258638,-0.003234258638,-0.003234258638,1,8,1,1,0,10,0,0,0,10,-0.004280927322,0,-0.004280927322,-0.004280927322,-0.004280927322,1,8,1,1,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_080|random|50|2000|final,random|50|2000|final,repair5g539_s2_080,random,random-32-32-20,50,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,-0.003164215018,0,-0.003164215018,-0.003164215018,-0.003164215018,1,9,0,1,0,10,0,0,0,10,-0.004210883702,0,-0.004210883702,-0.004210883702,-0.004210883702,2,8,0,2,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_061|random|50|1000|final,random|50|1000|final,repair5g539_s1_061,random,random-32-32-20,50,1000,final,9,1,9,20,60,80,3,9,0,0,0,9,-0.00304387230333,0,-0.00304387230333,-0.00304387230333,-0.00304387230333,3,6,0,3,1,9,0,0,0,9,-0.00420683750778,0,-0.00420683750778,-0.00420683750778,-0.00420683750778,4,5,0,4,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_061|maze|50|2000|final,maze|50|2000|final,repair5g539_s1_061,maze,maze-32-32-4,50,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,-0.002968109452,0,-0.002968109452,-0.002968109452,-0.002968109452,2,6,2,2,0,10,0,0,0,10,-0.000128273811,0,-0.000128273811,-0.000128273811,-0.000128273811,1,8,1,1,1,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_056|random|50|1000|final,random|50|1000|final,repair5g539_s1_056,random,random-32-32-20,50,1000,final,9,1,9,20,60,80,3,9,0,0,0,9,-0.00290318956444,0,-0.00290318956444,-0.00290318956444,-0.00290318956444,1,7,1,1,0,9,0,0,0,9,-0.00406615476889,0,-0.00406615476889,-0.00406615476889,-0.00406615476889,1,8,0,1,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s3_117|random|100|2000|final,random|100|2000|final,repair5g539_s3_117,random,random-32-32-20,100,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,-0.002874896597,0,-0.002874896597,-0.002874896597,-0.002874896597,4,4,2,4,0,10,0,0,0,10,-0.007452845782,0,-0.007452845782,-0.007452845782,-0.007452845782,3,7,0,3,1,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_087|random|50|1000|final,random|50|1000|final,repair5g539_s2_087,random,random-32-32-20,50,1000,final,9,1,9,20,60,80,3,9,0,0,0,9,-0.00279225239556,0,-0.00279225239556,-0.00279225239556,-0.00279225239556,1,8,0,1,2,9,0,0,0,9,-0.0039552176,0,-0.0039552176,-0.0039552176,-0.0039552176,2,7,0,2,1,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_061|random|50|2000|final,random|50|2000|final,repair5g539_s1_061,random,random-32-32-20,50,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,-0.002739485073,0,-0.002739485073,-0.002739485073,-0.002739485073,3,7,0,3,1,10,0,0,0,10,-0.003786153757,0,-0.003786153757,-0.003786153757,-0.003786153757,4,6,0,4,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_061|random|100|2000|final,random|100|2000|final,repair5g539_s1_061,random,random-32-32-20,100,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,-0.002638638074,0,-0.002638638074,-0.002638638074,-0.002638638074,3,3,4,3,0,10,0,0,0,10,-0.007216587259,-0.00376884422,-0.007216587259,-0.007216587259,-0.007216587259,5,3,2,5,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_056|random|50|2000|final,random|50|2000|final,repair5g539_s1_056,random,random-32-32-20,50,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,-0.002612870608,0,-0.002612870608,-0.002612870608,-0.002612870608,1,8,1,1,0,10,0,0,0,10,-0.003659539292,0,-0.003659539292,-0.003659539292,-0.003659539292,1,9,0,1,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_082|random|50|1000|final,random|50|1000|final,repair5g539_s2_082,random,random-32-32-20,50,1000,final,9,1,9,20,60,80,3,9,0,0,0,9,-0.00253816889444,0,-0.00253816889444,-0.00253816889444,-0.00253816889444,1,7,1,1,0,9,0,0,0,9,-0.00370113409889,0,-0.00370113409889,-0.00370113409889,-0.00370113409889,1,8,0,1,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_087|random|50|2000|final,random|50|2000|final,repair5g539_s2_087,random,random-32-32-20,50,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,-0.002513027156,0,-0.002513027156,-0.002513027156,-0.002513027156,1,9,0,1,2,10,0,0,0,10,-0.00355969584,0,-0.00355969584,-0.00355969584,-0.00355969584,2,8,0,2,1,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_105|random|50|1000|final,random|50|1000|final,repair5g539_s2_105,random,random-32-32-20,50,1000,final,9,1,9,20,60,80,3,9,0,0,0,9,-0.00247731844778,0,-0.00247731844778,-0.00247731844778,-0.00247731844778,2,7,0,2,0,9,0,0,0,9,-0.00364028365222,0,-0.00364028365222,-0.00364028365222,-0.00364028365222,2,7,0,2,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_018|random|50|1000|final,random|50|1000|final,repair5g539_s1_018,random,random-32-32-20,50,1000,final,9,1,9,20,60,80,3,9,0,0,0,9,-0.00247449604111,0,-0.00247449604111,-0.00247449604111,-0.00247449604111,2,6,1,2,1,9,0,0,0,9,-0.00363746124556,0,-0.00363746124556,-0.00363746124556,-0.00363746124556,2,6,1,2,1,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_096|maze|50|1000|final,maze|50|1000|final,repair5g539_s2_096,maze,maze-32-32-4,50,1000,final,9,1,9,20,60,80,3,9,0,0,0,9,-0.00233730214778,-0.00335088559,-0.00233730214778,-0.00233730214778,-0.00233730214778,3,4,2,3,2,9,0,0,0,9,0.000818070786667,-0.00143472023,0.000818070786667,0.000818070786667,0.000818070786667,3,4,2,3,2,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_082|random|50|2000|final,random|50|2000|final,repair5g539_s2_082,random,random-32-32-20,50,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,-0.002284352005,0,-0.002284352005,-0.002284352005,-0.002284352005,1,8,1,1,0,10,0,0,0,10,-0.003331020689,0,-0.003331020689,-0.003331020689,-0.003331020689,1,9,0,1,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_105|random|50|2000|final,random|50|2000|final,repair5g539_s2_105,random,random-32-32-20,50,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,-0.002229586603,0,-0.002229586603,-0.002229586603,-0.002229586603,2,8,0,2,0,10,0,0,0,10,-0.003276255287,0,-0.003276255287,-0.003276255287,-0.003276255287,2,8,0,2,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_018|random|50|2000|final,random|50|2000|final,repair5g539_s1_018,random,random-32-32-20,50,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,-0.002227046437,0,-0.002227046437,-0.002227046437,-0.002227046437,2,7,1,2,1,10,0,0,0,10,-0.003273715121,0,-0.003273715121,-0.003273715121,-0.003273715121,2,7,1,2,1,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_016|random|50|1000|final,random|50|1000|final,repair5g539_s1_016,random,random-32-32-20,50,1000,final,9,1,9,20,60,80,3,9,0,0,0,9,-0.00217749411889,0,-0.00217749411889,-0.00217749411889,-0.00217749411889,2,6,1,2,0,9,0,0,0,9,-0.00334045932333,0,-0.00334045932333,-0.00334045932333,-0.00334045932333,2,7,0,2,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_096|maze|50|2000|final,maze|50|2000|final,repair5g539_s2_096,maze,maze-32-32-4,50,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,-0.002103571933,-0.001675442795,-0.002103571933,-0.002103571933,-0.002103571933,3,5,2,3,2,10,0,0,0,10,0.000736263708,-0.000717360115,0.000736263708,0.000736263708,0.000736263708,3,5,2,3,2,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_016|random|50|2000|final,random|50|2000|final,repair5g539_s1_016,random,random-32-32-20,50,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,-0.001959744707,0,-0.001959744707,-0.001959744707,-0.001959744707,2,7,1,2,0,10,0,0,0,10,-0.003006413391,0,-0.003006413391,-0.003006413391,-0.003006413391,2,8,0,2,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_105|random|100|2000|final,random|100|2000|final,repair5g539_s2_105,random,random-32-32-20,100,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,-0.001912638961,0.00024342746,-0.001912638961,-0.001912638961,-0.001912638961,2,5,3,2,0,10,0,0,0,10,-0.006490588146,0,-0.006490588146,-0.006490588146,-0.006490588146,3,3,4,3,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_103|maze|50|1000|final,maze|50|1000|final,repair5g539_s2_103,maze,maze-32-32-4,50,1000,final,9,1,9,20,60,80,3,9,0,0,0,9,-0.00189996787889,0,-0.00189996787889,-0.00189996787889,-0.00189996787889,3,4,2,3,0,9,0,0,0,9,0.00125540505556,0,0.00125540505556,0.00125540505556,0.00125540505556,2,5,2,2,1,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_103|maze|50|2000|final,maze|50|2000|final,repair5g539_s2_103,maze,maze-32-32-4,50,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,-0.001709971091,0,-0.001709971091,-0.001709971091,-0.001709971091,3,5,2,3,0,10,0,0,0,10,0.00112986455,0,0.00112986455,0.00112986455,0.00112986455,2,6,2,2,1,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_015|random|50|1000|final,random|50|1000|final,repair5g539_s1_015,random,random-32-32-20,50,1000,final,9,1,9,20,60,80,3,9,0,0,0,9,-0.00158196323889,0,-0.00158196323889,-0.00158196323889,-0.00158196323889,1,6,2,1,0,9,0,0,0,9,-0.00274492844333,0,-0.00274492844333,-0.00274492844333,-0.00274492844333,1,7,1,1,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_015|random|50|2000|final,random|50|2000|final,repair5g539_s1_015,random,random-32-32-20,50,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,-0.001423766915,0,-0.001423766915,-0.001423766915,-0.001423766915,1,7,2,1,0,10,0,0,0,10,-0.002470435599,0,-0.002470435599,-0.002470435599,-0.002470435599,1,8,1,1,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_021|maze|50|1000|final,maze|50|1000|final,repair5g539_s1_021,maze,maze-32-32-4,50,1000,final,9,1,9,20,60,80,3,9,0,0,0,9,-0.00094458549,0,-0.00094458549,-0.00094458549,-0.00094458549,2,5,2,2,0,9,0,0,0,9,0.00221078744444,0,0.00221078744444,0.00221078744444,0.00221078744444,1,6,2,1,1,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_021|maze|50|2000|final,maze|50|2000|final,repair5g539_s1_021,maze,maze-32-32-4,50,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,-0.000850126941,0,-0.000850126941,-0.000850126941,-0.000850126941,2,6,2,2,0,10,0,0,0,10,0.0019897087,0,0.0019897087,0.0019897087,0.0019897087,1,7,2,1,1,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_031|random|100|2000|final,random|100|2000|final,repair5g539_s1_031,random,random-32-32-20,100,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,-0.000834868748,0,-0.000834868748,-0.000834868748,-0.000834868748,3,4,3,3,0,10,0,0,0,10,-0.005412817933,0,-0.005412817933,-0.005412817933,-0.005412817933,4,4,2,4,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_088|maze|50|1000|final,maze|50|1000|final,repair5g539_s2_088,maze,maze-32-32-4,50,1000,final,9,1,9,20,60,80,3,9,0,0,0,9,-0.000621290913333,0,-0.000621290913333,-0.000621290913333,-0.000621290913333,2,6,1,2,0,9,0,0,0,9,0.00253408202111,0,0.00253408202111,0.00253408202111,0.00253408202111,0,8,1,0,2,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_087|maze|50|1000|final,maze|50|1000|final,repair5g539_s2_087,maze,maze-32-32-4,50,1000,final,9,1,9,20,60,80,3,9,0,0,0,9,-0.000582704603333,0,-0.000582704603333,-0.000582704603333,-0.000582704603333,1,6,2,1,2,9,0,0,0,9,0.00257266833111,0,0.00257266833111,0.00257266833111,0.00257266833111,2,5,2,2,1,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_088|maze|50|2000|final,maze|50|2000|final,repair5g539_s2_088,maze,maze-32-32-4,50,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,-0.000559161822,0,-0.000559161822,-0.000559161822,-0.000559161822,2,7,1,2,0,10,0,0,0,10,0.002280673819,0,0.002280673819,0.002280673819,0.002280673819,0,9,1,0,2,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_087|maze|50|2000|final,maze|50|2000|final,repair5g539_s2_087,maze,maze-32-32-4,50,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,-0.000524434143,0,-0.000524434143,-0.000524434143,-0.000524434143,1,7,2,1,2,10,0,0,0,10,0.002315401498,0,0.002315401498,0.002315401498,0.002315401498,2,6,2,2,1,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_088|random|50|1000|final,random|50|1000|final,repair5g539_s2_088,random,random-32-32-20,50,1000,final,9,1,9,20,60,80,3,9,0,0,0,9,-0.000355835697778,0,-0.000355835697778,-0.000355835697778,-0.000355835697778,1,7,1,1,0,9,0,0,0,9,-0.00151880090222,0,-0.00151880090222,-0.00151880090222,-0.00151880090222,1,7,1,1,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_075|random|100|2000|final,random|100|2000|final,repair5g539_s1_075,random,random-32-32-20,100,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,-0.000324488807,-0.000889679715,-0.000324488807,-0.000324488807,-0.000324488807,4,4,2,4,1,10,0,0,0,10,-0.004902437992,-0.004893238435,-0.004902437992,-0.004902437992,-0.004902437992,5,3,2,5,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_088|random|50|2000|final,random|50|2000|final,repair5g539_s2_088,random,random-32-32-20,50,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,-0.000320252128,0,-0.000320252128,-0.000320252128,-0.000320252128,1,8,1,1,0,10,0,0,0,10,-0.001366920812,0,-0.001366920812,-0.001366920812,-0.001366920812,1,8,1,1,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_080|maze|50|1000|final,maze|50|1000|final,repair5g539_s2_080,maze,maze-32-32-4,50,1000,final,9,1,9,20,60,80,3,9,0,0,0,9,-0.000145512148889,0,-0.000145512148889,-0.000145512148889,-0.000145512148889,2,5,2,2,0,9,0,0,0,9,0.00300986078556,0,0.00300986078556,0.00300986078556,0.00300986078556,0,7,2,0,1,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_080|maze|50|2000|final,maze|50|2000|final,repair5g539_s2_080,maze,maze-32-32-4,50,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,-0.000130960934,0,-0.000130960934,-0.000130960934,-0.000130960934,2,6,2,2,0,10,0,0,0,10,0.002708874707,0,0.002708874707,0.002708874707,0.002708874707,0,8,2,0,1,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_021|random|100|500|final,random|100|500|final,repair5g539_s1_021,random,random-32-32-20,100,500,final,10,1,10,20,60,80,3,10,0,2,1,7,0,0,0,0,-0.05,0,7,0,2,0,10,0,1,1,8,0,0,0,0,-0.025,0,8,0,1,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_025|random|100|500|final,random|100|500|final,repair5g539_s1_025,random,random-32-32-20,100,500,final,10,1,10,20,60,80,3,10,0,2,1,7,0,0,0,0,-0.05,0,7,0,2,0,10,0,1,1,8,0,0,0,0,-0.025,0,8,0,1,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_040|random|100|500|final,random|100|500|final,repair5g539_s1_040,random,random-32-32-20,100,500,final,10,1,10,20,60,80,3,10,0,2,1,7,0,0,0,0,-0.05,0,7,0,2,0,10,0,1,1,8,0,0,0,0,-0.025,0,8,0,1,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_104|random|100|500|final,random|100|500|final,repair5g539_s2_104,random,random-32-32-20,100,500,final,10,1,10,20,60,80,3,10,0,2,1,7,0,0,0,0,-0.05,0,7,0,2,0,10,0,1,1,8,0,0,0,0,-0.025,0,8,0,1,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_018|warehouse|50|2000|final,warehouse|50|2000|final,repair5g539_s1_018,warehouse,warehouse-10-20-10-2-1,50,2000,final,10,1,10,20,60,80,3,10,0,1,0,9,0,0,0,0,-0.025,0,9,0,1,0,10,0,1,0,9,0,0,0,0,-0.025,0,9,0,1,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_031|warehouse|50|2000|final,warehouse|50|2000|final,repair5g539_s1_031,warehouse,warehouse-10-20-10-2-1,50,2000,final,10,1,10,20,60,80,3,10,0,1,0,9,0,0,0,0,-0.025,0,9,0,1,0,10,0,1,0,9,0,0,0,0,-0.025,0,9,0,1,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_051|warehouse|50|2000|final,warehouse|50|2000|final,repair5g539_s1_051,warehouse,warehouse-10-20-10-2-1,50,2000,final,10,1,10,20,60,80,3,10,0,1,0,9,0,0,0,0,-0.025,0,9,0,1,0,10,0,1,0,9,0,0,0,0,-0.025,0,9,0,1,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_056|warehouse|50|2000|final,warehouse|50|2000|final,repair5g539_s1_056,warehouse,warehouse-10-20-10-2-1,50,2000,final,10,1,10,20,60,80,3,10,0,1,0,9,0,0,0,0,-0.025,0,9,0,1,0,10,0,1,0,9,0,0,0,0,-0.025,0,9,0,1,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_075|warehouse|50|2000|final,warehouse|50|2000|final,repair5g539_s1_075,warehouse,warehouse-10-20-10-2-1,50,2000,final,10,1,10,20,60,80,3,10,0,1,0,9,0,0,0,0,-0.025,0,9,0,1,0,10,0,1,0,9,0,0,0,0,-0.025,0,9,0,1,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_096|warehouse|50|2000|final,warehouse|50|2000|final,repair5g539_s2_096,warehouse,warehouse-10-20-10-2-1,50,2000,final,10,1,10,20,60,80,3,10,0,1,0,9,0,0,0,0,-0.025,0,9,0,1,0,10,0,1,0,9,0,0,0,0,-0.025,0,9,0,1,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_102|random|100|500|final,random|100|500|final,repair5g539_s2_102,random,random-32-32-20,100,500,final,10,1,10,20,60,80,3,10,0,1,2,7,0,0,0,0,-0.025,0,7,0,1,0,10,0,0,2,8,0,0,0,0,0,0,8,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_105|warehouse|50|2000|final,warehouse|50|2000|final,repair5g539_s2_105,warehouse,warehouse-10-20-10-2-1,50,2000,final,10,1,10,20,60,80,3,10,0,1,0,9,0,0,0,0,-0.025,0,9,0,1,0,10,0,1,0,9,0,0,0,0,-0.025,0,9,0,1,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_011|maze|50|500|final,maze|50|500|final,repair5g539_s1_011,maze,maze-32-32-4,50,500,final,9,1,9,20,60,80,3,9,0,0,0,9,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,0,0,0,9,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
