row_type,normalized_context_key,short_budget_ms,candidate_rows,map,map_family,map_agent_group,agents,safe_oracle_candidate,utility_oracle_with_risk_candidate,target_bandit_selected_candidate_id,target_bandit_selected_region,target_bandit_should_fallback_static,target_bandit_should_fallback_old14_g518,target_bandit_safe_positive_selected,target_bandit_static_recovery_selected,target_bandit_candidate_induced_no_solution,target_bandit_budget_sensitive_failure,target_bandit_selected_policy_utility,target_bandit_selected_utility_bucket,target_bandit_action_class,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
context_budget_teacher,maze-32-32-4|a100|s146|it0|14650fb0739d0383,1000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c1p20_b1p55_f1p05_w0p75_dc0p90_df0p95_beta0p55_max0p90_c0,repair5g522_grid_c1p20_b1p55_f1p05_w0p75_dc0p90_df0p95_beta0p55_max0p90_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,False,False,True,False,False,False,-0.04134956875,strong_improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,maze-32-32-4|a100|s146|it0|14650fb0739d0383,2000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c1p20_b1p55_f1p05_w0p75_dc0p90_df0p95_beta0p55_max0p90_c0,repair5g522_grid_c1p20_b1p55_f1p05_w0p75_dc0p90_df0p95_beta0p55_max0p90_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,False,False,True,False,False,False,-0.04134956875,strong_improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,maze-32-32-4|a100|s147|it0|14650fb0739d0383,1000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,D_fractional_coverage,False,False,True,False,False,False,-0.03111000498,strong_improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,maze-32-32-4|a100|s147|it0|14650fb0739d0383,2000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,D_fractional_coverage,False,False,True,False,False,False,-0.03111000498,strong_improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,maze-32-32-4|a100|s148|it0|14650fb0739d0383,1000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g59_block_heavy_flow_guard,repair5g59_block_heavy_flow_guard,repair5g59_block_heavy_flow_guard,old14,False,True,False,False,False,False,0.0,weak_or_neutral,old14_g518_fallback,False,False,False,False,False
context_budget_teacher,maze-32-32-4|a100|s148|it0|14650fb0739d0383,2000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g59_block_heavy_flow_guard,repair5g59_block_heavy_flow_guard,repair5g59_block_heavy_flow_guard,old14,False,True,False,False,False,False,0.0,weak_or_neutral,old14_g518_fallback,False,False,False,False,False
context_budget_teacher,maze-32-32-4|a100|s149|it0|14650fb0739d0383,1000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,False,False,True,False,False,False,-0.00665844636,improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,maze-32-32-4|a100|s149|it0|14650fb0739d0383,2000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,False,False,True,False,False,False,-0.00665844636,improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,maze-32-32-4|a100|s150|it0|14650fb0739d0383,1000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,D_fractional_coverage,False,False,True,False,False,False,-0.01888693025,improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,maze-32-32-4|a100|s150|it0|14650fb0739d0383,2000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,D_fractional_coverage,False,False,True,False,False,False,-0.01888693025,improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,maze-32-32-4|a100|s151|it0|14650fb0739d0383,1000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,False,False,True,False,False,False,-0.00280326197,improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,maze-32-32-4|a100|s151|it0|14650fb0739d0383,2000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,False,False,True,False,False,False,-0.00280326197,improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,maze-32-32-4|a100|s152|it0|14650fb0739d0383,1000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c1p20_b1p55_f1p05_w0p90_dc0p90_df0p95_beta0p55_max0p90_c0,repair5g522_grid_c1p20_b1p55_f1p05_w0p90_dc0p90_df0p95_beta0p55_max0p90_c0,repair5g59_low_beta_high_cap,old14,False,True,False,False,False,False,0.0,weak_or_neutral,old14_g518_fallback,False,False,False,False,False
context_budget_teacher,maze-32-32-4|a100|s152|it0|14650fb0739d0383,2000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c1p20_b1p55_f1p05_w0p90_dc0p90_df0p95_beta0p55_max0p90_c0,repair5g522_grid_c1p20_b1p55_f1p05_w0p90_dc0p90_df0p95_beta0p55_max0p90_c0,repair5g59_low_beta_high_cap,old14,False,True,False,False,False,False,0.0,weak_or_neutral,old14_g518_fallback,False,False,False,False,False
context_budget_teacher,maze-32-32-4|a100|s153|it0|14650fb0739d0383,1000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c1p00_b1p45_f1p00_w0p40_dc0p92_df0p98_beta0p30_max0p80_c0,repair5g522_grid_c1p00_b1p45_f1p00_w0p40_dc0p92_df0p98_beta0p30_max0p80_c0,repair5g59_wait_aggressive,old14,False,True,False,False,False,False,0.0,weak_or_neutral,old14_g518_fallback,False,False,False,False,False
context_budget_teacher,maze-32-32-4|a100|s153|it0|14650fb0739d0383,2000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c1p00_b1p45_f1p00_w0p40_dc0p92_df0p98_beta0p30_max0p80_c0,repair5g522_grid_c1p00_b1p45_f1p00_w0p40_dc0p92_df0p98_beta0p30_max0p80_c0,repair5g59_wait_aggressive,old14,False,True,False,False,False,False,0.0,weak_or_neutral,old14_g518_fallback,False,False,False,False,False
context_budget_teacher,maze-32-32-4|a100|s154|it0|14650fb0739d0383,1000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,False,False,True,False,False,False,-0.00783289818,improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,maze-32-32-4|a100|s154|it0|14650fb0739d0383,2000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,False,False,True,False,False,False,-0.00783289818,improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,maze-32-32-4|a100|s155|it0|14650fb0739d0383,1000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c1p20_b1p55_f1p05_w0p75_dc0p90_df0p95_beta0p65_max0p90_c0,repair5g522_grid_c1p20_b1p55_f1p05_w0p75_dc0p90_df0p95_beta0p65_max0p90_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,False,False,True,False,False,False,-0.0119836818,improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,maze-32-32-4|a100|s155|it0|14650fb0739d0383,2000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c1p20_b1p55_f1p05_w0p75_dc0p90_df0p95_beta0p65_max0p90_c0,repair5g522_grid_c1p20_b1p55_f1p05_w0p75_dc0p90_df0p95_beta0p65_max0p90_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,False,False,True,False,False,False,-0.0119836818,improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,maze-32-32-4|a50|s146|it0|14650fb0739d0383,1000,44,maze-32-32-4,maze,maze-32-32-4|a50,50,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,False,False,True,False,False,False,-0.02136317395,strong_improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,maze-32-32-4|a50|s146|it0|14650fb0739d0383,2000,44,maze-32-32-4,maze,maze-32-32-4|a50,50,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,False,False,True,False,False,False,-0.02136317395,strong_improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,maze-32-32-4|a50|s147|it0|14650fb0739d0383,1000,44,maze-32-32-4,maze,maze-32-32-4|a50,50,repair5g59_slow_decay_high_shield,repair5g59_slow_decay_high_shield,repair5g59_slow_decay_high_shield,old14,False,True,False,False,False,False,0.0,weak_or_neutral,old14_g518_fallback,False,False,False,False,False
context_budget_teacher,maze-32-32-4|a50|s147|it0|14650fb0739d0383,2000,44,maze-32-32-4,maze,maze-32-32-4|a50,50,repair5g59_slow_decay_high_shield,repair5g59_slow_decay_high_shield,repair5g59_slow_decay_high_shield,old14,False,True,False,False,False,False,0.0,weak_or_neutral,old14_g518_fallback,False,False,False,False,False
context_budget_teacher,maze-32-32-4|a50|s148|it0|14650fb0739d0383,1000,44,maze-32-32-4,maze,maze-32-32-4|a50,50,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,D_fractional_coverage,False,False,True,False,False,False,-0.02219927723,strong_improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,maze-32-32-4|a50|s148|it0|14650fb0739d0383,2000,44,maze-32-32-4,maze,maze-32-32-4|a50,50,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,D_fractional_coverage,False,False,True,False,False,False,-0.02219927723,strong_improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,maze-32-32-4|a50|s149|it0|14650fb0739d0383,1000,44,maze-32-32-4,maze,maze-32-32-4|a50,50,repair5g522_grid_c1p22_b1p29_f0p78_w0p75_dc0p94_df0p94_beta0p25_max0p92_c0,repair5g522_grid_c1p22_b1p29_f0p78_w0p75_dc0p94_df0p94_beta0p25_max0p92_c0,repair5g522_grid_c0p85_b1p24_f0p87_w0p48_dc0p95_df0p98_beta0p65_max0p99_c0,D_fractional_coverage,False,False,True,False,False,False,-0.01790416008,improvement,safe_g522_select,False,False,False,False,False
