split,run_id,checkpoint_id,map_name,agents,seed,iteration,decision_target,selected_decision,target_rule,predicted_rule,fallback_reason,attention_top1,attention_top3,decision_correct,selected_delta,additive_delta,selected_vs_additive_delta,selected_utility,additive_utility,selected_vs_additive_utility,selected_rule_harmful,target_delta,has_nonadditive_opportunity,has_high_margin_nonadditive_opportunity,best_safe_nonadditive_advantage,opportunity_margin,rule_scores,harmful_probs,opportunity_prob,defer_prob,top3_rules,harmful_labels
train,empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000__iter0,empty-16-16,50,1,0,use_nonadditive,use_nonadditive,wait_light,decay_090,selected,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,False,0.077519379845,True,True,0.077519379845,0.01,"[-0.5213831752004626, 0.6990909826755524, 0.9619424945116043, 0.2516837060451508, 1.000476422905922, 0.39514740705490115, -0.4141463040560484, -0.4109072115574963]","[9.581179619999602e-05, 0.5992996096611023, 0.4016399085521698, 0.5904930830001831, 0.41249677538871765, 0.5873399972915649, 0.0006884299218654633, 0.0007109172875061631]",0.6380004286766052,0.21301454305648804,"[""wait_light"", ""block_heavy"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000__iter1,empty-16-16,50,1,1,use_nonadditive,defer_ltm,commit_heavy,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.135658914729,True,True,0.1,0.01,"[-0.1031228998786537, 0.7667347073554993, 0.7598523485660553, 0.5259726238250733, 0.7024255061149597, 0.5852676069736481, 0.6701480078697205, 0.6658215522766113]","[0.00044417622848413885, 0.5735045671463013, 0.49222415685653687, 0.6147881746292114, 0.5756722688674927, 0.5754707455635071, 0.5604598522186279, 0.5632728338241577]",0.7763129472732544,0.13522136211395264,"[""commit_heavy"", ""block_heavy"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000__iter2,empty-16-16,50,1,2,use_nonadditive,defer_ltm,block_light,additive_ltm,unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0968992248062,True,True,0.0968992248062,0.01,"[-0.0004942109028343111, 0.7826408171653747, 0.7668184161186218, 0.6903063535690308, 0.8114837336540223, 0.4843471121788025, 0.7104257476329804, 0.7068113732337952]","[0.0005279163015075028, 0.542184591293335, 0.5013668537139893, 0.5498534440994263, 0.4695746898651123, 0.5856271982192993, 0.5346202254295349, 0.5396721363067627]",0.6835823655128479,0.20402833819389343,"[""wait_light"", ""commit_heavy"", ""block_heavy""]","[0, 1, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000__iter3,empty-16-16,50,1,3,defer_ltm,defer_ltm,block_heavy,additive_ltm,unsafe,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0077519379845,False,False,0.0077519379845,0.01,"[0.029836632456281223, 0.7542943441867829, 0.7383238631486893, 0.7741917079687118, 0.7742210966348648, 0.5952964973449707, 0.7070947206020355, 0.6986305820941925]","[0.00039347654092125595, 0.5711432099342346, 0.49859604239463806, 0.47827211022377014, 0.4913789927959442, 0.5625756978988647, 0.5512688755989075, 0.554695188999176]",0.6680586338043213,0.2352067083120346,"[""wait_light"", ""block_light"", ""commit_heavy""]","[0, 1, 0, 1, 0, 1, 1, 0]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i1__phase4_phase4-full-repair5-expand5000__iter0,empty-16-16,100,1,0,use_nonadditive,use_nonadditive,wait_light,wait_light,selected,True,True,True,0.0951923076923,0.0,0.0951923076923,0.0951923076923,0.0,0.0951923076923,False,0.0951923076923,True,True,0.0951923076923,0.01,"[-0.9184362415529904, 0.8853083992004395, 0.8017347359657288, -0.024980807229876518, 1.0182021480798722, -0.6470431232452393, -0.9089560952875764, -0.7584397308737971]","[0.00013770688383374363, 0.545742392539978, 0.46438324451446533, 0.6509920358657837, 0.2930242717266083, 0.7136352062225342, 0.0017933403141796589, 0.0014191503869369626]",0.6964138746261597,0.18039347231388092,"[""wait_light"", ""commit_heavy"", ""block_heavy""]","[0, 1, 0, 0, 0, 1, 0, 0]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i1__phase4_phase4-full-repair5-expand5000__iter1,empty-16-16,100,1,1,use_nonadditive,defer_ltm,block_heavy,additive_ltm,unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0346153846154,True,True,0.0346153846154,0.01,"[-0.08312648566672579, 0.6355465602874756, 0.5929310548305512, 0.612558788061142, 0.7041244399547577, -0.09359467118978501, 0.3614376187324524, 0.3904611349105835]","[0.00039675936568528414, 0.6214174032211304, 0.627099335193634, 0.6117340922355652, 0.542799174785614, 0.6917734146118164, 0.6549954414367676, 0.6551063060760498]",0.6850555539131165,0.1761704534292221,"[""wait_light"", ""commit_heavy"", ""block_light""]","[0, 0, 0, 0, 0, 0, 0, 1]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i1__phase4_phase4-full-repair5-expand5000__iter2,empty-16-16,100,1,2,use_nonadditive,use_nonadditive,wait_light,wait_light,selected,True,True,True,0.118269230769,0.0,0.118269230769,0.1,0.0,0.1,False,0.118269230769,True,True,0.1,0.01,"[0.0034611438598949463, 0.8153315877914429, 0.838441954255104, 0.8545791536569596, 0.9399550420045852, 0.08042689055204391, 0.6415514189004898, 0.6686160880327224]","[0.0005850139423273504, 0.5138958692550659, 0.4524625241756439, 0.4195629060268402, 0.35162636637687683, 0.5995945930480957, 0.49482664465904236, 0.48771044611930847]",0.7139588594436646,0.16626742482185364,"[""wait_light"", ""block_light"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i1__phase4_phase4-full-repair5-expand5000__iter3,empty-16-16,100,1,3,use_nonadditive,use_nonadditive,decay_090,wait_light,selected,False,False,True,0.0153846153846,0.0,0.0153846153846,0.0153846153846,0.0,0.0153846153846,False,0.0471153846154,True,True,0.0471153846154,0.01,"[-0.12592347099271137, 0.7087028503417969, 0.6688483786582947, 0.7735237234830856, 0.8563141787052154, -0.2253597265481949, 0.3706338536739349, 0.4464108991622925]","[0.0003778109385166317, 0.5724495649337769, 0.569448709487915, 0.4836243689060211, 0.3990026116371155, 0.6902130246162415, 0.6013088822364807, 0.5837467908859253]",0.6709918975830078,0.1702110320329666,"[""wait_light"", ""block_light"", ""commit_heavy""]","[0, 1, 1, 1, 0, 1, 0, 0]"
train,empty-16-16__a200__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a200__i1__phase4_phase4-full-repair5-expand5000__iter0,empty-16-16,200,1,0,use_nonadditive,use_nonadditive,commit_heavy,decay_090,selected,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,False,1.14440611138,True,True,0.1,0.01,"[-1.1348017055011588, 0.8631025564670562, 0.3550233829021454, 0.0059731660038232805, 0.7496107190847396, -0.6713019466400146, -1.0940629174001515, -1.0299959847889841]","[0.0003019880095962435, 0.5500882267951965, 0.6294698119163513, 0.6794260740280151, 0.44223085045814514, 0.7060967683792114, 0.01067484263330698, 0.009522187523543835]",0.7647771239280701,0.14316123723983765,"[""commit_heavy"", ""wait_light"", ""block_heavy""]","[0, 0, 0, 0, 0, 1, 0, 0]"
train,empty-16-16__a200__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a200__i1__phase4_phase4-full-repair5-expand5000__iter1,empty-16-16,200,1,1,use_nonadditive,defer_ltm,block_heavy,additive_ltm,unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.116806308526,True,True,0.1,0.01,"[-0.22930001041386278, 0.5377788817882538, 0.49638267278671266, 0.5217987847328186, 0.5471269416809083, -0.03588988982141018, 0.31421119809150694, 0.32381953597068786]","[0.0018002197612076998, 0.6490991711616516, 0.6483008861541748, 0.6365540027618408, 0.6125513315200806, 0.6864796280860901, 0.6615142822265625, 0.6642541289329529]",0.7490676641464233,0.14661574363708496,"[""wait_light"", ""commit_heavy"", ""block_light""]","[0, 1, 0, 0, 0, 1, 0, 1]"
