split_regime,model_family,candidate_top1_accuracy,candidate_top3_accuracy,pairwise_auc,ndcg,mrr,mean_selected_vs_additive_delta,median_selected_vs_additive_delta,safe_positive_capture_rate,high_margin_opportunity_capture_rate,harmful_selection_rate,actual_success_regression_rate,fallback_precision,fallback_recall,oracle_gap_closed,ece,test_groups,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,diagnostic_only
strict_all_holdout,shuffled_label_global,0.294117647059,0.705882352941,0.852941176471,0.81152712789,0.52908496732,-0.00905249349182,0,0.666666666667,0.666666666667,0.078431372549,0,,,0.253594779694,,51,False,False,False,False,False,
strict_all_holdout,shuffled_label_within_context,0.274509803922,0.490196078431,0.745098039216,0.829100121644,0.485947712418,-0.00907777356169,0,0.777777777778,0.777777777778,0.078431372549,0,,,0.254451408302,,51,False,False,False,False,False,
strict_all_holdout,random_feature_control,0.254901960784,0.647058823529,0.823529411765,0.789884435369,0.499346405229,-0.00705628076169,0,0.555555555556,0.555555555556,0.0980392156863,0,,,0.17266360623,,51,False,False,False,False,False,
strict_all_holdout,map_family_only_control,0.745098039216,0.901960784314,0.950980392157,0.742201426025,0.833006535948,8.31382781373e-05,0,0,0,0,0,,,-0.00281718475629,,51,False,False,False,False,False,
strict_all_holdout,candidate_id_only_control,0.274509803922,0.862745098039,0.93137254902,0.789884435369,0.557189542484,-0.00492890128345,0,0.444444444444,0.444444444444,0.117647058824,0,,,0.751709967255,,51,False,False,False,False,False,
strict_all_holdout,budget_only_control,0.745098039216,0.901960784314,0.950980392157,0.742201426025,0.833006535948,8.31382781373e-05,0,0,0,0,0,,,-0.00281718475629,,51,False,False,False,False,False,
strict_all_holdout,candidate_params_only_control,0.235294117647,0.450980392157,0.725490196078,0.764163072329,0.422875816993,-0.00272864766092,0,0.444444444444,0.444444444444,0.0980392156863,0,,,0.69044164725,,51,False,False,False,False,False,
strict_all_holdout,post_outcome_feature_leakage_control,1,,,,,-999,,,,,,,,,,,False,False,False,False,False,True
strict_all_holdout,gold_label_leakage_control,1,,,,,-999,,,,,,,,,,,False,False,False,False,False,True
