context_budget_iteration_key,context_no_iteration,map,map_family,agents,seed,budget_ms,iteration,primary_static_candidate,oracle_candidate,has_static_safe_gain,has_static_safe_high_margin_gain,static_oracle_gap,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
maze-32-32-4|100|146|1000|0,maze-32-32-4|100|146|1000,maze-32-32-4,maze,100,146,1000,0,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|146|2000|0,maze-32-32-4|100|146|2000,maze-32-32-4,maze,100,146,2000,0,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|146|500|0,maze-32-32-4|100|146|500,maze-32-32-4,maze,100,146,500,0,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|147|1000|0,maze-32-32-4|100|147|1000,maze-32-32-4,maze,100,147,1000,0,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|147|2000|0,maze-32-32-4|100|147|2000,maze-32-32-4,maze,100,147,2000,0,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|147|2000|1,maze-32-32-4|100|147|2000,maze-32-32-4,maze,100,147,2000,1,repair5g59_static_flow_shield,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|147|500|0,maze-32-32-4|100|147|500,maze-32-32-4,maze,100,147,500,0,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|148|1000|0,maze-32-32-4|100|148|1000,maze-32-32-4,maze,100,148,1000,0,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|148|2000|0,maze-32-32-4|100|148|2000,maze-32-32-4,maze,100,148,2000,0,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|148|500|0,maze-32-32-4|100|148|500,maze-32-32-4,maze,100,148,500,0,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|149|1000|0,maze-32-32-4|100|149|1000,maze-32-32-4,maze,100,149,1000,0,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|149|2000|0,maze-32-32-4|100|149|2000,maze-32-32-4,maze,100,149,2000,0,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|149|500|0,maze-32-32-4|100|149|500,maze-32-32-4,maze,100,149,500,0,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|150|1000|0,maze-32-32-4|100|150|1000,maze-32-32-4,maze,100,150,1000,0,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|150|2000|0,maze-32-32-4|100|150|2000,maze-32-32-4,maze,100,150,2000,0,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|150|2000|1,maze-32-32-4|100|150|2000,maze-32-32-4,maze,100,150,2000,1,repair5g59_static_flow_shield,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|150|500|0,maze-32-32-4|100|150|500,maze-32-32-4,maze,100,150,500,0,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|151|1000|0,maze-32-32-4|100|151|1000,maze-32-32-4,maze,100,151,1000,0,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|151|2000|0,maze-32-32-4|100|151|2000,maze-32-32-4,maze,100,151,2000,0,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|151|2000|1,maze-32-32-4|100|151|2000,maze-32-32-4,maze,100,151,2000,1,repair5g59_static_flow_shield,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|151|500|0,maze-32-32-4|100|151|500,maze-32-32-4,maze,100,151,500,0,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|152|1000|0,maze-32-32-4|100|152|1000,maze-32-32-4,maze,100,152,1000,0,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|152|2000|0,maze-32-32-4|100|152|2000,maze-32-32-4,maze,100,152,2000,0,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|152|2000|1,maze-32-32-4|100|152|2000,maze-32-32-4,maze,100,152,2000,1,repair5g59_static_flow_shield,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|152|500|0,maze-32-32-4|100|152|500,maze-32-32-4,maze,100,152,500,0,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|153|1000|0,maze-32-32-4|100|153|1000,maze-32-32-4,maze,100,153,1000,0,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|153|2000|0,maze-32-32-4|100|153|2000,maze-32-32-4,maze,100,153,2000,0,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|153|500|0,maze-32-32-4|100|153|500,maze-32-32-4,maze,100,153,500,0,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|154|1000|0,maze-32-32-4|100|154|1000,maze-32-32-4,maze,100,154,1000,0,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|154|2000|0,maze-32-32-4|100|154|2000,maze-32-32-4,maze,100,154,2000,0,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|154|500|0,maze-32-32-4|100|154|500,maze-32-32-4,maze,100,154,500,0,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|155|1000|0,maze-32-32-4|100|155|1000,maze-32-32-4,maze,100,155,1000,0,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|155|2000|0,maze-32-32-4|100|155|2000,maze-32-32-4,maze,100,155,2000,0,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|155|2000|1,maze-32-32-4|100|155|2000,maze-32-32-4,maze,100,155,2000,1,repair5g59_static_flow_shield,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|155|500|0,maze-32-32-4|100|155|500,maze-32-32-4,maze,100,155,500,0,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|160|1000|0,maze-32-32-4|100|160|1000,maze-32-32-4,maze,100,160,1000,0,repair5g59_high_beta_cap_safe,repair5g518_grid_c1p25_b1p25_f0p00_w0p5_dc0p95_df1p00_beta0p00_max0p00_c1,False,False,True,False,False,False,False,False
maze-32-32-4|100|160|2000|0,maze-32-32-4|100|160|2000,maze-32-32-4,maze,100,160,2000,0,repair5g59_high_beta_cap_safe,repair5g518_grid_c1p25_b1p25_f0p00_w0p5_dc0p95_df1p00_beta0p00_max0p00_c1,False,False,True,False,False,False,False,False
maze-32-32-4|100|160|500|0,maze-32-32-4|100|160|500,maze-32-32-4,maze,100,160,500,0,repair5g59_high_beta_cap_safe,repair5g518_grid_c1p25_b1p25_f0p00_w0p5_dc0p95_df1p00_beta0p00_max0p00_c1,False,False,True,False,False,False,False,False
maze-32-32-4|100|161|1000|0,maze-32-32-4|100|161|1000,maze-32-32-4,maze,100,161,1000,0,repair5g59_high_beta_cap_safe,repair5g518_grid_c1p25_b1p25_f0p00_w0p5_dc0p95_df1p00_beta0p00_max0p00_c1,False,False,True,False,False,False,False,False
maze-32-32-4|100|161|2000|0,maze-32-32-4|100|161|2000,maze-32-32-4,maze,100,161,2000,0,repair5g59_high_beta_cap_safe,repair5g518_grid_c1p25_b1p25_f0p00_w0p5_dc0p95_df1p00_beta0p00_max0p00_c1,False,False,True,False,False,False,False,False
maze-32-32-4|100|161|500|0,maze-32-32-4|100|161|500,maze-32-32-4,maze,100,161,500,0,repair5g59_high_beta_cap_safe,repair5g518_grid_c1p25_b1p25_f0p00_w0p5_dc0p95_df1p00_beta0p00_max0p00_c1,False,False,True,False,False,False,False,False
maze-32-32-4|100|162|1000|0,maze-32-32-4|100|162|1000,maze-32-32-4,maze,100,162,1000,0,repair5g59_high_beta_cap_safe,repair5g518_grid_c1p25_b1p25_f0p00_w0p5_dc0p95_df1p00_beta0p00_max0p00_c1,False,False,True,False,False,False,False,False
maze-32-32-4|100|162|2000|0,maze-32-32-4|100|162|2000,maze-32-32-4,maze,100,162,2000,0,repair5g59_high_beta_cap_safe,repair5g518_grid_c1p25_b1p25_f0p00_w0p5_dc0p95_df1p00_beta0p00_max0p00_c1,False,False,True,False,False,False,False,False
maze-32-32-4|100|162|500|0,maze-32-32-4|100|162|500,maze-32-32-4,maze,100,162,500,0,repair5g59_high_beta_cap_safe,repair5g518_grid_c1p25_b1p25_f0p00_w0p5_dc0p95_df1p00_beta0p00_max0p00_c1,False,False,True,False,False,False,False,False
maze-32-32-4|100|163|1000|0,maze-32-32-4|100|163|1000,maze-32-32-4,maze,100,163,1000,0,repair5g59_high_beta_cap_safe,repair5g518_grid_c1p25_b1p25_f0p00_w0p5_dc0p95_df1p00_beta0p00_max0p00_c1,False,False,True,False,False,False,False,False
maze-32-32-4|100|163|2000|0,maze-32-32-4|100|163|2000,maze-32-32-4,maze,100,163,2000,0,repair5g59_high_beta_cap_safe,repair5g518_grid_c1p25_b1p25_f0p00_w0p5_dc0p95_df1p00_beta0p00_max0p00_c1,False,False,True,False,False,False,False,False
maze-32-32-4|100|163|2000|1,maze-32-32-4|100|163|2000,maze-32-32-4,maze,100,163,2000,1,repair5g59_static_flow_shield,repair5g59_additive_fallback,False,False,True,False,False,False,False,False
maze-32-32-4|100|163|500|0,maze-32-32-4|100|163|500,maze-32-32-4,maze,100,163,500,0,repair5g59_high_beta_cap_safe,repair5g518_grid_c1p25_b1p25_f0p00_w0p5_dc0p95_df1p00_beta0p00_max0p00_c1,False,False,True,False,False,False,False,False
maze-32-32-4|100|164|1000|0,maze-32-32-4|100|164|1000,maze-32-32-4,maze,100,164,1000,0,repair5g59_high_beta_cap_safe,repair5g518_grid_c1p25_b1p25_f0p00_w0p5_dc0p95_df1p00_beta0p00_max0p00_c1,False,False,True,False,False,False,False,False
maze-32-32-4|100|164|2000|0,maze-32-32-4|100|164|2000,maze-32-32-4,maze,100,164,2000,0,repair5g59_high_beta_cap_safe,repair5g518_grid_c1p25_b1p25_f0p00_w0p5_dc0p95_df1p00_beta0p00_max0p00_c1,False,False,True,False,False,False,False,False
maze-32-32-4|100|164|500|0,maze-32-32-4|100|164|500,maze-32-32-4,maze,100,164,500,0,repair5g59_high_beta_cap_safe,repair5g518_grid_c1p25_b1p25_f0p00_w0p5_dc0p95_df1p00_beta0p00_max0p00_c1,False,False,True,False,False,False,False,False
