map,agents,method,runs,successes,success_rate,sum_of_loss_ratio_mean,expanded_nodes_mean,time_to_first_solution_ms_mean,returned_solutions_count_mean,low_level_pibt_calls_mean,laur_overhead_ms_mean,laur_inference_count_mean,laur_additive_fallback_count_mean,laur_safety_disabled_count_mean,fallback_defer_rate,non_additive_update_rate,selected_harmful_update_rate,selected_rules,ratio_delta_vs_ltm,expanded_delta_vs_ltm,ttfs_delta_vs_ltm
maze-32-32-4,50,always_additive_defer,25,25,1.0,1.1572506260139601,426.76,187.08,1.0,21168.48,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 75}",0.0,0.0,0.12000000000000455
maze-32-32-4,50,lacam_star,25,25,1.0,1.16114188961292,9277.2,3137.085428,1.0,,0.0,0.0,0.0,0.0,,,,{},0.00389126359895986,8850.44,2950.125428
maze-32-32-4,50,lacam_star_ltm,25,25,1.0,1.1572506260139601,426.76,186.96,1.0,21168.48,0.0,0.0,0.0,0.0,,,,{},,,
maze-32-32-4,50,oracle_teacher_forced_best_safe_update_static_proxy,25,25,1.0,1.13936202657184,417.48,186.76,1.0,20701.36,0.0,0.0,1.0,0.0,0.25,0.75,,"{""block_heavy"": 15, ""block_light"": 3, ""commit_heavy"": 9, ""decay_090"": 21, ""decay_095"": 6, ""wait_heavy"": 9, ""wait_light"": 12}",-0.017888599442120068,-9.279999999999973,-0.20000000000001705
maze-32-32-4,50,repair5d_composite_diagnostic_distilled,25,25,1.0,1.15741138282012,430.6,187.32,1.0,21359.96,0.3497,3.0,1.0,0.0,0.25,0.75,,"{""commit_heavy"": 75}",0.00016075680615990073,3.840000000000032,0.3599999999999852
maze-32-32-4,50,repair5e3_split_guarded_selector,25,25,1.0,1.1572506260139601,426.76,186.96,1.0,21168.48,0.382424,3.0,4.0,0.0,0.5714285714285714,0.0,,"{""additive_ltm"": 75}",0.0,0.0,0.0
maze-32-32-4,50,repair5e4_closed_loop_utility_selector,25,25,1.0,1.1572506260139601,426.76,188.04,1.0,21168.48,0.442288,3.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 75}",0.0,0.0,1.079999999999984
maze-32-32-4,50,repair5e5_crossfold_utility_reranker,25,25,1.0,1.15064596589136,416.48,187.56,1.0,20679.84,0.421932,3.0,1.0,0.0,0.25,0.75,,"{""block_heavy"": 62, ""decay_090"": 8, ""wait_heavy"": 5}",-0.006604660122600192,-10.279999999999973,0.5999999999999943
maze-32-32-4,50,repair5e5_crossfold_utility_reranker_force_additive_parity,25,25,1.0,1.1572506260139601,426.76,187.48,1.0,21168.48,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 75}",0.0,0.0,0.5199999999999818
maze-32-32-4,50,repair5e_caseb_ood_guard_distilled,25,25,1.0,1.1572506260139601,426.76,187.52,1.0,21168.48,0.371196,3.0,4.0,0.0,0.5714285714285714,0.0,,"{""additive_ltm"": 75}",0.0,0.0,0.5600000000000023
maze-32-32-4,100,always_additive_defer,25,25,1.0,1.2570212746644,553.44,392.36,1.0,70351.92,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 75}",0.0,0.0,2.6399999999999864
maze-32-32-4,100,lacam_star,25,25,1.0,1.3225424121752,8698.0,3139.074088,1.0,,0.0,0.0,0.0,0.0,,,,{},0.06552113751080002,8144.5599999999995,2749.354088
maze-32-32-4,100,lacam_star_ltm,25,25,1.0,1.2570212746644,553.44,389.72,1.0,70351.92,0.0,0.0,0.0,0.0,,,,{},,,
maze-32-32-4,100,oracle_teacher_forced_best_safe_update_static_proxy,25,25,1.0,1.2330484574752,528.4,391.68,1.0,65439.24,0.0,0.0,1.0,0.0,0.25,0.75,,"{""block_heavy"": 15, ""block_light"": 9, ""commit_heavy"": 15, ""decay_090"": 3, ""decay_095"": 12, ""wait_heavy"": 9, ""wait_light"": 12}",-0.02397281718919997,-25.040000000000077,1.9599999999999795
maze-32-32-4,100,repair5d_composite_diagnostic_distilled,25,25,1.0,1.2581503900016,529.6,392.0,1.0,64277.84,0.361324,3.0,1.0,0.0,0.25,0.75,,"{""commit_heavy"": 75}",0.0011291153371999485,-23.840000000000032,2.2799999999999727
maze-32-32-4,100,repair5e3_split_guarded_selector,25,25,1.0,1.2570212746644,553.44,390.76,1.0,70351.92,0.39146,3.0,4.0,0.0,0.5714285714285714,0.0,,"{""additive_ltm"": 75}",0.0,0.0,1.0399999999999636
maze-32-32-4,100,repair5e4_closed_loop_utility_selector,25,25,1.0,1.2570212746644,553.44,391.92,1.0,70351.92,0.46206,3.0,1.04,0.0,0.25742574257425743,0.0,,"{""additive_ltm"": 75}",0.0,0.0,2.1999999999999886
maze-32-32-4,100,repair5e5_crossfold_utility_reranker,25,25,1.0,1.2570212746644,553.44,391.92,1.0,70351.92,0.454644,3.0,1.04,0.0,0.25742574257425743,0.0,,"{""additive_ltm"": 75}",0.0,0.0,2.1999999999999886
maze-32-32-4,100,repair5e5_crossfold_utility_reranker_force_additive_parity,25,25,1.0,1.2570212746644,553.44,390.64,1.0,70351.92,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 75}",0.0,0.0,0.9199999999999591
maze-32-32-4,100,repair5e_caseb_ood_guard_distilled,25,25,1.0,1.2570212746644,553.44,392.64,1.0,70351.92,0.3595,3.0,4.0,0.0,0.5714285714285714,0.0,,"{""additive_ltm"": 75}",0.0,0.0,2.919999999999959
random-32-32-20,50,always_additive_defer,25,25,1.0,1.1348619742908,231.4,160.4,1.0,13248.56,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 75}",0.0,0.0,0.4399999999999977
random-32-32-20,50,lacam_star,25,25,1.0,1.1252639093796,11074.32,3151.42442,1.0,,0.0,0.0,0.0,0.0,,,,{},-0.009598064911199966,10842.92,2991.46442
random-32-32-20,50,lacam_star_ltm,25,25,1.0,1.1348619742908,231.4,159.96,1.0,13248.56,0.0,0.0,0.0,0.0,,,,{},,,
random-32-32-20,50,oracle_teacher_forced_best_safe_update_static_proxy,25,25,1.0,1.1292043885908,217.2,161.8,1.0,11376.64,0.0,0.0,1.0,0.0,0.25,0.75,,"{""block_heavy"": 6, ""block_light"": 6, ""commit_heavy"": 15, ""decay_090"": 21, ""decay_095"": 12, ""wait_heavy"": 6, ""wait_light"": 9}",-0.005657585699999856,-14.200000000000017,1.8400000000000034
random-32-32-20,50,repair5d_composite_diagnostic_distilled,25,25,1.0,1.1321245471828,226.28,159.56,1.0,12689.28,0.346268,3.0,1.0,0.0,0.25,0.75,,"{""commit_heavy"": 75}",-0.002737427107999846,-5.1200000000000045,-0.4000000000000057
random-32-32-20,50,repair5e3_split_guarded_selector,25,25,1.0,1.1348619742908,231.4,160.16,1.0,13248.56,0.37704,3.0,4.0,0.0,0.5714285714285714,0.0,,"{""additive_ltm"": 75}",0.0,0.0,0.19999999999998863
random-32-32-20,50,repair5e4_closed_loop_utility_selector,25,25,1.0,1.1319190075656,226.72,159.88,1.0,12814.64,0.41692,3.0,1.0,0.0,0.25,0.75,,"{""decay_090"": 75}",-0.0029429667251998914,-4.680000000000007,-0.0800000000000125
random-32-32-20,50,repair5e5_crossfold_utility_reranker,25,25,1.0,1.1366927592256,226.36,163.44,1.0,12397.36,0.436544,3.0,1.0,0.0,0.25,0.6,,"{""additive_ltm"": 15, ""block_heavy"": 17, ""wait_heavy"": 43}",0.001830784934800045,-5.039999999999992,3.4799999999999898
random-32-32-20,50,repair5e5_crossfold_utility_reranker_force_additive_parity,25,25,1.0,1.1348619742908,231.4,161.16,1.0,13248.56,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 75}",0.0,0.0,1.1999999999999886
random-32-32-20,50,repair5e_caseb_ood_guard_distilled,25,25,1.0,1.1348619742908,231.4,160.28,1.0,13248.56,0.359856,3.0,4.0,0.0,0.5714285714285714,0.0,,"{""additive_ltm"": 75}",0.0,0.0,0.3199999999999932
random-32-32-20,100,always_additive_defer,25,25,1.0,1.24915647354116,268.28,323.04,1.0,32749.08,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 75}",0.0,0.0,-0.9199999999999591
random-32-32-20,100,lacam_star,25,25,1.0,1.25588526688156,6121.36,3086.292788,1.0,,0.0,0.0,0.0,0.0,,,,{},0.006728793340400108,5853.08,2762.332788
random-32-32-20,100,lacam_star_ltm,25,25,1.0,1.24915647354116,268.28,323.96,1.0,32749.08,0.0,0.0,0.0,0.0,,,,{},,,
random-32-32-20,100,oracle_teacher_forced_best_safe_update_static_proxy,25,25,1.0,1.22540530093912,265.96,322.96,1.0,32706.08,0.0,0.0,1.0,0.0,0.25,0.75,,"{""block_heavy"": 9, ""block_light"": 18, ""commit_heavy"": 24, ""decay_090"": 6, ""wait_heavy"": 6, ""wait_light"": 12}",-0.02375117260204007,-2.319999999999993,-1.0
random-32-32-20,100,repair5d_composite_diagnostic_distilled,25,25,1.0,1.24410996332276,278.32,322.72,1.0,36167.6,0.354412,3.0,1.0,0.0,0.25,0.75,,"{""commit_heavy"": 75}",-0.00504651021840008,10.04000000000002,-1.2399999999999523
random-32-32-20,100,repair5e3_split_guarded_selector,25,25,1.0,1.24915647354116,268.28,323.64,1.0,32749.08,0.4038,3.0,4.0,0.0,0.5714285714285714,0.0,,"{""additive_ltm"": 75}",0.0,0.0,-0.3199999999999932
random-32-32-20,100,repair5e4_closed_loop_utility_selector,25,25,1.0,1.24774080517076,268.88,323.0,1.0,33447.68,0.435116,3.0,1.0,0.0,0.25,0.75,,"{""block_heavy"": 75}",-0.0014156683704000805,0.6000000000000227,-0.9599999999999795
random-32-32-20,100,repair5e5_crossfold_utility_reranker,25,25,1.0,1.24597680869436,276.92,323.88,1.0,36205.32,0.426376,3.0,1.0,0.0,0.25,0.6,,"{""additive_ltm"": 15, ""block_heavy"": 26, ""block_light"": 17, ""decay_095"": 6, ""wait_heavy"": 2, ""wait_light"": 9}",-0.003179664846800101,8.640000000000043,-0.07999999999998408
random-32-32-20,100,repair5e5_crossfold_utility_reranker_force_additive_parity,25,25,1.0,1.24915647354116,268.28,322.64,1.0,32749.08,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 75}",0.0,0.0,-1.3199999999999932
random-32-32-20,100,repair5e_caseb_ood_guard_distilled,25,25,1.0,1.24915647354116,268.28,323.8,1.0,32749.08,0.353388,3.0,4.0,0.0,0.5714285714285714,0.0,,"{""additive_ltm"": 75}",0.0,0.0,-0.15999999999996817
warehouse-10-20-10-2-1,50,always_additive_defer,25,25,1.0,1.0837273199172,393.32,1253.0,1.0,19513.04,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,,"{""additive_ltm"": 50}",0.0,0.0,0.2799999999999727
warehouse-10-20-10-2-1,50,lacam_star,25,25,1.0,1.0781806739208,8582.36,3108.639816,1.0,,0.0,0.0,0.0,0.0,,,,{},-0.005546645996399979,8189.040000000001,1855.9198159999999
warehouse-10-20-10-2-1,50,lacam_star_ltm,25,25,1.0,1.0837273199172,393.32,1252.72,1.0,19513.04,0.0,0.0,0.0,0.0,,,,{},,,
warehouse-10-20-10-2-1,50,oracle_teacher_forced_best_safe_update_static_proxy,25,25,1.0,1.0837273199172,393.12,1265.68,1.0,19513.04,0.0,0.0,1.0,0.0,0.35714285714285715,0.6428571428571429,,"{""block_heavy"": 5, ""block_light"": 10, ""commit_heavy"": 8, ""decay_090"": 5, ""decay_095"": 6, ""wait_heavy"": 6, ""wait_light"": 5}",0.0,-0.19999999999998863,12.960000000000036
warehouse-10-20-10-2-1,50,repair5d_composite_diagnostic_distilled,25,25,1.0,1.0837273199172,393.32,1263.84,1.0,19513.04,0.296868,2.0,1.0,0.0,0.3333333333333333,0.6666666666666666,,"{""commit_heavy"": 50}",0.0,0.0,11.11999999999989
warehouse-10-20-10-2-1,50,repair5e3_split_guarded_selector,25,25,1.0,1.0837273199172,393.28,1277.88,1.0,19513.04,0.316028,1.96,2.96,0.0,0.6016260162601627,0.0,,"{""additive_ltm"": 49}",0.0,-0.040000000000020464,25.160000000000082
warehouse-10-20-10-2-1,50,repair5e4_closed_loop_utility_selector,25,25,1.0,1.0837273199172,393.28,1279.84,1.0,19513.04,0.396944,1.96,1.0,0.0,0.33783783783783783,0.0,,"{""additive_ltm"": 49}",0.0,-0.040000000000020464,27.11999999999989
warehouse-10-20-10-2-1,50,repair5e5_crossfold_utility_reranker,25,25,1.0,1.0837273199172,393.28,1277.56,1.0,19513.04,0.357436,1.96,1.0,0.0,0.33783783783783783,0.0,,"{""additive_ltm"": 49}",0.0,-0.040000000000020464,24.839999999999918
warehouse-10-20-10-2-1,50,repair5e5_crossfold_utility_reranker_force_additive_parity,25,25,1.0,1.0837273199172,393.24,1278.16,1.0,19513.04,0.0,0.0,1.0,0.0,0.3424657534246575,0.0,,"{""additive_ltm"": 48}",0.0,-0.07999999999998408,25.440000000000055
warehouse-10-20-10-2-1,50,repair5e_caseb_ood_guard_distilled,25,25,1.0,1.0837273199172,393.28,1270.44,1.0,19513.04,0.291412,1.96,2.96,0.0,0.6016260162601627,0.0,,"{""additive_ltm"": 49}",0.0,-0.040000000000020464,17.720000000000027
warehouse-10-20-10-2-1,100,always_additive_defer,25,25,1.0,1.16765915643,209.36,2549.28,1.0,20737.36,0.0,0.0,1.0,0.0,0.5102040816326531,0.0,,"{""additive_ltm"": 24}",0.0,-0.03999999999999204,37.80000000000018
warehouse-10-20-10-2-1,100,lacam_star,25,25,1.0,1.155051650324,6397.56,3083.109208,1.0,,0.0,0.0,0.0,0.0,,,,{},-0.012607506106000033,6188.160000000001,571.6292079999998
warehouse-10-20-10-2-1,100,lacam_star_ltm,25,25,1.0,1.16765915643,209.4,2511.48,1.0,20737.36,0.0,0.0,0.0,0.0,,,,{},,,
warehouse-10-20-10-2-1,100,oracle_teacher_forced_best_safe_update_static_proxy,25,25,1.0,1.16765915643,209.36,2454.24,1.0,20737.36,0.0,0.0,1.0,0.0,0.5102040816326531,0.4897959183673469,,"{""block_heavy"": 3, ""block_light"": 3, ""commit_heavy"": 1, ""decay_090"": 4, ""decay_095"": 4, ""wait_heavy"": 2, ""wait_light"": 7}",0.0,-0.03999999999999204,-57.24000000000024
warehouse-10-20-10-2-1,100,repair5d_composite_diagnostic_distilled,25,25,1.0,1.16765915643,209.4,2526.16,1.0,20737.36,0.17378,1.0,1.0,0.0,0.5,0.5,,"{""commit_heavy"": 18, ""wait_light"": 7}",0.0,0.0,14.679999999999836
warehouse-10-20-10-2-1,100,repair5e3_split_guarded_selector,25,25,1.0,1.16765915643,209.4,2511.6,1.0,20737.36,0.179712,1.0,2.0,0.0,0.6666666666666666,0.0,,"{""additive_ltm"": 25}",0.0,0.0,0.11999999999989086
warehouse-10-20-10-2-1,100,repair5e4_closed_loop_utility_selector,25,25,1.0,1.16765915643,209.4,2515.88,1.0,20737.36,0.212532,1.0,1.0,0.0,0.5,0.0,,"{""additive_ltm"": 25}",0.0,0.0,4.400000000000091
warehouse-10-20-10-2-1,100,repair5e5_crossfold_utility_reranker,25,25,1.0,1.16765915643,209.36,2538.4,1.0,20737.36,0.212792,0.96,1.0,0.0,0.5102040816326531,0.0,,"{""additive_ltm"": 24}",0.0,-0.03999999999999204,26.920000000000073
warehouse-10-20-10-2-1,100,repair5e5_crossfold_utility_reranker_force_additive_parity,25,25,1.0,1.16765915643,209.4,2518.8,1.0,20737.36,0.0,0.0,1.0,0.0,0.5,0.0,,"{""additive_ltm"": 25}",0.0,0.0,7.320000000000164
warehouse-10-20-10-2-1,100,repair5e_caseb_ood_guard_distilled,25,25,1.0,1.16765915643,209.4,2531.36,1.0,20737.36,0.185192,1.0,2.0,0.0,0.6666666666666666,0.0,,"{""additive_ltm"": 25}",0.0,0.0,19.88000000000011
