split,map_name,agents,sample_count,use_nonadditive_target_count,top1,top3,decision_accuracy,high_margin_opportunity_count,high_margin_capture_rate,global_additive_or_defer_rate
validation,empty-48-48,50,100,49,0.40816326530612246,0.8775510204081632,0.62,27,0.8518518518518519,0.29
validation,empty-48-48,100,100,57,0.43859649122807015,0.8596491228070176,0.67,28,0.75,0.44
validation,empty-48-48,200,100,47,0.1276595744680851,0.723404255319149,0.6,14,0.42857142857142855,0.67
validation,empty-48-48,400,100,59,0.3050847457627119,0.7457627118644068,0.63,17,0.6470588235294118,0.58
validation,maze-32-32-4,50,100,76,0.11842105263157894,0.5921052631578947,0.58,48,0.3333333333333333,0.28
validation,maze-32-32-4,100,100,70,0.04285714285714286,0.45714285714285713,0.41,54,0.037037037037037035,0.77
validation,maze-32-32-4,200,100,82,0.0,0.5853658536585366,0.33,79,0.0,0.75
validation,maze-32-32-4,400,62,43,0.0,0.6046511627906976,0.3225806451612903,43,0.0,0.5967741935483871
