split,run_id,checkpoint_id,map_name,agents,seed,iteration,decision_target,selected_decision,target_rule,predicted_rule,fallback_reason,attention_top1,attention_top3,decision_correct,selected_delta,additive_delta,selected_vs_additive_delta,selected_utility,additive_utility,selected_vs_additive_utility,selected_rule_harmful,target_delta,has_nonadditive_opportunity,has_high_margin_nonadditive_opportunity,best_safe_nonadditive_advantage,opportunity_margin,rule_scores,harmful_probs,opportunity_prob,defer_prob,top3_rules,harmful_labels
train,empty-16-16__a200__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a200__i1__phase4_phase4-full-repair5-expand5000__iter2,empty-16-16,200,1,2,use_nonadditive,defer_ltm,commit_heavy,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.459832429768,True,True,0.1,0.01,"[-0.23865897174662679, 0.3095525276660919, 0.3149166655540466, 0.28170578718185424, 0.29761489391326906, -0.06446592330932617, 0.1680909252166748, 0.169553542137146]","[0.00012999573664274067, 0.6029885411262512, 0.6024735569953918, 0.6123666763305664, 0.5973507165908813, 0.6342745423316956, 0.6124712228775024, 0.6119805574417114]",0.7790160775184631,0.10729119181632996,"[""block_heavy"", ""commit_heavy"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 1, 0]"
train,empty-16-16__a200__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a200__i1__phase4_phase4-full-repair5-expand5000__iter3,empty-16-16,200,1,3,defer_ltm,defer_ltm,,additive_ltm,unsafe,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,False,0.0,0.01,"[-0.22053950232919306, 0.3102403545379639, 0.3143481230735779, 0.28324803948402405, 0.29595569252967835, -0.07223310708999633, 0.17166671633720398, 0.17200766801834105]","[0.00012477370910346508, 0.6018178462982178, 0.6011922359466553, 0.6089701056480408, 0.5954278111457825, 0.6341992020606995, 0.6100562810897827, 0.6095609068870544]",0.7642948031425476,0.11839799582958221,"[""block_heavy"", ""commit_heavy"", ""wait_light""]","[0, 1, 1, 1, 1, 1, 1, 1]"
train,empty-16-16__a50__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i2__phase4_phase4-full-repair5-expand5000__iter0,empty-16-16,50,2,0,defer_ltm,defer_ltm,block_light,additive_ltm,low_confidence,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,False,0.0,0.01,"[-0.8292115375873982, 0.23396526396274567, 0.43025190234184263, -0.2679626536369324, 0.36943734049797056, -0.5489350163936615, -0.8716435996559448, -0.8443638966302387]","[0.00012837587564717978, 0.5741550922393799, 0.4827764630317688, 0.5933279395103455, 0.5462838411331177, 0.6524781584739685, 0.0002770019927993417, 0.00026666035410016775]",0.7027186751365662,0.12024352699518204,"[""block_heavy"", ""wait_light"", ""commit_heavy""]","[0, 0, 1, 0, 0, 1, 0, 0]"
train,empty-16-16__a50__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i2__phase4_phase4-full-repair5-expand5000__iter1,empty-16-16,50,2,1,use_nonadditive,defer_ltm,commit_heavy,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.134453781513,True,True,0.1,0.01,"[-0.4351746867869224, 0.36879204511642455, 0.36251744627952576, 0.3091286361217499, 0.3634792602062225, -0.22198643207550048, 0.22054605841636657, 0.21413583934307098]","[8.40960638015531e-05, 0.5140519142150879, 0.5156457424163818, 0.5603182315826416, 0.5375413298606873, 0.5825573801994324, 0.5572785139083862, 0.558650553226471]",0.7807937860488892,0.11272521317005157,"[""commit_heavy"", ""wait_light"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i2__phase4_phase4-full-repair5-expand5000__iter2,empty-16-16,50,2,2,use_nonadditive,defer_ltm,block_heavy,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0357142857143,True,True,0.0357142857143,0.01,"[-0.30718092010589315, 0.3586505138874054, 0.349018474817276, 0.3585392904281616, 0.33958115220069884, -0.09380804300308228, 0.2832978940010071, 0.27215420246124267]","[8.686690125614405e-05, 0.5133714079856873, 0.5058159232139587, 0.5217548608779907, 0.522481381893158, 0.5629786849021912, 0.5329669713973999, 0.5341922044754028]",0.658210277557373,0.17953747510910034,"[""commit_heavy"", ""block_light"", ""block_heavy""]","[0, 0, 0, 0, 1, 0, 0, 1]"
train,empty-16-16__a50__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i2__phase4_phase4-full-repair5-expand5000__iter3,empty-16-16,50,2,3,use_nonadditive,defer_ltm,block_light,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0126050420168,True,False,0.0126050420168,0.01,"[-0.3124817039068148, 0.3627102756500244, 0.3570296537876129, 0.37008704245090485, 0.35639074444770813, -0.06709670066833497, 0.3165492993593216, 0.31269789934158326]","[8.50632568472065e-05, 0.5323033332824707, 0.44376665353775024, 0.464717298746109, 0.46489983797073364, 0.5194048285484314, 0.48643210530281067, 0.4829564690589905]",0.6177815198898315,0.20369736850261688,"[""block_light"", ""commit_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 1, 1]"
train,empty-16-16__a100__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i2__phase4_phase4-full-repair5-expand5000__iter0,empty-16-16,100,2,0,use_nonadditive,defer_ltm,wait_light,additive_ltm,low_confidence,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.157345971564,True,True,0.1,0.01,"[-0.9285533637873595, 0.4300841462612152, 0.37090635657310483, -0.8735724997520447, 0.4374411404132843, -0.9277845442295074, -1.191014113574056, -1.1397952656366397]","[0.00026926930877380073, 0.5456905961036682, 0.560413122177124, 0.6975904703140259, 0.4865124821662903, 0.7078459858894348, 0.00031305098673328757, 0.00026037503266707063]",0.7888595461845398,0.09651119261980057,"[""wait_light"", ""commit_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a100__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i2__phase4_phase4-full-repair5-expand5000__iter1,empty-16-16,100,2,1,use_nonadditive,defer_ltm,wait_light,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0142180094787,True,False,0.0142180094787,0.01,"[-0.3128800596538349, 0.34708045482635497, 0.3295858132839203, 0.3164833652973175, 0.3348902916908264, -0.19128262519836425, 0.13944676160812378, 0.1442115753889084]","[0.00010980041406583041, 0.591994047164917, 0.5944523811340332, 0.6085923910140991, 0.577653169631958, 0.6382984519004822, 0.6166385412216187, 0.6157532334327698]",0.7010287642478943,0.15949071943759918,"[""commit_heavy"", ""wait_light"", ""block_heavy""]","[0, 0, 1, 1, 0, 1, 1, 1]"
train,empty-16-16__a100__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i2__phase4_phase4-full-repair5-expand5000__iter2,empty-16-16,100,2,2,use_nonadditive,defer_ltm,decay_090,additive_ltm,unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.042654028436,True,True,0.042654028436,0.01,"[-0.2899607035846566, 0.3270097804069519, 0.3226279437541962, 0.3304560947418213, 0.3225379920005798, -0.24341731071472167, 0.20238609075546266, 0.2012903207540512]","[9.195671009365469e-05, 0.5718865394592285, 0.5744346976280212, 0.5771509408950806, 0.5579663515090942, 0.6208935379981995, 0.5840713977813721, 0.5832211971282959]",0.6637721657752991,0.18368197977542877,"[""block_light"", ""commit_heavy"", ""block_heavy""]","[0, 1, 1, 0, 0, 1, 0, 0]"
train,empty-16-16__a100__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i2__phase4_phase4-full-repair5-expand5000__iter3,empty-16-16,100,2,3,use_nonadditive,defer_ltm,commit_heavy,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0341232227488,True,True,0.0341232227488,0.01,"[-0.2689066805320908, 0.3437891685962677, 0.33235280513763427, 0.34787076592445376, 0.33773550391197205, -0.31130198955535887, 0.2236807268857956, 0.22374221801757813]","[9.227731788996607e-05, 0.5565356016159058, 0.5625283718109131, 0.5636856555938721, 0.5354955792427063, 0.6260342001914978, 0.5726959705352783, 0.5709945559501648]",0.6093937158584595,0.21134373545646667,"[""block_light"", ""commit_heavy"", ""wait_light""]","[0, 0, 1, 0, 1, 1, 1, 0]"
train,empty-16-16__a200__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a200__i2__phase4_phase4-full-repair5-expand5000__iter0,empty-16-16,200,2,0,use_nonadditive,defer_ltm,commit_heavy,additive_ltm,low_confidence,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.334134615385,True,True,0.1,0.01,"[-0.742172480567242, 0.41305440545082095, 0.362313939332962, -0.4407742309570313, 0.39293579816818236, -0.5542777669429779, -1.12187246462272, -1.0640683379763505]","[0.0002980701101478189, 0.565691351890564, 0.5761855244636536, 0.6850569844245911, 0.5454428195953369, 0.6791407465934753, 0.0004192096821498126, 0.00036461648414842784]",0.8105120062828064,0.08625617623329163,"[""commit_heavy"", ""wait_light"", ""block_heavy""]","[0, 0, 1, 1, 1, 1, 0, 0]"
train,empty-16-16__a200__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a200__i2__phase4_phase4-full-repair5-expand5000__iter1,empty-16-16,200,2,1,defer_ltm,defer_ltm,decay_090,additive_ltm,unsafe,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,False,-0.0120192307692,False,False,-0.0120192307692,0.01,"[-0.26767484172058176, 0.3318448221683502, 0.326952543258667, 0.32084051609039305, 0.33211018204689025, -0.08395920395851135, 0.20500074684619904, 0.20877591252326966]","[0.00011663827899610624, 0.5973063111305237, 0.5925403833389282, 0.6012182235717773, 0.5800269246101379, 0.6291693449020386, 0.6066007614135742, 0.6059748530387878]",0.6929248571395874,0.15988965332508087,"[""wait_light"", ""commit_heavy"", ""block_heavy""]","[0, 1, 1, 1, 1, 1, 1, 0]"
train,empty-16-16__a200__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a200__i2__phase4_phase4-full-repair5-expand5000__iter2,empty-16-16,200,2,2,use_nonadditive,defer_ltm,block_light,additive_ltm,unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.166826923077,True,True,0.1,0.01,"[-0.31860196335357616, 0.35704391717910766, 0.33599149823188784, 0.28495056986808776, 0.34435736894607544, -0.13209164142608643, 0.17646316647529603, 0.18286428928375245]","[0.00014441373059526086, 0.5950870513916016, 0.6013186573982239, 0.6242297291755676, 0.5870522260665894, 0.647754967212677, 0.623771071434021, 0.622584879398346]",0.7687006592750549,0.11440514773130417,"[""commit_heavy"", ""wait_light"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a200__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a200__i2__phase4_phase4-full-repair5-expand5000__iter3,empty-16-16,200,2,3,use_nonadditive,defer_ltm,wait_heavy,additive_ltm,unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.120673076923,True,True,0.1,0.01,"[-0.247890398457821, 0.33593993544578554, 0.3266941034793854, 0.29332181453704836, 0.3264682960510254, -0.13602969527244568, 0.19041671335697175, 0.19242597818374635]","[0.00011998192348983139, 0.5953480005264282, 0.5963428616523743, 0.6066264510154724, 0.5822863578796387, 0.6384106874465942, 0.6081772446632385, 0.6075435876846313]",0.7196875810623169,0.14855819940567017,"[""commit_heavy"", ""block_heavy"", ""wait_light""]","[0, 1, 1, 1, 0, 0, 1, 1]"
train,empty-16-16__a50__i3__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i3__phase4_phase4-full-repair5-expand5000__iter0,empty-16-16,50,3,0,use_nonadditive,defer_ltm,block_heavy,additive_ltm,low_confidence,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0685714285714,True,True,0.0685714285714,0.01,"[-0.8408459043622133, 0.1900542324781418, 0.436554154753685, -0.35984606623649595, 0.3601177370548248, -0.5590570950508118, -0.9008991344529204, -0.8766298832494067]","[0.0001351839309791103, 0.5739237070083618, 0.48507794737815857, 0.5913784503936768, 0.5513338446617126, 0.659786581993103, 0.00029615440871566534, 0.0002887944283429533]",0.7366481423377991,0.10315465927124023,"[""block_heavy"", ""wait_light"", ""commit_heavy""]","[0, 1, 0, 1, 1, 0, 0, 0]"
train,empty-16-16__a50__i3__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i3__phase4_phase4-full-repair5-expand5000__iter1,empty-16-16,50,3,1,use_nonadditive,defer_ltm,decay_090,additive_ltm,unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0742857142857,True,True,0.0742857142857,0.01,"[-0.6272313608863623, 0.4021229600906372, 0.38930828750133517, -0.34117758870124815, 0.28102285861968995, -0.3350825262069702, 0.20605108737945557, 0.20045225322246552]","[9.54376591835171e-05, 0.4269517660140991, 0.44876566529273987, 0.5631524324417114, 0.5359494686126709, 0.5776000618934631, 0.5133938789367676, 0.5184158682823181]",0.7793622016906738,0.11575262993574142,"[""commit_heavy"", ""block_heavy"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i3__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i3__phase4_phase4-full-repair5-expand5000__iter2,empty-16-16,50,3,2,use_nonadditive,defer_ltm,block_light,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0590476190476,True,True,0.0590476190476,0.01,"[-0.31023680123194936, 0.37301411807537077, 0.3616581666469574, 0.3733947932720184, 0.3632281047105789, -0.18248764038085938, 0.3141436302661896, 0.3064901798963547]","[8.4416322351899e-05, 0.47688356041908264, 0.4402557611465454, 0.45744597911834717, 0.4660148322582245, 0.5338715314865112, 0.48474806547164917, 0.4849390685558319]",0.6458032131195068,0.19046691060066223,"[""block_light"", ""commit_heavy"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i3__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i3__phase4_phase4-full-repair5-expand5000__iter3,empty-16-16,50,3,3,use_nonadditive,defer_ltm,wait_light,additive_ltm,unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.032380952381,True,True,0.032380952381,0.01,"[-0.33122489877554473, 0.3694909155368805, 0.3643049895763397, 0.3753586494922638, 0.3609976577758789, 0.05070444881916046, 0.3300395292043686, 0.3233971893787384]","[8.395712211495265e-05, 0.5122023820877075, 0.4020184278488159, 0.43060290813446045, 0.4490489363670349, 0.45034441351890564, 0.46055176854133606, 0.4625454545021057]",0.6448388695716858,0.18281777203083038,"[""block_light"", ""commit_heavy"", ""block_heavy""]","[0, 0, 1, 0, 0, 0, 0, 0]"
train,empty-16-16__a100__i3__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i3__phase4_phase4-full-repair5-expand5000__iter0,empty-16-16,100,3,0,use_nonadditive,defer_ltm,commit_heavy,additive_ltm,low_confidence,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.122244488978,True,True,0.1,0.01,"[-0.9400020234502153, 0.4228901851177216, 0.37147740364074705, -0.7513061249256134, 0.4300605088472366, -0.9145606970787048, -1.198774622816127, -1.1446961067168742]","[0.00026520449318923056, 0.5497888326644897, 0.5584027171134949, 0.680587112903595, 0.4925249516963959, 0.7061671018600464, 0.0003241965314373374, 0.0002677343727555126]",0.7831342816352844,0.09592455625534058,"[""wait_light"", ""commit_heavy"", ""block_heavy""]","[0, 0, 1, 1, 0, 0, 0, 0]"
train,empty-16-16__a100__i3__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i3__phase4_phase4-full-repair5-expand5000__iter1,empty-16-16,100,3,1,use_nonadditive,defer_ltm,block_heavy,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0921843687375,True,True,0.0921843687375,0.01,"[-0.3080452208666247, 0.3610213208198547, 0.338133852481842, 0.30889287710189817, 0.3498640215396881, -0.275582275390625, 0.10758157551288605, 0.11909117341041565]","[0.00012132003030274063, 0.5914116501808167, 0.5987609028816223, 0.6185247898101807, 0.5764089226722717, 0.6523813605308533, 0.6255072951316833, 0.623906135559082]",0.6897252202033997,0.16479378938674927,"[""commit_heavy"", ""wait_light"", ""block_heavy""]","[0, 1, 0, 0, 1, 0, 0, 1]"
train,empty-16-16__a100__i3__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i3__phase4_phase4-full-repair5-expand5000__iter2,empty-16-16,100,3,2,use_nonadditive,defer_ltm,wait_light,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.065130260521,True,True,0.065130260521,0.01,"[-0.2897951638820814, 0.3317923390865326, 0.3232292890548706, 0.3385584819316864, 0.32970533609390257, -0.17062784075737, 0.2215715205669403, 0.219916130900383]","[9.107650839723647e-05, 0.569478452205658, 0.571138858795166, 0.5697003602981567, 0.5550484657287598, 0.6106663942337036, 0.577045202255249, 0.5761215686798096]",0.6581274271011353,0.18152813613414764,"[""block_light"", ""commit_heavy"", ""wait_light""]","[0, 1, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a100__i3__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i3__phase4_phase4-full-repair5-expand5000__iter3,empty-16-16,100,3,3,use_nonadditive,defer_ltm,decay_090,additive_ltm,unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0180360721443,True,False,0.0180360721443,0.01,"[-0.26356184423304513, 0.3365387749671936, 0.32544190287590025, 0.33961740612983704, 0.3316763412952423, -0.09353608846664428, 0.2419040846824646, 0.24086930990219116]","[9.68279127846472e-05, 0.5729027986526489, 0.5727139115333557, 0.572041928768158, 0.5603533387184143, 0.6076743006706238, 0.5761099457740784, 0.5750449299812317]",0.6261401176452637,0.19671747088432312,"[""block_light"", ""commit_heavy"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 1, 0]"
train,empty-16-16__a200__i3__phase4_phase4-full-repair5-expand5000,empty-16-16__a200__i3__phase4_phase4-full-repair5-expand5000__iter0,empty-16-16,200,3,0,use_nonadditive,defer_ltm,commit_heavy,additive_ltm,low_confidence,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.218613669413,True,True,0.1,0.01,"[-0.7852334650041303, 0.4423999798297882, 0.3670822012424469, -1.1420178949832915, 0.41239906787872316, -0.6466041111946106, -1.15281860463263, -1.1048212942873943]","[0.0002725505910348147, 0.5415319800376892, 0.5874741673469543, 0.7421460747718811, 0.5299710035324097, 0.6923521757125854, 0.00028234344790689647, 0.00024287599080707878]",0.8018161654472351,0.102143295109272,"[""commit_heavy"", ""wait_light"", ""block_heavy""]","[0, 0, 0, 1, 0, 1, 0, 0]"
