context_key,map,map_family,agents,seed,budget_ms,nominal_budget_ms,horizon_id,selected_candidate,baseline_role,baseline_candidate,sampling_policy,seed_block,selected_success,baseline_success,success_regression,success_gain,both_success,both_fail,selected_ratio,baseline_ratio,quality_delta_ratio,better,worse,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c078415,old_hand_static_flow_shield,repair5g59_static_flow_shield,trust_region_g554_c00051,70060_70079,True,True,False,False,True,False,1.10502283105,1.1497716895,-0.04474885845,True,False,False,False,False,False,False
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c002575,old_hand_static_flow_shield,repair5g59_static_flow_shield,ftrst_gradient_guided_search,70060_70079,True,True,False,False,True,False,1.11506849315,1.1497716895,-0.03470319635,True,False,False,False,False,False,False
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c003589,old_hand_static_flow_shield,repair5g59_static_flow_shield,trust_region_g554_c00051,70060_70079,True,True,False,False,True,False,1.09223744292,1.1497716895,-0.05753424658,True,False,False,False,False,False,False
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c062983,old_hand_static_flow_shield,repair5g59_static_flow_shield,ftrst_gradient_guided_search,70060_70079,True,True,False,False,True,False,1.10593607306,1.1497716895,-0.04383561644,True,False,False,False,False,False,False
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c078391,old_hand_static_flow_shield,repair5g59_static_flow_shield,ftrst_gradient_guided_search,70060_70079,True,True,False,False,True,False,1.10502283105,1.1497716895,-0.04474885845,True,False,False,False,False,False,False
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c075835,old_hand_static_flow_shield,repair5g59_static_flow_shield,ftrst_gradient_guided_search,70060_70079,True,True,False,False,True,False,1.10228310502,1.1497716895,-0.04748858448,True,False,False,False,False,False,False
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c044742,old_hand_static_flow_shield,repair5g59_static_flow_shield,retrieval_neighbor_interpolation,70060_70079,True,True,False,False,True,False,1.10319634703,1.1497716895,-0.04657534247,True,False,False,False,False,False,False
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c000919,old_hand_static_flow_shield,repair5g59_static_flow_shield,ftrst_gradient_guided_search,70060_70079,True,True,False,False,True,False,1.08401826484,1.1497716895,-0.06575342466,True,False,False,False,False,False,False
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c047827,old_hand_static_flow_shield,repair5g59_static_flow_shield,ftrst_gradient_guided_search,70060_70079,True,True,False,False,True,False,1.09680365297,1.1497716895,-0.05296803653,True,False,False,False,False,False,False
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c001603,old_hand_static_flow_shield,repair5g59_static_flow_shield,ftrst_gradient_guided_search,70060_70079,True,True,False,False,True,False,1.09680365297,1.1497716895,-0.05296803653,True,False,False,False,False,False,False
