context_budget_iteration_key,selected_candidate,issue,raw_delta_ratio,raw_delta_number_blank_as_zero,corrected_delta_ratio_for_mean,metric_risk,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
warehouse-10-20-10-2-1|50|214|2000|final,repair5g59_wait_conservative,success_regression_blank_or_zero_delta,,0,0.25,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|50|215|1000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|50|215|1000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|50|215|2000|final,repair5g59_wait_conservative,blank_delta_ratio,,0,-0.25,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|50|216|1000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|50|216|1000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|50|216|2000|0,repair5g59_wait_conservative,blank_delta_ratio,,0,-0.25,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|50|216|2000|final,repair5g59_wait_conservative,blank_delta_ratio,,0,-0.25,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|50|217|1000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|50|217|1000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|50|217|2000|final,repair5g59_wait_conservative,success_regression_blank_or_zero_delta,,0,0.25,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|50|246|1000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|50|246|1000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|50|247|1000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|50|247|1000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|50|248|1000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|50|248|1000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|50|248|2000|final,repair5g59_wait_conservative,blank_delta_ratio,,0,-0.25,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|50|249|1000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|50|249|1000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|50|250|1000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|50|250|1000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|50|251|1000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|50|251|1000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|50|252|1000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|50|252|1000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|50|252|2000|final,repair5g59_wait_conservative,success_regression_blank_or_zero_delta,,0,0.25,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|50|253|1000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|50|253|1000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|212|1000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|212|1000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|212|2000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|212|2000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|213|1000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|213|1000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|213|2000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|213|2000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|214|1000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|214|1000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|214|2000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|214|2000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|215|1000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|215|1000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|215|2000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|215|2000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|216|1000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|216|1000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|216|2000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|216|2000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|217|1000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|217|1000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|217|2000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|217|2000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|246|1000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|246|1000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|246|2000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|246|2000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|247|1000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|247|1000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|247|2000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|247|2000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|248|1000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|248|1000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|248|2000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|248|2000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|249|1000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|249|1000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|249|2000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|249|2000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|250|1000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|250|1000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|250|2000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|250|2000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|251|1000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|251|1000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|251|2000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|251|2000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|252|1000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|252|1000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|252|2000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|252|2000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|253|1000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|253|1000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|253|2000|0,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
warehouse-10-20-10-2-1|100|253|2000|final,repair5g59_c_only_f_disabled,blank_delta_ratio,,0,0,mean_delta_understates_success_regression,False,False,False,False,False
