agents,hook_mode,map,method,repair5g53_alias_resolve_ms,repair5g53_alias_resolve_per_update_ms,repair5g53_candidate_select_ms,repair5g53_candidate_select_per_update_ms,repair5g53_cost_audit_ms,repair5g53_cost_audit_per_update_ms,repair5g53_feature_build_ms,repair5g53_feature_build_per_update_ms,repair5g53_json_write_ms,repair5g53_json_write_per_update_ms,repair5g53_params_hash_ms,repair5g53_params_hash_per_update_ms,repair5g53_traffic_hash_ms,repair5g53_traffic_hash_per_update_ms,repair5g53_update_apply_ms,repair5g53_update_apply_per_update_ms,repair5g53_update_policy_total_ms,repair5g53_update_policy_total_per_update_ms,runtime_audit_mode,seed,update_policy_calls
50,static_hook_full_features_no_jsonl,random-32-32-20,repair5g53_static_hook_full_features_no_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,661.7821,165.445525,0.0,0.0,0.0,0.0,0.0,0.0,45.8067,11.451675,661.8065,165.451625,audit,146,4
50,static_hook_full_features_jsonl,random-32-32-20,repair5g53_static_hook_full_features_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,640.357,160.08925,8.8845,2.221125,0.0,0.0,0.0,0.0,48.1885,12.047125,649.2713,162.317825,audit,146,4
50,shadow_static_deferred_log,random-32-32-20,repair5g53_shadow_static_deferred_log,0.0059,0.001475,0.0357,0.008925,0.0,0.0,654.9956,163.7489,0.0,0.0,0.0,0.0,0.0,0.0,47.1383,11.784575,655.0844,163.7711,perf,146,4
50,shadow_static_full_log,random-32-32-20,repair5g53_shadow_static_full_log,0.0067,0.001675,0.0383,0.009575,0.0,0.0,679.7629,169.940725,7.3137,1.828425,0.0,0.0,0.0,0.0,46.2969,11.574225,687.1754,171.79385,audit,146,4
50,runtime_always_static_minimal_hook,random-32-32-20,repair5g53_runtime_always_static_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7395,11.934875,0.0074,0.00185,perf,147,4
50,runtime_always_map_agent_minimal_hook,random-32-32-20,repair5g53_runtime_always_map_agent_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3542,12.58855,0.0069,0.001725,perf,147,4
50,runtime_static_shadow_noop_minimal,random-32-32-20,repair5g53_runtime_static_shadow_noop_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5946,12.39865,0.0073,0.001825,perf,147,4
50,static_hook_minimal,random-32-32-20,repair5g53_static_hook_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5039,14.125975,0.0079,0.001975,perf,147,4
50,static_hook_memory_counter,random-32-32-20,repair5g53_static_hook_memory_counter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.632,13.158,0.0174,0.00435,perf,147,4
50,static_hook_jsonl_log_only,random-32-32-20,repair5g53_static_hook_jsonl_log_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0041,1.751025,0.0,0.0,0.0,0.0,51.6922,12.92305,7.0284,1.7571,perf,147,4
50,static_hook_params_hash_only,random-32-32-20,repair5g53_static_hook_params_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8099,0.202475,0.0,0.0,55.1205,13.780125,0.8206,0.20515,perf,147,4
50,static_hook_traffic_hash_only,random-32-32-20,repair5g53_static_hook_traffic_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.8256,39.4564,52.0373,13.009325,157.8408,39.4602,perf,147,4
50,static_hook_cost_audit_only,random-32-32-20,repair5g53_static_hook_cost_audit_only,0.0,0.0,0.0,0.0,644.3207,161.080175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6204,11.6551,644.3363,161.084075,audit,147,4
50,static_hook_features_no_cost_audit,random-32-32-20,repair5g53_static_hook_features_no_cost_audit,0.0,0.0,0.0,0.0,0.0,0.0,0.2883,0.072075,0.0,0.0,0.0,0.0,0.0,0.0,53.7472,13.4368,0.2997,0.074925,audit,147,4
50,static_hook_full_features_no_jsonl,random-32-32-20,repair5g53_static_hook_full_features_no_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,663.0815,165.770375,0.0,0.0,0.0,0.0,0.0,0.0,54.6129,13.653225,663.107,165.77675,audit,147,4
50,static_hook_full_features_jsonl,random-32-32-20,repair5g53_static_hook_full_features_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,667.4907,166.872675,7.8843,1.971075,0.0,0.0,0.0,0.0,50.9112,12.7278,675.4043,168.851075,audit,147,4
50,shadow_static_full_log,random-32-32-20,repair5g53_shadow_static_full_log,0.0057,0.001425,0.0413,0.010325,0.0,0.0,688.4172,172.1043,7.7193,1.929825,0.0,0.0,0.0,0.0,51.8425,12.960625,696.2367,174.059175,audit,147,4
50,shadow_static_deferred_log,random-32-32-20,repair5g53_shadow_static_deferred_log,0.0061,0.001525,0.039,0.00975,0.0,0.0,696.4635,174.115875,0.0,0.0,0.0,0.0,0.0,0.0,56.6133,14.153325,696.5556,174.1389,perf,147,4
50,runtime_always_static_minimal_hook,random-32-32-20,repair5g53_runtime_always_static_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.1584,12.7896,0.007,0.00175,perf,148,4
50,runtime_always_map_agent_minimal_hook,random-32-32-20,repair5g53_runtime_always_map_agent_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4776,11.1194,0.0078,0.00195,perf,148,4
50,runtime_static_shadow_noop_minimal,random-32-32-20,repair5g53_runtime_static_shadow_noop_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.1662,12.79155,0.0082,0.00205,perf,148,4
50,static_hook_minimal,random-32-32-20,repair5g53_static_hook_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.3113,11.577825,0.009,0.00225,perf,148,4
50,static_hook_memory_counter,random-32-32-20,repair5g53_static_hook_memory_counter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9331,11.733275,0.0163,0.004075,perf,148,4
50,static_hook_jsonl_log_only,random-32-32-20,repair5g53_static_hook_jsonl_log_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4789,1.619725,0.0,0.0,0.0,0.0,48.9584,12.2396,6.4995,1.624875,perf,148,4
50,static_hook_params_hash_only,random-32-32-20,repair5g53_static_hook_params_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.771,0.19275,0.0,0.0,45.4372,11.3593,0.7814,0.19535,perf,148,4
50,static_hook_traffic_hash_only,random-32-32-20,repair5g53_static_hook_traffic_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0821,47.520525,50.9747,12.743675,190.0994,47.52485,perf,148,4
50,static_hook_features_no_cost_audit,random-32-32-20,repair5g53_static_hook_features_no_cost_audit,0.0,0.0,0.0,0.0,0.0,0.0,0.3431,0.085775,0.0,0.0,0.0,0.0,0.0,0.0,49.0805,12.270125,0.3563,0.089075,audit,148,4
50,static_hook_cost_audit_only,random-32-32-20,repair5g53_static_hook_cost_audit_only,0.0,0.0,0.0,0.0,605.8691,151.467275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.9651,12.491275,605.8859,151.471475,audit,148,4
50,static_hook_full_features_no_jsonl,random-32-32-20,repair5g53_static_hook_full_features_no_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,620.7809,155.195225,0.0,0.0,0.0,0.0,0.0,0.0,48.1985,12.049625,620.8062,155.20155,audit,148,4
50,static_hook_full_features_jsonl,random-32-32-20,repair5g53_static_hook_full_features_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,654.0499,163.512475,8.0459,2.011475,0.0,0.0,0.0,0.0,46.51,11.6275,662.1243,165.531075,audit,148,4
50,shadow_static_deferred_log,random-32-32-20,repair5g53_shadow_static_deferred_log,0.0068,0.0017,0.04,0.01,0.0,0.0,652.6553,163.163825,0.0,0.0,0.0,0.0,0.0,0.0,47.1538,11.78845,652.7542,163.18855,perf,148,4
50,shadow_static_full_log,random-32-32-20,repair5g53_shadow_static_full_log,0.0067,0.001675,0.0414,0.01035,0.0,0.0,673.5777,168.394425,7.5636,1.8909,0.0,0.0,0.0,0.0,43.4304,10.8576,681.2434,170.31085,audit,148,4
50,runtime_always_static_minimal_hook,random-32-32-20,repair5g53_runtime_always_static_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.4253,11.856325,0.0066,0.00165,perf,149,4
50,runtime_always_map_agent_minimal_hook,random-32-32-20,repair5g53_runtime_always_map_agent_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.6784,11.9196,0.0078,0.00195,perf,149,4
50,runtime_static_shadow_noop_minimal,random-32-32-20,repair5g53_runtime_static_shadow_noop_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.7425,11.685625,0.0085,0.002125,perf,149,4
50,static_hook_minimal,random-32-32-20,repair5g53_static_hook_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.3231,12.830775,0.0087,0.002175,perf,149,4
50,static_hook_memory_counter,random-32-32-20,repair5g53_static_hook_memory_counter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.2147,11.803675,0.0162,0.00405,perf,149,4
50,static_hook_jsonl_log_only,random-32-32-20,repair5g53_static_hook_jsonl_log_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9679,1.991975,0.0,0.0,0.0,0.0,45.0175,11.254375,7.9966,1.99915,perf,149,4
50,static_hook_params_hash_only,random-32-32-20,repair5g53_static_hook_params_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9487,0.237175,0.0,0.0,54.9763,13.744075,0.9606,0.24015,perf,149,4
50,static_hook_traffic_hash_only,random-32-32-20,repair5g53_static_hook_traffic_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.4699,39.617475,47.7136,11.9284,158.4851,39.621275,perf,149,4
50,static_hook_features_no_cost_audit,random-32-32-20,repair5g53_static_hook_features_no_cost_audit,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.083125,0.0,0.0,0.0,0.0,0.0,0.0,49.7453,12.436325,0.3471,0.086775,audit,149,4
50,static_hook_cost_audit_only,random-32-32-20,repair5g53_static_hook_cost_audit_only,0.0,0.0,0.0,0.0,679.8984,169.9746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.926,12.2315,679.9156,169.9789,audit,149,4
50,static_hook_full_features_no_jsonl,random-32-32-20,repair5g53_static_hook_full_features_no_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,653.9816,163.4954,0.0,0.0,0.0,0.0,0.0,0.0,49.5316,12.3829,654.0065,163.501625,audit,149,4
50,static_hook_full_features_jsonl,random-32-32-20,repair5g53_static_hook_full_features_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,626.8716,156.7179,6.8895,1.722375,0.0,0.0,0.0,0.0,41.3486,10.33715,633.7903,158.447575,audit,149,4
50,shadow_static_deferred_log,random-32-32-20,repair5g53_shadow_static_deferred_log,0.0075,0.001875,0.0442,0.01105,0.0,0.0,701.6806,175.42015,0.0,0.0,0.0,0.0,0.0,0.0,46.1565,11.539125,701.7864,175.4466,perf,149,4
50,shadow_static_full_log,random-32-32-20,repair5g53_shadow_static_full_log,0.0058,0.00145,0.0359,0.008975,0.0,0.0,674.2238,168.55595,6.7435,1.685875,0.0,0.0,0.0,0.0,44.3913,11.097825,681.0627,170.265675,audit,149,4
50,runtime_always_static_minimal_hook,random-32-32-20,repair5g53_runtime_always_static_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.6198,14.15495,0.0087,0.002175,perf,150,4
50,runtime_always_map_agent_minimal_hook,random-32-32-20,repair5g53_runtime_always_map_agent_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.811,13.70275,0.0096,0.0024,perf,150,4
50,runtime_static_shadow_noop_minimal,random-32-32-20,repair5g53_runtime_static_shadow_noop_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.3971,13.599275,0.0084,0.0021,perf,150,4
50,static_hook_minimal,random-32-32-20,repair5g53_static_hook_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.1634,12.79085,0.0089,0.002225,perf,150,4
50,static_hook_memory_counter,random-32-32-20,repair5g53_static_hook_memory_counter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.2023,14.050575,0.0225,0.005625,perf,150,4
50,static_hook_jsonl_log_only,random-32-32-20,repair5g53_static_hook_jsonl_log_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3394,1.83485,0.0,0.0,0.0,0.0,52.4842,13.12105,7.3623,1.840575,perf,150,4
50,static_hook_params_hash_only,random-32-32-20,repair5g53_static_hook_params_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7237,0.180925,0.0,0.0,50.6161,12.654025,0.7337,0.183425,perf,150,4
50,static_hook_traffic_hash_only,random-32-32-20,repair5g53_static_hook_traffic_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.6274,38.40685,45.8275,11.456875,153.6391,38.409775,perf,150,4
50,static_hook_features_no_cost_audit,random-32-32-20,repair5g53_static_hook_features_no_cost_audit,0.0,0.0,0.0,0.0,0.0,0.0,0.2983,0.074575,0.0,0.0,0.0,0.0,0.0,0.0,51.2414,12.81035,0.3107,0.077675,audit,150,4
50,static_hook_cost_audit_only,random-32-32-20,repair5g53_static_hook_cost_audit_only,0.0,0.0,0.0,0.0,607.3647,151.841175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5102,12.37755,607.3799,151.844975,audit,150,4
50,static_hook_full_features_no_jsonl,random-32-32-20,repair5g53_static_hook_full_features_no_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,628.1306,157.03265,0.0,0.0,0.0,0.0,0.0,0.0,48.4224,12.1056,628.1555,157.038875,audit,150,4
50,static_hook_full_features_jsonl,random-32-32-20,repair5g53_static_hook_full_features_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,597.3608,149.3402,7.4713,1.867825,0.0,0.0,0.0,0.0,44.9929,11.248225,604.8589,151.214725,audit,150,4
50,shadow_static_deferred_log,random-32-32-20,repair5g53_shadow_static_deferred_log,0.006,0.0015,0.037,0.00925,0.0,0.0,628.6093,157.152325,0.0,0.0,0.0,0.0,0.0,0.0,45.5563,11.389075,628.6992,157.1748,perf,150,4
50,shadow_static_full_log,random-32-32-20,repair5g53_shadow_static_full_log,0.0062,0.00155,0.0363,0.009075,0.0,0.0,650.1102,162.52755,8.4585,2.114625,0.0,0.0,0.0,0.0,46.941,11.73525,658.6587,164.664675,audit,150,4
50,runtime_always_static_minimal_hook,random-32-32-20,repair5g53_runtime_always_static_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2395,10.809875,0.0075,0.001875,perf,151,4
50,runtime_always_map_agent_minimal_hook,random-32-32-20,repair5g53_runtime_always_map_agent_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9357,10.733925,0.0079,0.001975,perf,151,4
50,runtime_static_shadow_noop_minimal,random-32-32-20,repair5g53_runtime_static_shadow_noop_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.9574,11.48935,0.01,0.0025,perf,151,4
50,static_hook_minimal,random-32-32-20,repair5g53_static_hook_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.1106,10.77765,0.0082,0.00205,perf,151,4
50,static_hook_memory_counter,random-32-32-20,repair5g53_static_hook_memory_counter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6032,10.4008,0.0163,0.004075,perf,151,4
50,static_hook_jsonl_log_only,random-32-32-20,repair5g53_static_hook_jsonl_log_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9937,1.748425,0.0,0.0,0.0,0.0,41.8254,10.45635,7.0139,1.753475,perf,151,4
50,static_hook_params_hash_only,random-32-32-20,repair5g53_static_hook_params_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6999,0.174975,0.0,0.0,49.5663,12.391575,0.7104,0.1776,perf,151,4
50,static_hook_traffic_hash_only,random-32-32-20,repair5g53_static_hook_traffic_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.7795,37.694875,43.6588,10.9147,150.7946,37.69865,perf,151,4
50,static_hook_features_no_cost_audit,random-32-32-20,repair5g53_static_hook_features_no_cost_audit,0.0,0.0,0.0,0.0,0.0,0.0,0.2784,0.0696,0.0,0.0,0.0,0.0,0.0,0.0,43.6821,10.920525,0.2898,0.07245,audit,151,4
50,static_hook_cost_audit_only,random-32-32-20,repair5g53_static_hook_cost_audit_only,0.0,0.0,0.0,0.0,643.192,160.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2498,10.56245,643.2085,160.802125,audit,151,4
50,static_hook_full_features_no_jsonl,random-32-32-20,repair5g53_static_hook_full_features_no_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,633.6507,158.412675,0.0,0.0,0.0,0.0,0.0,0.0,43.0783,10.769575,633.6753,158.418825,audit,151,4
50,static_hook_full_features_jsonl,random-32-32-20,repair5g53_static_hook_full_features_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,619.6632,154.9158,7.0132,1.7533,0.0,0.0,0.0,0.0,40.2638,10.06595,626.7048,156.6762,audit,151,4
50,shadow_static_deferred_log,random-32-32-20,repair5g53_shadow_static_deferred_log,0.0062,0.00155,0.0384,0.0096,0.0,0.0,634.1096,158.5274,0.0,0.0,0.0,0.0,0.0,0.0,38.6726,9.66815,634.2005,158.550125,perf,151,4
50,shadow_static_full_log,random-32-32-20,repair5g53_shadow_static_full_log,0.0054,0.00135,0.0367,0.009175,0.0,0.0,669.2567,167.314175,6.823,1.70575,0.0,0.0,0.0,0.0,41.9973,10.499325,676.1706,169.04265,audit,151,4
50,runtime_always_static_minimal_hook,random-32-32-20,repair5g53_runtime_always_static_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.1194,12.77985,0.0079,0.001975,perf,152,4
50,runtime_always_map_agent_minimal_hook,random-32-32-20,repair5g53_runtime_always_map_agent_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8765,11.969125,0.0103,0.002575,perf,152,4
50,runtime_static_shadow_noop_minimal,random-32-32-20,repair5g53_runtime_static_shadow_noop_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4658,12.86645,0.008,0.002,perf,152,4
50,static_hook_minimal,random-32-32-20,repair5g53_static_hook_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7015,11.925375,0.008,0.002,perf,152,4
50,static_hook_memory_counter,random-32-32-20,repair5g53_static_hook_memory_counter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.4675,11.866875,0.0165,0.004125,perf,152,4
50,static_hook_jsonl_log_only,random-32-32-20,repair5g53_static_hook_jsonl_log_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3697,1.592425,0.0,0.0,0.0,0.0,50.7038,12.67595,6.3911,1.597775,perf,152,4
50,static_hook_params_hash_only,random-32-32-20,repair5g53_static_hook_params_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7265,0.181625,0.0,0.0,46.0741,11.518525,0.7362,0.18405,perf,152,4
50,static_hook_traffic_hash_only,random-32-32-20,repair5g53_static_hook_traffic_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.8711,40.717775,48.2311,12.057775,162.8832,40.7208,perf,152,4
50,static_hook_features_no_cost_audit,random-32-32-20,repair5g53_static_hook_features_no_cost_audit,0.0,0.0,0.0,0.0,0.0,0.0,0.314,0.0785,0.0,0.0,0.0,0.0,0.0,0.0,49.2603,12.315075,0.326,0.0815,audit,152,4
50,static_hook_cost_audit_only,random-32-32-20,repair5g53_static_hook_cost_audit_only,0.0,0.0,0.0,0.0,650.5507,162.637675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.1522,11.28805,650.566,162.6415,audit,152,4
50,static_hook_full_features_no_jsonl,random-32-32-20,repair5g53_static_hook_full_features_no_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,652.8898,163.22245,0.0,0.0,0.0,0.0,0.0,0.0,49.9691,12.492275,652.9158,163.22895,audit,152,4
50,static_hook_full_features_jsonl,random-32-32-20,repair5g53_static_hook_full_features_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,627.0138,156.75345,6.6735,1.668375,0.0,0.0,0.0,0.0,50.6985,12.674625,633.7139,158.428475,audit,152,4
50,shadow_static_deferred_log,random-32-32-20,repair5g53_shadow_static_deferred_log,0.0052,0.0013,0.0376,0.0094,0.0,0.0,616.4564,154.1141,0.0,0.0,0.0,0.0,0.0,0.0,46.3975,11.599375,616.5428,154.1357,perf,152,4
50,shadow_static_full_log,random-32-32-20,repair5g53_shadow_static_full_log,0.0057,0.001425,0.0415,0.010375,0.0,0.0,662.7688,165.6922,7.7281,1.932025,0.0,0.0,0.0,0.0,46.4664,11.6166,670.5929,167.648225,audit,152,4
50,runtime_always_static_minimal_hook,random-32-32-20,repair5g53_runtime_always_static_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5452,11.8863,0.007,0.00175,perf,153,4
50,runtime_always_map_agent_minimal_hook,random-32-32-20,repair5g53_runtime_always_map_agent_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9504,11.9876,0.0077,0.001925,perf,153,4
50,runtime_static_shadow_noop_minimal,random-32-32-20,repair5g53_runtime_static_shadow_noop_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8808,11.9702,0.0082,0.00205,perf,153,4
50,static_hook_minimal,random-32-32-20,repair5g53_static_hook_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0322,12.00805,0.0093,0.002325,perf,153,4
50,static_hook_memory_counter,random-32-32-20,repair5g53_static_hook_memory_counter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6733,12.418325,0.0188,0.0047,perf,153,4
50,static_hook_jsonl_log_only,random-32-32-20,repair5g53_static_hook_jsonl_log_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3897,1.597425,0.0,0.0,0.0,0.0,44.9412,11.2353,6.4104,1.6026,perf,153,4
