policy,sample_id,top3_safe_oracle_capture_rate,selected_policy_utility,candidate_induced_no_solution_count,avoidable_risk_ece,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
mlp_rank_effect_utility_head,91,0.225,0.03047277295710843,6,0.017120882458857893,False,False,False,False,False
mlp_rank_effect_utility_head,92,0.175,0.04604201936449999,5,0.00791059834803979,False,False,False,False,False
mlp_rank_effect_utility_head,93,0.19166666666666668,0.03673587917457831,8,0.03406443665530381,False,False,False,False,False
mlp_rank_effect_utility_head,94,0.15833333333333333,0.038302018025348834,9,0.04241359632182769,False,False,False,False,False
mlp_rank_effect_utility_head,95,0.125,0.041304811923658556,9,0.042087817039599365,False,False,False,False,False
mlp_rank_effect_utility_head,96,0.13333333333333333,0.04886557006511363,9,0.041505080987843446,False,False,False,False,False
mlp_rank_effect_utility_head,97,0.15833333333333333,0.03807405144731708,6,0.01681519207100711,False,False,False,False,False
mlp_rank_effect_utility_head,98,0.18333333333333332,0.048501964958533324,9,0.042460627037445894,False,False,False,False,False
mlp_rank_effect_utility_head,99,0.16666666666666666,0.04117547826126437,6,0.016369294669212192,False,False,False,False,False
mlp_rank_effect_utility_head,100,0.11666666666666667,0.039619812533095246,6,0.016327175585913636,False,False,False,False,False
mlp_rank_effect_utility_head,101,0.19166666666666668,0.04692851915892858,5,0.008223940515843076,False,False,False,False,False
mlp_rank_effect_utility_head,102,0.225,0.03781969965059524,8,0.03336617112998319,False,False,False,False,False
mlp_rank_effect_utility_head,103,0.20833333333333334,0.03637082741190478,8,0.03353916706436764,False,False,False,False,False
mlp_rank_effect_utility_head,104,0.16666666666666666,0.03600355939426828,2,0.015645791825126498,False,False,False,False,False
mlp_rank_effect_utility_head,105,0.16666666666666666,0.03304266388802471,5,0.008995265719295542,False,False,False,False,False
mlp_rank_effect_utility_head,106,0.225,0.045922975919615396,6,0.017750188514201765,False,False,False,False,False
mlp_rank_effect_utility_head,107,0.20833333333333334,0.03513737987,7,0.025241592440505882,False,False,False,False,False
mlp_rank_effect_utility_head,108,0.13333333333333333,0.036902024841388895,12,0.06760691072903172,False,False,False,False,False
mlp_rank_effect_utility_head,109,0.13333333333333333,0.03813587799084506,6,0.01820754563519149,False,False,False,False,False
mlp_rank_effect_utility_head,110,0.13333333333333333,0.03786539895802468,6,0.017681566054469584,False,False,False,False,False
mlp_rank_effect_utility_head,111,0.2,0.04327193956645569,6,0.01695322569175147,False,False,False,False,False
mlp_rank_effect_utility_head,112,0.10833333333333334,0.03685577338896104,8,0.033439028664675186,False,False,False,False,False
mlp_rank_effect_utility_head,113,0.19166666666666668,0.05556474338650601,6,0.016769526708172916,False,False,False,False,False
mlp_rank_effect_utility_head,114,0.2,0.04075761370480519,8,0.03397556814236117,False,False,False,False,False
mlp_rank_effect_utility_head,115,0.15833333333333333,0.042700157409102574,8,0.03397177121286134,False,False,False,False,False
mlp_rank_effect_utility_head,116,0.11666666666666667,0.041639079249736845,7,0.02614361639830365,False,False,False,False,False
mlp_rank_effect_utility_head,117,0.15,0.03372289665869047,4,0.0006368401631523524,False,False,False,False,False
mlp_rank_effect_utility_head,118,0.15,0.04748103033769232,6,0.01752355529216658,False,False,False,False,False
mlp_rank_effect_utility_head,119,0.15833333333333333,0.040491765486233774,6,0.01789898120540942,False,False,False,False,False
mlp_rank_effect_utility_head,120,0.175,0.035306172879870125,4,0.0012365148854477717,False,False,False,False,False
mlp_rank_effect_utility_head,121,0.15,0.039450239182195146,7,0.02518986901431229,False,False,False,False,False
mlp_rank_effect_utility_head,122,0.13333333333333333,0.037834668945119054,3,0.007946927571541529,False,False,False,False,False
mlp_rank_effect_utility_head,123,0.175,0.040646400738271596,6,0.017126465592168474,False,False,False,False,False
mlp_rank_effect_utility_head,124,0.11666666666666667,0.04299121839865672,9,0.04375876493731795,False,False,False,False,False
mlp_rank_effect_utility_head,125,0.125,0.042955391450897426,10,0.050481466972470974,False,False,False,False,False
mlp_rank_effect_utility_head,126,0.15,0.039967733037790706,7,0.024647099416515834,False,False,False,False,False
mlp_rank_effect_utility_head,127,0.2,0.03563097800253014,3,0.007246430520051618,False,False,False,False,False
mlp_rank_effect_utility_head,128,0.175,0.0438878233035065,6,0.016411029523515253,False,False,False,False,False
mlp_rank_effect_utility_head,129,0.15,0.025249036690294126,8,0.03537467554570181,False,False,False,False,False
mlp_rank_effect_utility_head,130,0.19166666666666668,0.04062221117833332,5,0.008673062200069928,False,False,False,False,False
mlp_rank_effect_utility_head,131,0.18333333333333332,0.033761958269873424,7,0.025311221074558132,False,False,False,False,False
mlp_rank_effect_utility_head,132,0.15833333333333333,0.04017400203164556,5,0.009067513292240287,False,False,False,False,False
mlp_rank_effect_utility_head,133,0.16666666666666666,0.041850500601,5,0.00877463231377515,False,False,False,False,False
mlp_rank_effect_utility_head,134,0.125,0.04274617422807693,7,0.02508746057714719,False,False,False,False,False
mlp_rank_effect_utility_head,135,0.11666666666666667,0.0536119839793846,7,0.026087026403115998,False,False,False,False,False
mlp_rank_effect_utility_head,136,0.16666666666666666,0.05494742178000001,3,0.0067174273944058255,False,False,False,False,False
mlp_rank_effect_utility_head,137,0.16666666666666666,0.03962387229275863,3,0.00862674979623132,False,False,False,False,False
mlp_rank_effect_utility_head,138,0.13333333333333333,0.042096451273580256,6,0.017255463103633878,False,False,False,False,False
mlp_rank_effect_utility_head,139,0.08333333333333333,0.038502904725882366,7,0.025346221074394285,False,False,False,False,False
mlp_rank_effect_utility_head,140,0.15833333333333333,0.03146884271452055,8,0.03429277780381539,False,False,False,False,False
mlp_rank_effect_utility_head,141,0.13333333333333333,0.05251459274571429,7,0.025837596231172627,False,False,False,False,False
mlp_rank_effect_utility_head,142,0.125,0.03843641354986111,5,0.00893532435213696,False,False,False,False,False
mlp_rank_effect_utility_head,143,0.2,0.04048095076594939,4,0.001232212982256925,False,False,False,False,False
mlp_rank_effect_utility_head,144,0.16666666666666666,0.03882488470506175,7,0.02490802857549254,False,False,False,False,False
mlp_rank_effect_utility_head,145,0.19166666666666668,0.038492341529629645,8,0.03388401500710606,False,False,False,False,False
mlp_rank_effect_utility_head,146,0.13333333333333333,0.03919173802277109,6,0.01672486475443964,False,False,False,False,False
mlp_rank_effect_utility_head,147,0.15,0.04535223551260275,9,0.042086484725753576,False,False,False,False,False
mlp_rank_effect_utility_head,148,0.15,0.05156403098341772,8,0.03381073280630255,False,False,False,False,False
mlp_rank_effect_utility_head,149,0.13333333333333333,0.032073179917066666,8,0.03395862863182811,False,False,False,False,False
mlp_rank_effect_utility_head,150,0.175,0.03521136357448718,13,0.0755028032675244,False,False,False,False,False
mlp_rank_effect_utility_head,151,0.19166666666666668,0.0456761569701299,7,0.025212147694024134,False,False,False,False,False
mlp_rank_effect_utility_head,152,0.125,0.0428456026445946,7,0.026479749474086108,False,False,False,False,False
mlp_rank_effect_utility_head,153,0.16666666666666666,0.04310909245382716,8,0.03389895374709634,False,False,False,False,False
mlp_rank_effect_utility_head,154,0.19166666666666668,0.03276324811197183,5,0.00934375487465422,False,False,False,False,False
mlp_rank_effect_utility_head,155,0.125,0.04273359336348315,4,0.0009193358455947404,False,False,False,False,False
mlp_rank_effect_utility_head,156,0.20833333333333334,0.03954219162868423,8,0.03406788764392557,False,False,False,False,False
mlp_rank_effect_utility_head,157,0.13333333333333333,0.036466596553421056,7,0.02505236590364699,False,False,False,False,False
mlp_rank_effect_utility_head,158,0.16666666666666666,0.0385503978098718,4,0.0007948708864032455,False,False,False,False,False
mlp_rank_effect_utility_head,159,0.14166666666666666,0.04424006693303799,8,0.03357018014853295,False,False,False,False,False
mlp_rank_effect_utility_head,160,0.175,0.031409985763544306,9,0.042606437113276,False,False,False,False,False
mlp_rank_effect_utility_head,161,0.18333333333333332,0.05308619502107144,5,0.008739714132185508,False,False,False,False,False
mlp_rank_effect_utility_head,162,0.20833333333333334,0.039422186997375,4,6.381461528792015e-05,False,False,False,False,False
mlp_rank_effect_utility_head,163,0.14166666666666666,0.0399394643396104,13,0.07551758778575457,False,False,False,False,False
mlp_rank_effect_utility_head,164,0.11666666666666667,0.04611771811319445,9,0.04251432156247439,False,False,False,False,False
mlp_rank_effect_utility_head,165,0.15,0.05269616408985916,7,0.026526371163187436,False,False,False,False,False
mlp_rank_effect_utility_head,166,0.20833333333333334,0.038063698420952405,6,0.016693799164934346,False,False,False,False,False
mlp_rank_effect_utility_head,167,0.18333333333333332,0.03817792371457832,7,0.025225242688830266,False,False,False,False,False
mlp_rank_effect_utility_head,168,0.15833333333333333,0.037348120042025305,5,0.008959358404729743,False,False,False,False,False
mlp_rank_effect_utility_head,169,0.14166666666666666,0.048924778919375016,8,0.03452771869051117,False,False,False,False,False
mlp_rank_effect_utility_head,170,0.19166666666666668,0.04908373572115384,6,0.017172882541954558,False,False,False,False,False
mlp_rank_effect_utility_head,171,0.16666666666666666,0.041319842839999996,5,0.008361838476336036,False,False,False,False,False
mlp_rank_effect_utility_head,172,0.16666666666666666,0.038051513184545464,8,0.034272058155428935,False,False,False,False,False
mlp_rank_effect_utility_head,173,0.10833333333333334,0.045787843903291145,10,0.05046321060673059,False,False,False,False,False
mlp_rank_effect_utility_head,174,0.13333333333333333,0.03864822226962026,8,0.03379832311814512,False,False,False,False,False
mlp_rank_effect_utility_head,175,0.21666666666666667,0.03980169817561797,6,0.01679801503723522,False,False,False,False,False
mlp_rank_effect_utility_head,176,0.1,0.045837676005285724,10,0.050741019457482446,False,False,False,False,False
mlp_rank_effect_utility_head,177,0.13333333333333333,0.0443110776245679,5,0.00833354717112475,False,False,False,False,False
mlp_rank_effect_utility_head,178,0.15,0.04088211851038962,6,0.016914194589041996,False,False,False,False,False
mlp_rank_effect_utility_head,179,0.15833333333333333,0.044947020862763164,2,0.015845899772529492,False,False,False,False,False
mlp_rank_effect_utility_head,180,0.14166666666666666,0.025609263554691362,7,0.02521060232296901,False,False,False,False,False
mlp_rank_effect_utility_head,181,0.13333333333333333,0.04395277950136984,5,0.008182000427113194,False,False,False,False,False
mlp_rank_effect_utility_head,182,0.16666666666666666,0.03555492333320988,7,0.025644717956855502,False,False,False,False,False
mlp_rank_effect_utility_head,183,0.16666666666666666,0.03632320948435898,9,0.04180801954867198,False,False,False,False,False
mlp_rank_effect_utility_head,184,0.15,0.045493185510526335,10,0.05090140686498188,False,False,False,False,False
mlp_rank_effect_utility_head,185,0.175,0.0337291649692,7,0.025688342959445457,False,False,False,False,False
mlp_rank_effect_utility_head,186,0.11666666666666667,0.045970385467361125,12,0.06717873144555281,False,False,False,False,False
mlp_rank_effect_utility_head,187,0.19166666666666668,0.04464247294321429,6,0.016710238595614817,False,False,False,False,False
mlp_rank_effect_utility_head,188,0.15833333333333333,0.04218110575590364,9,0.04206792356725368,False,False,False,False,False
mlp_rank_effect_utility_head,189,0.11666666666666667,0.04186660875275362,8,0.034081652828587904,False,False,False,False,False
mlp_rank_effect_utility_head,190,0.15833333333333333,0.03566468623317648,8,0.034318543499216494,False,False,False,False,False
mlp_rank_effect_utility_head,191,0.1,0.04698079425873419,6,0.01721516821822363,False,False,False,False,False
mlp_rank_effect_utility_head,192,0.175,0.046120958394268295,8,0.03329224942130964,False,False,False,False,False
mlp_rank_effect_utility_head,193,0.16666666666666666,0.036569438875176476,4,0.0003261414395869938,False,False,False,False,False
mlp_rank_effect_utility_head,194,0.16666666666666666,0.0411140721302817,6,0.016999084971489276,False,False,False,False,False
mlp_rank_effect_utility_head,195,0.10833333333333334,0.034124177678873255,10,0.050982892224001396,False,False,False,False,False
mlp_rank_effect_utility_head,196,0.1,0.049203005069733324,7,0.02551378649775913,False,False,False,False,False
mlp_rank_effect_utility_head,197,0.14166666666666666,0.04144674451050635,9,0.04193123983710345,False,False,False,False,False
mlp_rank_effect_utility_head,198,0.13333333333333333,0.03447046302283786,10,0.050904231543704596,False,False,False,False,False
mlp_rank_effect_utility_head,199,0.125,0.03592820191226668,10,0.050339672756781466,False,False,False,False,False
mlp_rank_effect_utility_head,200,0.11666666666666667,0.04510466050063294,7,0.02558521314938894,False,False,False,False,False
mlp_rank_effect_utility_head,201,0.15833333333333333,0.045004845095769234,6,0.017330128382728245,False,False,False,False,False
mlp_rank_effect_utility_head,202,0.16666666666666666,0.042868443460512835,11,0.05856484874905047,False,False,False,False,False
mlp_rank_effect_utility_head,203,0.10833333333333334,0.03736250892028571,10,0.05101855335037145,False,False,False,False,False
mlp_rank_effect_utility_head,204,0.16666666666666666,0.045000375367624995,5,0.008928185738586392,False,False,False,False,False
mlp_rank_effect_utility_head,205,0.19166666666666668,0.040211875244999994,2,0.016867168107686726,False,False,False,False,False
mlp_rank_effect_utility_head,206,0.16666666666666666,0.05004351404113927,10,0.049865829116209376,False,False,False,False,False
mlp_rank_effect_utility_head,207,0.15833333333333333,0.04436953851227849,8,0.034100464228277894,False,False,False,False,False
mlp_rank_effect_utility_head,208,0.16666666666666666,0.032792711093157886,3,0.007397534482916496,False,False,False,False,False
mlp_rank_effect_utility_head,209,0.16666666666666666,0.041489316705057455,5,0.00833355825493446,False,False,False,False,False
mlp_rank_effect_utility_head,210,0.15,0.03800071107512195,4,0.000644204414150272,False,False,False,False,False
mlp_rank_effect_utility_head,211,0.15833333333333333,0.03309545004898734,8,0.03372433309012045,False,False,False,False,False
mlp_rank_effect_utility_head,212,0.15,0.042005972950750016,3,0.00783569559088218,False,False,False,False,False
mlp_rank_effect_utility_head,213,0.19166666666666668,0.024464687304428568,12,0.06744561215740012,False,False,False,False,False
mlp_rank_effect_utility_head,214,0.15,0.04328841485292683,7,0.025556337690977524,False,False,False,False,False
mlp_rank_effect_utility_head,215,0.08333333333333333,0.04094310101593752,10,0.052264833842122535,False,False,False,False,False
mlp_rank_effect_utility_head,216,0.15,0.037567847737792204,7,0.025829739748003754,False,False,False,False,False
mlp_rank_effect_utility_head,217,0.15,0.03915063405123456,7,0.025744992258594585,False,False,False,False,False
mlp_rank_effect_utility_head,218,0.23333333333333334,0.034828684411445786,8,0.033624394310932726,False,False,False,False,False
mlp_rank_effect_utility_head,219,0.11666666666666667,0.05540797250768116,11,0.059087698768156456,False,False,False,False,False
mlp_rank_effect_utility_head,220,0.10833333333333334,0.0551644382535366,6,0.016892959874434343,False,False,False,False,False
mlp_rank_effect_utility_head,221,0.15,0.039761068620125004,9,0.04222905033377101,False,False,False,False,False
mlp_rank_effect_utility_head,222,0.14166666666666666,0.04340962696000001,6,0.016881620545939946,False,False,False,False,False
mlp_rank_effect_utility_head,223,0.20833333333333334,0.03805795325,4,2.5331466045698525e-05,False,False,False,False,False
mlp_rank_effect_utility_head,224,0.20833333333333334,0.04339459589869047,5,0.008506317067300394,False,False,False,False,False
mlp_rank_effect_utility_head,225,0.16666666666666666,0.03864140560746838,6,0.016796111264116946,False,False,False,False,False
mlp_rank_effect_utility_head,226,0.19166666666666668,0.04354666402181818,8,0.033976074940415095,False,False,False,False,False
mlp_rank_effect_utility_head,227,0.11666666666666667,0.04118321493282355,7,0.02487444670984828,False,False,False,False,False
mlp_rank_effect_utility_head,228,0.15833333333333333,0.043262188671000006,10,0.05042613653245769,False,False,False,False,False
mlp_rank_effect_utility_head,229,0.15833333333333333,0.05375449778693335,11,0.05891889139008896,False,False,False,False,False
mlp_rank_effect_utility_head,230,0.175,0.05220124056960002,7,0.024937515432094715,False,False,False,False,False
mlp_rank_effect_utility_head,231,0.15,0.0334527149857143,9,0.04242925703285425,False,False,False,False,False
mlp_rank_effect_utility_head,232,0.21666666666666667,0.045212700906444456,7,0.024354127234637465,False,False,False,False,False
mlp_rank_effect_utility_head,233,0.15833333333333333,0.04082201191931507,13,0.07561163462090206,False,False,False,False,False
mlp_rank_effect_utility_head,234,0.15,0.05217810088407895,4,0.00027441062888068635,False,False,False,False,False
mlp_rank_effect_utility_head,235,0.225,0.03829877992299999,12,0.06752636215714222,False,False,False,False,False
mlp_rank_effect_utility_head,236,0.11666666666666667,0.05060486019316458,8,0.03367534679262342,False,False,False,False,False
mlp_rank_effect_utility_head,237,0.14166666666666666,0.04978059439337838,9,0.04249735298463525,False,False,False,False,False
mlp_rank_effect_utility_head,238,0.08333333333333333,0.04902158729615386,9,0.041245806624572466,False,False,False,False,False
mlp_rank_effect_utility_head,239,0.09166666666666666,0.039109793456543224,8,0.03427456577043912,False,False,False,False,False
mlp_rank_effect_utility_head,240,0.08333333333333333,0.039086645992054796,6,0.017518120532786445,False,False,False,False,False
mlp_rank_effect_utility_head,241,0.10833333333333334,0.05452196418790122,8,0.033870973388188945,False,False,False,False,False
mlp_rank_effect_utility_head,242,0.16666666666666666,0.026205520025999997,7,0.025389949837974914,False,False,False,False,False
mlp_rank_effect_utility_head,243,0.125,0.04296191833626866,9,0.04253740962722867,False,False,False,False,False
mlp_rank_effect_utility_head,244,0.14166666666666666,0.045310936381,7,0.02550721681018417,False,False,False,False,False
mlp_rank_effect_utility_head,245,0.175,0.03783917598764706,7,0.02540448481237608,False,False,False,False,False
mlp_rank_effect_utility_head,246,0.11666666666666667,0.04665751049753086,10,0.05020100058015263,False,False,False,False,False
mlp_rank_effect_utility_head,247,0.15,0.049629095139425296,4,5.886163627295826e-06,False,False,False,False,False
mlp_rank_effect_utility_head,248,0.15,0.02504709244662161,8,0.03410838596293393,False,False,False,False,False
mlp_rank_effect_utility_head,249,0.18333333333333332,0.04535074099302327,2,0.016268263582083522,False,False,False,False,False
mlp_rank_effect_utility_head,250,0.21666666666666667,0.03448643271038462,5,0.00868656898795632,False,False,False,False,False
mlp_rank_effect_utility_head,251,0.13333333333333333,0.04116340791157894,11,0.058765007443913976,False,False,False,False,False
mlp_rank_effect_utility_head,252,0.125,0.03833446922766234,4,0.00029104711738845573,False,False,False,False,False
