policy_role,paired_against_role,direct_group_key,context_budget_iteration_key,context_key,map,map_family,agents,seed,budget_ms,iteration,selected_candidate,baseline_candidate,baseline_ratio,selected_ratio,corrected_delta_ratio_for_mean,quality_delta_ratio,success_regression,success_gain,both_fail,both_success,safe_high_margin_gain,safe_low_margin_gain,equal_vs_baseline,safe_worse,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
residual::repair5g538_low_beta_b015_cap040,static_flow_shield,,maze-32-32-4|50|366|2000|1,maze-32-32-4|50|366|2000,maze-32-32-4,maze,50,366,2000,1,repair5g538_low_beta_b015_cap040,repair5g59_static_flow_shield,1.14125799574,1.18496801706,0.04371002132,0.04371002132,False,False,False,True,False,False,False,True,False,False,False,False,False
residual::repair5g538_low_beta_b020_cap045,static_flow_shield,,maze-32-32-4|50|366|2000|1,maze-32-32-4|50|366|2000,maze-32-32-4,maze,50,366,2000,1,repair5g538_low_beta_b020_cap045,repair5g59_static_flow_shield,1.14125799574,1.16044776119,0.01918976545,0.01918976545,False,False,False,True,False,False,False,True,False,False,False,False,False
residual::repair5g538_low_beta_b025_cap050,static_flow_shield,,maze-32-32-4|50|366|2000|1,maze-32-32-4|50|366|2000,maze-32-32-4,maze,50,366,2000,1,repair5g538_low_beta_b025_cap050,repair5g59_static_flow_shield,1.14125799574,1.16791044776,0.02665245202,0.02665245202,False,False,False,True,False,False,False,True,False,False,False,False,False
residual::repair5g538_wait_damped_w035,static_flow_shield,,maze-32-32-4|50|366|2000|1,maze-32-32-4|50|366|2000,maze-32-32-4,maze,50,366,2000,1,repair5g538_wait_damped_w035,repair5g59_static_flow_shield,1.14125799574,1.15031982942,0.00906183368,0.00906183368,False,False,False,True,False,False,False,True,False,False,False,False,False
residual::repair5g538_wait_damped_w065,static_flow_shield,,maze-32-32-4|50|366|2000|1,maze-32-32-4|50|366|2000,maze-32-32-4,maze,50,366,2000,1,repair5g538_wait_damped_w065,repair5g59_static_flow_shield,1.14125799574,1.15991471215,0.01865671641,0.01865671641,False,False,False,True,False,False,False,True,False,False,False,False,False
residual::repair5g538_warehouse_bridge_light_cf,static_flow_shield,,maze-32-32-4|50|366|2000|1,maze-32-32-4|50|366|2000,maze-32-32-4,maze,50,366,2000,1,repair5g538_warehouse_bridge_light_cf,repair5g59_static_flow_shield,1.14125799574,1.19616204691,0.05490405117,0.05490405117,False,False,False,True,False,False,False,True,False,False,False,False,False
residual::repair5g538_warehouse_bridge_block_guard,static_flow_shield,,maze-32-32-4|50|366|2000|1,maze-32-32-4|50|366|2000,maze-32-32-4,maze,50,366,2000,1,repair5g538_warehouse_bridge_block_guard,repair5g59_static_flow_shield,1.14125799574,1.16897654584,0.0277185501,0.0277185501,False,False,False,True,False,False,False,True,False,False,False,False,False
residual::repair5g538_warehouse_bridge_c_only_slow,static_flow_shield,,maze-32-32-4|50|366|2000|1,maze-32-32-4|50|366|2000,maze-32-32-4,maze,50,366,2000,1,repair5g538_warehouse_bridge_c_only_slow,repair5g59_static_flow_shield,1.14125799574,1.21375266525,0.07249466951,0.07249466951,False,False,False,True,False,False,False,True,False,False,False,False,False
residual::repair5g538_maze_bridge_block_decay,static_flow_shield,,maze-32-32-4|50|366|2000|1,maze-32-32-4|50|366|2000,maze-32-32-4,maze,50,366,2000,1,repair5g538_maze_bridge_block_decay,repair5g59_static_flow_shield,1.14125799574,1.15031982942,0.00906183368,0.00906183368,False,False,False,True,False,False,False,True,False,False,False,False,False
residual::repair5g538_random_bridge_b_light,static_flow_shield,,maze-32-32-4|50|366|2000|1,maze-32-32-4|50|366|2000,maze-32-32-4,maze,50,366,2000,1,repair5g538_random_bridge_b_light,repair5g59_static_flow_shield,1.14125799574,1.14712153518,0.00586353944,0.00586353944,False,False,False,True,False,False,False,True,False,False,False,False,False
