context_budget_iteration_key,primary_static_candidate,selected_candidate,oracle_candidate_among_run_roles,selected_closes_static_oracle_gap,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
maze-32-32-4|50|286|1000|0,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,repair5g59_additive_fallback,False,False,False,False,False,False
maze-32-32-4|50|286|1000|final,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,repair5g59_additive_fallback,False,False,False,False,False,False
random-32-32-20|50|286|2000|0,repair5g59_wait_aggressive,repair5g59_static_flow_shield,repair5g59_additive_fallback,False,False,False,False,False,False
random-32-32-20|50|286|2000|1,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,True,False,False,False,False,False
random-32-32-20|50|286|2000|final,repair5g59_wait_aggressive,repair5g59_static_flow_shield,repair5g59_additive_fallback,False,False,False,False,False,False
warehouse-10-20-10-2-1|100|286|500|0,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,True,False,False,False,False,False
warehouse-10-20-10-2-1|100|286|500|final,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,True,False,False,False,False,False
maze-32-32-4|50|287|500|0,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,repair5g59_additive_fallback,False,False,False,False,False,False
maze-32-32-4|50|287|500|final,repair5g59_low_beta_high_cap,repair5g59_static_flow_shield,repair5g59_additive_fallback,False,False,False,False,False,False
maze-32-32-4|50|287|2000|0,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,repair5g59_additive_fallback,False,False,False,False,False,False
maze-32-32-4|50|287|2000|1,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_high_beta_cap_safe,False,False,False,False,False,False
maze-32-32-4|50|287|2000|final,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,repair5g59_additive_fallback,False,False,False,False,False,False
maze-32-32-4|100|287|1000|0,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,repair5g59_additive_fallback,False,False,False,False,False,False
maze-32-32-4|100|287|1000|final,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,repair5g59_additive_fallback,False,False,False,False,False,False
maze-32-32-4|100|287|2000|0,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,repair5g59_additive_fallback,False,False,False,False,False,False
maze-32-32-4|100|287|2000|final,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,repair5g59_additive_fallback,False,False,False,False,False,False
random-32-32-20|50|287|2000|0,repair5g59_wait_aggressive,repair5g59_static_flow_shield,repair5g59_additive_fallback,False,False,False,False,False,False
random-32-32-20|50|287|2000|1,repair5g59_wait_aggressive,repair5g59_static_flow_shield,repair5g59_wait_aggressive,False,False,False,False,False,False
