replay_phase,source_replay_phase,map,agents,seed,budget_ms,horizon_id,split,map_family,g562_dataset_row_id,g562_evaluation_uid,g562_identity_digest,theta_id,method,variant_id,actor_training_seed,model_path,actor_success,static_flow_success,success_gain_vs_static_flow,success_regression_vs_static_flow,actor_ratio,static_flow_ratio,delta_vs_static_flow,relative_improvement_vs_static_flow,runtime_speedup_vs_static_flow,actor_runtime_ms,static_flow_runtime_ms,actor_expanded_nodes,static_flow_expanded_nodes,actor_low_level_pibt_calls,static_flow_low_level_pibt_calls,candidate_recognized,fingerprint_match,static_flow_fingerprint_match,scenario_hash_match,static_flow_scenario_hash_match,identity_retained,static_flow_identity_retained,force_additive_false,dual_channel_enabled,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g565_fresh_solver_panel_static_flow_supplement,g565_fresh_solver_panel,maze-36-32-4,32,8039,5000,g559_b5000_i3,validation,maze,g565_real_graph_000750,ff4ab34bf0c38ff32c2f969f9a7a9b52720f6ca74edfb14be202dd0d3dbc3da9,6ec3c526a4aff949b58401fcb03f2ee80a537c52551dd9dc6a83d0a1b91a05a2,g562_g565_fresh_solver_panel_e2_s565_dc35fe92d7f3,g565_E2_phase5p5_repair5g565_rich_cycle_e2_merged_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_rich_cycle_e2_merged_seed565.pt,True,True,False,False,1.23178807947,0.53468013468,0.69710794479,-1.303785010092457,0.9801925936878373,4.608304,232.6556,37,44,1152,1376,True,True,True,True,True,True,True,True,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,False,False,False,False,False
g565_fresh_solver_panel_static_flow_supplement,g565_fresh_solver_panel,maze-36-32-4,32,8519,5000,g559_b5000_i3,validation,maze,g565_real_graph_000665,e1b72f5a571a216cb9483dd00565617868721f5ebd583ed4ef50c0d0eaa22db3,d8369a9f41c265b87f8574c5940b510608c58613d5c90a4f5b95e144343cc1ab,g562_g565_fresh_solver_panel_b2_s565_c986f2476a56,g565_B2_phase5p5_repair5g565_scaling_b2_fold2_all_seed565,B2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b2_fold2_all_seed565.pt,True,True,False,False,1.15646258503,0.462899931926,0.6935626531040001,-1.4982993197218146,0.9777867178835392,4.47242,201.3399,34,35,1056,1088,True,True,True,True,True,True,True,True,True,1.2480217218399048,1.1711182594299316,1.258870244026184,0.7493234276771545,0.7655407190322876,1.01171875,0.7033424973487854,0.9817723631858826,1.0,0.6830657720565796,0.6439186334609985,0.3438016474246979,0.903974175453186,0.9916965365409851,10.870476722717285,False,False,False,False,False
g565_fresh_solver_panel_static_flow_supplement,g565_fresh_solver_panel,maze-36-32-4,32,8519,5000,g559_b5000_i3,validation,maze,g565_real_graph_000665,e1b72f5a571a216cb9483dd00565617868721f5ebd583ed4ef50c0d0eaa22db3,41f9027326be578d40d33f5dfc1507d25d8ea4e997c435e185f3f682805ca0f2,g562_g565_fresh_solver_panel_e2_s565_2b2de699a32d,g565_E2_phase5p5_repair5g565_scaling_e2_fold1_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold1_all_seed565.pt,True,True,False,False,1.15646258503,0.462899931926,0.6935626531040001,-1.4982993197218146,0.9748972359676348,5.054188,201.3399,34,35,1056,1088,True,True,True,True,True,True,True,True,True,1.2494264841079712,1.1930501461029053,1.3007285594940186,0.7350517511367798,0.7630804777145386,1.0255441665649414,0.7092985510826111,0.9817337393760681,0.9989539384841919,0.6803438067436218,0.6449807286262512,0.34161505103111267,0.9093923568725586,1.0,10.827059745788574,False,False,False,False,False
g565_fresh_solver_panel_static_flow_supplement,g565_fresh_solver_panel,maze-36-32-4,32,8519,5000,g559_b5000_i3,validation,maze,g565_real_graph_000665,e1b72f5a571a216cb9483dd00565617868721f5ebd583ed4ef50c0d0eaa22db3,2220451c49cc17ca5587a6e12a5e1dc61071dbf3bb889fd4b92a657bf76d67f6,g562_g565_fresh_solver_panel_e1_s565_a9868c45e08e,g565_E1_phase5p5_repair5g565_scaling_e1_fold2_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold2_all_seed565.pt,True,True,False,False,1.15476190476,0.462899931926,0.691861972834,-1.4946253501385312,0.9774014291255733,4.549994,201.3399,34,35,1056,1088,True,True,True,True,True,True,True,True,True,1.238216519355774,1.1749495267868042,1.2812907695770264,0.7469854950904846,0.7623991370201111,1.014946699142456,0.6997609734535217,0.9812454581260681,1.0,0.6778557896614075,0.647718071937561,0.3426491618156433,0.9384753108024597,1.0,10.838393211364746,False,False,False,False,False
g565_fresh_solver_panel_static_flow_supplement,g565_fresh_solver_panel,maze-36-32-4,32,8039,5000,g559_b5000_i3,validation,maze,g565_real_graph_000750,ff4ab34bf0c38ff32c2f969f9a7a9b52720f6ca74edfb14be202dd0d3dbc3da9,8487a00a8404a5a701a0f9ab4e2e5f7a73cb93c7d7927aa327305b8c6c6ecae7,g562_g565_fresh_solver_panel_e1_s565_371ec8ef3165,g565_E1_phase5p5_repair5g565_scaling_e1_fold3_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold3_all_seed565.pt,True,True,False,False,1.22185430464,0.53468013468,0.6871741699600001,-1.2852060987290395,0.9805492969006548,4.525315,232.6556,40,44,1248,1376,True,True,True,True,True,True,True,True,True,1.2450584173202515,1.1728739738464355,1.2608282566070557,0.7511328458786011,0.7607071399688721,1.0399813652038574,0.6995946168899536,0.9809309840202332,1.0,0.680380642414093,0.6509889364242554,0.34012117981910706,0.9008831977844238,1.0,10.822334289550781,False,False,False,False,False
g565_fresh_solver_panel_static_flow_supplement,g565_fresh_solver_panel,maze-36-32-4,32,8039,5000,g559_b5000_i3,validation,maze,g565_real_graph_000750,ff4ab34bf0c38ff32c2f969f9a7a9b52720f6ca74edfb14be202dd0d3dbc3da9,5aa9f7f1315a5079d8cd6c3e76cd1b9f2d36101977453dc62e52c5cd1e326727,g562_g565_fresh_solver_panel_e2_s565_15327f3844cf,g565_E2_phase5p5_repair5g565_scaling_e2_fold3_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold3_all_seed565.pt,True,True,False,False,1.22185430464,0.53468013468,0.6871741699600001,-1.2852060987290395,0.9798543813258739,4.686991,232.6556,40,44,1248,1376,True,True,True,True,True,True,True,True,True,1.245226263999939,1.173450231552124,1.2801768779754639,0.7468289136886597,0.7570441365242004,1.0257046222686768,0.7006552219390869,0.9809368252754211,1.0,0.6808145642280579,0.6513190865516663,0.3391827940940857,0.897499680519104,1.0,10.816238403320312,False,False,False,False,False
g565_fresh_solver_panel_static_flow_supplement,g565_fresh_solver_panel,empty-16-16,32,7649,1000,g559_b1000_i3,validation,other,g565_real_graph_000694,ed2648f6d084aa98a03f16921ef9a9da12aeea93ade49e21247ffa0c0c7c908c,bdf536aac025e426e758e9e7d98dbdfcf10abc8501a7b0d9a188ba7efb78e045,g562_g565_fresh_solver_panel_e0_s565_798528d3d572,g565_E0_phase5p5_repair5g565_rich_cycle_e0_merged_seed565,E0,565,artifacts/models/gcst/phase5p5_repair5g565_rich_cycle_e0_merged_seed565.pt,True,True,False,False,1.35341365462,0.666666666667,0.6867469879529999,-1.0301204819289849,0.9829920331481307,1.354557,79.6425,18,15,544,448,True,True,True,True,True,True,True,True,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,False,False,False,False,False
g565_fresh_solver_panel_static_flow_supplement,g565_fresh_solver_panel,empty-16-16,32,7649,1000,g559_b1000_i3,validation,other,g565_real_graph_000694,ed2648f6d084aa98a03f16921ef9a9da12aeea93ade49e21247ffa0c0c7c908c,47fd8b0416f611ab2037631a2540388284c97a73cf5e9227d5cc446a612e5a90,g562_g565_fresh_solver_panel_e1_s565_8d006699d97b,g565_E1_phase5p5_repair5g565_rich_cycle_e1_merged_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_rich_cycle_e1_merged_seed565.pt,True,True,False,False,1.35341365462,0.666666666667,0.6867469879529999,-1.0301204819289849,0.9830118466898954,1.352979,79.6425,18,15,544,448,True,True,True,True,True,True,True,True,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,False,False,False,False,False
g565_fresh_solver_panel_static_flow_supplement,g565_fresh_solver_panel,empty-16-16,32,7649,1000,g559_b1000_i3,validation,other,g565_real_graph_000694,ed2648f6d084aa98a03f16921ef9a9da12aeea93ade49e21247ffa0c0c7c908c,27ef4f6b0330eecd644ed77c310d00b035ef6c5a4734c19deada0c05c5253ca4,g562_g565_fresh_solver_panel_e2_s565_6968b4a49efc,g565_E2_phase5p5_repair5g565_rich_cycle_e2_merged_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_rich_cycle_e2_merged_seed565.pt,True,True,False,False,1.35341365462,0.666666666667,0.6867469879529999,-1.0301204819289849,0.9829561728976364,1.357413,79.6425,18,15,544,448,True,True,True,True,True,True,True,True,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,False,False,False,False,False
g565_fresh_solver_panel_static_flow_supplement,g565_fresh_solver_panel,maze-36-32-4,32,8039,5000,g559_b5000_i3,validation,maze,g565_real_graph_000750,ff4ab34bf0c38ff32c2f969f9a7a9b52720f6ca74edfb14be202dd0d3dbc3da9,d87dc42975d77bc8271de9c5412602e8b4481b855f4afdd4430f4e2122320c6c,g562_g565_fresh_solver_panel_b1_s565_a187b53c265a,g565_B1_phase5p5_repair5g565_scaling_b1_fold2_all_seed565,B1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b1_fold2_all_seed565.pt,True,True,False,False,1.2201986755,0.53468013468,0.6855185408200001,-1.2821096134986858,0.9800254496345672,4.647191,232.6556,38,44,1184,1376,True,True,True,True,True,True,True,True,True,1.2480440139770508,1.156984567642212,1.2668358087539673,0.7500779032707214,0.7517090439796448,1.0155653953552246,0.7070396542549133,0.9809726476669312,1.0,0.6840704679489136,0.6509780883789062,0.341921865940094,0.8938339352607727,1.0,10.826569557189941,False,False,False,False,False
g565_fresh_solver_panel_static_flow_supplement,g565_fresh_solver_panel,maze-36-32-4,32,8039,5000,g559_b5000_i3,validation,maze,g565_real_graph_000750,ff4ab34bf0c38ff32c2f969f9a7a9b52720f6ca74edfb14be202dd0d3dbc3da9,63029c66fadc1e678943b31e0532f7a1e1ba80bfb4b5e070613ded658482cf4c,g562_g565_fresh_solver_panel_b2_s565_249fe0d5ac55,g565_B2_phase5p5_repair5g565_scaling_b2_fold3_all_seed565,B2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b2_fold3_all_seed565.pt,True,True,False,False,1.2201986755,0.53468013468,0.6855185408200001,-1.2821096134986858,0.9798019218106077,4.699196,232.6556,38,44,1184,1376,True,True,True,True,True,True,True,True,True,1.2435593605041504,1.1742172241210938,1.2627493143081665,0.7456204891204834,0.7540726661682129,1.0342463254928589,0.6928933262825012,0.9801782369613647,1.0,0.6800499558448792,0.6518275737762451,0.3431050777435303,0.8975105285644531,0.9858382940292358,10.827075004577637,False,False,False,False,False
g565_fresh_solver_panel_static_flow_supplement,g565_fresh_solver_panel,maze-36-32-4,32,8039,5000,g559_b5000_i3,validation,maze,g565_real_graph_000750,ff4ab34bf0c38ff32c2f969f9a7a9b52720f6ca74edfb14be202dd0d3dbc3da9,938616ce5207216a1507be0eb729dd491ef25f7985bc214eede8c5d3ddaf780b,g562_g565_fresh_solver_panel_e2_s565_5c74dc6a5bf2,g565_E2_phase5p5_repair5g565_screening_scaling_e2_fold0_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e2_fold0_all_seed565.pt,True,True,False,False,1.2201986755,0.53468013468,0.6855185408200001,-1.2821096134986858,0.979835946351603,4.69128,232.6556,38,44,1184,1376,True,True,True,True,True,True,True,True,True,1.2425165176391602,1.1728942394256592,1.2837885618209839,0.7415657043457031,0.753126323223114,1.0247608423233032,0.7031734585762024,0.980908215045929,1.0,0.6802757978439331,0.6501518487930298,0.34093499183654785,0.8933666348457336,1.0,10.823047637939453,False,False,False,False,False
g565_fresh_solver_panel_static_flow_supplement,g565_fresh_solver_panel,maze-36-32-4,32,8039,5000,g559_b5000_i3,validation,maze,g565_real_graph_000750,ff4ab34bf0c38ff32c2f969f9a7a9b52720f6ca74edfb14be202dd0d3dbc3da9,4bb557f9eb03dc92ed132083452a1b5a22fc1a345779ca2246db953068084ecb,g562_g565_fresh_solver_panel_e1_s565_6f3ff13a56f8,g565_E1_phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565.pt,True,True,False,False,1.2201986755,0.53468013468,0.6855185408200001,-1.2821096134986858,0.9791169350748488,4.858562,232.6556,38,44,1184,1376,True,True,True,True,True,True,True,True,True,1.2399553060531616,1.1786961555480957,1.2612760066986084,0.7404634356498718,0.7520171403884888,1.0367614030838013,0.6983156800270081,0.9806737303733826,1.0,0.6758701801300049,0.6531448364257812,0.34054380655288696,0.8918864130973816,1.0,10.823408126831055,False,False,False,False,False
g565_fresh_solver_panel_static_flow_supplement,g565_fresh_solver_panel,empty-16-16,32,7649,1000,g559_b1000_i3,validation,other,g565_real_graph_000694,ed2648f6d084aa98a03f16921ef9a9da12aeea93ade49e21247ffa0c0c7c908c,34ffda7f0f5c167ddbc8e762c8e00dca7e33df03ccbeff220e16d2730c8974e7,g562_g565_fresh_solver_panel_e1_s565_ec0f3bff80f2,g565_E1_phase5p5_repair5g565_scaling_e1_fold0_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold0_all_seed565.pt,True,True,False,False,1.34939759036,0.666666666667,0.6827309236929999,-1.0240963855389877,0.9828782999026902,1.363615,79.6425,20,15,608,448,True,True,True,True,True,True,True,True,True,1.2412937879562378,1.1735131740570068,1.2841061353683472,0.744724452495575,0.7547122240066528,1.0267715454101562,0.7050063610076904,0.9808396100997925,1.0,0.6821592450141907,0.651677668094635,0.3422267735004425,0.9053452014923096,1.0,10.824753761291504,False,False,False,False,False
g565_fresh_solver_panel_static_flow_supplement,g565_fresh_solver_panel,maze-36-32-4,32,8519,5000,g559_b5000_i3,validation,maze,g565_real_graph_000665,e1b72f5a571a216cb9483dd00565617868721f5ebd583ed4ef50c0d0eaa22db3,05ec5d92ee23214449d783ae752a21f19c0b74912f4669f97d7500e1f23dce6f,g562_g565_fresh_solver_panel_b2_s565_8abc47ceb3b3,g565_B2_phase5p5_repair5g565_scaling_b2_fold0_all_seed565,B2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b2_fold0_all_seed565.pt,True,True,False,False,1.14455782313,0.462899931926,0.681657891204,-1.472581532617229,0.9777423401918844,4.481355,201.3399,34,35,1056,1088,True,True,True,True,True,True,True,True,True,1.2401213645935059,1.1776140928268433,1.2651647329330444,0.7380880117416382,0.7530681490898132,1.0147606134414673,0.6983122825622559,0.980742335319519,1.0,0.683738112449646,0.6503365635871887,0.34561100602149963,0.9068957567214966,1.0,10.841371536254883,False,False,False,False,False
