plan_row_id,replay_phase,context_id,g566_dataset_row_id,g566_instance_uid,g566_evaluation_uid,g566_identity_digest,g566_scenario_sha256,g566_physical_map_sha256,g566_assignment_sha256,split,map,map_family,agents,agent_count,seed,budget_ms,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,horizon_id,role,candidate_id,theta_id,materialized_method,generated_theta_uid,sampling_policy,model_path,variant_id,actor_training_seed,expected_updateparams_fingerprint,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none
g566_three_tier_smoke_00000177,three_tier_smoke,g566_valid_000072,g566_valid_000072,a86f0d3053e95cb56ff7d8b0b4049c9b501c9f4cad4accb769e4454f6c30001f,c230cfbf855d4815c032f6bccfb7070c76e53069d2c58d56583ce624be8a128a,33268c2f28745b49434e1dccabe2fc46a66f8547792c8d321c24527c5a2c70d6,bd60113732e5c0625642d011466c010f5a885d89d1640e8acba3ed43891bb1fd,8fe1eb935524ce26bbdd9a46654fa81b05aca8426679db38bf5cc04201fb164d,8635a0f869d71e18ea243cc3e627ca6c09948801f3c081d157ea96ae980d03f9,VALIDATION,g566-tree-32x32-a-v2,tree,8,8,566000074,1000,1000,1000,1.0,3,budget1000_ltm3,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_three_tier_smoke_00000178,three_tier_smoke,g566_valid_000072,g566_valid_000072,a86f0d3053e95cb56ff7d8b0b4049c9b501c9f4cad4accb769e4454f6c30001f,c230cfbf855d4815c032f6bccfb7070c76e53069d2c58d56583ce624be8a128a,d0abc4e596fd104281bdd276fbfea8c958d24f504f59cec969ae2e3dd50727b0,bd60113732e5c0625642d011466c010f5a885d89d1640e8acba3ed43891bb1fd,8fe1eb935524ce26bbdd9a46654fa81b05aca8426679db38bf5cc04201fb164d,8635a0f869d71e18ea243cc3e627ca6c09948801f3c081d157ea96ae980d03f9,VALIDATION,g566-tree-32x32-a-v2,tree,8,8,566000074,1000,1000,1000,1.0,3,budget1000_ltm3,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,b14ddb3c2c8bdf6a47c1d803abb153fdf79b86634f684c60d006d6038cc92535,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0
g566_three_tier_smoke_00000179,three_tier_smoke,g566_valid_000072,g566_valid_000072,a86f0d3053e95cb56ff7d8b0b4049c9b501c9f4cad4accb769e4454f6c30001f,c230cfbf855d4815c032f6bccfb7070c76e53069d2c58d56583ce624be8a128a,2da450064d95600a807b8251d4826c4e0b5f90efb1d78b893b04c27d590b38f1,bd60113732e5c0625642d011466c010f5a885d89d1640e8acba3ed43891bb1fd,8fe1eb935524ce26bbdd9a46654fa81b05aca8426679db38bf5cc04201fb164d,8635a0f869d71e18ea243cc3e627ca6c09948801f3c081d157ea96ae980d03f9,VALIDATION,g566-tree-32x32-a-v2,tree,8,8,566000074,1000,1000,1000,1.0,3,budget1000_ltm3,tierC_g556,g556_c063174,g556_c063174,g556_c063174,bd93370bee70d37691ae5cd3822ab18381e1fa0457904a7ef747bda1d5d65dc3,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g566_three_tier_smoke_00000180,three_tier_smoke,g566_valid_000073,g566_valid_000073,67de96246bf142fed0f3b7230b966f1f35a5e5a12c20bf879db24aa6cfb4ad19,b1460b66765efdf257cca91974e3c523c09f5e4dae54434c540c752a0d14becd,1612563f7f63feba9969b99527df7d5bfb4e75d7162b9ed8712223f585d1c6a0,3e7e621bb742861999c0fa5bcd147e98b539245129d17d04054b8680b55c673d,0197b70e303a767a3e4f14a4bd66438add49ea905257d25924a6c1c56b4cf02f,927e2f004c74b0424fe3df5bffddda99ea515bf295b8c043d2f43134eb7453a8,CALIBRATION,g566-string-32x24-a-v3,irregular_bottleneck,12,12,566000075,2000,2000,2000,2.0,4,budget2000_ltm4,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_three_tier_smoke_00000181,three_tier_smoke,g566_valid_000073,g566_valid_000073,67de96246bf142fed0f3b7230b966f1f35a5e5a12c20bf879db24aa6cfb4ad19,b1460b66765efdf257cca91974e3c523c09f5e4dae54434c540c752a0d14becd,8b268d4f9a517e03803c3e5edcda9c6442a8765645a7b5f63328a742f394987f,3e7e621bb742861999c0fa5bcd147e98b539245129d17d04054b8680b55c673d,0197b70e303a767a3e4f14a4bd66438add49ea905257d25924a6c1c56b4cf02f,927e2f004c74b0424fe3df5bffddda99ea515bf295b8c043d2f43134eb7453a8,CALIBRATION,g566-string-32x24-a-v3,irregular_bottleneck,12,12,566000075,2000,2000,2000,2.0,4,budget2000_ltm4,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fad3b19767ca348743cd35798bbdfdf83dfab4bf4a00fbbd1c741aa79cd59731,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0
g566_three_tier_smoke_00000182,three_tier_smoke,g566_valid_000073,g566_valid_000073,67de96246bf142fed0f3b7230b966f1f35a5e5a12c20bf879db24aa6cfb4ad19,b1460b66765efdf257cca91974e3c523c09f5e4dae54434c540c752a0d14becd,f64af7b3974bab8f70994331ed002f1382b6f3ed469bc3010889a25e4d0d71da,3e7e621bb742861999c0fa5bcd147e98b539245129d17d04054b8680b55c673d,0197b70e303a767a3e4f14a4bd66438add49ea905257d25924a6c1c56b4cf02f,927e2f004c74b0424fe3df5bffddda99ea515bf295b8c043d2f43134eb7453a8,CALIBRATION,g566-string-32x24-a-v3,irregular_bottleneck,12,12,566000075,2000,2000,2000,2.0,4,budget2000_ltm4,tierC_g556,g556_c063174,g556_c063174,g556_c063174,a8677b1a2f9312445f6d3f110788d5360b649af33f7ba43ebd6a50397d85ef6c,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g566_three_tier_smoke_00000183,three_tier_smoke,g566_valid_000074,g566_valid_000074,4939b5a4af0c93ec635d44ddd833c2cc9e7615e32bf49986dd984b93b1467b1f,a4131156955fcc3c7e0f54b8895599d320858c89213a179aa02d3eef7be2e10e,59a532ea9fce919bd5221fd9e8d8ee84cf75f2f700a6df244f4e4d2068622755,1e045160e85c93c373ebf5f21fb69292e30a55e3c4afcb6760fdb1b1de7b26f0,bcbaf861f3cab296520618d4834f374d8ca9ad13ca1b3e5d97a462fa142a8598,2787f9d331b266eb3cb57c02bf39bfb63e6c5e5f7720d4296fce5d79533eca4b,VALIDATION,g566-corners-48x48-a-v0,irregular_bottleneck,16,16,566000076,5000,5000,5000,5.0,6,budget5000_ltm6,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_three_tier_smoke_00000184,three_tier_smoke,g566_valid_000074,g566_valid_000074,4939b5a4af0c93ec635d44ddd833c2cc9e7615e32bf49986dd984b93b1467b1f,a4131156955fcc3c7e0f54b8895599d320858c89213a179aa02d3eef7be2e10e,66b9f3f807e829e4a9b0525ea3549ed8de094f5433a99995fdbf7a20d331b1f1,1e045160e85c93c373ebf5f21fb69292e30a55e3c4afcb6760fdb1b1de7b26f0,bcbaf861f3cab296520618d4834f374d8ca9ad13ca1b3e5d97a462fa142a8598,2787f9d331b266eb3cb57c02bf39bfb63e6c5e5f7720d4296fce5d79533eca4b,VALIDATION,g566-corners-48x48-a-v0,irregular_bottleneck,16,16,566000076,5000,5000,5000,5.0,6,budget5000_ltm6,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,cf69e10bfea9aa1753f91b4c96f63534714321b5bc7379678a999182580f88d5,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0
g566_three_tier_smoke_00000185,three_tier_smoke,g566_valid_000074,g566_valid_000074,4939b5a4af0c93ec635d44ddd833c2cc9e7615e32bf49986dd984b93b1467b1f,a4131156955fcc3c7e0f54b8895599d320858c89213a179aa02d3eef7be2e10e,9967dfa9e90fc9b5270ff8443b5ba1ba48ecbbbdd84d9a1b1a8291deae3ea08e,1e045160e85c93c373ebf5f21fb69292e30a55e3c4afcb6760fdb1b1de7b26f0,bcbaf861f3cab296520618d4834f374d8ca9ad13ca1b3e5d97a462fa142a8598,2787f9d331b266eb3cb57c02bf39bfb63e6c5e5f7720d4296fce5d79533eca4b,VALIDATION,g566-corners-48x48-a-v0,irregular_bottleneck,16,16,566000076,5000,5000,5000,5.0,6,budget5000_ltm6,tierC_g556,g556_c063174,g556_c063174,g556_c063174,54f301564115e700ebc82d319037ba4a7ecaf5420133aa79741739ed7bf2daac,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g566_three_tier_smoke_00000186,three_tier_smoke,g566_valid_000077,g566_valid_000077,19cc6df8cffbbb9e56926ff95905b7e607c90267a3be462d869a092b6727a192,adbc8d31f43ff2ba5b760a1a692df5534238143964d8cf979c734d4cca491798,2e29b2c2ac3e723cd7976d5534fc8eab7c27a7229f31401077c1c4dfd0735b7a,7218fbe35a3d1aff0731d2d78f04d4571c2bfeec377731a50c6bf7cc7d2ca83d,2fade018c640e27655715f6d49617b7ffd80cb4ab8809b9274fa73f4897ac546,cca8be49ad20993f1a46355a127de2282240dfe14a7a1e19de3068ea0bcc3891,VALIDATION,g566-lanes-64x48-a-v3,lanes,48,48,566000079,2000,2000,2000,2.0,4,budget2000_ltm4,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_three_tier_smoke_00000187,three_tier_smoke,g566_valid_000077,g566_valid_000077,19cc6df8cffbbb9e56926ff95905b7e607c90267a3be462d869a092b6727a192,adbc8d31f43ff2ba5b760a1a692df5534238143964d8cf979c734d4cca491798,e63cc389c8210087ae62ac8b2cb0163502123eebecf150c05649e033ab8b6174,7218fbe35a3d1aff0731d2d78f04d4571c2bfeec377731a50c6bf7cc7d2ca83d,2fade018c640e27655715f6d49617b7ffd80cb4ab8809b9274fa73f4897ac546,cca8be49ad20993f1a46355a127de2282240dfe14a7a1e19de3068ea0bcc3891,VALIDATION,g566-lanes-64x48-a-v3,lanes,48,48,566000079,2000,2000,2000,2.0,4,budget2000_ltm4,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,5c6572226fe030f7909fea74e66f9962584e642314661915781de99b4f944908,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0
g566_three_tier_smoke_00000188,three_tier_smoke,g566_valid_000077,g566_valid_000077,19cc6df8cffbbb9e56926ff95905b7e607c90267a3be462d869a092b6727a192,adbc8d31f43ff2ba5b760a1a692df5534238143964d8cf979c734d4cca491798,823d9ed19937bbd2777757dbb08e6050865829da0f4b4f25abfd938424b1f903,7218fbe35a3d1aff0731d2d78f04d4571c2bfeec377731a50c6bf7cc7d2ca83d,2fade018c640e27655715f6d49617b7ffd80cb4ab8809b9274fa73f4897ac546,cca8be49ad20993f1a46355a127de2282240dfe14a7a1e19de3068ea0bcc3891,VALIDATION,g566-lanes-64x48-a-v3,lanes,48,48,566000079,2000,2000,2000,2.0,4,budget2000_ltm4,tierC_g556,g556_c063174,g556_c063174,g556_c063174,980a0ae3233ecb88f5adaa924efda3a629b79b1a9265d8167231304c4ab5e9dc,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g566_three_tier_smoke_00000189,three_tier_smoke,g566_valid_000078,g566_valid_000078,3e1b23161214a83637f7570396c211e64a83b96f68cea6c4ef87062e2a4dcc0c,53ede4760cf8e21f1bed049b48bc2bf79ebb0170282e388aac3d64507ca87103,4b2b686802cc31a050e73d5d4d718ec0bda0113ed1113142e61ffeac4eb1d1a2,f061d10b63fcca6d2a47a0fcdc497ac94ed265dd32bb970c540ca6024f6c042e,68ca0383584a7ad06a69890bd3f7f843600b64962d0be46819e0d3f4e561acf9,2b517aec67dfa32e6078dcf66c4f3b53902b744b7e1395dbf24f15895ad79152,TRAIN,g566-plaza-64x64-a-v0,plaza,64,64,566000080,5000,5000,5000,5.0,6,budget5000_ltm6,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_three_tier_smoke_00000190,three_tier_smoke,g566_valid_000078,g566_valid_000078,3e1b23161214a83637f7570396c211e64a83b96f68cea6c4ef87062e2a4dcc0c,53ede4760cf8e21f1bed049b48bc2bf79ebb0170282e388aac3d64507ca87103,408449543b23e68ba0ffb75393800f3f69e5a761593004e266c15af31cf07af5,f061d10b63fcca6d2a47a0fcdc497ac94ed265dd32bb970c540ca6024f6c042e,68ca0383584a7ad06a69890bd3f7f843600b64962d0be46819e0d3f4e561acf9,2b517aec67dfa32e6078dcf66c4f3b53902b744b7e1395dbf24f15895ad79152,TRAIN,g566-plaza-64x64-a-v0,plaza,64,64,566000080,5000,5000,5000,5.0,6,budget5000_ltm6,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,550d9d4864f82181d8090707d62efc26f59754b45e137119f19b835def7bd645,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0
g566_three_tier_smoke_00000191,three_tier_smoke,g566_valid_000078,g566_valid_000078,3e1b23161214a83637f7570396c211e64a83b96f68cea6c4ef87062e2a4dcc0c,53ede4760cf8e21f1bed049b48bc2bf79ebb0170282e388aac3d64507ca87103,5ec12760d2ae22504597f1716a6a253dc08673be30e029e9b690f2258d95a21b,f061d10b63fcca6d2a47a0fcdc497ac94ed265dd32bb970c540ca6024f6c042e,68ca0383584a7ad06a69890bd3f7f843600b64962d0be46819e0d3f4e561acf9,2b517aec67dfa32e6078dcf66c4f3b53902b744b7e1395dbf24f15895ad79152,TRAIN,g566-plaza-64x64-a-v0,plaza,64,64,566000080,5000,5000,5000,5.0,6,budget5000_ltm6,tierC_g556,g556_c063174,g556_c063174,g556_c063174,6350c824ff25653432aad8207fd3ac0a01fee6aa38cb4dc43b04606bf9d03cf6,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g566_three_tier_smoke_00000192,three_tier_smoke,g566_valid_000079,g566_valid_000079,6c41f34b166ff92d763f102a11f3f868fdd4fb7fbb77e2958c41bf96be399727,700e2317dac6f661b167b1fb1dfa364fee292e2d146444311db89b3f9b906e08,6a07bf28f5255cc4c22245ef4aa4f29bdb58ce8be0864e19b9251b9415ad085c,509d389ba1168b113e7e8ad32c934866643bf94386e6de9ff9154446008b6f46,2bb83ff39747a509e476588157216eb0038a18770ad0e273f6373cc07c6ced47,913322a8b12bedf37650aee36b40603601c4a63f49b353b13a9887fb9074b404,VALIDATION,g566-islands-72x48-a-v1,islands,80,80,566000081,500,500,500,0.5,2,budget500_ltm2,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_three_tier_smoke_00000193,three_tier_smoke,g566_valid_000079,g566_valid_000079,6c41f34b166ff92d763f102a11f3f868fdd4fb7fbb77e2958c41bf96be399727,700e2317dac6f661b167b1fb1dfa364fee292e2d146444311db89b3f9b906e08,685856556bb137065724ba2355bf6651856c648b5b73d4d6f960634d0dc25ae4,509d389ba1168b113e7e8ad32c934866643bf94386e6de9ff9154446008b6f46,2bb83ff39747a509e476588157216eb0038a18770ad0e273f6373cc07c6ced47,913322a8b12bedf37650aee36b40603601c4a63f49b353b13a9887fb9074b404,VALIDATION,g566-islands-72x48-a-v1,islands,80,80,566000081,500,500,500,0.5,2,budget500_ltm2,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,b0618c12abaf8b07f2c1e632912b6038f4dc284dad00e35834049230301217cc,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0
g566_three_tier_smoke_00000194,three_tier_smoke,g566_valid_000079,g566_valid_000079,6c41f34b166ff92d763f102a11f3f868fdd4fb7fbb77e2958c41bf96be399727,700e2317dac6f661b167b1fb1dfa364fee292e2d146444311db89b3f9b906e08,05a3f12ce936f243a9426972c63124642d993f402c6dc02761e6ad7b60578be7,509d389ba1168b113e7e8ad32c934866643bf94386e6de9ff9154446008b6f46,2bb83ff39747a509e476588157216eb0038a18770ad0e273f6373cc07c6ced47,913322a8b12bedf37650aee36b40603601c4a63f49b353b13a9887fb9074b404,VALIDATION,g566-islands-72x48-a-v1,islands,80,80,566000081,500,500,500,0.5,2,budget500_ltm2,tierC_g556,g556_c063174,g556_c063174,g556_c063174,dc28bc45a6ccefe726bcf4f9cf2334a7975c332703652f231935479b95f066dc,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
