policy_role,paired_against_role,direct_group_key,context_budget_iteration_key,context_key,map,map_family,agents,seed,budget_ms,iteration,selected_candidate,baseline_candidate,baseline_ratio,selected_ratio,corrected_delta_ratio_for_mean,quality_delta_ratio,success_regression,success_gain,both_fail,both_success,safe_high_margin_gain,safe_low_margin_gain,equal_vs_baseline,safe_worse,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
residual_selector,static_flow_shield,,maze-32-32-4|50|406|500|final,maze-32-32-4|50|406|500,maze-32-32-4,maze,50,406,500,final,repair5g538_random_bridge_c_light,repair5g59_static_flow_shield,1.16334467671,1.16334467671,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
residual_selector,static_flow_shield,,maze-32-32-4|50|406|1000|final,maze-32-32-4|50|406|1000,maze-32-32-4,maze,50,406,1000,final,repair5g538_random_bridge_c_light,repair5g59_static_flow_shield,1.16334467671,1.16334467671,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
residual_selector,static_flow_shield,,maze-32-32-4|50|406|2000|final,maze-32-32-4|50|406|2000,maze-32-32-4,maze,50,406,2000,final,repair5g538_random_bridge_c_light,repair5g59_static_flow_shield,1.16334467671,1.16334467671,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
residual_selector,static_flow_shield,,maze-32-32-4|100|406|500|final,maze-32-32-4|100|406|500,maze-32-32-4,maze,100,406,500,final,repair5g538_random_bridge_c_light,repair5g59_static_flow_shield,,,0,,False,False,True,False,False,False,False,False,False,False,False,False,False
residual_selector,static_flow_shield,,maze-32-32-4|100|406|1000|final,maze-32-32-4|100|406|1000,maze-32-32-4,maze,100,406,1000,final,repair5g538_random_bridge_c_light,repair5g59_static_flow_shield,1.35790293278,1.35790293278,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
residual_selector,static_flow_shield,,maze-32-32-4|100|406|2000|final,maze-32-32-4|100|406|2000,maze-32-32-4,maze,100,406,2000,final,repair5g538_random_bridge_c_light,repair5g59_static_flow_shield,1.35790293278,1.35790293278,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
residual_selector,static_flow_shield,,random-32-32-20|50|406|500|final,random-32-32-20|50|406|500,random-32-32-20,random,50,406,500,final,repair5g538_random_bridge_c_light,repair5g59_static_flow_shield,1.13399503722,1.13399503722,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
residual_selector,static_flow_shield,,random-32-32-20|50|406|1000|final,random-32-32-20|50|406|1000,random-32-32-20,random,50,406,1000,final,repair5g538_random_bridge_c_light,repair5g59_static_flow_shield,1.13399503722,1.13399503722,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
residual_selector,static_flow_shield,,random-32-32-20|50|406|2000|final,random-32-32-20|50|406|2000,random-32-32-20,random,50,406,2000,final,repair5g538_random_bridge_c_light,repair5g59_static_flow_shield,1.12655086849,1.13399503722,0.00744416873,0.00744416873,False,False,False,True,False,False,False,True,False,False,False,False,False
residual_selector,static_flow_shield,,random-32-32-20|100|406|500|final,random-32-32-20|100|406|500,random-32-32-20,random,100,406,500,final,repair5g538_random_bridge_c_light,repair5g59_static_flow_shield,1.22194304858,1.22194304858,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
