rule_id,map_width,map_height,obstacle_ratio_min,obstacle_ratio_max,agents,predicted_margin_ratio,nearest_support_count,min_support_neighbors,min_predicted_margin_ratio,max_neighbor_distance,feature_values,source,map,instance_id,iteration,fold_id,false_positive_risk,fold_agreement
block_heavy,32.0,32.0,0.218515625,0.238515625,50.0,0.005480817139999816,20,4,0.001,1000000000.0,50;790;0.0632911392405;32;32;0.228515625;0;0;0;1;1;5100;408;175;2744;0.08;0.0343137254902;8.16;102;0;0;6.4548393279;0,repair5e5_crossfold_utility_reranker,maze-32-32-4,5,0,3,0.15,5
block_heavy,32.0,32.0,0.218515625,0.238515625,50.0,0.005480817139999816,20,4,0.001,1000000000.0,50;790;0.0632911392405;32;32;0.228515625;1;1;1.19880418535;1;1;5500;213;95;3114;0.0387272727273;0.0172727272727;4.26;110;995;22;6.45460081801;6.4548393279,repair5e5_crossfold_utility_reranker,maze-32-32-4,5,1,3,0.15,5
block_heavy,32.0,32.0,0.218515625,0.238515625,50.0,0.005480817139999816,20,4,0.001,1000000000.0,50;790;0.0632911392405;32;32;0.228515625;2;1;1.19631290483;0;1;5700;186;76;3326;0.0326315789474;0.0133333333333;3.72;114;1483;33;6.39745703875;6.88668618684,repair5e5_crossfold_utility_reranker,maze-32-32-4,5,2,3,0.15,5
block_heavy,32.0,32.0,0.218515625,0.238515625,50.0,0.005480817139999816,20,4,0.001,1000000000.0,50;790;0.0632911392405;32;32;0.228515625;3;1;1.19631290483;1;1;5400;219;75;3138;0.0405555555556;0.0138888888889;4.38;108;1732;50;6.46225320735;7.04350303804,repair5e5_crossfold_utility_reranker,maze-32-32-4,5,3,3,0.15,5
block_heavy,32.0,32.0,0.218515625,0.238515625,50.0,0.0031055900599998854,20,4,0.001,1000000000.0,50;790;0.0632911392405;32;32;0.228515625;0;0;0;1;1;5000;570;288;2216;0.114;0.0576;11.4;100;0;0;6.3216086145;0,repair5e5_crossfold_utility_reranker,maze-32-32-4,6,0,3,0.15,5
block_heavy,32.0,32.0,0.218515625,0.238515625,50.0,0.0031055900599998854,20,4,0.001,1000000000.0,50;790;0.0632911392405;32;32;0.228515625;1;1;1.24223602484;0;1;5400;513;235;2459;0.095;0.0435185185185;10.26;108;1001;42;6.34691158815;6.3216086145,repair5e5_crossfold_utility_reranker,maze-32-32-4,6,1,3,0.15,5
block_heavy,32.0,32.0,0.218515625,0.238515625,50.0,0.0031055900599998854,20,4,0.001,1000000000.0,50;790;0.0632911392405;32;32;0.228515625;2;1;1.24223602484;0;1;5200;607;257;2255;0.116730769231;0.0494230769231;12.14;104;1412;59;6.39541806478;6.73573244878,repair5e5_crossfold_utility_reranker,maze-32-32-4,6,2,3,0.15,5
block_heavy,32.0,32.0,0.218515625,0.238515625,50.0,0.0031055900599998854,20,4,0.001,1000000000.0,50;790;0.0632911392405;32;32;0.228515625;3;1;1.24223602484;0;1;5700;393;183;2914;0.0689473684211;0.0321052631579;7.86;114;1633;77;6.36803839181;6.89263994319,repair5e5_crossfold_utility_reranker,maze-32-32-4,6,3,3,0.15,5
block_heavy,32.0,32.0,0.218515625,0.238515625,50.0,0.014866204160000063,20,4,0.001,1000000000.0,50;790;0.0632911392405;32;32;0.228515625;0;0;0;1;1;4200;326;144;1899;0.077619047619;0.0342857142857;6.52;84;0;0;6.54433116479;0,repair5e5_crossfold_utility_reranker,maze-32-32-4,7,0,3,0.15,5
block_heavy,32.0,32.0,0.218515625,0.238515625,50.0,0.014866204160000063,20,4,0.001,1000000000.0,50;790;0.0632911392405;32;32;0.228515625;1;1;1.16055500496;0;1;5800;293;99;3350;0.0505172413793;0.0170689655172;5.86;116;1061;25;6.44232906133;6.54433116479,repair5e5_crossfold_utility_reranker,maze-32-32-4,7,1,3,0.15,5
block_heavy,32.0,32.0,0.218515625,0.238515625,50.0,0.014866204160000063,20,4,0.001,1000000000.0,50;790;0.0632911392405;32;32;0.228515625;2;1;1.16055500496;0;1;4600;191;71;2215;0.0415217391304;0.0154347826087;3.82;92;1522;45;6.43816964028;6.92502535038,repair5e5_crossfold_utility_reranker,maze-32-32-4,7,2,3,0.15,5
block_heavy,32.0,32.0,0.218515625,0.238515625,50.0,0.014866204160000063,20,4,0.001,1000000000.0,50;790;0.0632911392405;32;32;0.228515625;3;1;1.16055500496;1;1;4400;184;76;2121;0.0418181818182;0.0172727272727;3.68;88;1705;45;6.53669243265;7.06935259213,repair5e5_crossfold_utility_reranker,maze-32-32-4,7,3,3,0.15,5
block_heavy,32.0,32.0,0.218515625,0.238515625,50.0,0.01954242135999995,20,4,0.001,1000000000.0,50;790;0.0632911392405;32;32;0.228515625;0;0;0;1;1;5000;416;198;2541;0.0832;0.0396;8.32;100;0;0;6.39691821202;0,repair5e5_crossfold_utility_reranker,maze-32-32-4,8,0,3,0.15,5
block_heavy,32.0,32.0,0.218515625,0.238515625,50.0,0.01954242135999995,20,4,0.001,1000000000.0,50;790;0.0632911392405;32;32;0.228515625;1;1;1.18922783603;0;1;5250;343;142;2691;0.0653333333333;0.0270476190476;6.86;105;993;34;6.39899203511;6.39691821202,repair5e5_crossfold_utility_reranker,maze-32-32-4,8,1,3,0.15,5
block_heavy,32.0,32.0,0.218515625,0.238515625,50.0,0.01954242135999995,20,4,0.001,1000000000.0,50;790;0.0632911392405;32;32;0.228515625;2;1;1.18922783603;1;1;4950;324;138;2526;0.0654545454545;0.0278787878788;6.48;99;1501;61;6.36592501676;6.78655294758,repair5e5_crossfold_utility_reranker,maze-32-32-4,8,2,3,0.15,5
block_heavy,32.0,32.0,0.218515625,0.238515625,50.0,0.01954242135999995,20,4,0.001,1000000000.0,50;790;0.0632911392405;32;32;0.228515625;3;1;1.1701620591;1;1;4950;251;107;2567;0.0507070707071;0.0216161616162;5.02;99;1672;92;6.45228789753;6.86136021935,repair5e5_crossfold_utility_reranker,maze-32-32-4,8,3,3,0.15,5
wait_heavy,32.0,32.0,0.218515625,0.238515625,50.0,0.03272186416,20,4,0.001,1000000000.0,50;790;0.0632911392405;32;32;0.228515625;0;0;0;1;1;4150;334;141;1861;0.0804819277108;0.0339759036145;6.68;83;0;0;6.49508582523;0,repair5e5_crossfold_utility_reranker,maze-32-32-4,9,0,3,0.25,2
wait_heavy,32.0,32.0,0.218515625,0.238515625,50.0,0.03272186416,20,4,0.001,1000000000.0,50;790;0.0632911392405;32;32;0.228515625;1;1;1.15666831929;0;1;4450;200;77;2122;0.0449438202247;0.0173033707865;4;89;1008;28;6.3833976701;6.49508582523,repair5e5_crossfold_utility_reranker,maze-32-32-4,9,1,3,0.25,2
wait_heavy,32.0,32.0,0.218515625,0.238515625,50.0,0.03272186416,20,4,0.001,1000000000.0,50;790;0.0632911392405;32;32;0.228515625;2;1;1.15666831929;0;1;4600;289;123;2096;0.0628260869565;0.0267391304348;5.78;92;1430;28;6.42724596534;6.87370846512,repair5e5_crossfold_utility_reranker,maze-32-32-4,9,2,3,0.25,2
wait_heavy,32.0,32.0,0.218515625,0.238515625,50.0,0.03272186416,20,4,0.001,1000000000.0,50;790;0.0632911392405;32;32;0.228515625;3;1;1.15666831929;0;1;4700;239;96;2340;0.0508510638298;0.0204255319149;4.78;94;1679;28;6.53446305326;7.03590795342,repair5e5_crossfold_utility_reranker,maze-32-32-4,9,3,3,0.25,2
block_heavy,32.0,32.0,0.218515625,0.238515625,50.0,0.025740650799999987,20,4,0.001,1000000000.0,50;790;0.0632911392405;32;32;0.228515625;0;0;0;1;1;5200;466;229;2736;0.0896153846154;0.0440384615385;9.32;104;0;0;6.42131616235;0,repair5e5_crossfold_utility_reranker,maze-32-32-4,10,0,3,0.15,5
block_heavy,32.0,32.0,0.218515625,0.238515625,50.0,0.025740650799999987,20,4,0.001,1000000000.0,50;790;0.0632911392405;32;32;0.228515625;1;1;1.20835356969;0;1;5150;394;171;2573;0.0765048543689;0.0332038834951;7.88;103;1036;35;6.3977616162;6.42131616235,repair5e5_crossfold_utility_reranker,maze-32-32-4,10,1,3,0.15,5
