g567_gate3a_true_a5_checkpoint_smoke_main_row_id,execution_mode,exact_execution_mode,plan_row_id,replay_phase,g567_dataset_row_id,g567_instance_uid,g567_evaluation_uid,g567_identity_digest,g567_scenario_sha256,g567_physical_map_sha256,g567_assignment_sha256,split,generated_theta_uid,expected_updateparams_fingerprint,model_path,variant_id,actor_training_seed,replicate_id,replicate_group_id,horizon_id,scientific_horizon_id,solver_execution_id,execution_order_index,cpu_affinity,worker_count,OMP_NUM_THREADS,MKL_NUM_THREADS,OPENBLAS_NUM_THREADS,host_load_snapshot,solver_internal_time_limit_sec,process_hard_timeout_sec,budget_role,counts_as_exact_labelv54_solver_row,counts_as_counterfactual_probe_row,counterfactual_probe_callback_enabled,real_solver_execution,context_key,context_id,role,candidate_id,materialized_method,sampling_policy,map,map_family,agents,seed,budget_ms,iteration,solution_found,probe_feasible,sum_of_loss_ratio,probe_sum_of_loss,probe_lower_bound,probe_runtime_ms,direct_runtime_ms,expanded_nodes,high_level_expansions,low_level_pibt_calls,trace_event_count,candidate_recognized,repair5g_candidate_id_actual,repair5g_update_mode_actual,updateparams_hash,updateparams_fingerprint,updateparams_fingerprint_source,traffic_before_hash_full,direct_exact_output_method,direct_exact_success,direct_exact_feasible,direct_exact_sum_of_loss,direct_exact_lower_bound,direct_exact_sum_of_loss_ratio,direct_exact_makespan,direct_exact_ltm_iterations,direct_exact_loop_cnt,direct_exact_returned_solutions_count,infrastructure_timeout,scientific_result_valid,excluded_from_scientific_labels,no_probe_reason,probe_materialized,probe_skipped_by_direct_exact,counterfactual_probe_requested_budget_ms,counterfactual_probe_effective_budget_ms,probe_skipped_parent_deadline,instance_load_ms,dist_table_ms,outer_solve_ms,update_ms,callback_ms,counterfactual_probe_ms,cost_audit_ms,output_write_ms,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,returncode,returncode_classification,process_hard_timeout_exceeded,process_timeout_provenance,process_timeout_platform,process_timeout_term_grace_sec,process_started_unix,process_pid,process_group_id,process_group_termination_attempted,process_timeout_sigterm_sent,process_timeout_sigterm_unix,process_timeout_sigterm_elapsed_sec,process_timeout_sigkill_sent,process_timeout_sigkill_unix,process_timeout_sigkill_elapsed_sec,child_process_group_killed,child_process_group_kill_method,process_partial_stdout_preserved,process_partial_stderr_preserved,process_partial_stdout_chars,process_partial_stderr_chars,process_timeout_reason,process_elapsed_sec,process_returncode
g567_gate3a_true_a5_checkpoint_smoke_main_direct_00_dc7d987e14d2c5ef,g567_gate3a_true_a5_checkpoint_smoke_direct_exact_solver_row,direct_exact_solver_row,g567_gate3a_true_a5_checkpoint_smoke_00000000,gate3a_true_a5_checkpoint_smoke,g567_gate3a_a5_00000,9b62ddb9cbf5c5de5294196d129b1b0f188f747bb2feccd522b1eb6268bd68ae,e3d9c18b8697e4b8633a150cf2b0b90b8e3c606b49341db2a65d5e08b2244af5,83b101b8a2d16aaba2714802119fb4e3b36c13d7ab5e238eb5ddcce1632d1f09,836678e74c99461b6099ff915bd533197906223728d883aa1b433623289b84e8,ffbc74a0dbf945b3cdb01c58ab6b838f0115a0f29108048a0b7c82e2f7b287c6,dd86f6a3d409d32d8ea1e3f5ebcf2ddc415565959caf1ba6dbc7120e23aad3ce,GATE3A_PREFLIGHT,,force_additive=1|enable_dual_channel=0,,,,0,829ae02d09a31dea76fdf62647a72db0ba37fb9cfa7f1570b6b60f1614536492,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,0,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,True,False,False,True,g567-chambers-48x32-a-v0|32|3567001780|30000|budget30000_ltm12,g567_gate3a_a5_00000,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,paper_faithful_additive_ltm,g567-chambers-48x32-a-v0,chambers,32,3567001780,30000,,True,True,1.08546168959,1105,1018,75.424162,75.424162,1079,1079,34144,34706,True,repair5g59_additive_fallback,g510_lattice_additive_fallback,35049bacad216c02,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,solver_output,,g567_gate3a_true_a5_checkpoint_smoke_main_repair5g59_additive_fallback_g567_gate3a_true_a5_checkpoint_smoke_00000000_00000000,True,True,1105,1018,1.08546168959,66,12,1079,1,False,True,False,,False,True,,,,1.152579,0.010498,75.424162,0.836449,0,0,0.919438,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False,0,ok,False,subprocess_popen_posix_start_new_session_process_group,posix,5.0,1782149149.0197983,30204,30204,False,False,,,False,,,False,,False,False,0,0,,0.08615752588957548,0
g567_gate3a_true_a5_checkpoint_smoke_main_direct_00_f4aabd96bafbe431,g567_gate3a_true_a5_checkpoint_smoke_direct_exact_solver_row,direct_exact_solver_row,g567_gate3a_true_a5_checkpoint_smoke_00000001,gate3a_true_a5_checkpoint_smoke,g567_gate3a_a5_00000,9b62ddb9cbf5c5de5294196d129b1b0f188f747bb2feccd522b1eb6268bd68ae,e3d9c18b8697e4b8633a150cf2b0b90b8e3c606b49341db2a65d5e08b2244af5,408f6d3614278393acfd049439f99ba35f3d4dc8db1c6c04f0dae61c25f04071,836678e74c99461b6099ff915bd533197906223728d883aa1b433623289b84e8,ffbc74a0dbf945b3cdb01c58ab6b838f0115a0f29108048a0b7c82e2f7b287c6,dd86f6a3d409d32d8ea1e3f5ebcf2ddc415565959caf1ba6dbc7120e23aad3ce,GATE3A_PREFLIGHT,8b80ae6cc7ad5c28eeec06558fd6e37cf714b4348cf929d505e71a885aeee1d4,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,,,,0,e9705a7122eda04ed657c76cea65a0348de598b768971cb017fe28d40a3b73df,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,1,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,True,False,False,True,g567-chambers-48x32-a-v0|32|3567001780|30000|budget30000_ltm12,g567_gate3a_a5_00000,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,g567-chambers-48x32-a-v0,chambers,32,3567001780,30000,,True,True,1.05893909627,1078,1018,95.60779,95.60779,975,975,30816,31448,True,repair5g59_static_flow_shield,g547_fulltheta_registry,e30a75611aecfe79,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=1|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,solver_output,,g567_gate3a_true_a5_checkpoint_smoke_main_repair5g59_static_flow_shield_g567_gate3a_true_a5_checkpoint_smoke_00000001_00000001,True,True,1078,1018,1.05893909627,66,12,975,1,False,True,False,,False,True,,,,0.935077,0.011188,95.60779,6.87191,0,0,3.238197,0,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0,False,False,False,False,False,0,ok,False,subprocess_popen_posix_start_new_session_process_group,posix,5.0,1782149149.2739112,30234,30234,False,False,,,False,,,False,,False,False,0,0,,0.10693281050771475,0
g567_gate3a_true_a5_checkpoint_smoke_main_direct_00_a617a4aefbb9d556,g567_gate3a_true_a5_checkpoint_smoke_direct_exact_solver_row,direct_exact_solver_row,g567_gate3a_true_a5_checkpoint_smoke_00000002,gate3a_true_a5_checkpoint_smoke,g567_gate3a_a5_00000,9b62ddb9cbf5c5de5294196d129b1b0f188f747bb2feccd522b1eb6268bd68ae,e3d9c18b8697e4b8633a150cf2b0b90b8e3c606b49341db2a65d5e08b2244af5,9678ce270a2e59ae9e6304c8835ee4fffc13e9fbff989922a410cb3aef41f90f,836678e74c99461b6099ff915bd533197906223728d883aa1b433623289b84e8,ffbc74a0dbf945b3cdb01c58ab6b838f0115a0f29108048a0b7c82e2f7b287c6,dd86f6a3d409d32d8ea1e3f5ebcf2ddc415565959caf1ba6dbc7120e23aad3ce,GATE3A_PREFLIGHT,c6d34f9352f10ed3e1a2c05f407fdde69654ee466b096e56a93b19875821345b,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,,,,0,6000b6a41372a05f956650870eb66a30a517eb034df6763a1a78227800903253,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,2,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,True,False,False,True,g567-chambers-48x32-a-v0|32|3567001780|30000|budget30000_ltm12,g567_gate3a_a5_00000,tierC_g556,g556_c063174,g556_c063174,g556_c063174,g567-chambers-48x32-a-v0,chambers,32,3567001780,30000,,True,True,1.03929273084,1058,1018,91.961025,91.961025,810,810,25536,26291,True,g556_c063174,g547_fulltheta_registry,5f59f77673998292,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.97993582487106323|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0403397083282471|alpha_flow_wait_progress=0.69326585531234741|rho_cong_decay=0.97993582487106323|rho_flow_decay=1|lambda_cong=0.68415534496307373|lambda_flow=0.64999997615814209|min_edge_cost=1|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.33551126718521118|max_flow_shield=0.85900604724884033,solver_output,,g567_gate3a_true_a5_checkpoint_smoke_main_g556_c063174_g567_gate3a_true_a5_checkpoint_smoke_00000002_00000002,True,True,1058,1018,1.03929273084,66,12,810,1,False,True,False,,False,True,,,,1.0938,0.010355,91.961025,6.727299,0,0,3.248638,0,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False,0,ok,False,subprocess_popen_posix_start_new_session_process_group,posix,5.0,1782149149.5593174,30264,30264,False,False,,,False,,,False,,False,False,0,0,,0.10453888308256865,0
g567_gate3a_true_a5_checkpoint_smoke_main_direct_00_07b3036b11389c30,g567_gate3a_true_a5_checkpoint_smoke_direct_exact_solver_row,direct_exact_solver_row,g567_gate3a_true_a5_checkpoint_smoke_00000003,gate3a_true_a5_checkpoint_smoke,g567_gate3a_a5_00001,b398a1424e916a41ad1dae576b1ae43a2b319f79a650067620d0a55e661ce0ab,18caf73ee7cf181d1f45980cca3c0da80d2fa2ec463cb51ac4a84a2cd9683d3d,a5a35b3b92d1da83a43f19b98a1ca7fdfc02415c4d172139f3d7d5dde02423b5,c92542db4e8c50b67a89721766ebffe81a8a3fc74627b8c4ca90046f75fe5149,da8f735e3c5130371f1416c3aa9804ab28eb8d323c2d6cedfb6e18db6e729ec0,57189a27f3fe9a040ddff1ec0a8b980a69ee930daa3263dd9b5a95cfdba11aab,GATE3A_PREFLIGHT,,force_additive=1|enable_dual_channel=0,,,,0,cc1cd7b5412337b37451bfde67ca3943100652f7918298dedf514c5cab7dc596,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,3,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,True,False,False,True,g567-chambers-48x32-a-v1|32|3567000133|30000|budget30000_ltm12,g567_gate3a_a5_00001,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,paper_faithful_additive_ltm,g567-chambers-48x32-a-v1,chambers,32,3567000133,30000,,True,True,1.05576679341,833,789,74.510124,74.510124,750,752,23664,24190,True,repair5g59_additive_fallback,g510_lattice_additive_fallback,35049bacad216c02,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,solver_output,,g567_gate3a_true_a5_checkpoint_smoke_main_repair5g59_additive_fallback_g567_gate3a_true_a5_checkpoint_smoke_00000003_00000003,True,True,833,789,1.05576679341,52,12,752,1,False,True,False,,False,True,,,,0.732759,0.009757,74.510124,0.745303,0,0,1.004868,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False,0,ok,False,subprocess_popen_posix_start_new_session_process_group,posix,5.0,1782149149.836407,30294,30294,False,False,,,False,,,False,,False,False,0,0,,0.08341921772807837,0
g567_gate3a_true_a5_checkpoint_smoke_main_direct_00_221a69d46c038c02,g567_gate3a_true_a5_checkpoint_smoke_direct_exact_solver_row,direct_exact_solver_row,g567_gate3a_true_a5_checkpoint_smoke_00000004,gate3a_true_a5_checkpoint_smoke,g567_gate3a_a5_00001,b398a1424e916a41ad1dae576b1ae43a2b319f79a650067620d0a55e661ce0ab,18caf73ee7cf181d1f45980cca3c0da80d2fa2ec463cb51ac4a84a2cd9683d3d,d7cc01e7ef1f3632ac8782b0a6b89979993930325e450b36c9c6f5a30f9411e8,c92542db4e8c50b67a89721766ebffe81a8a3fc74627b8c4ca90046f75fe5149,da8f735e3c5130371f1416c3aa9804ab28eb8d323c2d6cedfb6e18db6e729ec0,57189a27f3fe9a040ddff1ec0a8b980a69ee930daa3263dd9b5a95cfdba11aab,GATE3A_PREFLIGHT,4d9975dea66a217282252944cc1a36104b4f444fa6e731c1a196e26e5070290c,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,,,,0,3f4787f555757458d8b6210e1f178193694e9a304fa25f6e175b2d47137c5db4,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,4,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,True,False,False,True,g567-chambers-48x32-a-v1|32|3567000133|30000|budget30000_ltm12,g567_gate3a_a5_00001,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,g567-chambers-48x32-a-v1,chambers,32,3567000133,30000,,True,True,1.05576679341,833,789,94.173634,94.173634,654,654,20544,21081,True,repair5g59_static_flow_shield,g547_fulltheta_registry,e30a75611aecfe79,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=1|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,solver_output,,g567_gate3a_true_a5_checkpoint_smoke_main_repair5g59_static_flow_shield_g567_gate3a_true_a5_checkpoint_smoke_00000004_00000004,True,True,833,789,1.05576679341,52,12,654,1,False,True,False,,False,True,,,,0.874869,0.00977,94.173634,5.150247,0,0,3.397813,0,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0,False,False,False,False,False,0,ok,False,subprocess_popen_posix_start_new_session_process_group,posix,5.0,1782149150.080502,30324,30324,False,False,,,False,,,False,,False,False,0,0,,0.10651205852627754,0
g567_gate3a_true_a5_checkpoint_smoke_main_direct_00_fd9e321713cf53ed,g567_gate3a_true_a5_checkpoint_smoke_direct_exact_solver_row,direct_exact_solver_row,g567_gate3a_true_a5_checkpoint_smoke_00000005,gate3a_true_a5_checkpoint_smoke,g567_gate3a_a5_00001,b398a1424e916a41ad1dae576b1ae43a2b319f79a650067620d0a55e661ce0ab,18caf73ee7cf181d1f45980cca3c0da80d2fa2ec463cb51ac4a84a2cd9683d3d,9abc302f4db2dd3577ebe26dae7757f3aa58316436648d7346008fc45b17df43,c92542db4e8c50b67a89721766ebffe81a8a3fc74627b8c4ca90046f75fe5149,da8f735e3c5130371f1416c3aa9804ab28eb8d323c2d6cedfb6e18db6e729ec0,57189a27f3fe9a040ddff1ec0a8b980a69ee930daa3263dd9b5a95cfdba11aab,GATE3A_PREFLIGHT,fb28175ab1c54bc8d369dae071dd9afccc9ae8b5c2c9e1a958386376e2be1cc0,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,,,,0,1d7cc08fcf00a2a6452b6a7fc11dccfbe760eb4783e862cbacb66881567a060e,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,5,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,True,False,False,True,g567-chambers-48x32-a-v1|32|3567000133|30000|budget30000_ltm12,g567_gate3a_a5_00001,tierC_g556,g556_c063174,g556_c063174,g556_c063174,g567-chambers-48x32-a-v1,chambers,32,3567000133,30000,,True,True,1.04942965779,828,789,91.494464,91.494464,636,636,19968,20638,True,g556_c063174,g547_fulltheta_registry,5f59f77673998292,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.97993582487106323|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0403397083282471|alpha_flow_wait_progress=0.69326585531234741|rho_cong_decay=0.97993582487106323|rho_flow_decay=1|lambda_cong=0.68415534496307373|lambda_flow=0.64999997615814209|min_edge_cost=1|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.33551126718521118|max_flow_shield=0.85900604724884033,solver_output,,g567_gate3a_true_a5_checkpoint_smoke_main_g556_c063174_g567_gate3a_true_a5_checkpoint_smoke_00000005_00000005,True,True,828,789,1.04942965779,52,12,636,1,False,True,False,,False,True,,,,1.289935,0.010646,91.494464,5.036252,0,0,3.447394,0,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False,0,ok,False,subprocess_popen_posix_start_new_session_process_group,posix,5.0,1782149150.3522568,30354,30354,False,False,,,False,,,False,,False,False,0,0,,0.10468898806720972,0
g567_gate3a_true_a5_checkpoint_smoke_main_direct_00_e5788e49b8872bd3,g567_gate3a_true_a5_checkpoint_smoke_direct_exact_solver_row,direct_exact_solver_row,g567_gate3a_true_a5_checkpoint_smoke_00000006,gate3a_true_a5_checkpoint_smoke,g567_gate3a_a5_00002,dace3b0acafe97b67d391deeef1ba4bbb91ddbefc5d99cf971b9879f8bf27128,309c789ee0d3bae9f2b86b7ed126c7f7eb373523a1fc3292e003803be3ea7e8e,ef97645e9be69ad2903bbc8c3529ed64c6683d14fcd6e8e5bfd2abba59ca58cf,5e84d615bfd87a810a59eef92090d1e9472bcc12f9a588e3bfeb21db0cfdbf27,da8f735e3c5130371f1416c3aa9804ab28eb8d323c2d6cedfb6e18db6e729ec0,4b2634c836bffb00172b2e3c0fbe5f9db1099fd2110a240df89e57b42b4c865e,GATE3A_PREFLIGHT,,force_additive=1|enable_dual_channel=0,,,,0,978e8fb6a611cfaaafb98fe5f1102dc87a165aecf2341c664f59856f145718fa,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,6,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,True,False,False,True,g567-chambers-48x32-a-v1|32|3567002089|30000|budget30000_ltm12,g567_gate3a_a5_00002,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,paper_faithful_additive_ltm,g567-chambers-48x32-a-v1,chambers,32,3567002089,30000,,True,True,1.04012345679,674,648,73.167235,73.167235,580,581,18185,18647,True,repair5g59_additive_fallback,g510_lattice_additive_fallback,35049bacad216c02,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,solver_output,,g567_gate3a_true_a5_checkpoint_smoke_main_repair5g59_additive_fallback_g567_gate3a_true_a5_checkpoint_smoke_00000006_00000006,True,True,674,648,1.04012345679,38,12,581,1,False,True,False,,False,True,,,,0.91859,0.010105,73.167235,0.697778,0,0,1.020721,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False,0,ok,False,subprocess_popen_posix_start_new_session_process_group,posix,5.0,1782149150.6404226,30384,30384,False,False,,,False,,,False,,False,False,0,0,,0.08372948225587606,0
