source_key,source_url,source_provenance,license_and_redistribution_status,original_relative_path,local_map_path,map_name,map_family,map_scenario_format,parent_physical_map_sha256,physical_map_sha256,width,height,free_cells,source_category,map_source_type,panel,official_scenario,czr004_derived_scenario,scientific_split,agent_count_capacity,validation_result,validation_failures,use_in_g567
mapf-map,https://movingai.com/benchmarks/mapf/mapf-map.zip,9da2e4c5ce03aa4e063b3a283ce874590b36cc4f31a297fe7ecb00d105abf288,MovingAI public MAPF benchmark archive; metadata committed only; raw archive not committed,maze-128-128-2.map,external/benchmarks/movingai_mapf/extracted/mapf-map/maze-128-128-2.map,maze-128-128-2,maze,movingai_map,9a22a1f6b63ac1914af03a24e4397e31000a3b4ffa85a6a4a813e04b5fa49bd1,9a22a1f6b63ac1914af03a24e4397e31000a3b4ffa85a6a4a813e04b5fa49bd1,128,128,10858,movingai_canonical,canonical_public_benchmark_map,M,,,split_later_by_parent_map_hash,10858,pass,,True
mapf-map,https://movingai.com/benchmarks/mapf/mapf-map.zip,9da2e4c5ce03aa4e063b3a283ce874590b36cc4f31a297fe7ecb00d105abf288,MovingAI public MAPF benchmark archive; metadata committed only; raw archive not committed,maze-128-128-10.map,external/benchmarks/movingai_mapf/extracted/mapf-map/maze-128-128-10.map,maze-128-128-10,maze,movingai_map,2281ef15df0c94efc79b7c62f0c60ce4cb22c43c2cc584226d307c7676d53986,2281ef15df0c94efc79b7c62f0c60ce4cb22c43c2cc584226d307c7676d53986,128,128,14818,movingai_canonical,canonical_public_benchmark_map,M,,,split_later_by_parent_map_hash,14818,pass,,True
mapf-map,https://movingai.com/benchmarks/mapf/mapf-map.zip,9da2e4c5ce03aa4e063b3a283ce874590b36cc4f31a297fe7ecb00d105abf288,MovingAI public MAPF benchmark archive; metadata committed only; raw archive not committed,room-32-32-4.map,external/benchmarks/movingai_mapf/extracted/mapf-map/room-32-32-4.map,room-32-32-4,room,movingai_map,f107fefbf63c7a1a3753e4a033452301a1cdd7043cab7f45e4ed0e7dec1e90a9,f107fefbf63c7a1a3753e4a033452301a1cdd7043cab7f45e4ed0e7dec1e90a9,32,32,682,movingai_canonical,canonical_public_benchmark_map,M,,,split_later_by_parent_map_hash,682,pass,,True
mapf-map,https://movingai.com/benchmarks/mapf/mapf-map.zip,9da2e4c5ce03aa4e063b3a283ce874590b36cc4f31a297fe7ecb00d105abf288,MovingAI public MAPF benchmark archive; metadata committed only; raw archive not committed,room-64-64-8.map,external/benchmarks/movingai_mapf/extracted/mapf-map/room-64-64-8.map,room-64-64-8,room,movingai_map,56946a2411a64631f4ab7ca8dd17439e619ad066fc1d2bf2fd19516fc24f28dc,56946a2411a64631f4ab7ca8dd17439e619ad066fc1d2bf2fd19516fc24f28dc,64,64,3232,movingai_canonical,canonical_public_benchmark_map,M,,,split_later_by_parent_map_hash,3232,pass,,True
mapf-map,https://movingai.com/benchmarks/mapf/mapf-map.zip,9da2e4c5ce03aa4e063b3a283ce874590b36cc4f31a297fe7ecb00d105abf288,MovingAI public MAPF benchmark archive; metadata committed only; raw archive not committed,room-64-64-16.map,external/benchmarks/movingai_mapf/extracted/mapf-map/room-64-64-16.map,room-64-64-16,room,movingai_map,983df5c9bf0c59799daa107feb1b2d3ed81c5d32bf4b23d019f06161d0be6092,983df5c9bf0c59799daa107feb1b2d3ed81c5d32bf4b23d019f06161d0be6092,64,64,3646,movingai_canonical,canonical_public_benchmark_map,M,,,split_later_by_parent_map_hash,3646,pass,,True
mapf-map,https://movingai.com/benchmarks/mapf/mapf-map.zip,9da2e4c5ce03aa4e063b3a283ce874590b36cc4f31a297fe7ecb00d105abf288,MovingAI public MAPF benchmark archive; metadata committed only; raw archive not committed,warehouse-10-20-10-2-1.map,external/benchmarks/movingai_mapf/extracted/mapf-map/warehouse-10-20-10-2-1.map,warehouse-10-20-10-2-1,warehouse,movingai_map,c8d1b2f24788ed6bd1ccf45065b96b4ce82d65f88c72de750e03e2758637bff0,c8d1b2f24788ed6bd1ccf45065b96b4ce82d65f88c72de750e03e2758637bff0,161,63,5699,movingai_canonical,canonical_public_benchmark_map,M,,,split_later_by_parent_map_hash,5699,pass,,True
mapf-map,https://movingai.com/benchmarks/mapf/mapf-map.zip,9da2e4c5ce03aa4e063b3a283ce874590b36cc4f31a297fe7ecb00d105abf288,MovingAI public MAPF benchmark archive; metadata committed only; raw archive not committed,warehouse-10-20-10-2-2.map,external/benchmarks/movingai_mapf/extracted/mapf-map/warehouse-10-20-10-2-2.map,warehouse-10-20-10-2-2,warehouse,movingai_map,4f06e82c2b87238daa8e308086afdba701112bf023e94e740e5bf9508a6adec3,4f06e82c2b87238daa8e308086afdba701112bf023e94e740e5bf9508a6adec3,170,84,9776,movingai_canonical,canonical_public_benchmark_map,M,,,split_later_by_parent_map_hash,9776,pass,,True
mapf-map,https://movingai.com/benchmarks/mapf/mapf-map.zip,9da2e4c5ce03aa4e063b3a283ce874590b36cc4f31a297fe7ecb00d105abf288,MovingAI public MAPF benchmark archive; metadata committed only; raw archive not committed,warehouse-20-40-10-2-1.map,external/benchmarks/movingai_mapf/extracted/mapf-map/warehouse-20-40-10-2-1.map,warehouse-20-40-10-2-1,warehouse,movingai_map,bd3bec2d1c20a8bbf900583cb4c2cf9dc16101470fbfae93b272ee0fb575d3ec,bd3bec2d1c20a8bbf900583cb4c2cf9dc16101470fbfae93b272ee0fb575d3ec,321,123,22599,movingai_canonical,canonical_public_benchmark_map,M,,,split_later_by_parent_map_hash,22599,pass,,True
mapf-map,https://movingai.com/benchmarks/mapf/mapf-map.zip,9da2e4c5ce03aa4e063b3a283ce874590b36cc4f31a297fe7ecb00d105abf288,MovingAI public MAPF benchmark archive; metadata committed only; raw archive not committed,warehouse-20-40-10-2-2.map,external/benchmarks/movingai_mapf/extracted/mapf-map/warehouse-20-40-10-2-2.map,warehouse-20-40-10-2-2,warehouse,movingai_map,eae2a3f5298b1e113bfc32b5b4404f5de5105365d237df63cc9dc9e2d1c73713,eae2a3f5298b1e113bfc32b5b4404f5de5105365d237df63cc9dc9e2d1c73713,340,164,38756,movingai_canonical,canonical_public_benchmark_map,M,,,split_later_by_parent_map_hash,38756,pass,,True
mapf-map,https://movingai.com/benchmarks/mapf/mapf-map.zip,9da2e4c5ce03aa4e063b3a283ce874590b36cc4f31a297fe7ecb00d105abf288,MovingAI public MAPF benchmark archive; metadata committed only; raw archive not committed,den312d.map,external/benchmarks/movingai_mapf/extracted/mapf-map/den312d.map,den312d,game,movingai_map,1b3d72a358329a9a37d0aed62ad2668ee7882c4c745c73dc8b4f5d75493c79c4,1b3d72a358329a9a37d0aed62ad2668ee7882c4c745c73dc8b4f5d75493c79c4,65,81,2445,movingai_canonical,canonical_public_benchmark_map,M,,,split_later_by_parent_map_hash,2445,pass,,True
mapf-map,https://movingai.com/benchmarks/mapf/mapf-map.zip,9da2e4c5ce03aa4e063b3a283ce874590b36cc4f31a297fe7ecb00d105abf288,MovingAI public MAPF benchmark archive; metadata committed only; raw archive not committed,den520d.map,external/benchmarks/movingai_mapf/extracted/mapf-map/den520d.map,den520d,game,movingai_map,06575cc259ea90e6dad003a72f891ab9f82cc9f5e5de4a5f46b90125a46e5f90,06575cc259ea90e6dad003a72f891ab9f82cc9f5e5de4a5f46b90125a46e5f90,256,257,28178,movingai_canonical,canonical_public_benchmark_map,M,,,split_later_by_parent_map_hash,28178,pass,,True
mapf-map,https://movingai.com/benchmarks/mapf/mapf-map.zip,9da2e4c5ce03aa4e063b3a283ce874590b36cc4f31a297fe7ecb00d105abf288,MovingAI public MAPF benchmark archive; metadata committed only; raw archive not committed,ost003d.map,external/benchmarks/movingai_mapf/extracted/mapf-map/ost003d.map,ost003d,game,movingai_map,2081e15b565f6285eb59308b3626a61843763a0df14756ff5906ab0bb8f34c3d,2081e15b565f6285eb59308b3626a61843763a0df14756ff5906ab0bb8f34c3d,194,194,13214,movingai_canonical,canonical_public_benchmark_map,M,,,split_later_by_parent_map_hash,13214,pass,,True
mapf-map,https://movingai.com/benchmarks/mapf/mapf-map.zip,9da2e4c5ce03aa4e063b3a283ce874590b36cc4f31a297fe7ecb00d105abf288,MovingAI public MAPF benchmark archive; metadata committed only; raw archive not committed,lak303d.map,external/benchmarks/movingai_mapf/extracted/mapf-map/lak303d.map,lak303d,game,movingai_map,8f4bc6c57aff59ff9650683bbfc91e0c618e30f96ef72323369cb7a055a33b26,8f4bc6c57aff59ff9650683bbfc91e0c618e30f96ef72323369cb7a055a33b26,194,194,14784,movingai_canonical,canonical_public_benchmark_map,M,,,split_later_by_parent_map_hash,14784,pass,,True
mapf-map,https://movingai.com/benchmarks/mapf/mapf-map.zip,9da2e4c5ce03aa4e063b3a283ce874590b36cc4f31a297fe7ecb00d105abf288,MovingAI public MAPF benchmark archive; metadata committed only; raw archive not committed,brc202d.map,external/benchmarks/movingai_mapf/extracted/mapf-map/brc202d.map,brc202d,game,movingai_map,ee4f1b89431452b6a07f7a56c6ca653edd7f9f9f32906ab8280fb1a76e4b8a24,ee4f1b89431452b6a07f7a56c6ca653edd7f9f9f32906ab8280fb1a76e4b8a24,530,481,43151,movingai_canonical,canonical_public_benchmark_map,M,,,split_later_by_parent_map_hash,43151,pass,,True
mapf-map,https://movingai.com/benchmarks/mapf/mapf-map.zip,9da2e4c5ce03aa4e063b3a283ce874590b36cc4f31a297fe7ecb00d105abf288,MovingAI public MAPF benchmark archive; metadata committed only; raw archive not committed,Berlin_1_256.map,external/benchmarks/movingai_mapf/extracted/mapf-map/Berlin_1_256.map,Berlin_1_256,city,movingai_map,c1be6a222e9b138e64d65ad50da92fca447f75191af9aa3022994fe3487abe56,c1be6a222e9b138e64d65ad50da92fca447f75191af9aa3022994fe3487abe56,256,256,47540,movingai_canonical,canonical_public_benchmark_map,M,,,split_later_by_parent_map_hash,47540,pass,,True
mapf-map,https://movingai.com/benchmarks/mapf/mapf-map.zip,9da2e4c5ce03aa4e063b3a283ce874590b36cc4f31a297fe7ecb00d105abf288,MovingAI public MAPF benchmark archive; metadata committed only; raw archive not committed,Boston_0_256.map,external/benchmarks/movingai_mapf/extracted/mapf-map/Boston_0_256.map,Boston_0_256,city,movingai_map,bc9c572a3d1c5b0273e17ca9af2faa3c685eff669dfbd2561b007c0340ae0e04,bc9c572a3d1c5b0273e17ca9af2faa3c685eff669dfbd2561b007c0340ae0e04,256,256,47768,movingai_canonical,canonical_public_benchmark_map,M,,,split_later_by_parent_map_hash,47768,pass,,True
mapf-map,https://movingai.com/benchmarks/mapf/mapf-map.zip,9da2e4c5ce03aa4e063b3a283ce874590b36cc4f31a297fe7ecb00d105abf288,MovingAI public MAPF benchmark archive; metadata committed only; raw archive not committed,Paris_1_256.map,external/benchmarks/movingai_mapf/extracted/mapf-map/Paris_1_256.map,Paris_1_256,city,movingai_map,85ec535004685c9fb474954a24bd14395a21cea338bdcfdf7d9a2f21c587f87d,85ec535004685c9fb474954a24bd14395a21cea338bdcfdf7d9a2f21c587f87d,256,256,47240,movingai_canonical,canonical_public_benchmark_map,M,,,split_later_by_parent_map_hash,47240,pass,,True
mapf-map,https://movingai.com/benchmarks/mapf/mapf-map.zip,9da2e4c5ce03aa4e063b3a283ce874590b36cc4f31a297fe7ecb00d105abf288,MovingAI public MAPF benchmark archive; metadata committed only; raw archive not committed,ht_chantry.map,external/benchmarks/movingai_mapf/extracted/mapf-map/ht_chantry.map,ht_chantry,game,movingai_map,0aa95f3f8701eea7938b8ed84a38fa17d4eb7fe0a727ecd43edf413f3774ccc0,0aa95f3f8701eea7938b8ed84a38fa17d4eb7fe0a727ecd43edf413f3774ccc0,162,141,7461,movingai_canonical,canonical_public_benchmark_map,M,,,split_later_by_parent_map_hash,7461,pass,,True
mapf-map,https://movingai.com/benchmarks/mapf/mapf-map.zip,9da2e4c5ce03aa4e063b3a283ce874590b36cc4f31a297fe7ecb00d105abf288,MovingAI public MAPF benchmark archive; metadata committed only; raw archive not committed,ht_mansion_n.map,external/benchmarks/movingai_mapf/extracted/mapf-map/ht_mansion_n.map,ht_mansion_n,game,movingai_map,d0d82f6e8becb0d2c1e61bcbfd9d94ed6d061725e38107be2c9defc8dcbfd9b4,d0d82f6e8becb0d2c1e61bcbfd9d94ed6d061725e38107be2c9defc8dcbfd9b4,133,270,8959,movingai_canonical,canonical_public_benchmark_map,M,,,split_later_by_parent_map_hash,8959,pass,,True
mapf-map,https://movingai.com/benchmarks/mapf/mapf-map.zip,9da2e4c5ce03aa4e063b3a283ce874590b36cc4f31a297fe7ecb00d105abf288,MovingAI public MAPF benchmark archive; metadata committed only; raw archive not committed,lt_gallowstemplar_n.map,external/benchmarks/movingai_mapf/extracted/mapf-map/lt_gallowstemplar_n.map,lt_gallowstemplar_n,game,movingai_map,dacdbfb8968bbdf0c4fce101301fc1c28aa5aa7a48c480c5c2a5a0745894adae,dacdbfb8968bbdf0c4fce101301fc1c28aa5aa7a48c480c5c2a5a0745894adae,251,180,10021,movingai_canonical,canonical_public_benchmark_map,M,,,split_later_by_parent_map_hash,10021,pass,,True
mapf-map,https://movingai.com/benchmarks/mapf/mapf-map.zip,9da2e4c5ce03aa4e063b3a283ce874590b36cc4f31a297fe7ecb00d105abf288,MovingAI public MAPF benchmark archive; metadata committed only; raw archive not committed,w_woundedcoast.map,external/benchmarks/movingai_mapf/extracted/mapf-map/w_woundedcoast.map,w_woundedcoast,game,movingai_map,25e2a6bf2cc1ec4905a8511617ca0e479c6d3165e4fbb8d2963165de153fc9bb,25e2a6bf2cc1ec4905a8511617ca0e479c6d3165e4fbb8d2963165de153fc9bb,642,578,34020,movingai_canonical,canonical_public_benchmark_map,M,,,split_later_by_parent_map_hash,34020,pass,,True
mapf-map,https://movingai.com/benchmarks/mapf/mapf-map.zip,9da2e4c5ce03aa4e063b3a283ce874590b36cc4f31a297fe7ecb00d105abf288,MovingAI public MAPF benchmark archive; metadata committed only; raw archive not committed,orz900d.map,external/benchmarks/movingai_mapf/extracted/mapf-map/orz900d.map,orz900d,game,movingai_map,22c335cd2022f6c1be19e240bade2488f65db5b962347c64279564d840a276c8,22c335cd2022f6c1be19e240bade2488f65db5b962347c64279564d840a276c8,1491,656,96603,movingai_canonical,canonical_public_benchmark_map,M,,,split_later_by_parent_map_hash,96603,pass,,True
ggo_public,https://github.com/lunjohnzhang/ggo_public,d8de695dbd95c912ee59e8e626d63e511da684a7,metadata_only_raw_not_committed; license_file=external/benchmarks/ggo_public/README.md; license_sha256=385acd7de81281a1b887e1e91b64283bdff2d5391c24cec6986c8e24837b4e27,maps/competition/ours/pibt_warehouse-33x36_w_mode_cma-es-piu-transfer_150_agents_four-way-move.json,,warehouse-33x36,,ggo_json_guidance_reference,f44775cb285c0dca575c9d9ea5ed947f014308605d72817dab63beadb6aa5545,f44775cb285c0dca575c9d9ea5ed947f014308605d72817dab63beadb6aa5545,,,,ggo_alignment_reference,ggo_alignment_reference_not_direct_movingai_instance,G,False,True,split_later_by_parent_map_hash,400,pass,,False
lorr_benchmark_archive,https://github.com/MAPF-Competition/Benchmark-Archive,25ffd5b6a39b6fe30e5bc6cb5e22720a9531ea8a,metadata_only_raw_not_committed; license_file=external/benchmarks/lorr_benchmark_archive/README.md; license_sha256=4a959adfa0d5bd5b955b713fc107b6a2b4f32b36294f706a720e3a5acfa9fd36,2023 Competition/Example Instances/city.domain/maps/Paris_1_256.map,external/benchmarks/lorr_benchmark_archive/2023 Competition/Example Instances/city.domain/maps/Paris_1_256.map,Paris_1_256,city,movingai_map,e746bbda308c7fb1137a8facd570bd8e2a732a47e5cbe5157e69e2282772455a,e746bbda308c7fb1137a8facd570bd8e2a732a47e5cbe5157e69e2282772455a,256,256,47240,lorr_ood_reference,canonical_public_benchmark_map,L,,,split_later_by_parent_map_hash,47240,pass,,True
lorr_benchmark_archive,https://github.com/MAPF-Competition/Benchmark-Archive,25ffd5b6a39b6fe30e5bc6cb5e22720a9531ea8a,metadata_only_raw_not_committed; license_file=external/benchmarks/lorr_benchmark_archive/README.md; license_sha256=4a959adfa0d5bd5b955b713fc107b6a2b4f32b36294f706a720e3a5acfa9fd36,2023 Competition/Example Instances/game.domain/maps/brc202d.map,external/benchmarks/lorr_benchmark_archive/2023 Competition/Example Instances/game.domain/maps/brc202d.map,brc202d,game,movingai_map,ba84e1c09f8afe3229531e0830593a022f59f0a4f4171f83c296473c56ea56a3,ba84e1c09f8afe3229531e0830593a022f59f0a4f4171f83c296473c56ea56a3,530,481,43151,lorr_ood_reference,canonical_public_benchmark_map,L,,,split_later_by_parent_map_hash,43151,pass,,True
lorr_benchmark_archive,https://github.com/MAPF-Competition/Benchmark-Archive,25ffd5b6a39b6fe30e5bc6cb5e22720a9531ea8a,metadata_only_raw_not_committed; license_file=external/benchmarks/lorr_benchmark_archive/README.md; license_sha256=4a959adfa0d5bd5b955b713fc107b6a2b4f32b36294f706a720e3a5acfa9fd36,2023 Competition/Example Instances/random.domain/maps/random-32-32-20.map,external/benchmarks/lorr_benchmark_archive/2023 Competition/Example Instances/random.domain/maps/random-32-32-20.map,random-32-32-20,random,movingai_map,977569a7ae89fb82359cfacd966846b21fa2355cad65429122fae034f8d51aff,977569a7ae89fb82359cfacd966846b21fa2355cad65429122fae034f8d51aff,32,32,819,lorr_ood_reference,canonical_public_benchmark_map,L,,,split_later_by_parent_map_hash,819,pass,,True
lorr_benchmark_archive,https://github.com/MAPF-Competition/Benchmark-Archive,25ffd5b6a39b6fe30e5bc6cb5e22720a9531ea8a,metadata_only_raw_not_committed; license_file=external/benchmarks/lorr_benchmark_archive/README.md; license_sha256=4a959adfa0d5bd5b955b713fc107b6a2b4f32b36294f706a720e3a5acfa9fd36,2023 Competition/Example Instances/warehouse.domain/maps/sortation_large.map,external/benchmarks/lorr_benchmark_archive/2023 Competition/Example Instances/warehouse.domain/maps/sortation_large.map,sortation_large,public_other,movingai_map,0df903ac3ce1ca7673d22bcab6325ff4bc0e486f41d6e5a5a85859ba4c34d9bb,0df903ac3ce1ca7673d22bcab6325ff4bc0e486f41d6e5a5a85859ba4c34d9bb,500,140,54320,lorr_ood_reference,canonical_public_benchmark_map,L,,,split_later_by_parent_map_hash,54320,pass,,True
lorr_benchmark_archive,https://github.com/MAPF-Competition/Benchmark-Archive,25ffd5b6a39b6fe30e5bc6cb5e22720a9531ea8a,metadata_only_raw_not_committed; license_file=external/benchmarks/lorr_benchmark_archive/README.md; license_sha256=4a959adfa0d5bd5b955b713fc107b6a2b4f32b36294f706a720e3a5acfa9fd36,2023 Competition/Example Instances/warehouse.domain/maps/warehouse_large.map,external/benchmarks/lorr_benchmark_archive/2023 Competition/Example Instances/warehouse.domain/maps/warehouse_large.map,warehouse_large,warehouse,movingai_map,c7f30563ec5b3163b22974c2ea3dad635f7fea2a191f69b61311775a373fa913,c7f30563ec5b3163b22974c2ea3dad635f7fea2a191f69b61311775a373fa913,500,140,38586,lorr_ood_reference,canonical_public_benchmark_map,L,,,split_later_by_parent_map_hash,38586,pass,,True
lorr_benchmark_archive,https://github.com/MAPF-Competition/Benchmark-Archive,25ffd5b6a39b6fe30e5bc6cb5e22720a9531ea8a,metadata_only_raw_not_committed; license_file=external/benchmarks/lorr_benchmark_archive/README.md; license_sha256=4a959adfa0d5bd5b955b713fc107b6a2b4f32b36294f706a720e3a5acfa9fd36,2023 Competition/Example Instances/warehouse.domain/maps/warehouse_small.map,external/benchmarks/lorr_benchmark_archive/2023 Competition/Example Instances/warehouse.domain/maps/warehouse_small.map,warehouse_small,warehouse,movingai_map,bda33063f344d8404f82459585cda22346f4826e2199d9920711ef0e2cb12c19,bda33063f344d8404f82459585cda22346f4826e2199d9920711ef0e2cb12c19,57,33,1277,lorr_ood_reference,canonical_public_benchmark_map,L,,,split_later_by_parent_map_hash,1277,pass,,True
lorr_benchmark_archive,https://github.com/MAPF-Competition/Benchmark-Archive,25ffd5b6a39b6fe30e5bc6cb5e22720a9531ea8a,metadata_only_raw_not_committed; license_file=external/benchmarks/lorr_benchmark_archive/README.md; license_sha256=4a959adfa0d5bd5b955b713fc107b6a2b4f32b36294f706a720e3a5acfa9fd36,2023 Competition/Main Round Evaluation Instances/city.domain/maps/Paris_1_256.map,external/benchmarks/lorr_benchmark_archive/2023 Competition/Main Round Evaluation Instances/city.domain/maps/Paris_1_256.map,Paris_1_256,city,movingai_map,8f21d8894691b31c0decf1043aacc1deede92554a5fd03ecc5f18da72dfd0c24,8f21d8894691b31c0decf1043aacc1deede92554a5fd03ecc5f18da72dfd0c24,256,256,47240,lorr_ood_reference,canonical_public_benchmark_map,L,,,split_later_by_parent_map_hash,47240,pass,,True
