replay_phase,map,agents,seed,budget_ms,horizon_id,scientific_horizon_id,split,map_family,g567_dataset_row_id,g567_evaluation_uid,g567_identity_digest,replicate_id,replicate_group_id,actor_plan_row_id,metadata_match_mode,execution_order_index,cpu_affinity,worker_count,OMP_NUM_THREADS,MKL_NUM_THREADS,OPENBLAS_NUM_THREADS,host_load_snapshot,solver_internal_time_limit_sec,process_hard_timeout_sec,budget_role,process_hard_timeout_exceeded,process_timeout_reason,process_timeout_provenance,theta_id,method,variant_id,actor_training_seed,model_path,actor_success,additive_success,static_flow_success,g556_success,actor_ratio,additive_ratio,static_flow_ratio,g556_ratio,delta_vs_additive,delta_vs_static_flow,delta_vs_g556,relative_improvement_vs_additive,relative_improvement_vs_static_flow,relative_improvement_vs_g556,success_gain_vs_additive,success_regression_vs_additive,success_gain_vs_static_flow,success_regression_vs_static_flow,success_gain_vs_g556,success_regression_vs_g556,candidate_recognized,fingerprint_match,scenario_hash_match,identity_retained,force_additive_false,dual_channel_enabled,actor_runtime_ms,additive_runtime_ms,static_flow_runtime_ms,g556_runtime_ms,actor_expanded_nodes,g556_expanded_nodes,actor_low_level_pibt_calls,g556_low_level_pibt_calls,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
gate3a_true_a5_checkpoint_smoke,boston_0_256,32,3567001310,30000,budget30000_ltm12,budget30000_ltm12,GATE3A_PREFLIGHT,city,g567_gate3a_a5_00007,e419d64c713a729fd782484a0e9f28c7e39d244842f8f5bfc5dddc0d1d2772a7,02765b9eb48fca135f82b5f11dfab2ad867b3d4e3013285964664b6f705c4074,0,46a45d773c9993f92b6dc3103d1307f84381a7bad0909279ec2d82b8073cd904,g567_gate3a_true_a5_checkpoint_smoke_00000103,plan_row_id,103,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,False,,subprocess_popen_posix_start_new_session_process_group,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_180d01f41a9b,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed567,A5,567,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/models/gcst/phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed567.pt,True,True,True,True,1.00096084554,1.00096084554,1.00096084554,1.00096084554,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,True,True,True,True,7661.582179,5659.337828,8478.023607,7528.831594,4980,4980,158976,158976,1.2570773363113403,1.163901925086975,1.2582569122314453,0.7478552460670471,0.7469972968101501,1.0448145866394043,0.6969949007034302,0.9813876152038574,1.0,0.6748324632644653,0.6360156536102295,0.3498847782611847,0.8814646601676941,1.0,10.865131378173828,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,boston_0_256,32,3567001480,30000,budget30000_ltm12,budget30000_ltm12,GATE3A_PREFLIGHT,city,g567_gate3a_a5_00006,6fdf335d33b3bd7e919336ba458136ff89bafdfb25389ced3d12a0c05661d11c,f6e07bfd3ffb908f1dd7806446c544938eba7adfccaa6d38b7ee2c8c8ac17614,0,b3207c41cda2bb981f30b1851405adf482543c1bdf705348b84fd928d6f522e5,g567_gate3a_true_a5_checkpoint_smoke_00000102,plan_row_id,102,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,False,,subprocess_popen_posix_start_new_session_process_group,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_db356cba10d2,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed567,A5,567,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/models/gcst/phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed567.pt,True,True,True,True,1.00085643935,1.00085643935,1.00085643935,1.00085643935,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,True,True,True,True,8961.93876,5427.074552,8333.048231,8271.752049,4844,4868,154624,155392,1.256811261177063,1.1636801958084106,1.2579463720321655,0.7470559477806091,0.7458783388137817,1.0437523126602173,0.6961097121238708,0.9813209176063538,1.0,0.6743517518043518,0.6352945566177368,0.3502669632434845,0.882061779499054,1.0,10.86704158782959,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,boston_0_256,32,3567001882,30000,budget30000_ltm12,budget30000_ltm12,GATE3A_PREFLIGHT,city,g567_gate3a_a5_00005,5d118322e96ec89884f0fb223022720e13fbc1617f9713451a01a0a0f972a2a6,1190c933782983617c89e7f6c26b80937a2a157ef613cfc40ded0d6d8cfd55e4,0,a9b3a5e24e3bc463a68a4886c9e215069de605e305598651e77c321951f8f747,g567_gate3a_true_a5_checkpoint_smoke_00000101,plan_row_id,101,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,False,,subprocess_popen_posix_start_new_session_process_group,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_4f6fb761fcbb,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed567,A5,567,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/models/gcst/phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed567.pt,True,True,True,True,1.00366905155,1.00366905155,1.00366905155,1.00366905155,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,True,True,True,True,7863.973639,5462.056352,7872.913075,7753.154759,3444,3469,109824,110624,1.2572379112243652,1.1640357971191406,1.2584441900253296,0.7474267482757568,0.7463974356651306,1.0444711446762085,0.6967087388038635,0.9813475012779236,1.0,0.6749014258384705,0.6361191272735596,0.3500956892967224,0.8817942142486572,1.0,10.866185188293457,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,den312d,256,3567000374,30000,budget30000_ltm12,budget30000_ltm12,GATE3A_PREFLIGHT,game,g567_gate3a_a5_00012,e3ba025f7b210a2370373c53baf32b040000b9e558ab307110bb94a2a354d937,c83b5d9b21811aee6faf61dc9ac23ff777604b49c8a7761e1a2a6536d74e3d36,0,4a555d7cb15617ff20bb187fb9155d3cfc174f09053f160b6906f5ce293891a7,g567_gate3a_true_a5_checkpoint_smoke_00000108,plan_row_id,108,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,False,,subprocess_popen_posix_start_new_session_process_group,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_7a2833746173,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed567,A5,567,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/models/gcst/phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed567.pt,True,True,True,True,1.62285419583,1.52714948795,1.48721726958,1.56347159803,0.09570470787999996,0.13563692625000012,0.05938259779999999,-0.06266885372726091,-0.09120182304519964,-0.03798124499020196,False,False,False,False,False,False,True,True,True,True,True,True,1568.455189,1072.677265,1574.18197,1563.132057,1788,1794,457663,470404,1.2573163509368896,1.1641011238098145,1.2585357427597046,0.7479152679443359,0.7470813989639282,1.0445061922073364,0.6967378854751587,0.9813327789306641,1.0,0.6755550503730774,0.6370995044708252,0.3499697148799896,0.8815973997116089,1.0,10.865555763244629,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,den520d,256,3567000864,30000,budget30000_ltm12,budget30000_ltm12,GATE3A_PREFLIGHT,game,g567_gate3a_a5_00013,d61eb93d23f162dc421f0bf31c532a78e883ae7bc2002e91652dceea1e175871,c2808992e205fdec4aa7aa0cbd0b76c95d1e4d2911f092a858f1c542bb9cfa62,0,18213ea2365d15c3227f53d712b2778624cd4f23142fa8d75229623660474157,g567_gate3a_true_a5_checkpoint_smoke_00000109,plan_row_id,109,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,False,,subprocess_popen_posix_start_new_session_process_group,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_8c195a1310d0,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed567,A5,567,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/models/gcst/phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed567.pt,True,True,True,True,1.02660871165,1.04463916103,1.03509498183,1.0273906444,-0.01803044938000009,-0.008486270179999922,-0.0007819327500000472,0.017259978423767218,0.008198542480610417,0.0007610861109765107,False,False,False,False,False,False,True,True,True,True,True,True,32304.269926,23210.221779,32074.597802,30540.80011,3492,3182,890880,811772,1.257541537284851,1.1642887592315674,1.2587984800338745,0.7480717897415161,0.7473004460334778,1.0444763898849487,0.6967130899429321,0.9813594222068787,1.0,0.6757473945617676,0.6373880505561829,0.3497832119464874,0.8813059329986572,1.0,10.864623069763184,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,empty_48_48,256,3567000298,30000,budget30000_ltm12,budget30000_ltm12,GATE3A_PREFLIGHT,empty,g567_gate3a_a5_00008,e560610b991ebbcc0f9ba8293e6ea0110e505848bdb5d0e75c9889e68e42c37a,27d5b50a8f011784d4339e400e3dcd4ed921df8f797e95979b8df742517dde2f,0,72c97ddd2e96cc14f5b2bcbf0a91c8686050bb6e809b23b6b7bb73844d136746,g567_gate3a_true_a5_checkpoint_smoke_00000104,plan_row_id,104,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,False,,subprocess_popen_posix_start_new_session_process_group,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_b6daf2999712,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed567,A5,567,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/models/gcst/phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed567.pt,True,True,True,True,1.11605684417,1.15419797452,1.12953283241,1.11613851682,-0.038141130349999885,-0.013475988239999959,-8.167264999991986e-05,0.03304557033715274,0.011930585684036512,7.317429581465759e-05,False,False,False,False,False,False,True,True,True,True,True,True,1241.838733,976.796518,1287.513819,1239.570951,1018,1035,257527,262901,1.2572603225708008,1.1640543937683105,1.2584702968597412,0.7480957508087158,0.7473340630531311,1.0441516637802124,0.6964424848556519,0.9813376069068909,1.0,0.6752835512161255,0.6366922855377197,0.34992483258247375,0.8815272450447083,1.0,10.865331649780273,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,empty_48_48,256,3567001276,30000,budget30000_ltm12,budget30000_ltm12,GATE3A_PREFLIGHT,empty,g567_gate3a_a5_00009,ae16b1dbde33cf801f0b4b666028880726c603bc3b2032bfcb48e7fe79d2199d,70a605d82172879a28f88495bfe16e60f0fbd73572fd36a5bd573020e108b334,0,04cbe764750e359c6ee87962a54c1912f83c8b46846f6ee0416f82131aae84d4,g567_gate3a_true_a5_checkpoint_smoke_00000105,plan_row_id,105,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,False,,subprocess_popen_posix_start_new_session_process_group,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_17cda2ad142e,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed567,A5,567,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/models/gcst/phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed567.pt,True,True,True,True,1.11063158768,1.14416134119,1.13212714748,1.11918001494,-0.03352975351000009,-0.021495559800000175,-0.008548427260000047,0.029305092125492576,0.018986877797115904,0.007638116429784831,False,False,False,False,False,False,True,True,True,True,True,True,1270.440459,964.173155,1436.908628,1405.382299,1051,1055,265974,266999,1.2572712898254395,1.164063572883606,1.2584831714630127,0.7481527328491211,0.7474138140678406,1.0442239046096802,0.6965026259422302,0.9813414812088013,1.0,0.6753093600273132,0.636730968952179,0.3498976528644562,0.8814848065376282,1.0,10.865195274353027,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,empty_48_48,256,3567001602,30000,budget30000_ltm12,budget30000_ltm12,GATE3A_PREFLIGHT,empty,g567_gate3a_a5_00010,ba84abc22788a168ff7bd7f64851aec9e552fb95e4edf74b17793da1159d66ea,176d0055a0155ea091c00a1429145851d8959db96204c3b1ca260a95b8f503a1,0,cb697fb92004475496dee9d348bb18e41bfaec3ec6511f2f6b39fffde8abb199,g567_gate3a_true_a5_checkpoint_smoke_00000106,plan_row_id,106,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,False,,subprocess_popen_posix_start_new_session_process_group,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_06673644e6c4,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed567,A5,567,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/models/gcst/phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed567.pt,True,True,True,True,1.11796959375,1.14521890837,1.13466810667,1.11007726178,-0.02724931461999991,-0.01669851291999991,0.007892331969999944,0.023793978968426305,0.014716649583997167,-0.0071097141088582,False,False,False,False,False,False,True,True,True,True,True,True,1265.738011,1039.083154,1486.432245,1293.295302,1059,1076,268542,272639,1.2572393417358398,1.1640369892120361,1.2584459781646729,0.7480519413948059,0.7472727298736572,1.0441173315048218,0.6964138746261597,0.9813340902328491,1.0,0.6752583384513855,0.6366544365882874,0.3499465882778168,0.8815612196922302,1.0,10.865440368652344,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,empty_48_48,256,3567001928,30000,budget30000_ltm12,budget30000_ltm12,GATE3A_PREFLIGHT,empty,g567_gate3a_a5_00011,3b40b3667481cc3b45d4f3651ded615ee6bcc05907aed6c134f900977fd49daa,3e236aa7c7869000d76cdf67a2963a954571a1de6759faa30b9a4f4639133d05,0,f200d9bd07d7fb15f7a4b138d832ed1ad38b2e7f4c5d3fac862564cd6e0d5955,g567_gate3a_true_a5_checkpoint_smoke_00000107,plan_row_id,107,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,False,,subprocess_popen_posix_start_new_session_process_group,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_c6f32cec2a5d,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed567,A5,567,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/models/gcst/phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed567.pt,True,True,True,True,1.1232319948,1.16233132824,1.13648187287,1.11469679727,-0.03909933344000005,-0.013249878069999887,0.008535197530000094,0.03363871599262853,0.011658679637836613,-0.007656967841751781,False,False,False,False,False,False,True,True,True,True,True,True,1272.397522,978.341772,1271.110363,1276.85759,1071,1056,272889,267264,1.2571805715560913,1.1639879941940308,1.2583773136138916,0.7478528022766113,0.746993899345398,1.0438295602798462,0.6961740851402283,0.9813170433044434,1.0,0.6751356720924377,0.6364704966545105,0.35004159808158875,0.8817096948623657,1.0,10.865915298461914,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,g567-chambers-48x32-a-v0,32,3567001780,30000,budget30000_ltm12,budget30000_ltm12,GATE3A_PREFLIGHT,chambers,g567_gate3a_a5_00000,e3d9c18b8697e4b8633a150cf2b0b90b8e3c606b49341db2a65d5e08b2244af5,e4f15eca9914922897b01a86c12c91ad7ff38fc3a9b5f74a018190a535e8c113,0,fe3fd9397cf9e0fc2196311b812d8598886fa111a653fce0b2dc79f9762c64b3,g567_gate3a_true_a5_checkpoint_smoke_00000096,plan_row_id,96,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,False,,subprocess_popen_posix_start_new_session_process_group,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_bb610b0bb8e5,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed567,A5,567,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/models/gcst/phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed567.pt,True,True,True,True,1.05206286837,1.08546168959,1.05893909627,1.03929273084,-0.03339882122000004,-0.006876227900000087,0.012770137530000003,0.03076923077093161,0.006493506495530164,-0.012287334598865753,False,False,False,False,False,False,True,True,True,True,True,True,130.192944,75.424162,95.60779,91.961025,808,810,25472,25536,1.2566314935684204,1.1635304689407349,1.2577368021011353,0.7474998235702515,0.74649977684021,1.0455248355865479,0.6975867748260498,0.9813695549964905,1.0,0.6747328639030457,0.6358662247657776,0.35012078285217285,0.8818334341049194,1.0,10.866311073303223,False,False,False,False,False
