plan_row_id,replay_phase,context_id,g567_dataset_row_id,g567_instance_uid,g567_evaluation_uid,g567_identity_digest,g567_scenario_sha256,g567_physical_map_sha256,g567_assignment_sha256,split,map,map_family,agents,agent_count,seed,budget_ms,nominal_budget_ms,short_budget_ms,base_time_limit_sec,budget_role,ltm_max_iterations,horizon_id,scientific_horizon_id,solver_execution_id,role,candidate_id,theta_id,materialized_method,generated_theta_uid,sampling_policy,model_path,variant_id,actor_training_seed,expected_updateparams_fingerprint,replicate_id,replicate_group_id,execution_order_index,cpu_affinity,worker_count,OMP_NUM_THREADS,MKL_NUM_THREADS,OPENBLAS_NUM_THREADS,host_load_snapshot,solver_internal_time_limit_sec,process_hard_timeout_sec,method_start_timestamp,method_end_timestamp,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none
g567_gate3a_true_a5_checkpoint_smoke_00000035,gate3a_true_a5_checkpoint_smoke,g567_gate3a_a5_00011,g567_gate3a_a5_00011,d760e3da0ff7bfcc8ee4ddf691a5ad2cc665cbfabad4f6e0b9f14d5163c929c1,3b40b3667481cc3b45d4f3651ded615ee6bcc05907aed6c134f900977fd49daa,f0bb23d4a21f16404720cc99cb8e57a19c6dbd6ff69b864143793487d15a47fa,96ebd27af8c4839cec65675bedab93547a9661c8286d165e1c0fa39ca608599c,9d13ddc8f39d3e64f2cabea9a81c8d298d0f4a955b104589aea71b07b2606d4f,ca7907e5b26a7752525d22345b160c833f13a5ead49dff52de88bff236e860a5,GATE3A_PREFLIGHT,empty_48_48,empty,256,256,3567001928,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierC_g556,g556_c063174,g556_c063174,g556_c063174,e85707da994437d0754650c74e78ece52fb747a739cf080f638501cd1abc64a1,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,0,21a21193254254b92fdd7eff1bbfc961a438638ce8006ab298e764c79baa64b8,35,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g567_gate3a_true_a5_checkpoint_smoke_00000036,gate3a_true_a5_checkpoint_smoke,g567_gate3a_a5_00012,g567_gate3a_a5_00012,29b80b17ae94796091703833ff461bd4de06f2bb71ab369d3f16614a6f227eff,e3ba025f7b210a2370373c53baf32b040000b9e558ab307110bb94a2a354d937,cab9722dd3f4b9f7280550c88061faa2b4825d115cbbd54b2219f8ae791ba1b5,deb000eaff1dd70627df8a4eb0ac8d85a6b7dec6f3cbc9e240815092da82f445,1b3d72a358329a9a37d0aed62ad2668ee7882c4c745c73dc8b4f5d75493c79c4,0c07466487508461c8d20ac702980b400877e3303520628008c60a38ab8efaa0,GATE3A_PREFLIGHT,den312d,game,256,256,3567000374,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,0,e3eb781c37f4816190d685dbe7bcaca665de32d8e47d19132c7f0ee721df37b0,36,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g567_gate3a_true_a5_checkpoint_smoke_00000037,gate3a_true_a5_checkpoint_smoke,g567_gate3a_a5_00012,g567_gate3a_a5_00012,29b80b17ae94796091703833ff461bd4de06f2bb71ab369d3f16614a6f227eff,e3ba025f7b210a2370373c53baf32b040000b9e558ab307110bb94a2a354d937,81905a076ba9febc32807f07fc79fb621605b16c0bee47e992c76265d58de63c,deb000eaff1dd70627df8a4eb0ac8d85a6b7dec6f3cbc9e240815092da82f445,1b3d72a358329a9a37d0aed62ad2668ee7882c4c745c73dc8b4f5d75493c79c4,0c07466487508461c8d20ac702980b400877e3303520628008c60a38ab8efaa0,GATE3A_PREFLIGHT,den312d,game,256,256,3567000374,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,0203399de03933251be9d23b88dd6b3a80c3b4857d69c7197164da21908cd5d6,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,0,2eadce86de9b28731af6296674be906a0f1edcd22b4517b7c7a731b08b900f8e,37,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0
g567_gate3a_true_a5_checkpoint_smoke_00000038,gate3a_true_a5_checkpoint_smoke,g567_gate3a_a5_00012,g567_gate3a_a5_00012,29b80b17ae94796091703833ff461bd4de06f2bb71ab369d3f16614a6f227eff,e3ba025f7b210a2370373c53baf32b040000b9e558ab307110bb94a2a354d937,24f3d5c4d165d9796608330f8b9a018439426500e8ff2ffab6af7e158b306ab4,deb000eaff1dd70627df8a4eb0ac8d85a6b7dec6f3cbc9e240815092da82f445,1b3d72a358329a9a37d0aed62ad2668ee7882c4c745c73dc8b4f5d75493c79c4,0c07466487508461c8d20ac702980b400877e3303520628008c60a38ab8efaa0,GATE3A_PREFLIGHT,den312d,game,256,256,3567000374,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierC_g556,g556_c063174,g556_c063174,g556_c063174,de09115536de05f3611cddb9c4e463f9ab05cae0f5f7eb5c121a8d21d6afdc4e,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,0,c5b11810661f077e9e6dd024ef32d216f238dac4b061ea06eb17c6ce0227db71,38,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g567_gate3a_true_a5_checkpoint_smoke_00000039,gate3a_true_a5_checkpoint_smoke,g567_gate3a_a5_00013,g567_gate3a_a5_00013,2142dc927ca5a7aac149997c5851d807be8b52bb9037f3d0555ce9441887f8c3,d61eb93d23f162dc421f0bf31c532a78e883ae7bc2002e91652dceea1e175871,d8f4b05921c3e7590f3d66a2bfa665e17207541cccc3b1ad0c979462ee93dd2e,7f74c778f1ab526c1f184d2b51b59b6abfd896d54d705b108c419b2c118f0e43,06575cc259ea90e6dad003a72f891ab9f82cc9f5e5de4a5f46b90125a46e5f90,20b428c1cf95dca3cb2d981836d76b6de002c9ad7fffb70257572f0ae65691c1,GATE3A_PREFLIGHT,den520d,game,256,256,3567000864,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,0,129d6e40c3589a6bda7b890412b70edbcbe49d95ca66fef28dfa059654ba4f7f,39,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g567_gate3a_true_a5_checkpoint_smoke_00000040,gate3a_true_a5_checkpoint_smoke,g567_gate3a_a5_00013,g567_gate3a_a5_00013,2142dc927ca5a7aac149997c5851d807be8b52bb9037f3d0555ce9441887f8c3,d61eb93d23f162dc421f0bf31c532a78e883ae7bc2002e91652dceea1e175871,b7047625b1598911595ce9af8e07442e3b87fb2de0f88c68ad1d5c2810b9e0c0,7f74c778f1ab526c1f184d2b51b59b6abfd896d54d705b108c419b2c118f0e43,06575cc259ea90e6dad003a72f891ab9f82cc9f5e5de4a5f46b90125a46e5f90,20b428c1cf95dca3cb2d981836d76b6de002c9ad7fffb70257572f0ae65691c1,GATE3A_PREFLIGHT,den520d,game,256,256,3567000864,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,e4cb1c05056db9a55702ad91600a9cf2acdb6e956b3eafadd7e89025574b6494,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,0,876a9c87bda3392d4aa3f7afa39916aab7367a531d77eca81215271070fdff4a,40,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0
g567_gate3a_true_a5_checkpoint_smoke_00000041,gate3a_true_a5_checkpoint_smoke,g567_gate3a_a5_00013,g567_gate3a_a5_00013,2142dc927ca5a7aac149997c5851d807be8b52bb9037f3d0555ce9441887f8c3,d61eb93d23f162dc421f0bf31c532a78e883ae7bc2002e91652dceea1e175871,41e0859fe0feb7998e3642b64c9042319b5ddc5d703b1ea8791606a1afa0fda3,7f74c778f1ab526c1f184d2b51b59b6abfd896d54d705b108c419b2c118f0e43,06575cc259ea90e6dad003a72f891ab9f82cc9f5e5de4a5f46b90125a46e5f90,20b428c1cf95dca3cb2d981836d76b6de002c9ad7fffb70257572f0ae65691c1,GATE3A_PREFLIGHT,den520d,game,256,256,3567000864,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierC_g556,g556_c063174,g556_c063174,g556_c063174,fbd52a09c1947c1f181df2e8776c332850774842ca4b1da8b33b1029f31c7ef0,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,0,65934959bc594c6f1be9346ec110203a854c0b3a42a5df39c8f5be98e77526ed,41,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g567_gate3a_true_a5_checkpoint_smoke_00000042,gate3a_true_a5_checkpoint_smoke,g567_gate3a_a5_00014,g567_gate3a_a5_00014,541d922e83f7181b0770b0f1f84654230cf58ee3b431409f96afc09117f7985d,a45f3461eda03b7928deb1c4a7fd2cfac65a8ddfaccd7cbc60201b673527fa98,b3b7d69720cb5ebb4c106c1d04255897ee090eaa508d1214816bbe280ba592cc,27136c40570c80272d73b8960c3f942e60a3689d00bb48ee5d184f4dd56b8ac3,d0d82f6e8becb0d2c1e61bcbfd9d94ed6d061725e38107be2c9defc8dcbfd9b4,8479871dd79d134229fd81839d91976b3a22731057da166d499ae6747b7fe06c,GATE3A_PREFLIGHT,ht_mansion_n,game,256,256,3567001850,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,0,f96b0a314b15bcb1da359602f70901e8a4b77575578574c8234a400a3d44109f,42,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g567_gate3a_true_a5_checkpoint_smoke_00000043,gate3a_true_a5_checkpoint_smoke,g567_gate3a_a5_00014,g567_gate3a_a5_00014,541d922e83f7181b0770b0f1f84654230cf58ee3b431409f96afc09117f7985d,a45f3461eda03b7928deb1c4a7fd2cfac65a8ddfaccd7cbc60201b673527fa98,72b1547e5712210de56d1f28edbe969cc45573975796ae5ad204cf836c95ef03,27136c40570c80272d73b8960c3f942e60a3689d00bb48ee5d184f4dd56b8ac3,d0d82f6e8becb0d2c1e61bcbfd9d94ed6d061725e38107be2c9defc8dcbfd9b4,8479871dd79d134229fd81839d91976b3a22731057da166d499ae6747b7fe06c,GATE3A_PREFLIGHT,ht_mansion_n,game,256,256,3567001850,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,40b852bbf4b337cf195c50024a05d4a6e3029bf1638d5249238b2ca19856c35e,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,0,d81ead0926256936de9e6ccb02847a6cc3d8c0c1b8dc208cc339f9532bd94c56,43,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0
g567_gate3a_true_a5_checkpoint_smoke_00000044,gate3a_true_a5_checkpoint_smoke,g567_gate3a_a5_00014,g567_gate3a_a5_00014,541d922e83f7181b0770b0f1f84654230cf58ee3b431409f96afc09117f7985d,a45f3461eda03b7928deb1c4a7fd2cfac65a8ddfaccd7cbc60201b673527fa98,e877afc646520394b7f3089e23fbadacdc1e4666c11f1e848d1e6bf3964627d1,27136c40570c80272d73b8960c3f942e60a3689d00bb48ee5d184f4dd56b8ac3,d0d82f6e8becb0d2c1e61bcbfd9d94ed6d061725e38107be2c9defc8dcbfd9b4,8479871dd79d134229fd81839d91976b3a22731057da166d499ae6747b7fe06c,GATE3A_PREFLIGHT,ht_mansion_n,game,256,256,3567001850,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierC_g556,g556_c063174,g556_c063174,g556_c063174,1c23252d721cf1ef5d91ba3e25f0590429420b7e4cba4c72e1e1cee54ef43ff1,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,0,d90bcb2852ee96934886669716c2c4d290d3ae80e1921e5c8abf026d0637d969,44,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g567_gate3a_true_a5_checkpoint_smoke_00000045,gate3a_true_a5_checkpoint_smoke,g567_gate3a_a5_00015,g567_gate3a_a5_00015,5c830516a5041dc29c64bf94228f207520a17a1c942d7c8ba282441181b9cb87,226672fb98a623d47f16805e4dabc67c25a54c0412b7740acd5656ba8e6683ce,e4219c057fba8217cd5e7a23f0a994d87d9a29793343b9e69e99f7f82ee4c0d2,41dc940998a36183fb8d578697cd9ddc8bca1871ff0dce856cdeb3e6dda86604,d0d82f6e8becb0d2c1e61bcbfd9d94ed6d061725e38107be2c9defc8dcbfd9b4,8b9f5cec7dad9396fcfee209f08bfdbbdc2b943d5ed1877afe82dd80589a02fd,GATE3A_PREFLIGHT,ht_mansion_n,game,256,256,3567001198,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,0,06f4f1ec5221436f655054011be16aec0da3f82bc6193d643ff396cbb61857da,45,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g567_gate3a_true_a5_checkpoint_smoke_00000046,gate3a_true_a5_checkpoint_smoke,g567_gate3a_a5_00015,g567_gate3a_a5_00015,5c830516a5041dc29c64bf94228f207520a17a1c942d7c8ba282441181b9cb87,226672fb98a623d47f16805e4dabc67c25a54c0412b7740acd5656ba8e6683ce,139678e16e70a444636fac4c758a963dd962cb6066dc1d66118f641368f013d1,41dc940998a36183fb8d578697cd9ddc8bca1871ff0dce856cdeb3e6dda86604,d0d82f6e8becb0d2c1e61bcbfd9d94ed6d061725e38107be2c9defc8dcbfd9b4,8b9f5cec7dad9396fcfee209f08bfdbbdc2b943d5ed1877afe82dd80589a02fd,GATE3A_PREFLIGHT,ht_mansion_n,game,256,256,3567001198,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,37cf8ca8fbb5f65b9780f7531b9a5c12dfdee878241bb0219faca3c1ddf2bb2d,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,0,e4ef1536348cba85f13e322bba359f3df218da46d35520cec59ff2f3592805bf,46,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0
g567_gate3a_true_a5_checkpoint_smoke_00000047,gate3a_true_a5_checkpoint_smoke,g567_gate3a_a5_00015,g567_gate3a_a5_00015,5c830516a5041dc29c64bf94228f207520a17a1c942d7c8ba282441181b9cb87,226672fb98a623d47f16805e4dabc67c25a54c0412b7740acd5656ba8e6683ce,768c9b06271cf7d0532467be17e9a544fda38ef96f57ca8f7522febd93ef203d,41dc940998a36183fb8d578697cd9ddc8bca1871ff0dce856cdeb3e6dda86604,d0d82f6e8becb0d2c1e61bcbfd9d94ed6d061725e38107be2c9defc8dcbfd9b4,8b9f5cec7dad9396fcfee209f08bfdbbdc2b943d5ed1877afe82dd80589a02fd,GATE3A_PREFLIGHT,ht_mansion_n,game,256,256,3567001198,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierC_g556,g556_c063174,g556_c063174,g556_c063174,0576dce61dc4d8910d0289c7a7a377d4a1362e73635b1b9586a3e937ce6c53c3,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,0,44f881bd46d72e2205306f7dc803d1baff653a78fc2c8fdce4244a17ea625fe6,47,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g567_gate3a_true_a5_checkpoint_smoke_00000048,gate3a_true_a5_checkpoint_smoke,g567_gate3a_a5_00016,g567_gate3a_a5_00016,94b988dce71cf4d420d37db3a8b92ebd51af2da4221a1e55a74c6ed0c3f6722b,3d206c872a3195c19b9b070c042a59b70733ebbb47272546f01705d438b92950,8f8e5abec57b3d5e9c86113bbf9b22eaae3ad508dbc1eff84c8427c38a2a2267,186e34d0254dd1fe0f94aa785aef1bbf2e6df807afa1b7a1f38c77f2dcd58140,3dc8beaf5f48c76443107bea9ab441b198fcf9b11636f3676d764b4d68ccb134,19d37f786782db12d1566286faab856e2bae059d82d930b17799972e920455d5,GATE3A_PREFLIGHT,g567-cross-64x40-a-v0,cross,1000,1000,3567002060,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,0,5c9d56949ab643da9b3a0866048e5fd5856fe63b170b636573c7850d8c136e46,48,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
