rule_id,map_width,map_height,obstacle_ratio_min,obstacle_ratio_max,agents,predicted_margin_ratio,nearest_support_count,min_support_neighbors,min_predicted_margin_ratio,max_neighbor_distance,feature_values,source,map,instance_id,iteration,fold_id,false_positive_risk,fold_agreement
block_heavy,32.0,32.0,0.218515625,0.238515625,50.0,0.005480817139999816,20,4,0.001,1000000000.0,50;790;0.0632911392405;32;32;0.228515625;0;0;0;1;1;5100;408;175;2744;0.08;0.0343137254902;8.16;102;0;0;6.4548393279;0,repair5e5_crossfold_utility_reranker,maze-32-32-4,5,0,1,0.25,5
block_heavy,32.0,32.0,0.218515625,0.238515625,50.0,0.005480817139999816,20,4,0.001,1000000000.0,50;790;0.0632911392405;32;32;0.228515625;1;1;1.19880418535;1;1;5500;213;95;3114;0.0387272727273;0.0172727272727;4.26;110;995;22;6.45460081801;6.4548393279,repair5e5_crossfold_utility_reranker,maze-32-32-4,5,1,1,0.25,5
block_heavy,32.0,32.0,0.218515625,0.238515625,50.0,0.005480817139999816,20,4,0.001,1000000000.0,50;790;0.0632911392405;32;32;0.228515625;2;1;1.19631290483;0;1;5700;186;76;3326;0.0326315789474;0.0133333333333;3.72;114;1483;33;6.39745703875;6.88668618684,repair5e5_crossfold_utility_reranker,maze-32-32-4,5,2,1,0.25,5
block_heavy,32.0,32.0,0.218515625,0.238515625,50.0,0.005480817139999816,20,4,0.001,1000000000.0,50;790;0.0632911392405;32;32;0.228515625;3;1;1.19631290483;1;1;5400;219;75;3138;0.0405555555556;0.0138888888889;4.38;108;1732;50;6.46225320735;7.04350303804,repair5e5_crossfold_utility_reranker,maze-32-32-4,5,3,1,0.25,5
block_heavy,32.0,32.0,0.218515625,0.238515625,50.0,0.010537407790000008,20,4,0.001,1000000000.0,50;790;0.0632911392405;32;32;0.228515625;0;0;0;1;1;4750;329;152;2561;0.0692631578947;0.032;6.58;95;0;0;6.41105500918;0,repair5e5_crossfold_utility_reranker,maze-32-32-4,12,0,1,0.25,5
block_heavy,32.0,32.0,0.218515625,0.238515625,50.0,0.010537407790000008,20,4,0.001,1000000000.0,50;790;0.0632911392405;32;32;0.228515625;1;1;1.16859852476;0;1;5050;367;163;2611;0.0726732673267;0.0322772277228;7.34;101;938;26;6.39436078481;6.41105500918,repair5e5_crossfold_utility_reranker,maze-32-32-4,12,1,1,0.25,5
block_heavy,32.0,32.0,0.218515625,0.238515625,50.0,0.010537407790000008,20,4,0.001,1000000000.0,50;790;0.0632911392405;32;32;0.228515625;2;1;1.16859852476;0;1;5050;238;107;2794;0.0471287128713;0.0211881188119;4.76;101;1397;41;6.36068342544;6.82731202351,repair5e5_crossfold_utility_reranker,maze-32-32-4,12,2,1,0.25,5
block_heavy,32.0,32.0,0.218515625,0.238515625,50.0,0.010537407790000008,20,4,0.001,1000000000.0,50;790;0.0632911392405;32;32;0.228515625;3;1;1.16859852476;1;1;4850;222;79;2683;0.0457731958763;0.0162886597938;4.44;97;1611;58;6.38665433664;6.95822329161,repair5e5_crossfold_utility_reranker,maze-32-32-4,12,3,1,0.25,5
block_heavy,32.0,32.0,0.218515625,0.238515625,50.0,0.02388369678000002,20,4,0.001,1000000000.0,50;790;0.0632911392405;32;32;0.228515625;0;0;0;1;1;4350;450;218;2026;0.103448275862;0.0501149425287;9;87;0;0;6.42439502161;0,repair5e5_crossfold_utility_reranker,maze-32-32-4,13,0,1,0.25,5
block_heavy,32.0,32.0,0.218515625,0.238515625,50.0,0.02388369678000002,20,4,0.001,1000000000.0,50;790;0.0632911392405;32;32;0.228515625;1;1;1.22845275182;0;1;4550;307;140;2191;0.0674725274725;0.0307692307692;6.14;91;1004;32;6.31638022471;6.42439502161,repair5e5_crossfold_utility_reranker,maze-32-32-4,13,1,1,0.25,5
