plan_row_id,replay_phase,context_id,g567_dataset_row_id,g567_instance_uid,g567_evaluation_uid,g567_identity_digest,g567_scenario_sha256,g567_physical_map_sha256,g567_assignment_sha256,split,map,map_family,agents,agent_count,seed,budget_ms,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,horizon_id,scientific_horizon_id,solver_execution_id,role,candidate_id,theta_id,materialized_method,generated_theta_uid,sampling_policy,model_path,variant_id,actor_training_seed,expected_updateparams_fingerprint,replicate_id,replicate_group_id,execution_order_index,cpu_affinity,worker_count,OMP_NUM_THREADS,MKL_NUM_THREADS,OPENBLAS_NUM_THREADS,host_load_snapshot,solver_internal_time_limit_sec,process_hard_timeout_sec,method_start_timestamp,method_end_timestamp,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none
g567_gate2_bounded_large_agent_pilot_00000000,gate2_bounded_large_agent_pilot,g567_gate2_pilot_0000,g567_gate2_pilot_0000,f0c703bcb096794ec27266ebcfd913e7b27acc216db5bc3b3121f65d6f446eb8,886d279319091fca1fbe7087508abde34f9d87e146881b9443cd682d7c273368,0569b229f98735a2347f94473f94d6deb58b18ff688fedc95ceb725ed32ff504,5f377d2ba0b29df3099c1cde91035eab4fb7a8d72ca32959d94125fc44815ab0,febce1890e1977487033dba9c3183e902c6b5d59d835e653c4adf83beef1bf43,b11f879506128f3abcaf107666ebe74307a8cb05fd4ab725bb4536d236fbe6be,GATE2_PILOT,g567-large-maze-128x128-a-v3,large_maze,2000,2000,2567000063,8000,8000,8000,8.0,8,budget8000_ltm8,budget8000_ltm8,budget8000_ltm8|rep00,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,0,5b0583762732e5d0d50f71d015eb38105ec46b8c67e5c8674b8e4a53a505f805,0,,1,1,1,1,,8.0,8.8,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g567_gate2_bounded_large_agent_pilot_00000001,gate2_bounded_large_agent_pilot,g567_gate2_pilot_0000,g567_gate2_pilot_0000,f0c703bcb096794ec27266ebcfd913e7b27acc216db5bc3b3121f65d6f446eb8,886d279319091fca1fbe7087508abde34f9d87e146881b9443cd682d7c273368,9552cab7973882d3dcb81838d7781ea04d9c6b6326ec645840a8ac61a2a44710,5f377d2ba0b29df3099c1cde91035eab4fb7a8d72ca32959d94125fc44815ab0,febce1890e1977487033dba9c3183e902c6b5d59d835e653c4adf83beef1bf43,b11f879506128f3abcaf107666ebe74307a8cb05fd4ab725bb4536d236fbe6be,GATE2_PILOT,g567-large-maze-128x128-a-v3,large_maze,2000,2000,2567000063,8000,8000,8000,8.0,8,budget8000_ltm8,budget8000_ltm8,budget8000_ltm8|rep00,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,ee010718adf748238e13b749c8b694049b784650ce2850b98733d5e7d8d1de46,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,0,db96fc154eb6be900fad3d2b9b0774c19c50db8912cf990eeae53a30ec2f751e,1,,1,1,1,1,,8.0,8.8,,,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0
g567_gate2_bounded_large_agent_pilot_00000002,gate2_bounded_large_agent_pilot,g567_gate2_pilot_0000,g567_gate2_pilot_0000,f0c703bcb096794ec27266ebcfd913e7b27acc216db5bc3b3121f65d6f446eb8,886d279319091fca1fbe7087508abde34f9d87e146881b9443cd682d7c273368,1022e892c9bf2b97b2ce907b003fffa1d4d63153c5d9d3347188ca271453d683,5f377d2ba0b29df3099c1cde91035eab4fb7a8d72ca32959d94125fc44815ab0,febce1890e1977487033dba9c3183e902c6b5d59d835e653c4adf83beef1bf43,b11f879506128f3abcaf107666ebe74307a8cb05fd4ab725bb4536d236fbe6be,GATE2_PILOT,g567-large-maze-128x128-a-v3,large_maze,2000,2000,2567000063,8000,8000,8000,8.0,8,budget8000_ltm8,budget8000_ltm8,budget8000_ltm8|rep00,tierC_g556,g556_c063174,g556_c063174,g556_c063174,5edc7bf1adb116c596c0ac5165597a40a254cb97cac55cbc4b51b8e7f7043155,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,0,323e634fae83d3d16b7f6315caeba5a255eb0f46883ec9dfecc46b4c6b3e9aca,2,,1,1,1,1,,8.0,8.8,,,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g567_gate2_bounded_large_agent_pilot_00000003,gate2_bounded_large_agent_pilot,g567_gate2_pilot_0001,g567_gate2_pilot_0001,79b5503974583352d7b9446aaa894a35b53ddf4baa75c3f0a975ad6ffb09b57a,62dc3a28cfdae199a26294285e1c655c94bc0dca81ab822e6a076c38ab6779a0,46be67ad23c5ec5b1d42cdcd166cd40af55fed6786943fffa4a833f402fa5dce,8888727ed280e5450e0afcc1a96646b291fd1805251adf29fa4bbf834d3da468,637809ee552b16c9a1c137d7508569fcdfaff78fa9b3c9c27c00c46f2665faf2,d93e7206f96272f9ae8df91d5ab319893ba22022546382b2e7c69a4ff86e9031,GATE2_PILOT,g567-large-room-128x128-a-v2,large_room,3000,3000,2567000042,20000,20000,20000,20.0,12,budget20000_ltm12,budget20000_ltm12,budget20000_ltm12|rep00,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,0,73643e32abf1dbf465c8c2e6b3aabdf0851d7dc4ce64a9253372d6e875971e2c,3,,1,1,1,1,,20.0,22.0,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g567_gate2_bounded_large_agent_pilot_00000004,gate2_bounded_large_agent_pilot,g567_gate2_pilot_0001,g567_gate2_pilot_0001,79b5503974583352d7b9446aaa894a35b53ddf4baa75c3f0a975ad6ffb09b57a,62dc3a28cfdae199a26294285e1c655c94bc0dca81ab822e6a076c38ab6779a0,eafe5a23935293ad6ba12e3e8c46a5db47a851cfe61bad22ca3731e00142eacd,8888727ed280e5450e0afcc1a96646b291fd1805251adf29fa4bbf834d3da468,637809ee552b16c9a1c137d7508569fcdfaff78fa9b3c9c27c00c46f2665faf2,d93e7206f96272f9ae8df91d5ab319893ba22022546382b2e7c69a4ff86e9031,GATE2_PILOT,g567-large-room-128x128-a-v2,large_room,3000,3000,2567000042,20000,20000,20000,20.0,12,budget20000_ltm12,budget20000_ltm12,budget20000_ltm12|rep00,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,bde875fc724ccd1179a8846efa7bede7971ac790e46a7b6c81da13feae91b561,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,0,3127791d885965cde67edacce1b09a60c2cd854d82936ae91d418fffd69fc945,4,,1,1,1,1,,20.0,22.0,,,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0
g567_gate2_bounded_large_agent_pilot_00000005,gate2_bounded_large_agent_pilot,g567_gate2_pilot_0001,g567_gate2_pilot_0001,79b5503974583352d7b9446aaa894a35b53ddf4baa75c3f0a975ad6ffb09b57a,62dc3a28cfdae199a26294285e1c655c94bc0dca81ab822e6a076c38ab6779a0,d6224f9576fa2c9173c300dc5771f84b312fac4fbf34b29c014f237f3d421bd6,8888727ed280e5450e0afcc1a96646b291fd1805251adf29fa4bbf834d3da468,637809ee552b16c9a1c137d7508569fcdfaff78fa9b3c9c27c00c46f2665faf2,d93e7206f96272f9ae8df91d5ab319893ba22022546382b2e7c69a4ff86e9031,GATE2_PILOT,g567-large-room-128x128-a-v2,large_room,3000,3000,2567000042,20000,20000,20000,20.0,12,budget20000_ltm12,budget20000_ltm12,budget20000_ltm12|rep00,tierC_g556,g556_c063174,g556_c063174,g556_c063174,830f2280a44a1597a149ed13b8783befcb66642890525beeba34036492aff3e8,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,0,36b9d63e463a6d5c704db5c6032989bc8e7b8b59203a272d16bbf234413b03af,5,,1,1,1,1,,20.0,22.0,,,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g567_gate2_bounded_large_agent_pilot_00000006,gate2_bounded_large_agent_pilot,g567_gate2_pilot_0000,g567_gate2_pilot_0000,f0c703bcb096794ec27266ebcfd913e7b27acc216db5bc3b3121f65d6f446eb8,886d279319091fca1fbe7087508abde34f9d87e146881b9443cd682d7c273368,0e3a83ba9f72a8d6c33735f252ad52e518148dc185bd90a6c58ec687a0663377,5f377d2ba0b29df3099c1cde91035eab4fb7a8d72ca32959d94125fc44815ab0,febce1890e1977487033dba9c3183e902c6b5d59d835e653c4adf83beef1bf43,b11f879506128f3abcaf107666ebe74307a8cb05fd4ab725bb4536d236fbe6be,GATE2_PILOT,g567-large-maze-128x128-a-v3,large_maze,2000,2000,2567000063,8000,8000,8000,8.0,8,budget8000_ltm8,budget8000_ltm8,budget8000_ltm8|rep00,generated_theta::g567_gate2_bounded_large_agent_pilot_gate2_g556_registry_smoke_s0_6a5810b5f5ba,g567_gate2_bounded_large_agent_pilot_gate2_g556_registry_smoke_s0_6a5810b5f5ba,g567_gate2_bounded_large_agent_pilot_gate2_g556_registry_smoke_s0_6a5810b5f5ba,g567_gate2_bounded_large_agent_pilot_gate2_g556_registry_smoke_s0_6a5810b5f5ba,d6e782698a50c7c76254d43338ac15805c3d9f74502a87c3f99c5ac4690c8f1a,gate2_fulltheta_registry_g556_smoke,gate2_pilot_no_trained_checkpoint,GATE2_G556_REGISTRY_SMOKE,0,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,0,62c3209725911b4b19cb853728192714fd259489ce9ceee85188029616c61945,6,,1,1,1,1,,8.0,8.8,,,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g567_gate2_bounded_large_agent_pilot_00000007,gate2_bounded_large_agent_pilot,g567_gate2_pilot_0001,g567_gate2_pilot_0001,79b5503974583352d7b9446aaa894a35b53ddf4baa75c3f0a975ad6ffb09b57a,62dc3a28cfdae199a26294285e1c655c94bc0dca81ab822e6a076c38ab6779a0,915ca24a51b072d6d81523f5f1228a72200709139be7abce6a6192782c71a862,8888727ed280e5450e0afcc1a96646b291fd1805251adf29fa4bbf834d3da468,637809ee552b16c9a1c137d7508569fcdfaff78fa9b3c9c27c00c46f2665faf2,d93e7206f96272f9ae8df91d5ab319893ba22022546382b2e7c69a4ff86e9031,GATE2_PILOT,g567-large-room-128x128-a-v2,large_room,3000,3000,2567000042,20000,20000,20000,20.0,12,budget20000_ltm12,budget20000_ltm12,budget20000_ltm12|rep00,generated_theta::g567_gate2_bounded_large_agent_pilot_gate2_g556_registry_smoke_s0_042dec314298,g567_gate2_bounded_large_agent_pilot_gate2_g556_registry_smoke_s0_042dec314298,g567_gate2_bounded_large_agent_pilot_gate2_g556_registry_smoke_s0_042dec314298,g567_gate2_bounded_large_agent_pilot_gate2_g556_registry_smoke_s0_042dec314298,409f74cdb32742e9a5fdf6eab68c522b286ee2660febfb435ecbe5d1b8b77fcd,gate2_fulltheta_registry_g556_smoke,gate2_pilot_no_trained_checkpoint,GATE2_G556_REGISTRY_SMOKE,0,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,0,aea242ad1159b39e4cbf929436311063ee8c9b6add291f4b460d291d1a4df3e9,7,,1,1,1,1,,20.0,22.0,,,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
